Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
"を～にひかえて","NをNにひかえ（て）","N2","①試験を来週にひかえ、図書館は毎日おそくまで学生でいっぱいである。","翌月に大統領選挙を間近に控えて、国中がかつてない緊張感に包まれている。","翌月に","大統領選挙を","間近に","控えて、","国中が","かつてない緊張感に包まれている。","Trạng từ chỉ thời gian '翌月に' (vào tháng sau) mở đầu câu. '大統領選挙' (cuộc bầu cử tổng thống) đóng vai trò danh từ kết hợp với trợ từ 'を'. Trạng từ '間近に' (gần kề) đứng trước để bổ nghĩa trực tiếp cho động từ '控えて'. Mẫu ngữ pháp 'Nを～に控えて' biểu thị trạng thái sắp đối mặt với một sự kiện lớn. '国中が' (khắp cả nước) làm chủ ngữ cho vế sau, kết nối tự nhiên với vị ngữ 'かつてない緊張感に包まれている' (bao trùm trong bầu không khí căng thẳng chưa từng có)."
"をおいて","Nをおいて","N1","①都市計画について相談するなら、彼をおいて他にはいないだろう。","この壮大な物語を描ききれる作家は、彼女をおいて他にはいないと確信した。","この壮大な物語を","描ききれる","作家は、","彼女をおいて","他には","いないと確信した。","Cụm 'この壮大な物語を' (câu chuyện vĩ đại này) làm tân ngữ cho động từ thể khả năng '描ききれる' (có thể viết trọn vẹn). Động từ này làm định ngữ bổ nghĩa cho danh từ '作家は' (nhà văn). Mẫu ngữ pháp 'Nをおいて' (ngoài N ra thì không có ai khác) đi liền sau danh từ chỉ người '彼女' (cô ấy) để nhấn mạnh sự duy nhất. Theo sau mẫu này luôn là cấu trúc phủ định '他には' kết hợp với vị ngữ 'いないと確信した' (tin chắc rằng không có ai khác)."
"をかぎりに","Nをかぎりに","N2","①今日をかぎりに今までのことはきれいさっぱり忘れよう。","彼はその古い手紙を燃やし、今日を限りに彼女への未練を断ち切る決意をした。","彼はその古い手紙を燃やし、","今日を","限りに","彼女への未練を","断ち切る","決意をした。","Vế đầu '彼はその古い手紙を燃やし、' (Anh ấy đốt lá thư cũ đó và...) kết thúc bằng thể liên dụng để nối câu. Danh từ chỉ thời gian '今日' (hôm nay) kết hợp với mẫu ngữ pháp 'を限りに' để biểu thị ý nghĩa 'kể từ hôm nay trở đi sẽ chấm dứt việc gì'. Cụm '彼女への未練を' (sự vương vấn với cô ấy) làm tân ngữ bổ nghĩa cho động từ '断ち切る' (cắt đứt). Động từ này làm định ngữ bổ nghĩa cho danh từ kết thúc '決意をした' (đã quyết định)."
"をかわきりに","Nをかわきりに","N1","①彼女は、店長としての成功を皮切りに、どんどん事業を広げ、大実業家になった。","その若きピアニストは、東京でのリサイタルを皮切りに、全国主要都市を巡るツアーへと旅立った。","その若きピアニストは、","東京での","リサイタルを","皮切りに、","全国主要都市を","巡るツアーへと旅立った。","Chủ ngữ 'その若きピアニストは' (người nghệ sĩ piano trẻ tuổi đó) mở đầu câu. Cụm '東京での' (tại Tokyo) bổ nghĩa cho danh từ 'リサイタル' (buổi độc tấu). Mẫu ngữ pháp 'Nを皮切りに' biểu thị ý nghĩa 'bắt đầu bằng N, sau đó các sự việc tương tự liên tiếp diễn ra'. Cụm '全国主要都市を' làm tân ngữ cho động từ '巡る' (tuần diễn qua các thành phố lớn trên cả nước), bổ nghĩa trực tiếp cho danh từ và vị ngữ cuối câu 'ツアーへと旅立った' (đã khởi hành chuyến lưu diễn)."
"をきんじえない",,"N1","①思いがけない事故で家族を失った方々には同情を禁じえません。","政府の不誠実な対応には、被災地の住民だけでなく全国民が怒りを禁じ得ない。","政府の不誠実な対応には、","被災地の住民","だけでなく","全国民が","怒りを","禁じ得ない。","Cụm '政府の不誠実な対応には' (đối với sự ứng phó không thành khẩn của chính phủ) làm trạng ngữ chỉ đối tượng nhận tác động. Tiếp theo là cấu trúc song hành '被災地の住民' (người dân vùng thiên tai) kết hợp với 'だけでなく' (không chỉ...). Chủ ngữ '全国民が' (toàn thể người dân) thực hiện hành động cảm xúc ở vế sau. Mẫu ngữ pháp 'Nを禁じ得ない' (không thể kìm nén được cảm xúc N) kết hợp trực tiếp với danh từ cảm xúc '怒りを' (cơn giận dữ)."
"をけいきとして","Nをけいきとして","N2","①彼女は大学入学を契機として親元を出た。","同社は昨年の経営危機を契機として、デジタル技術を導入したビジネスモデルへと舵を切った。","同社は","昨年の","経営危機を","契機として、","デジタル技術を","導入したビジネスモデルへと舵を切った。","Chủ ngữ '同社は' (công ty này) thực hiện hành động chuyển dịch ở cuối câu. Cụm định ngữ '昨年の' (năm ngoái) bổ nghĩa cho danh từ '経営危機' (khủng hoảng kinh doanh). Mẫu ngữ pháp 'Nを契機として' dùng để biểu thị việc 'lấy N làm cơ hội, bước ngoặt lớn để thay đổi'. Cụm 'デジタル技術を' (công nghệ số) làm tân ngữ cho động từ '導入した' (đã đưa vào áp dụng), bổ nghĩa cho mô hình kinh doanh mới trong cụm 'ビジネスモデルへと舵を切った' (chuyển hướng sang mô hình kinh doanh)."
"をこめて","Nをこめて","N3","①母親のために心をこめてセーターを編んだ。","彼女は万感の思いを込めて、遠ざかっていく船に向けて手を振り続けた。","彼女は","万感の","思いを","込めて、","遠ざかっていく","船に向けて手を振り続けた。","Chủ ngữ '彼女は' (cô ấy) thực hiện hành động. Định ngữ '万感の' (muôn vàn cảm xúc) bổ nghĩa cho danh từ '思い' (tình cảm, suy nghĩ). Mẫu ngữ pháp 'Nを込めて' (gửi gắm, chứa chan tình cảm N) kết hợp trực tiếp với '思いを'. Động từ '遠ざかっていく' (dần đi xa) đóng vai trò định ngữ bổ nghĩa cho danh từ '船' trong cụm hướng tới '船に向けて' (hướng về phía con tàu) để làm rõ hướng hành động của cụm vị ngữ '手を振り続けた' (liên tục vẫy tay)."
"をして～させる","NをしてV－させる","N1","①あのきびしい先生をして「もう教えることは何もない」と言わせたのだから、あなたはたいしたものだよ。","その若き天才作家の文才は、辛口な文芸批評家をして「稀代の傑作」と言わせた。","その若き天才作家の文才は、","辛口な","文芸批評家を","して","「稀代の傑作」と","言わせた。","Chủ ngữ 'その若き天才作家の文才は' (tài năng văn chương của nhà văn thiên tài trẻ tuổi đó) mở đầu câu. Tính từ '辛口な' (khắt khe) bổ nghĩa cho danh từ '文芸批評家' (nhà phê bình văn học). Mẫu ngữ pháp 'NをしてV-させる' (khiến cho/bắt N phải làm gì - phong cách văn học trang trọng) kết hợp danh từ '文芸批評家' với trợ từ 'して'. Tiếp theo là nội dung trích dẫn '「稀代の傑作」と' (là kiệt tác hiếm có) kết hợp với động từ sai khiến '言わせた' (đã bắt phải nói/khiến phải khen ngợi) ở cuối câu."
"をぜんていに","NをぜんていにV","N2","①彼女は記事にしないことを前提にそのことを記者に話した。","両国は、来期からの関税引き下げを前提に、新たな貿易協定の交渉を進めている。","両国は、","来期からの","関税引き下げを","前提に、","新たな","貿易協定の交渉を進めている。","Chủ ngữ '両国は' (hai nước) mở đầu câu. Cụm '来期からの' (từ kỳ tới) làm định ngữ bổ nghĩa cho danh từ ghép '関税引き下げ' (giảm thuế quan). Mẫu ngữ pháp 'Nを前提に' (với tiền đề là N, dựa trên giả định N) kết hợp trực tiếp với danh từ này. Tính từ '新たな' (mới) làm rõ nghĩa cho cụm danh từ '貿易協定の交渉' (đàm phán hiệp định thương mại) cấu thành cụm vị ngữ '交渉を進めている' (đang tiến hành đàm phán)."
"をたよりに","NをたよりにV","N3","①あなたがいなければ、これからわたしは何をたよりに（して）生きていけばいいのですか。","旅人は夜空に輝く北極星を頼りに、果てしなく続く砂漠を歩き続けた。","旅人は","夜空に","輝く北極星を","頼りに、","果てしなく続く","砂漠を歩き続けた。","Chủ ngữ '旅人は' (người lữ khách) mở đầu câu. Cụm định ngữ '夜空に輝く' (tỏa sáng trên bầu trời đêm) bổ nghĩa cho danh từ '北極星' (sao Bắc Cực). Mẫu ngữ pháp 'Nを頼りに' (dựa vào, nhờ vào N) kết hợp trực tiếp với danh từ '北極星を' để chỉ phương thức định vị. Cụm định ngữ '果てしなく続く' (kéo dài vô tận) bổ nghĩa cho danh từ tân ngữ '砂漠を' (sa mạc) của hành động '歩き続けた' (tiếp tục đi bộ)."
