Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
まもなく,まもなく,N4,①≪駅のアナウンス≫まもなく急行がまいります。,新しい大統領を乗せた機体は、まもなく厳重な警備の滑走路に着陸すると報道された。,新しい大統領を乗せた機体は、,まもなく,厳重な警備の,滑走路に,着陸する,と報道された。,Thứ tự sắp xếp đúng theo mạch câu báo chí: 'まもなく' (phó từ chỉ thời gian sắp sửa diễn ra) bổ nghĩa trực tiếp cho hành động phía sau. Tiếp theo là định ngữ '厳重な警備の' (sự canh phòng nghiêm ngặt) bổ nghĩa cho danh từ chỉ địa điểm '滑走路に' (đường băng). Cuối cùng là động từ chính '着陸する' kết hợp với Suffix để tạo thành mệnh đề gián tiếp.
まもなく,V－ると／V－て　まもなく,N4,①彼女は結婚してまもなく、夫の海外赴任についてアメリカヘ行ってしまった。,主人公はその手紙を読み終えてまもなく、静かに息を引き取った。,主人公は,その手紙を,読み終えて,まもなく、,静かに息を,引き取った。,"Cấu trúc 'V-て まもなく' biểu thị một hành động xảy ra ngay sau một hành động khác. Ở đây, động từ thể Te là '読み終えて' liên kết với 'まもなく' tạo thành mệnh đề trạng ngữ chỉ thời gian (ngay sau khi đọc xong bức thư). Theo sau đó là trạng từ '静かに' và cụm động từ '息を引き取る' (trút hơi thở cuối cùng) làm vị ngữ chính của câu."
まるで,まるで,N4,①今日は風が強くて、まるで台風みたいだ。,夜霧が晴れた湖の表面は、まるで巨大な鏡のように静まり返っていた。,夜霧が晴れた,湖の表面は、,まるで,巨大な,鏡のよう,に静まり返っていた。,"Cấu trúc so sánh 'まるで～よう' (giống hệt như là). 'まるで' đứng trước để nhấn mạnh sự ví von, theo sau bởi cụm danh từ bổ nghĩa '巨大な' cho '鏡' (tấm gương khổng lồ), kết hợp với đuôi 'のように' (Suffix) để làm trạng ngữ bổ nghĩa cho động từ '静まり返っていた' (lặng im phăng phắc)."
まるで,まるで～ない,N3,①私は外国語はまるでだめなんです。,裁判で被告は事件当時の記憶がまるで残っていないと主張した。,裁判で,被告は,事件当時の,記憶がまるで,残っていない,と主張した。,Cấu trúc phủ định hoàn toàn 'まるで～ない' (hoàn toàn không...). Phó từ 'まるで' đi kèm trực tiếp với dạng phủ định của động từ '残っていない' (không còn sót lại). Mạch câu tự nhiên: Chủ ngữ '被告は' -> thành phần bổ nghĩa '事件当時の' -> danh từ bị tác động '記憶がまるで' -> vị ngữ phủ định '残っていない'.
まわる,R－まわる,N3,①この寒いのに子供達は外を定り回っている。,担当の刑事はわずかな手がかりを求めて歩き回ったのだった。,担当の,刑事は,わずかな手がかりを,求めて,歩き回った,のだった。,"Ngữ pháp ghép 'V-masu stem + 回る' (R-まわる) biểu thị hành động đi vòng quanh hoặc làm gì đó khắp nơi. Ở đây, động từ '歩く' bỏ ます thành '歩き' kết hợp với '回る' tạo thành '歩き回る' (đi loanh quanh/đi khắp nơi). Thứ tự tự nhiên: Chủ ngữ '刑事は' -> tân ngữ '手がかりを' -> động từ liên kết '求めて' -> động từ chính '歩き回った'."
まんざら,まんざら～でもない　まんざら～ではない,N1,①彼のことはまんざら知らないわけでもない。,突飛に見える彼女の提案には、まんざら現実味がないわけでもない。,突飛に見える,彼女の提案には、,まんざら,現実味が,ないわけでも,ない。,Cấu trúc phủ định kép mang tính khẳng định nhẹ nhàng 'まんざら～ないわけでもない' (không hẳn là hoàn toàn không...). Phó từ 'まんざら' bổ nghĩa cho cụm phủ định 'ないわけでもない'. Thứ tự cú pháp: '彼女の提案には' (với đề xuất của cô ấy) -> phó từ 'まんざら' -> danh từ chủ thể '現実味が' -> đuôi phủ định 'ないわけでもない' (không phải là không có tính thực tế).
まんざら,まんざらでもない,N1,①子供のことをほめられて彼はまんざらでもないようすだった。,批評家たちに絶賛され、若き作家はまんざらでもない表情を浮かべた。,批評家たちに,絶賛され、,若き作家は,まんざらでもない,表情を,浮かべた。,"Thành ngữ 'まんざらでもない' dùng như một tính từ bổ nghĩa cho danh từ, mang ý nghĩa 'không đến nỗi tồi/khá hài lòng/đắc ý'. Ở đây, cụm từ này bổ nghĩa trực tiếp cho danh từ '表情' (biểu cảm gương mặt) , tạo thành cụm 'まんざらでもない表情' (vẻ mặt đắc ý/hài lòng), là tân ngữ của động từ '浮かべた' (hiện lên)."
まんまと,,N2,①やつにまんまと騙された。,驚くべきことに、犯人グループは巧妙な手口で、まんまと巨額の資金を盗み出した。,驚くべきことに、,犯人グループは,巧妙な手口で、,まんまと,巨額の資金を,盗み出した。,"Phó từ 'まんまと' (trót lọt, ngon ơ - thường dùng cho hành vi lừa đảo, chiếm đoạt thành công). Về mặt cú pháp, 'まんまと' bổ nghĩa cho động từ hành động cuối câu '盗み出した'. Thứ tự tự nhiên: Chủ ngữ '犯人グループは' -> phương thức '巧妙な手口で' -> phó từ 'まんまと' -> tân ngữ '巨額の資金を' -> động từ chính."
みえる,～がみえる　Nがみえる　NがV－るのがみえる　NがV－ているのがみえる　NがV－るところがみえる　NがV－ているところがみえる,N5,①晴れた日には、ここから富士山がよく見える。,窓の外を見ると、遠くの山を走っている電車が見えるのだった。,窓の,外を見ると、,遠くの山を,走っている,電車が見える,のだった。,Cấu trúc khả năng tự nhiên 'Nが見える' (nhìn thấy N). Thứ tự bổ nghĩa: mệnh đề định ngữ '遠くの山を走っている' (chạy trên ngọn núi xa) đứng trước để bổ nghĩa cho danh từ '電車' (tàu điện). Cụm '電車が見える' (nhìn thấy tàu điện) đóng vai trò vị ngữ chính được liên kết tự nhiên sau khi quan sát từ '窓の外を見ると'.
みえる,Nがみえる,N3,①今学期の彼の成績には、努力の跡が見える。,長引く不況の末に、ようやく経済回復の兆しが見える。,長引く,不況の末に、,ようやく,経済回復の,兆しが見える,。,"Cách dùng trừu tượng của '見える' mang ý nghĩa 'bộc lộ, xuất hiện dấu hiệu'. Ở đây, '兆しが見える' nghĩa là 'nhìn thấy điềm báo/dấu hiệu'. Trình tự logic: bối cảnh '不況の末に' (sau thời kỳ suy thoái kéo dài) -> phó từ 'ようやく' (cuối cùng thì) -> danh từ bổ nghĩa '経済回復の' (của sự phục hồi kinh tế) -> cụm từ trung tâm '兆しが見える'."
