Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ようだ2,～ような～ような,N1,①そのようなことがあったようななかったような～,"彼は遠い過去の記憶を思い出す際、覚えているような覚えていないような曖昧な表情を浮かべた。","彼は遠い過去の記憶を","思い出す際、","覚えているような","覚えていないような","曖昧な表情を","浮かべた。","Mệnh đề '思い出す際' (khi nhớ lại) bổ nghĩa cho trạng thái tiếp theo. Mẫu '~ような~ような' diễn tả trạng thái mơ hồ, phân vân giữa hai việc (覚えている - nhớ và 覚えていない - không nhớ). Cụm này bổ nghĩa cho danh từ '曖昧な表情' (vẻ mặt mơ hồ) làm tân ngữ cho động từ '浮かべた' (lộ ra) ở cuối câu."
ようだ2,～ようなら／～ようだったら,N3,①この薬を飲んでも熱が下がらないようなら、医者と相談した方がよいでしょう。,"今期の財政赤字がこれ以上拡大するようなら、政府は新たな経済対策を講じる方針だ。","今期の財政赤字が","これ以上","拡大する","ようなら、政府は","新たな経済対策を","講じる方針だ。","Trạng từ 'これ以上' (hơn thế này nữa) đi trước động từ '拡大する' (mở rộng/tăng lên). Mẫu 'ようなら' (nếu có vẻ như/nếu xảy ra tình trạng...) kết nối mệnh đề giả định với vế sau. Cụm '新たな経済対策を' (biện pháp kinh tế mới) đóng vai trò tân ngữ cho hành động ở phần đuôi '講じる方針だ' (chủ trương đề ra)."
ような1,,N4,①6目が来たばかりなのに真夏のような暑さだ。,"今年の秋は、10月だというのにまるで真夏のような厳しい暑さが続いている。","今年の秋は、","10月だというのに","まるで真夏","のような","厳しい暑さが","続いている。","Cụm '10月だというのに' (mặc dù nói là tháng 10) thể hiện sự tương phản. Trạng từ 'まるで' đi kèm với mẫu so sánh 'のような' để ví von 'giống như giữa mùa hè' (まるで真夏のような) để bổ nghĩa cho danh từ '厳しい暑さが' (cái nóng gay gắt) làm chủ ngữ cho động từ '続いている' (tiếp diễn)."
ような2,,N3,①ちょっと期待を裏切られたような気がする。,"彼女の冷ややかな眼差しを見つめていると、心の奥底を見透かされたような気がした。","彼女の冷ややかな眼差しを","見つめていると、","心の奥底を","見透かされた","ような気が","した。","Cụm '見つめていると' (khi nhìn chằm chằm) dẫn dắt hoàn cảnh. '心の奥底を' (tận sâu trong tim) là tân ngữ của động từ bị động '見透かされた' (bị nhìn thấu). Mẫu '～ような気がする' diễn tả cảm giác, trực giác mơ hồ ('có cảm giác như là...'), đi cùng động từ 'した' ở cuối."
ように1,,N4,①あの人のように英語がペラペラしゃべれるようなりたい。,"彼のように社会貢献活動に熱心な若者が増えれば、この街はもっと良くなるだろう。","彼","のように","社会貢献活動に","熱心な若者が","増えれば、この街は","もっと良くなるだろう。","Mẫu 'のように' dùng để nêu ví dụ điển hình ('như là anh ấy'). '社会貢献活動に' (đối với các hoạt động cống hiến xã hội) đi kèm với tính từ '熱心な' (nhiệt tình) bổ nghĩa cho danh từ '若者' (giới trẻ). Mệnh đề điều kiện '増えれば' (nếu tăng lên) dẫn tới kết quả ở vế sau."
ように2,,N3,①こちらのほうがお似合いになるように思われます。,"今回の政府の決定は、国民の安全を第一に考えて下された判断のように思われます。","今回の政府の決定は、","国民の安全を","第一に考えて","下された判断","のように","思われます。","'国民の安全を' là tân ngữ của hành động '第一に考えて' (suy nghĩ hàng đầu). Cụm này bổ nghĩa cho hành động '下された' (được đưa ra), tạo thành định ngữ cho danh từ '判断' (quyết định). Mẫu 'のように思われます' thể hiện ý kiến khách quan, lịch sự của người viết ('dường như là...')."
ように3,V－る／V－ない よう（に）＜目的＞,N4,①後ろの席の人にも聞こえるように大きな声で話した。,"記者の質問に対して、首相はすべての国民に意図が正確に伝わるように慎重に言葉を選んだ。","記者の質問に対して、首相は","すべての国民に","意図が正確に","伝わる","ように慎重に","言葉を選んだ。","'すべての国民に' (đến toàn thể người dân) chỉ đối tượng nhận thông tin. '意図が正確に' (ý đồ một cách chính xác) bổ nghĩa cho tự động từ khả năng '伝わる' (được truyền tải). Mẫu 'ように' chỉ mục đích ('để cho...'). Trạng từ '慎重に' (thận trọng) bổ nghĩa cho hành động ở đuôi câu '言葉を選んだ' (lựa chọn từ ngữ)."
ように3,V－る／V－ない よう（に）＜勧告＞,N4,①忘れ物をしないようにしてください。,"大雨による土砂災害の危険があるため、警戒区域には絶対に近づかないようにしてください。","大雨による土砂災害の危険があるため、","警戒区域には","絶対に","近づかない","ようにして","ください。","'警戒区域には' (đối với khu vực cảnh báo) là trạng ngữ chỉ nơi chốn. Trạng từ '絶対に' (tuyệt đối) bổ nghĩa phủ định cho động từ '近づかない' (không lại gần). Cấu trúc yêu cầu lịch sự '～ないようにしてください' (xin vui lòng không làm gì) được tách thành 'ようにして' nối tiếp với 'ください' ở cuối."
ように3,V－る／V－ない よう（に）＜祈願＞,N3,①息子が大学に合格できるよう神に祈った。,"病床の母は、遠く離れた地で暮らす息子の健康が守られるようにと、毎朝祈りを捧げていた。","病床の母は、","遠く離れた地で","暮らす息子の健康が","守られる","ようにと、毎朝","祈りを捧げていた。","Cụm '遠く離れた地で' (ở nơi xa xôi) bổ nghĩa cho động từ '暮らす' (sinh sống), bổ nghĩa cho danh từ '息子の健康が' (sức khỏe của con trai). '守られる' (được bảo vệ - dạng bị động) đi kèm với mẫu cầu nguyện 'ようにと' (mong sao cho...). '毎朝' (mỗi sáng) là trạng từ thời gian đi liền trước hành động chính '祈りを捧げていた' (dâng lời cầu nguyện)."
ように3,V－る／V－ない ようくに）いう,N4,①すぐ家に帰るように言われました。,"監督は若い俳優に対し、もっと役の感情を理解して自然に演じるように強く言った。","監督は若い俳優に対し、","もっと役の","感情を理解して","自然に演じる","ように強く","言った。","Cụm 'もっと役の' (hơn nữa, của vai diễn) bổ nghĩa cho danh từ '感情' (cảm xúc). '感情を理解して' (hiểu cảm xúc và...) liên kết với hành động tiếp theo '自然に演じる' (diễn xuất tự nhiên). Mẫu 'ように言う' diễn tả lời truyền đạt, yêu cầu ('nói/yêu cầu ai đó làm gì'), với trạng từ '強く' (một cách mạnh mẽ) bổ nghĩa cho động từ '言った' ở cuối."
ように3,V－る／V－ない ようにする,N4,①私は肉を小さく切って、こどもにも食べられるようにした。,"当社は環境負荷を減らすため、製品の製造工程においてプラスチック素材を使用しないようにしている。","当社は環境負荷を減らすため、","製品の製造工程において","プラスチック素材を","使用しない","ようにして","いる。","Cụm '製品の製造工程において' (trong công đoạn sản xuất sản phẩm) xác định bối cảnh. 'プラスチック素材を' là tân ngữ cho động từ '使用しない' (không sử dụng). Cấu trúc 'ようにしている' chỉ nỗ lực, thói quen cố gắng thực hiện điều gì đó ('cố gắng không dùng nhựa') được chia ở thì tiếp diễn."
ように3,V－る／V－ない ようになる,N4,①日本語が話せるようになりました。,"毎日の厳しい訓練を経て、彼はついに目隠しをした状態でも完璧にピアノを弾けるようになった。","毎日の厳しい訓練を経て、","彼はついに","目隠しをした状態でも","完璧にピアノを","弾ける","ようになった。","Trạng ngữ '彼はついに' (cuối cùng anh ấy cũng) chỉ kết quả. '目隠しをした状態でも' (ngay cả trong trạng thái bịt mắt) bổ nghĩa cho trạng từ '完璧に' (một cách hoàn hảo). Cụm này bổ nghĩa cho khả năng '弾ける' (có thể chơi đàn), đi cùng mẫu 'ようになる' diễn tả sự biến đổi trạng thái, năng lực ('đã có thể chơi được...')."
ようやく,ようやく ようやく V－た／V－る ようやくNだ,N3,①冬の長い夜も終わりに近づき、ようやく東の空が白み始めた。,"長い沈黙의末、窓の外から心地よい風が吹き込み、彼女はようやく重い口を開いた。","長い沈黙の末、","窓の外から","心地よい風が吹き込み、","彼女は","ようやく重い","口を開いた。","Cụm '窓の外から' (từ ngoài cửa sổ) bổ nghĩa cho động từ '心地よい風が吹き込み' (làn gió dễ chịu thổi vào). '彼女は' là chủ ngữ của vế sau. Trạng từ 'ようやく' (cuối cùng thì) đứng trước tính từ/danh từ '重い口' (khó mở lời) tạo thành cụm bổ nghĩa cho hành động kết thúc '口を開いた' (đã mở lời)."
ようやく,ようやくV－た,N3,①タクシーを飛ばして、ようやく時間に間に合った。,"救助隊は険しい雪山を夜通し捜索し、夜明け前にようやく遭難者を発見した。","救助隊は","険しい雪山を","夜通し捜索し、","夜明け前に","ようやく遭難者を","発見した。","'険しい雪山を' là tân ngữ cho động từ '夜通し捜索し' (tìm kiếm suốt đêm). '夜明け前に' (trước bình minh) bổ nghĩa thời gian. Trạng từ 'ようやく' (cuối cùng thì - sau nhiều gian khổ) đi liền trước danh từ tân ngữ '遭難者を' (người gặp nạn) để bổ nghĩa cho động từ hành động đã hoàn thành ở cuối '発見した' (đã phát hiện)."
ようやく,ようやくV－ている,N2,①世界は、微妙なかけひきで、ようやく軍事的な均衡を保っている。,"新興企業である同社は、多額の融資を受けることで、ようやく資金繰りを維持している。","新興企業である同社は、","多額の","融資を受けることで、","ようやく資金繰りを","維持して","いる。","Tính từ '多額の' (khoản tiền lớn) bổ nghĩa cho '融資を受けることで' (bằng việc nhận khoản vay). Trạng từ 'ようやく' (khó khăn lắm mới/vừa vặn) diễn tả trạng thái duy trì không hề dễ dàng, đi liền với danh từ tân ngữ '資金繰りを' (xoay vòng vốn) và động từ tiếp diễn '維持している' (đang duy trì) ở cuối."
ようやく,ようやくV－るN,N2,①家と家のすき間は、人一人がようやく通れる広さしかない。,"その古い路地は、車一台がようやく通り抜けられるほどの狭さで、街灯さえ届かない。","その古い路地は、","車一台が","ようやく","通り抜けられる","ほどの狭さで、","街灯さえ届かない。","'車一台が' (một chiếc xe ô tô) làm chủ ngữ cho hành động khả năng '通り抜けられる' (có thể đi lọt qua). Trạng từ 'ようやく' (vừa vặn/khó khăn lắm mới...) bổ nghĩa cho khả năng này. Mẫu so sánh mức độ 'ほどの狭さで' (độ hẹp đến mức...) làm rõ tính chất của con hẻm, liên kết với vế cuối '街灯さえ届かない' (ngay cả ánh đèn đường cũng không chiếu tới)."
よかった,V－てよかった,N4,①あ、雨だ。かさを持ってきてよかった。,"勇気を出して自分の本音を彼女に伝えてよかったと、彼は夜の駅のホームで一人深く息を吐いた。","勇気を出して","自分の本音を","彼女に伝えて","よかったと、彼は","夜の駅のホームで","一人深く息を吐いた。","'自分の本音を' (lòng dạ thật lòng của mình) làm tân ngữ cho hành động '彼女に伝えて' (bày tỏ với cô ấy). Mẫu 'V-てよかった' thể hiện sự may mắn/thật tốt vì đã làm gì đó. Cụm 'よかったと' đóng vai trò là nội dung trích dẫn ý nghĩ, đứng trước chủ ngữ '彼は' và cụm trạng ngữ chỉ nơi chốn '夜の駅のホームで' (ở sân ga ga tàu đêm) bổ nghĩa cho hành động ở đuôi '息を吐いた' (thở phào)."
よかった,V－ばよかった,N4,①しまった。あいつの電話番号をメモしておけばよかった。,"あの時、意地を張らずに彼の謝罪を受け入れればよかったと、彼女は今になって後悔している。","あの時、","意地を張らずに","彼の謝罪を","受け入れれば","よかったと、彼女は","今になって後悔している。","'意地を張らずに' (không bướng bỉnh) là trạng thái khi thực hiện hành động. '彼の謝罪を' (lời xin lỗi của anh ấy) là tân ngữ cho động từ thể điều kiện '受け入れれば' (nếu chấp nhận). Mẫu 'V-ばよかった' thể hiện sự hối hận tiếc nuối ('giá mà đã làm...'). Liên kết 'よかったと' dẫn dắt suy nghĩ hối hận của chủ ngữ '彼女は' kéo theo hành động cuối '今になって後悔している' (đến tận bây giờ mới hối hận)."
よかった,V－なければよかった,N4,①こんな服、買わなければよかった。派手すぎてとても着られない。,"親友を信じて、あんな大切な秘密を打ち明けなければよかったと、彼は一人涙を流した。","親友を信じて、","あんな大切な","秘密を","打ち明けなければ","よかったと、彼は","一人涙を流した。","'あんな大切な' (quan trọng như thế) bổ nghĩa cho danh từ '秘密を' (bí mật) làm tân ngữ cho động từ phủ định thể giả định '打ち明けなければ' (nếu không tiết lộ). Mẫu 'V-なければよかった' biểu thị sự hối tiếc về một việc đã làm ('giá mà đã không...'). Cụm 'よかったと' trích dẫn suy nghĩ của chủ ngữ '彼は' hướng tới hành động ở đuôi câu '一人涙を流した' (khóc một mình)."
よかった,V－ばよかったのに,N3,①昨日のパーティーにあなたも来ればよかったのに。楽しかったよ。,"面白い小説だから、図書室で返却されるのを待たずに自分で買って読めばよかったのに。","面白い小説だから、","図書室で返却されるのを","待たずに自分で","買って","読めばよかった","のに。","'図書室で返却されるのを' (việc được trả lại ở thư viện) là tân ngữ cho trạng từ phủ định '待たずに' (mà không đợi). '自分で' (tự mình) bổ nghĩa cho chuỗi hành động '買って' (mua) và động từ giả định '読めば' (nếu đọc). Mẫu 'V-ばよかったのに' thể hiện sự tiếc nuối hoặc khuyên trách nhẹ nhàng ('đáng lẽ nên... vậy mà'). Phần cuối kết thúc bằng từ tình thái 'のに'."
