Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
いたり,Nのいたり,N1,①このたび我が社の長年の社会奉仕活動に対して地域文化賞をいただきましたことは誠に光栄のいたりに存じます。,今回の台風がもたらした被害は、我々の想像以上の規模に達している。,今回の台風がもたらした,被害は、,我々の,想像以上の,規模に,達している。,Mệnh đề quan hệ 「今回の台風がもたらした」 (do cơn bão lần này mang lại) bổ nghĩa cho danh từ 「被害は」 (thiệt hại) làm chủ ngữ chính. Trạng từ sở hữu 「我々の」 (của chúng tôi) bổ nghĩa cho danh từ 「想像」 (tưởng tượng). Cấu trúc bổ nghĩa 「想像以上の」 (vượt quá tưởng tượng) đi với trợ từ 「の」 để bổ nghĩa trực tiếp cho 「規模」 (quy mô). Cụm này đi kèm trợ từ 「に」 để kết hợp với vị ngữ 「達している」 (đạt tới) tạo thành vế hoàn chỉnh.
いちがいに～ない,,N2,①有機野菜が安全だといちがいには言えない。,彼女の心臓は、いつもの緊張以上に激しく鼓動していた。,彼女の心臓は、,いつもの,緊張以上に,激しく,鼓動して,いた。,Chủ ngữ là 「彼女の心臓は」 (trái tim cô ấy). Trạng từ 「いつもの」 (như mọi khi) bổ nghĩa cho danh từ 「緊張」 (sự căng thẳng). Cấu trúc bổ nghĩa mức độ 「緊張以上に」 (hơn cả sự căng thẳng) đóng vai trò bổ ngữ cho phó từ 「激しく」 (mãnh liệt). Trạng từ này tiếp tục bổ nghĩa cho động từ hành động đang diễn ra 「鼓動していた」 (đang đập rộn ràng) được chia thành thể て 「鼓動して」 đi với đuôi 「いた」.
いちど,いちど　Vと／V－たら,N4,①タイ料理は一度食べると病みつきになる。,政府にとって、これ以上効果的な不況対策はないと判断された。,政府にとって、,これ以上,効果的な,不況対策は,ないと,判断された。,Bắt đầu bằng cụm trạng ngữ 「政府にとって」 (đối với chính phủ). Trạng từ 「これ以上」 (hơn thế này nữa) đứng trước bổ nghĩa cho tính từ đuôi な 「効果的な」 (mang tính hiệu quả). Tính từ này bổ nghĩa cho danh từ 「不況対策は」 (biện pháp chống suy thoái) làm chủ ngữ cho vế phủ định. Trợ từ phủ định 「はない」 kết hợp với trợ từ trích dẫn gián tiếp 「ないと」 để bổ nghĩa cho động từ bị động kết câu 「判断された」 (được phán đoán là).
いちど,いちど　V－ば／V－たら,N4,①こんなところは一度来ればたくさんだ。,これ以上雪が降り続けば、捜索は不可能になる。,これ以上,雪が,降り,続けば、,捜索は,不可能になる。,Cụm 「これ以上」 (hơn thế này nữa) đứng đầu bổ nghĩa cho cả vế giả định phía sau. Chủ ngữのvế điều kiện là 「雪が」 (tuyết). Động từ ghép 「降り続く」 (tiếp tục rơi) được chia ở thể điều kiện 「降り続けば」 (nếu tiếp tục rơi). Vế sau bắt đầu bằng chủ ngữ chính 「捜索は」 (việc tìm kiếm cứu hộ) đi với kết quả tất yếu 「不可能になる」 (sẽ trở nên bất khả thi).
いつか,いつか,N4,①本を読んでいる間にいつか眠り込んでしまったようだ。,真実を話して、これ以上彼女を傷つけてどうするつもりだ。,真実を話して、,これ以上,彼女を,傷つけて,どうする,つもりだ。,Vế đầu 「真実を話して」 (nói ra sự thật) thiết lập bối cảnh bằng thể て. Phó từ 「これ以上」 (hơn thế này nữa) bổ nghĩa cho hành động kế tiếp. 「彼女を」 (cô ấy) đóng vai trò tân ngữ cho động từ thể て 「傷つけて」 (làm tổn thương). Cụm từ nghi vấn 「どうする」 kết hợp với cấu trúc 「つもりだ」 (định làm gì) ở cuối câu tạo thành một câu hỏi mang sắc thái phản vấn đầy cảm xúc.
いつか,いつかV－た,N4,①いつか見た映画の中にもこんな台詞があった。,これ以上被害を拡大させることは、到底許されない。,これ以上,被害を,拡大させる,ことは、,到底,許されない。,Phó từ 「これ以上」 (hơn thế này nữa) bổ nghĩa cho hành động 「拡大させる」 (làm lan rộng). Danh từ 「被害を」 (thiệt hại) là tân ngữのhành động này. Cụm 「拡大させることは」 đóng vai trò danh từ hóa vế trước để làm chủ ngữ cho vế phủ định phía sau. Phó từ phủ định mạnh mẽ 「到底」 (hoàn toàn/tuyệt đối) đi kèm vị ngữ phủ định bị động 「許されない」 (không được dung thứ).
いつか,いつか（は）,N4,①あいつもいつかはきっと自分の間違いに気づくだろう。,この過酷な戦いに身を投じた以上は、生きて戻れぬ覚悟だ。,この過酷な戦いに,身を,投じた,以上は、,生きて戻れぬ,覚悟だ。,Cụm trạng ngữ chỉ nơi chốn 「この過酷な戦いに」 (vào trận chiến khốc liệt này) bổ nghĩa cho cụm động từ 「身を投じた」 (dấn thân). Động từ thể quá khứ 「投じた」 kết hợp trực tiếp với cấu trúc 「以上は」 (một khi đã... thì...). Vế sau sử dụng cụm định ngữ văn học 「生きて戻れぬ」 (không thể sống sót trở về - với 「ぬ」 là thể phủ định cổの「ない」) bổ nghĩa cho danh từ quyết tâm 「覚悟だ」 (chuẩn bị tinh thần).
いつか,いつかのN,N4,①いつかのセールスマンがまた来た。,警察は、以上の5名を詐欺の容疑で逮捕したと発表した。,警察は、,以上の,5名を,詐欺の,容疑で,逮捕したと発表した。,Chủ ngữ chínhのcâu báo chí là 「警察は」 (cảnh sát). Cụm 「以上の」 (nêu trên) bổ nghĩa cho cụm số lượng từ đóng vai trò tân ngữ 「5名を」 (5 người). Danh từ 「詐欺の容疑で」 (với cáo buộc lừa đảo) bổ nghĩa cách thức/lý do cho động từ hành động 「逮捕した」 (đã bắt giữ). Cụm trích dẫn 「逮捕したと発表した」 (tuyên bố đã bắt giữ) hoàn chỉnh kết cấu câu.
いっこうに,いっこうにV－ない,N2,①30分待ったが、彼はいっこうに現れない。,記念式典は午前10時より執り行われます。以上。,記念式典は,午前,10時より,執り行われ,ます。,以上。,Chủ ngữ là 「記念式典は」 (lễ kỷ niệm). Cụm thời gian 「午前10時より」 (từ 10 giờ sáng) chỉ mốc bắt đầu. Động từ trang trọng 「執り行われます」 được chia tách thành 「執り行われ」 và đuôi lịch sự 「ます」 để giữ đúng trật tự từ tự nhiên. Từ 「以上」 đặt riêng biệt ở cuối câu dùng trong văn bản chính luận/báo chí để tuyên bố kết thúc thông tin (Hết).
いっさい,いっさいない　いっさいV－ない,N2,①計画の変更はいっさいない。,理想と現実、いずれの道が正しいのか彼には分からなかった。,理想と現実、,いずれの,道が,正しい,のか,彼には分からなかった。,"Vế mở đầu 「理想と現実」 (lý tưởng và thực tế) đưa ra hai đối tượng lựa chọn. Từ nghi vấn 「いずれの」 bổ nghĩa cho danh từ 「道」 (con đường), đi với trợ từ chủ ngữ 「が」 và tính từ 「正しい」 (đúng đắn). Trợ từ liên kết nghi vấn 「のか」 tạo mệnh đề câu hỏi gián tiếp, làm bổ ngữ cho vị ngữ chínhのcâu 「彼には分からなかった」 (anh ấy đã không biết)."
