Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ところ1,V－るところによると／よれば,N2,①聞くところによれば、あの二人は離婚したそうだ。,政府の発表するところによれば、今回の増税は来年春から実施されるという。,政府の,発表する,ところに,よれば、,今回の増税は来年春から,実施されるという。,"Cấu trúc ngữ pháp 「V-るところによれば」 dùng để chỉ nguồn thông tin khách quan (Theo như những gì...). Ở đây, danh từ 「政府」（Chính phủ） đi kèm trợ từ 「の」 để bổ nghĩa cho động từ 「発表する」（công bố）, tạo thành cụm chỉ nguồn tin 「政府の発表するところによれば」（Theo những gì chính phủ công bố）. Vế sau đưa ra nội dung thông tin được truyền lại bằng cách kết hợp cụm chủ vị 「今回の増税は来年春から」（việc tăng thuế lần này từ mùa xuân năm sau） với vị ngữ 「実施される」（được thực hiện） và kết thúc bằng vĩ tố truyền tin 「という」 thường dùng trong báo chí."
ところ1,V－る／V－ているところのN,N1,①私が知るところの限りでは、そのようなことは一切ございません。,彼が執筆しているところの小説は、現代社会の闇を鋭く告発している。,彼が,執筆して,いるところの,小説は、,現代社会の闇を,鋭く告発している。,"Cấu trúc trang trọng mang tính văn học 「V-ているところのN」 đóng vai trò định ngữ giải thích cho danh từ N đứng sau. Hành động 「執筆している」（đang chấp bút/viết） kết hợp với 「ところの」 để bổ nghĩa trực tiếp cho danh từ 「小説」（tiểu thuyết） làm chủ ngữ chínhのcâu. Vế sau bổ sung tân ngữ 「現代社会の闇」（bóng tốiのxã hội hiện đại） đi kèm trợ từ chỉ đối tác tác động 「を」 để làm rõ cho động từ mang tính báo chí phê phán 「鋭く告発している」（lên án sắc bén/tố cáo mạnh mẽ）, thể hiện lối viết nghị luận văn học đặc trưng."
ところ1,V－るところまでV,N1,①堕ちるところまで堕ちてしまった。,彼は自らの野心のために利用できるものは利用するところまで利用し尽くした。,彼は自らの野心のために,利用できるものは,利用する,ところまで,利用し,尽くした。,Cấu trúc 「V-るところまでV」 dùng để nhấn mạnh mức độ cực đoanのhành động (đến tận cùng/tới mức tối đa có thể). Chủ ngữ 「彼」 cùng trạng từ chỉ mục đích ích kỷ 「自らの野心のために」（vì dã tâmのbản thân） dẫn dắt đối tượng bị tác động 「利用できるものは」（những thứ có thể lợi dụng）. Động từ lặp lại 「利用する」 kết hợp với giới hạn 「ところまで」 và bổ ngữ động từ kết thúc 「利用し尽くした」（đã lợi dụng triệt để/sạch trơn） nhằm thể hiện sự tha hóa về nhân cách trong tiểu thuyết.
ところ1,V－ているところをみると,N2,①平気な顔をしているところをみると、まだ事故のことを知らされてないのだろう。,被告が終始うつむいているところをみると、反省の態度を示しているのかもしれない。,被告が,終始,うつむいている,ところを,みると、,反省の態度を示しているのかもしれない。,Cấu trúc 「V-ているところをみると」 dùng để đưa ra suy đoán dựa trên một chứng cứ thực tế đang diễn ra (Nhìn vào tình trạng đang... thì có lẽ...). Trạng từ chỉ sự liên tục 「終始」（suốt/từ đầu đến cuối） bổ nghĩa cho hành động cúi đầu 「うつむいている」のchủ ngữ 「被告」（bị cáo）. Sự kết hợp với 「ところをみると」 tạo thành căn cứ trực quan để người viết/nhà báo đưa ra phán đoán phỏng đoán khách quan ở vế sau 「反省の態度を示しているのかもしれない」（có lẽ đang thể hiện thái độ ăn năn hối lỗi）.
ところ2,V－たところ＜順接＞,N3,①先生にお願いしたところ、早速承諾のお返事をいただいた。,警察が現場の防犯カメラを解析したところ、不審な男の姿が映っていた。,警察が,現場の,防犯カメラを,解析した,ところ、,不審な男の姿が映っていた。,Cấu trúc 「V-たところ」 biểu thị quan hệ thuận nhân quả trong tường thuật (Sau khi thử làm việc gì đó thì phát hiện ra kết quả...). Cụm từ định vị vị trí 「現場の」（tại hiện trường） bổ nghĩa cho danh từ làm tân ngữ 「防犯カメラ」（camera an ninh）. Hành động chủ động 「解析した」（phân tích） kết hợp với 「ところ」 dẫn đến kết quả mang tính phát hiện bất ngờ ở vế sau 「不審な男の姿が映っていた」（hình ảnh một gã đàn ông khả nghi đã được ghi lại）.
ところ2,V－たところが＜逆接＞,N2,①親切のつもりで言ったところが、かえっで恨まれてしまった。,彼は真実を打ち明ければ許されると思ったところが、かえって彼女の怒りを買ってしまった。,彼は,真実を,打ち明ければ,許されると思った,ところが、,かえって彼女の怒りを買ってしまった。,Cấu trúc 「V-たところが」 biểu thị quan hệ nghịch lý ngoài dự kiến (Cứ ngỡ là/Sau khi làm thế thì ngược lại...). Mệnh đề giả định 「真実を打ち明ければ」（nếu thú nhận sự thật） đi liền với phán đoánのchủ ngữ 「許されると思った」（đã nghĩ là sẽ được tha thứ）. Việc liên kết cụm này với liên từ nghịch tiếp 「ところが」 tạo ra sự tương phản cực kỳ mạnh mẽ với kết cục tồi tệ ở vế sau 「かえって彼女の怒りを買ってしまった」（ngược lại còn chuốc lấy cơn thịnh nộのcô ấy）.
どころ,～どころか　N／Na（な）どころか　A－いどころか　V－るどころか,N2,①病気どころか、ぴんぴんしている。,我が国の経済は回復するどころか、ますます悪化の一途をたどっている。,我が国の経済は,回復する,どころか、,ますます,悪化の,一途をたどっている。,Cấu trúc 「V-るどころか」 mang ý nghĩa phủ định triệt để giả thuyết trước để nhấn mạnh thực tế tệ hơn rất nhiều ở vế sau (Chẳng những không... mà trái lại). Động từ kỳ vọng tích cực 「回復する」（hồi phục） đi với trợ từ tương phản 「どころか」 để bác bỏ hoàn toàn khả năng tốt lênのchủ đề 「我が国の経済」（nền kinh tế nước ta）. Tiếp nối bằng phó từ tăng tiến 「ますます」（ngày càng） và cụm thành ngữ báo chí 「悪化の一途をたどっている」（đang trên đà không ngừng tồi tệ đi）.
どころ,～どころか～ない　～どころか～さえ（も）～ない　～どころか～も～ない　～どころか～だって～ない,N2,①最近の大学生の中には、英語どころか日本語の文章さえもうまく書けない者がいる。,被災地では電気どころか、毎日の飲み水さえ満足に手に入らない状況だ。,被災地では,電気,どころか、,毎日の飲み水,さえ,満足に手に入らない状況だ。,Cấu trúc cực cấp 「N1どころか N2さえ...ない」 dùng để nhấn mạnh sự thiếu thốn nghiêm trọng: ngay cả điều cơ bản tối thiểu N2 còn không có thì nói gì đến N1 (Đến cả... cũng không nói chi là...). Danh từ cơ sở hạ tầng 「電気」（điện） đi với 「どころか」 để làm nền so sánh. Tiếp nối bằng danh từ sinh hoạt thiết yếu 「毎日の飲み水」（nước uống hàng ngày） đi cùng trợ từ nhấn mạnh 「さえ」 và vị ngữ phủ định hoàn toàn 「満足に手に入らない状況だ」（là tình trạng không thể có được một cách đầy đủ）.
どころ,～どころではない　Nどころではない　V－ているどころではない,N3,①この1か月は来客が続き、勉強どころではなかった。,会社が倒産の危機に瀕しており、今は休暇を取っているどころではない。,会社が倒産の危機に瀕しており、,今は,休暇を,取っている,どころではない。,,"Cấu trúc 「V-ているどころではない」 chỉ ra tình trạng cực kỳ khẩn cấp, khiến người nói không thể có thời gian hoặc tâm trí làm một việc thảnh thơi nào đó (Không phải là lúc để...). Bối cảnh nghiêm trọng 「会社が倒産の危機に瀕しており」（công ty đang đứng trước nguy cơ phá sản） loại bỏ hoàn toàn khả năng thực hiện hành động hưởng thụ 「休暇を取っている」（đang nghỉ phép）. Cụm từ chỉ thời gian 「今は」（bây giờ） kết hợp với ngữ pháp 「どころではない」 để khẳng định tính bất khả thiのviệc nghỉ ngơi lúc này."
どころ,Nところのはなしではない　Nどころのさわぎではない,N2,①受験生の息子を二人もかかえ、海外旅行どころの話ではありません。,今回の大規模な洪水被害は、一部の地域だけの問題どころの騒ぎではない。,今回の大規模な洪水被害は、,一部の,地域だけの,問題どころの,騒ぎではない。,,Cấu trúc mang tính phóng đại/nhấn mạnh trong báo chí 「Nどころの騒ぎではない」 thể hiện một sự việc nghiêm trọng vượt xa quy mô hay định nghĩa thông thường (Không dừng lại ở mức.../Không chỉ đơn giản là...). Chủ đề thời sự 「今回の大規模な洪水被害」（thiệt hại lũ lụt quy mô lớn lần này） được định lượng so sánh với 「一部の地域」（một bộ phận khu vực） và 「問題」（vấn đề）. Sự kết hợpの「問題どころの」 và vế phủ định mạnh 「騒ぎではない」 nhấn mạnh tính toàn quốc và mức độ thảm họa cực kỳ nghiêm trọngのsự kiện.
