Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
はい,はい＜喚起＞,N5,①はい、みなさんこっちを向いて。,はい、それでは本日の記者会見を開始いたします。,,はい、,それでは本日の,記者会見を,開始,いたします。,「はい」 đóng vai trò thốt từ dùng để thu hút sự chú ýのngười nghe trước khi bắt đầu một thông báo quan trọng. Theo sau là liên từ 「それでは」 và cụm tân ngữ 「本日の記者会見を」 kết hợp với động từ khiêm nhường 「開始いたします」 trong bối cảnh một cuộc họp báo thời sự.
はい,はい＜追認＞,N4,①A：おじいさんは、こちらには長くお住まいですか。B：私ですか。私は、戦前からずっとここに住んでおります。はい。,事件の夜、あなたは本当に書斎にいたのですか。」「はい、ずっと本を読んでいました。,事件の夜、あなたは本当に書斎にいたのですか。」「,はい、,ずっと本を,読んで,いました。,,"Trợ từ 「はい」 đứng đầu câu trả lời để xác nhận, đồng ý với câu hỏi nghi vấnのđối phương. Tiếp sau là trạng từ chỉ sự liên tục 「ずっと」 và cụm hành động 「本を読んでいました」 (đang đọc sách) làm sáng tỏ tình tiết ngoại phạmのnhân vật trong tiểu thuyết trinh thám."
ばいい,なら（ば）いい　A－ければいい　V－ばいい　活用語のバ形に「いい」が付いた慣用的な言い方。「ばよい」「ばよろしい」はそのやや改まった言い方。→【たらいい】、【といい】V－ばいい＜勧め＞,N4,①休みたければ休めばいい。,真実にたどり着きたければ、あの古い図書館の記録を調べればいい。,真実にたどり着きたければ、あの古い,図書館の,記録を,調べれば,いい。,,Động từ 「調べる」 nhóm 1 chia sang thể điều kiện là 「調べれば」kết hợp với tính từ 「いい」tạo thành cấu trúc đưa ra lời khuyên hoặc gợi ý hành động. Cụm từ trước đó bổ nghĩa gồm danh từ sở hữu 「図書館の」 và tân ngữ 「記録を」 để tạo nên một lời chỉ dẫn đầy kịch tính trong tiểu thuyết.
ばいい,～ばいい＜願望＞,N4,①この子が男の子ならいいのに。,この果てしない紛争の夜が、一刻も早く明ければいいのだが。,この果てしない紛争の夜が、,一刻も早く,明ければ,いいの,だが。,,"Động từ 「明ける」 (trời sáng, đêm qua đi) chia sang thể điều kiện 「明ければ」kết hợp với cụm 「いいのだが」 & để diễn tả ước muốn, nguyện vọng cho một trạng thái chưa xảy ra. Đi kèm trạng từ 「一刻も早く」 (càng sớm càng tốt) thể hiện sự mong mỏi hòa bình trong một bài ký sự chiến trường."
ばいい,～ばよかった,N4,①親がもっと金持ちならばよかったのに。,避難勧告が出た時点で、ためらわずに避難すればよかったと悔やむ住民もいる。,避難勧告が出た時点で、,ためらわずに,避難すれば,よかったと,悔やむ,住民もいる。,Động từ 「避難する」 chia sang thể điều kiện 「避難すれば」đi với cấu trúc hối tiếc 「よかったと」và động từ tâm lý 「悔やむ」để diễn tả sự tiếc nuối về một hành động đáng ra nên làm trong quá khứ. Trạng từ 「ためらわずに」 (không do dự) nhấn mạnh bối cảnh khẩn cấpのphóng sự thiên tai.
はおろか,Nはおろか,N2,①私は、海外旅行はおろか国内旅行さえ、ほとんど行ったことがない。,その孤島は、電気や水道はおろか、基本的な通信設備さえ整備されていない。,その孤島は、,電気や水道は,おろか、,基本的な,通信設備さえ,整備されていない。,"Danh từ kết hợp từ 「電気や水道」 đi với cấu trúc nhấn mạnh phủ định 「はおろか」nghĩa là 「chưa nói đến/ngay cả... cũng không」. Phía sau đi với tính từ định ngữ 「基本的な」 và danh từ nhấn mạnh cực đoan 「通信設備さえ」 nhằm mô tả thực trạng nghèo nàn, cô lậpのhòn đảo trong bài phóng sự xã hội."
ばかり,数量詞＋ばかり,N4,①一時間ばかり待ってください。,突如として起こった大地震により、十秒ばかりの間に街の風景は一変した。,突如として起こった大地震により、,十秒,ばかりの,間に街の,風景は,一変した。,Danh từ chỉ số lượng thời gian cực ngắn 「十秒」kết hợp trợ từ ước lượng 「ばかりの」để chỉ một khoảng thời gian xấp xỉ. Đi với danh từ chỉ thời gian liên kết 「間に」 và chủ ngữ 「風景は」 nhằm lột tả sự tàn phá khủng khiếp diễn ra chớp nhoáng trong một phóng sự thời sự.
ばかり,N（＋助詞＋）ばかり,N4,①このごろ、夜遅くへんな電話ばかりかかってくる。,新聞の一面を開けば、連日のように暗いニュースばかりが目に飛び込んでくる。,新聞の一面を開けば、連日のように,暗い,ニュース,ばかりが,目に,飛び込んでくる。,"Tính từ định ngữ 「暗い」bổ nghĩa cho danh từ 「ニュース」 , đi kèm trợ từ hạn định 「ばかりが」diễn tả trạng thái chỉ toàn là những thông tin tiêu cực. Kết thúc bằng cụm từ biểu cảm 「目に飛び込んでくる」 (đập vào mắt) phản ánh tâm trạng người đọc trong một chuyên mục bình luận xã hội."
ばかり,V－てばかりいる,N4,①彼は寝てばかりいる。,悲嘆に暮れてばかりいる暇はない。今すぐ生存者の捜索を開始せよ。,,悲嘆に暮れて,ばかりいる,暇は,ない。,今すぐ生存者の捜索を開始せよ。,Động từ liên dụng 「悲嘆に暮れて」 (chìm trong đau buồn) kết hợp với cấu trúc duy trì hành động tiêu cực 「ばかりいる」để bổ nghĩa cho danh từ 「暇」 (thời gian rỗi). Đi với vị ngữ phủ định 「ない」 tạo thành lời mệnh lệnh dứt khoát cứu người trong một phân cảnh tiểu thuyết kịch tính.
ばかり,～ばかりで　Naばかりで　A－いばかりで　V一るばかりで,N3,①彼は言うばかりで自分では何もしない。,政府の発表は抽象的な空論ばかりで、具体的な救済策が示されることはなかった。,政府の発表は,抽象的な,空論,ばかりで、,具体的な,救済策が示されることはなかった。,Tính từ định ngữ 「抽象的な」đi với danh từ 「空論」 (thuyết suông) kết hợp cấu trúc liệt kê hạn định 「ばかりで」diễn tả trạng thái chỉ toàn là những lời rỗng tuếch. Vế sau tiếp nối bằng định ngữ đối lập 「具体的な」 nhằm nhấn mạnh sự thất vọng đối với chính sách được phản ánh trên tờ báo chính trị.
