Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
における,NにおけるN,N2,①過去における過ちを謝罪する。,あの戦いにおける悲劇の記憶は人々の胸に深く刻まれている。,あの,戦いにおける,悲劇の記憶は,人々の胸に,深く,刻まれている。,"Cấu trúc 「における」 biểu thị địa điểm hoặc bối cảnh xảy ra sự kiện, đi sau danh từ 「戦い」 để bổ nghĩa cho danh từ chỉ đối tượng 「悲劇の記憶」. Trạng ngữ 「人々の胸に」 và phó từ 「深く」 bổ nghĩa trực tiếp cho động từ bị động kết thúc câu 「刻まれている」, tạo nên giọng điệu sâu lắng của văn học chiến tranh."
にかかっては,Nにかかっては,N1,①彼の毒舌にかかっては社長も太刀打ちできない。,あの老練な記者の筆にかかっては、いかなる有力政治家も醜聞を隠し通せない。,あの老練な記者の,筆にかかっては、,いかなる,有力政治家も,醜聞を,隠し通せない。,"Cấu trúc 「にかかっては」 biểu thị ý nghĩa 'nếu rơi vào tay hoặc dưới tầm ảnh hưởng của ai đó thì...', đi sau danh từ 「筆」. Định ngữ sở hữu 「あの老練な記者の」 bổ nghĩa cho 「筆にかかっては」. Trạng từ phủ định hoàn toàn 「いかなる」 bổ nghĩa cho chủ ngữ có từ nhấn mạnh 「有力政治家も」. Danh từ chỉ đối tượng 「醜聞を」 làm tân ngữ cho động từ ghép phức hợp 「隠し通せない」 ở cuối câu."
にかかわらず,Nにかかわらず,N2,①試合は晴雨にかかわらず決行する。,国境近くの現場では、国籍にかかわらず、すべての避難民に等しく人道的な救いの手が差し伸べられるべきだ。,国境近くの現場では、,国籍にかかわらず、,すべての避難民に,等しく人道的な,救いの手が,差し伸べられるべきだ。,"Cấu trúc 「にかかわらず」 (bất kể...) đứng sau danh từ 「国籍」. Cụm trạng ngữ này kết hợp với đối tượng tiếp nhận 「すべての避難民に」. Trạng từ 「等しく」 bổ nghĩa cho cụm tính từ-danh từ làm chủ ngữ 「人道的な救いの手が」, dẫn dắt tới động từ thể thụ động kết hợp ý chí/nghĩa vụ 「差し伸べられるべきだ」 ở cuối câu để biểu thị một lời kêu gọi thời sự đầy tính nhân đạo."
にかかわらず,～にかかわらず　V－るV－ないにかかわらず　A一いA－くないにかかわらず,N2,①経験のあるなしにかかわらず、だれでも参加することができる。,個人の政治思想や、現政権を支持するしないにかかわらず、多くの一般国民がこの法案の行方を注視している。,個人の政治思想や、,現政権を,支持するしないにかかわらず、,多くの一般国民が,この法案の行方を,注視している。,"Cấu trúc 「V-るV-ないにかかわらず」 biểu thị ý nghĩa 'bất kể có làm thế này hay không'. Ở đây, cụm 「現政権を支持する」 kết hợp với động từ phủ định lược bớt 「しないにかかわらず」 để tạo thành mệnh đề giả định tương phản. Cụm này bổ nghĩa cho trạng thái của chủ ngữ 「多くの一般国民が」. Tân ngữ 「この法案の行方を」 làm rõ đối tượng hướng tới của động từ tiếp diễn thời sự 「注視している」 ở cuối câu."
にかかわる,Nにかかわる,N2,①人の命にかかわる仕事をするにはそれなりの覚悟がいる。,本件は、表現の自由という報道機関の根幹にかかわる極めて重大な社会問題である。,本件は、,表現の自由という,報道機関の,根幹にかかわる,極めて重大な,社会問題である。,"Cấu trúc 「にかかわる」 (liên quan đến/ảnh hưởng đến sinh mệnh của...) đi sau danh từ 「根幹」. Danh từ ghép 「表現の自由という」 định nghĩa cho tính chất của 「報道機関の根幹」. Tính từ ghép 「極めて重大な」 đứng sau bổ nghĩa trực tiếp cho danh từ chủ đạo 「社会問題」, kết thúc bằng hệ từ 「である」 mang sắc thái văn phong báo chí vô cùng trang trọng."
にかけたら,Nにかけたら,N1,①スピードにかけたら、その投手の右に出る者はいない。,小説における情景描写の美しさにかけたら、現代の作家の中で彼の右に出る者はどこにもいない。,小説における,情景描写の,美しさにかけたら、,現代の作家の中で,彼の右に出る者は,どこにもいない。,"Cấu trúc 「にかけたら」 (nếu nói về/ở lĩnh vực...) đi sau danh từ chỉ phẩm chất 「美しさ」. Vế sau của cấu trúc này thường là một sự khẳng định tuyệt đối hoặc đánh giá cao nhất, ở đây là mệnh đề so sánh 「現代の作家の中で彼の右に出る者は」. Trạng từ phủ định hoàn toàn 「どこにもいない」 đặt ở cuối câu để tạo nên giọng điệu phê bình văn học đanh thép."
にかけて,NからNにかけて,N3,①台風は今晩から明日の朝にかけて上陸するもようです。,最新の気象情報によれば、今夜から明日の明け方にかけて、局地的な豪雨となる恐れが極めて高い。,最新の気象情報によれば、,今夜から,明日の明け方にかけて、,局地的な,豪雨となる,恐れが極めて高い。,Cấu trúc biểu thị phạm vi thời gian từ khoảng nào đến khoảng nào: 「NからNにかけて」 với N1 là 「今夜」 và N2 là 「明日の明け方」. Trạng ngữ này bổ nghĩa cho mệnh đề chỉ hiện tượng thiên tai 「局地的な豪雨となる」. Cụm từ dẫn nguồn báo chí 「最新の気象情報によれば」 ở đầu câu liên kết chặt chẽ với danh từ chỉ dự báo rủi ro mang tính cảnh báo 「恐れが極めて高い」 ở cuối câu.
にかけて,Nにかけて,N2,①話術にかけては彼の右にでるものはいない。,容疑者の追及や事件の真相究明にかけては、あのベテラン記者の執念は凄まじいものがある。,容疑者の追及や,事件の,真相究明にかけては、,あのベテラン記者の,執念は凄まじい,ものがある。,"Cấu trúc 「にかけては」 (riêng về mặt/lĩnh vực...) đi sau danh từ ghép 「真相究明」 để nhấn mạnh thế mạnh vượt trội của chủ thể. Phần bổ ngữ định định tính 「あのベテラン記者の」 làm rõ chủ ngữ 「執念は」. Tính từ 「凄まじい」 kết hợp danh từ khái quát hóa 「ものがある」 ở cuối câu để tạo nên giọng điệu phóng sự sắc sảo, kịch tính."
にかけて,Nにかけて（も）,N1,①命にかけてもこの秘密は守り通す。,たとえ国からの圧力があろうとも、ジャーナリストとしての誇りにかけても、告発者の身元を明かすわけにはいかない。,たとえ国からの圧力があろうとも、,ジャーナリストとしての,誇りにかけても、,告発者の,身元を明かす,わけにはいかない。,"Cấu trúc quyết tâm 「にかけても」 (đánh cược/thề bằng...) đi sau danh từ phẩm giá 「誇り」. Định ngữ sở hữu 「ジャーナリストとしての」 đặt trước để nêu rõ danh tính của niềm kiêu hãnh đó. Vế sau biểu thị ý chí sắt đá qua tân ngữ 「告発者の身元」 và động từ 「明かす」 kết hợp với đuôi ngữ pháp bổn phận đạo đức 「わけにはいかない」 ở cuối câu, rất phù hợp với bối cảnh tiểu thuyết phóng sự."
にかこつけて,Nにかこつけて,N1,①仕事にかこつけてヨーロッパ旅行を楽しんできた。,独自調査により、被災地の復興事業にかこつけて、一部の汚職政治家が私腹を肥やしていた実態が暴露された。,独自調査により、,被災地の,復興事業にかこつけて、,一部の汚職政治家が,私腹を肥やしていた,実態が暴露された。,Cấu trúc 「にかこつけて」 (lấy cớ là...) đi sau danh từ ghép 「復興事業」. Cụm trạng ngữ bối cảnh điều tra 「独自調査により」 mở đầu câu báo chí. Vế câu chỉ hành vi sai trái thực chất của chủ ngữ 「一部の汚職政治家が」 là 「私腹を肥やしていた」 (vơ vét tư lợi) đóng vai trò định ngữ bổ nghĩa cho danh từ 「実態」. Động từ bị động ở cuối câu 「暴露された」 hoàn thiện câu tin tức điều tra sắc bén.
にかたくない,Nにかたくない,N1,①このままインフレが続くと社会不安が増大し、政権の基盤が危うくなることは想像にかたくない。,無残に崩れ落ちた街並みを見れば、当時の空襲がどれほど悲惨であったかは想像にかたくない。,無残に崩れ落ちた,街並みを見れば、,当時の空襲が,どれほど悲惨であったかは,想像に,かたくない。,"Cấu trúc khẳng định khách quan 「にかたくない」 (không khó để...) đi sau danh từ tâm lý 「想像」. Tiền tố định ngữ 「無残に崩れ落ちた」 bổ nghĩa cho danh từ chỉ hiện trạng chiến tranh 「街並みを見れば」. Mệnh đề nghi vấn gián tiếp 「当時の空襲がどれほど悲惨であったかは」 đóng vai trò làm cụm chủ ngữ hướng trực tiếp tới cụm kết luận 「想像にかたくない」 ở đuôi câu, mang đậm phong cách ký sự văn học lịch sử."
にかまけて,Nにかまけて,N1,①仕事にかまけてちっとも子供の相手をしてやらない。,内部告発により、目先の利益の追求にかまけて、基本的な安全対策を長年怠っていた恐るべき事実が判明した。,内部告発により、,目先の利益の,追求にかまけて、,基本的な安全対策を,長年怠っていた,恐るべき事実が判明した。,"Cấu trúc 「にかまけて」 (bị cuốn vào/quá bận rộn với...) đi sau danh từ hành động 「追求」. Phó từ đầu câu chỉ nguồn tin 「内部告発により」 tăng tính thời sự. Mệnh đề sau chỉ sự lơ là vô trách nhiệm qua tân ngữ 「基本的な安全対策を」 và động từ 「怠っていた」, bổ nghĩa trực tiếp cho danh từ chủ đạo của bản tin điều tra 「恐るべき事実が判明した」 ở đuôi câu."
にかわって,Nにかわって,N3,①母にかわって、私があいさつします。,記者会見の冒頭で、被災した多くの市民にかわって、市長が救助隊の迅速な活動に深く謝意を表した。,記者会見の冒頭で、,被災した,多くの市民にかわって、,市長が救助隊の,迅速な活動に,深く謝意を表した。,Cấu trúc biểu thị sự đại diện 「にかわって」 đi sau danh từ 「多くの市民」 (được bổ nghĩa bởi cụm tính từ quá khứ 「被災した」). Trạng ngữ bối cảnh chính thống 「記者会見の冒頭で」 mở đầu câu. Chủ từ thực hiện hành động 「市長が」 đi liền với cụm đối tượng tiếp nhận lòng biết ơn 「救助隊の迅速な活動に」 và kết thúc bằng hành động trang trọng 「深く謝意を表した」 chuẩn phong cách đưa tin.
にかわり,Nにかわり,N3,①急病の母にかわり、父が出席いたします。,満場の拍手の中、病床にある監督にかわり、主演女優が代理として栄えあるトロフィーを受け取った。,満場の拍手の中、,病床にある,監督にかわり、,主演女優が,代理として栄えある,トロフィーを受け取った。,"Cấu trúc mang tính trang trọng 「にかわり」 (biến thể viết của にかわって) đi sau danh từ 「監督」. Trạng từ chỉ bối cảnh 「満場の拍手の中」 dẫn dắt sự kiện. Sự xuất hiện của chủ ngữ chính 「主演女優が」 và cụm bổ nghĩa vai trò 「代理として栄えある」 định hình tư thế đón nhận kết quả ở cụm từ cuối câu 「トロフィーを受け取った」, tạo nên một bài báo đưa tin lễ trao giải sống động."
にかんして,Nにかんして,N3,①その事件に関して学校から報告があった。,定例記者会見で政府の報道官は、今回の機密情報の流出に関して、一切の言及を頑なに避けた。,定例記者会見で,政府の報道官は、,今回の,機密情報の流出に関して、,一切の言及を,頑なに避けた。,"Cấu trúc 「に関して」 (liên quan đến...) đi sau danh từ ghép 「情報の流出」. Cụm trạng ngữ này bổ nghĩa cho hành vi né tránh của chủ ngữ 「政府の報道官は」. Để tăng sắc thái báo chí chính luận, tân ngữ 「一切の言及を」 kết hợp với phó từ thể hiện thái độ 「頑なに」 đi cùng động từ phủ định ở quá khứ 「避けた」 ở cuối câu."
にきまっている,N／A／V　にきまっている,N3,①こんないたずらをするのはあいつにきまっている。,誰もが薄々気づいているが、虚飾に満ちたこの無謀な計画は、遅かれ早かれ破綻するにきまっている。,誰もが薄々気づいているが、,虚飾に満ちた,この無謀な計画は、,遅かれ早かれ,破綻するに,きまっている。,"Cấu trúc phán đoán chắc chắn 「にきまっている」 đi sau động từ thể từ điển 「破綻する」. Tiền tố nhượng bộ 「誰もが薄々気づいているが」 định hướng người đọc. Sự kết hợp của định ngữ 「虚飾に満ちた」 và phó từ chỉ thời gian 「遅かれ早かれ」 nhấn mạnh tính tất yếu của kết quả thất bại, tạo nên tính kịch tính thường thấy trong các bài báo bình luận hoặc tiểu thuyết chính trị."
にくい,R－にくい,N4,①あの人の話は発音が不明瞭で分かりにくい。,激しい豪雨が降り続く中、前方を走行する車のテールランプさえも確認しにくい極めて危険な状況だった。,激しい豪雨が降り続く中、,前方を,走行する車の,テールランプさえも,確認しにくい,極めて危険な状況だった。,Cấu trúc 「R-にくい」 kết hợp với thân động từ 「確認（し）」 tạo thành cụm tính từ đuôi -i 「確認しにくい」 biểu thị việc thực hiện hành động gặp cản trở lớn. Tiền tố chỉ bối cảnh nguy hiểm 「激しい豪雨が降り続く中」 đưa người đọc vào tình huống. Các định ngữ bổ nghĩa cho đối tượng 「テールランプさえも」 diễn tả độ khó khăn trước khi dẫn đến đánh giá trạng thái tổng thể 「極めて危険な状況だった」 ở cuối câu.
にくらべて,Nにくらべて　Vのにくらべて,N3,①例年に比べて今年は野菜の出来がいい。,世論調査のデータによれば、前回の総選挙に比べて、若者の投票率は明らかに低下しているという。,世論調査のデータによれば、,前回の,総選挙に比べて、,若者の,投票率は明らかに,低下しているという。,"Cấu trúc so sánh 「に比べて」 (so với...) đi sau danh từ chỉ mốc thời điểm 「総選挙」. Cụm trạng từ dẫn nguồn 「世論調査のデータによれば」 mở đầu câu chính luận xã hội. Định ngữ 「若者の」 bổ nghĩa cho đối tượng so sánh 「投票率」, phó từ xác thực 「明らかに」 bổ trợ động từ giảm sút 「低下している」 kết hợp với đuôi truyền đạt 「という」 ở đuôi câu."
にくわえ,Nにくわえ,N2,①激しい風にくわえ、大雨に見舞われて、被害が拡大した。,現在の経済状況において、長引く景気低迷に加え、急激な円安が一般の家計を深刻に直撃している。,現在の経済状況において、,長引く,景気低迷に加え、,急激な円安が,一般の家計を,深刻に直撃している。,"Cấu trúc 「に加え」 (thêm vào đó/bên cạnh..., dạng liên kết lửng trang trọng) đứng sau danh từ mang nghĩa tiêu cực 「景気低迷」. Tiền tố bối cảnh kinh tế 「現在の経済状況において」 tăng tính học thuật của bài phân tích. Chủ ngữ thứ hai phát sinh 「急激な円安が」 đi cùng tân ngữ 「一般 của 家計を」 để bổ nghĩa cho tác động nặng nề qua phó từ 「深刻に」 và động từ mạnh 「直撃している」 ở đuôi câu."
にくわえて,Nにくわえて,N2,①激しい風にくわえて、雨もひどくなってきた。,専門家による調査の結果、設計上の重大な欠陥に加えて、定期点検の怠慢が今回の崩落事故を引き起こしたと判明した。,専門家による調査の結果、,設計上の,重大な欠陥に加えて、,定期点検の怠慢が,今回の崩落事故を,引き起こしたと判明した。,"Cấu trúc cộng dồn nhân tố 「に加えて」 (không chỉ... mà còn thêm cả...) đi sau danh từ chỉ nguyên nhân ban đầu 「重大な欠陥」. Cụm bối cảnh điều tra báo chí 「専門家による調査の結果」 được đặt ở tiền tố. Chủ ngữ gây họa trực tiếp thứ hai 「定期点検の怠慢が」 đi kèm tân ngữ chỉ hậu quả 「今回の崩落事故を」 để bổ nghĩa cho động từ nguyên nhân 「引き起こした」, kết thúc bằng kết luận pháp lý tin tức 「と判明した」."
