Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
まい,～まい＜推量＞,N2,①このうれしさは他人にはわかるまい。,今回の画期的な新製品のデザインは、競合他社には真似できまい。,今回の画期的な新製品の,デザインは、,競合他社,には,真似でき,まい。,デザインは」 (chủ ngữ) kết hợp với thành phần chỉ đối tượng hướng đến 「競合他社には」 (đối với các công ty đối thủ). Động từ khả năng thể từ điển ở dạng phủ định trang trọng kết hợp với 「まい」 (真似できまい) đặt ở cuối câu để biểu thị sự suy đoán phủ định mạnh mẽ của người nói trong bối cảnh đánh giá thị trường.
まい,Nでもあるまい,N1,①仕事を紹介して下さる人もあるが、私ももう70だ。この歳になって、いまさら会社勤めでもあるまい。,今回の件は、新入社員の犯したミスでもあるまい、速やかに原因を究明すべきだ。,今回の件は、新入社員の,犯した,ミスで,もある,まい、速やかに原因を究明すべきだ。,,"Cấu trúc 「でもあるまい」 (vốn không phải là...) mang ý nghĩa phủ định một giả định nhằm nhấn mạnh tính chất nghiêm túc của sự việc trong văn phòng, trước khi đưa ra giải pháp cần thiết ở vế sau. Cụm danh từ định ngữ 「新入社員の犯した」 bổ nghĩa cho 「ミスで」.。"
まい,Nでもあるまいし,N1,①子供でもあるまいし、自分のことは自分でしなさい。,新人でもあるまいし、このような初歩的な書類の誤記は看過できません。,,新人で,もあるまいし、,このような初歩的な,書類の誤記は,看過できません。,Danh từ 「新人」 (nhân viên mới) kết hợp với cấu trúc 「でもあるまいし」 (chẳng phải là... hay sao) dùng để nhắc nhở cấp dưới. Tiếp theo là định ngữ 「このような初歩的な」 bổ nghĩa cho danh từ chủ đề 「書類の誤記は」 trước khi đi đến vị ngữ phủ định 「看過できません」.
まい,V－ることもあるまい,N1,①あんなにひどい言い方をすることもあるまいに。,事前の準備は万全ですから、そこまで結果を不安視することもあるまい。,事前の準備は万全ですから、,そこまで,結果を,不安視する,ことも,あるまい。,"Trạng từ 「そこまで」 (đến mức đó) đi cùng tân ngữ 「結果を」. Động từ 「不安視する」 ở thể từ điển kết hợp với 「こともあるまい」 tạo thành cấu trúc 「V-ることもあるまい」 (không đến nỗi phải/không cần thiết phải làm gì), thể hiện sự phán đoán khách quan mang tính động viên trong công việc."
まい,～ではあるまいか　N／Na（なの）ではあるまいか　A／V　のではあるまいか,N1,①彼は若くみえるが、本当はかなりの年輩なのではあるまいか。,今後の市場動向を鑑みると、この事業は縮小すべきなのではあるまいか。,今後の市場動向を鑑みると、,この事業は,縮小,すべきな,のでは,あるまいか。,"この事業は」 là chủ đề của vế câu. Cụm mang tính khẳng định 「縮小すべき」 chuyển sang dạng 「すべきなの」 để đi kèm với cấu trúc mang tính phản biện, đưa ra ý kiến một cách trang trọng, lịch sự trong cuộc họp chiến lược là 「のではあるまいか」 (chẳng phải là... hay sao)."
まい,V－てくれまいか　V－てもらえまいか,N1,①忙しいからと一度は断わったのだが、なんとかやってもらえまいかと何度も頼まれてしかたなく引き受けた。,急な案件で恐縮ですが、この資料の修正を明日の会議までにやってもらえまいか。,急な案件で恐縮ですが、この資料の修正を,明日の,会議までに,やって,もらえ,まいか。,Cụm thời gian 「明日の会議までに」 bổ nghĩa cho hành động. Động từ 「やって」 (thể て của やる) kết hợp với thể khả năng 「もらえ」 và đuôi phủ định nghi vấn 「まいか」 tạo thành cấu trúc nhờ vả trang trọng mang tính giảm nhẹ 「〜てもらえまいか」 (liệu có thể làm giúp tôi không).
まえ,Nのまえに,N5,①駅の前に大きなマンションが建った。,大事な商談の前に、資料をもう一度確認してください。,,大事な,商談の,前に、,資料をもう一度,確認してください。,Tính từ 「大事な」 bổ nghĩa cho danh từ 「商談」. Danh từ kết hợp với 「の前に」 tạo thành cụm trạng ngữ chỉ thời gian (trước khi đàm phán). Sau đó là tân ngữ và trạng từ 「資料をもう一度」 bổ nghĩa cho hành động yêu cầu ở cuối câu 「確認してください」.
まえ,V－るまえに,N5,①食事をする前に手を洗いましょう。,取引先にメールを送信する前に、宛先を確認してください。,取引先に,メールを,送信,する,前に、,宛先を確認してください。,Cụm động từ bổ nghĩa hành động 「メールを送信する」 ở thể từ điển kết hợp trực tiếp với 「前に」 để tạo vế câu chỉ thời gian (trước khi gửi email). Vế sau 「宛先を確認してください」 là câu mệnh lệnh lịch sự kết thúc câu.
まえ,Nをまえに（して）,N2,①国会議員のA氏は記者団を前に終始上機嫌だった。,来週の新規プロジェクトの立ち上げを前にして、開発チームは緊張感に包まれている。,来週の,新規プロジェクトの,立ち上げを,前に,して、,開発チームは緊張感に包まれている。,"Cụm danh từ 「新規プロジェクトの立ち上げ」 đi với trợ từ 「を」 và cấu trúc 「前にして」 (trước thềm..., đối mặt với...). Trạng thái này làm nền để dẫn ra sự việc ở vế sau với chủ ngữ 「開発チームは」 và vị ngữ 「緊張感に包まれている」."
まさか,まさか～ないだろう,N3,①彼には何度も念を押しておいたから、まさか遅れることはないだろう。,セキュリティ対策は万全ですから、まさか情報が漏洩することはないだろう。,セキュリティ対策は万全ですから、,まさか,情報が,漏洩する,ことは,ないだろう。,"Phó từ 「まさか」 (không lẽ nào) đứng đầu vế biểu thị sự phủ định mạnh mẽ, đi kèm với chủ ngữ phụ 「情報が」 và động từ 「漏洩する」. Cụm này được danh từ hóa bằng 「ことは」 để đi liền với biểu hiện phủ định suy đoán ở cuối câu 「ないだろう」."
