Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
てもかまわない,V－てもかまわない＜可能性＞,N4,①タクシーで行ってもかまわなかったのだが、車で送ってくれるというので、乗せてもらった。,急ぎの用事なら、メールではなく直接お電話をかけてもかまいません。,急ぎの用事なら、,メールではなく,直接,お電話を,かけても,かまいません。,"Nếu là việc gấp (急ぎの用事なら), thay vì email (メールではなく) hãy gọi điện trực tiếp (直接お電話をかけても) cũng không sao (かまいません). Động từ 「かける」 chia sang thể て thành 「かけて」 kết hợp với 「もかまいません」 để biểu thị sự cho phép hoặc khả năng thực hiện hành động."
てもかまわない,でもかまわない　A－くてもかまわない,N4,①何か上着のようなものを貸してください。大きくてもかまいません。,今週の報告書は、内容が正確であれば短くてもかまいません。,今週の報告書は、,内容が,正確であれば,短く,ても,かまいません。,"Báo cáo tuần này (今週の報告書は), nếu nội dung chính xác (内容が正確であれば) thì ngắn cũng không sao (短くてもかまいません). Tính từ đuôi i 「短い」 bỏ i thêm 「くて」 thành 「短くて」 kết hợp với 「もかまわない」 để thể hiện sự nới lỏng yêu cầu đối với cấp dưới."
てもさしつかえない,でもさしつかえない　A－くてもさしつかえない　V－てもさしつかえない,N2,①無理をしなければ運動をしてもさしつかえありません。,来週のスケジュールに影響がないようでしたら、会議の日程を変更してもさしつかえありません。,来週のスケジュールに,影響がない,ようでしたら、,会議の日程を,変更しても,さしつかえありません。,"Nếu như không ảnh hưởng (影響がないようでしたら) đến lịch trình tuần tới (来週のスケジュールに), thì việc thay đổi lịch họp (会議の日程を変更しても) cũng không vấn đề gì/không trở ngại gì (さしつかえありません). Cấu trúc 「V-てもさしつかえない」 là dạng trang trọng hơn của 「てもかまわない」, rất thường dùng trong văn phong công sở khi thương lượng với đối tác."
てもしかたがない,でもしかたがない　A－くてもしかたがない　V－てもしかたがない,N3,①このレポートでは、やりなおしを命じられても仕方がない。,こちらの手違いで納期が遅れたのだから、取引先からクレームが来てもしかたがない。,こちらの手違いで,納期が,遅れたのだから、,取引先からクレームが,来ても,しかたがない。,"Vì thời hạn giao hàng bị trễ do sai sót bên phía chúng ta (こちらの手違いで納期が遅れたのだから), nên việc đối tác phàn nàn (取引先からクレームが来ても) cũng đành chịu/không còn cách nào khác (しかたがない). Động từ 「来る」 chia sang thể て thành 「来ても」 đi với 「しかたがない」 thể hiện sự chấp nhận một kết quả tất yếu bất lợi."
でもって,Nでもって,N1,①行為でもって誠意を示しなさい。,口頭での説明ではなく、具体的な数字でもって成果を証明してください。,口頭での説明ではなく、,具体的な,数字,でもって,成果を,証明してください。,"Thay vì giải thích bằng lời (口頭での説明ではなく), hãy chứng minh thành quả (成果を証明してください) bằng những con số cụ thể (具体的な数字でもって). Thể 「N＋でもって」 dùng trong văn viết trang trọng hoặc diễn thuyết công sở, dùng để nhấn mạnh phương thức, phương tiện (bằng, thông qua)."
でもって,でもって,N1,①彼女は美人である。でもってスポーツ万能ときている。,佐藤部長は決断力がある。でもって、部下への面倒見も良いので非常に人望が厚い。,佐藤部長は決断力がある。,でもって、,部下への,面倒見も良いので,非常に,人望が厚い。,"Trưởng phòng Sato là người có năng lực quyết đoán. Hơn thế nữa ( woods đềって), vì ông ấy cũng chăm sóc cấp dưới tốt (部下への面倒見も良いので) nên rất được mọi người nể trọng (人望が厚い). 「でもって」 đóng vai trò là liên từ nối hai câu, bổ sung thông tin mang tính song hành để nhấn mạnh thêm phẩm chất."
でもない,Vでもない,N2,①彼は反論するでもなく、ただぼんやりたばこをすっている。,新しい企画について、彼は賛成するでもなく、反対するでもない曖昧な態度をとった。,新しい企画について、,彼は賛成する,でもなく、,反対する,でもない,曖昧な態度をとった。,"Về kế hoạch mới (新しい企画について), anh ta đã tỏ thái độ mơ hồ (曖昧な態度をとった), không hẳn là tán thành (賛成するでもなく) mà cũng không hẳn là phản đối (反対するでもない). Cấu trúc 「V+でもない」 diễn tả ý nghĩa 'không hẳn là A, cũng không phải là B', mô tả trạng thái lấp lửng trong giao tiếp kinh doanh."
てもよろしい,V一てもよろしい＜許可＞,N3,①A：君たち、きょうは、もう帰ってもよろしい。B：はい、社長。,今日の会議の準備はこれで十分ですから、残りの事務作業は明日に回してもよろしい。,今日の会議の準備はこれで十分ですから、,残りの,事務作業は,明日に,回して,もよろしい。,"Vì chuẩn bị cho cuộc họp hôm nay thế này là đủ rồi (今日の会議の準備はこれで十分ですから), nên phần công việc văn phòng còn lại (残りの事務作業は) chuyển sang ngày mai (明日に回して) cũng được (もよろしい). 「回して」 là thể て của động từ 「回す」, kết hợp với 「もよろしい」 tạo thành câu cho phép của cấp trên đối với cấp dưới một cách lịch sự."
てもよろしい,V－てもよろしいですか　V－てもよろしいでしょうか,N3,①A：先生、お聞きしたいことがあるんですが、少しお時間をいただいてもよろしいでしょうか。B：いいですよ。,新しいプロジェクトのスケジュールについて、こちらの参考資料をご覧いただいてもよろしいでしょうか。,新しいプロジェクトのスケジュールについて、,こちらの,参考資料を,ご覧いた,だいて,もよろしいでしょうか。,"Liên quan đến lịch trình dự án mới (新しいプロジェクトのスケジュールについて), tôi xin phép quý khách xem qua tài liệu tham khảo này (こちらの参考資料をご覧いただいて) có được không ạ (もよろしいでしょうか). 「ご覧いただいて」 là thể て của dạng tôn kính ngữ 「ご覧いただく」, kết hợp tạo thành câu hỏi xin phép lịch sự bậc cao trong thương mại."
てもよろしい,～てもよろしい＜可能性＞,N3,①A：ネクタイピンはこちらをおつけになってもよろしいですね。B：そうですね。,来週のセミナーですが、こちらの広い会議室を手配してもよろしいですね。,来週のセミナーですが、,こちらの,広い,会議室を,手配して,もよろしいですね。,"Về buổi hội thảo tuần tới (来週のセミナーですが), tôi tiến hành đặt phòng họp rộng này (こちらの広い会議室を手配して) chắc là được rồi đúng không ạ (もよろしいね). Thể 「V-てもよろしい」 kết hợp với thán từ 「ね」 để xác nhận lại một khả năng hoặc phương án hợp lý với khách hàng hoặc đồng nghiệp."
てもよろしい,でもよろしい　A－くてもよろしい,N3,①面会はあしたでもよろしい。,今回の打ち合わせの場所は、弊社の応接室でもよろしいでしょうか。,今回の打ち合わせの場所は、,弊社の,応接室,でも,よろしい,でしょうか。,"Địa điểm cho buổi thảo luận lần này (今回の打ち合わせの場所 là), ở phòng tiếp khách của công ty chúng tôi (弊社の応接室) có được không ạ (でもよろしいでしょうか). Danh từ 「応接室」 kết hợp trực tiếp với 「でもよろしい」 để đưa ra một lựa chọn chấp nhận được trong bối cảnh lịch sự."
てもらう,V－てもらう,N5,①私はタイ人の友だちにタイ料理を教えてもらった。,私は昨日、田中先輩にパソコンの使い方を教えてもらった。,私は昨日、,田中先輩に,パソコンの,使い方を,教えて,もらった。,"Hôm qua (私は昨日), tôi đã được tiền bối Tanaka chỉ cho (教えてもらった) cách sử dụng máy tính (パソコンの使い方を). Động từ 「教える」 chia sang thể て thành 「教えて」 đi với 「もらった」 để biểu thị việc nhận được hành động giúp đỡ từ người có vai vế cao hơn trong công ty."
てもらう,V－てもらえるか　V－てもらえないか,N4,①A：ちょっとドア、閉めてもらえる？B：いいよ。,山田さん、急ぎでこの書類をコピーしてもらえる？,山田さん、,急ぎで,この書類を,コピーして,もらえる,？,"Yamada-san (山田さん), cậu có thể copy giúp tôi tài liệu này (この書類をコピーして) gấp được không (もらえる？). 「コピーして」 là thể て của 「コピーする」 đi với dạng khả năng 「もらえる」 dùng để nhờ vả đồng nghiệp ngang hàng một cách thân thiện trong văn phòng."
てもらう,V－てもらえるとありがたい　V－てもらえるとうれしい,N3,①A：今度の日曜日、もし時間があったら、引っ越しの手伝いに来てもらえるとありがたいんですけど。B：あ、いいですよ。,明日の会議までに、この企画書に一通り目を通してもらえるとありがたいのですが。,明日の会議までに、,この企画書に,一通り,目を通して,もらえると,ありがたいのですが。,"Trước buổi họp ngày mai (明日の会議までに), nếu anh/chị có thể xem qua (目を通してもらえると) bản kế hoạch này giúp tôi thì tốt quá (ありがたいのですが). Cấu trúc 「V-てもらえるとありがたい」 thể hiện một cách tinh tế mong muốn nhờ vả đối tác hoặc đồng nghiệp mà không gây áp lực."
てもらう,V－てやってもらえるか　V－てやってもらえないか,N3,①わるいけど、ちょっと太郎の宿題を見てやってもらえる？,悪いんだけど、新入社員の鈴木くんに仕事のやり方を教えてやってもらえる？,悪いんだけど、,新入社員の鈴木くんに,仕事のやり方を,教えて,やってもらえる,？,"Phiền cậu một chút (悪いんだけど), cậu có thể chỉ giúp (教えてやってもらえる) cho nhân viên mới Suzuki (新入社員の鈴木くんに) cách làm việc được không? 「てやる」 thể hiện hành động hướng tới người có vị thế thấp hơn (新人), kết hợp với 「てもらえる」 tạo cấu trúc nhờ đồng nghiệp giúp đỡ người cấp dưới đó."
てやまない,V－てやまない,N1,①愛してやまないアルプスの山々は今日もきれいだ。,今後とも貴社がますますご発展されますことを、願ってやみません。,今後とも貴社が,ますます,ご発展されます,ことを、,願って,やみません。,"Tôi luôn thành tâm cầu chúc (願ってやみません) cho quý công ty ngày càng phát triển thịnh vượng hơn nữa trong tương lai (今後とも貴社がますますご発展されますことを). Cấu trúc 「V-てやまない」 (thường đi với các động từ tâm trạng như 願う, 祈る) diễn tả tình cảm, mong muốn sâu sắc, dùng trong thư từ thương mại trang trọng."
てやる,V－てやる,N4,①子供に新しい自転車を買ってやったら、翌日盗まれてしまった。,先週、残業を手伝ってくれた後輩に晩ご飯をおごってやった。,先週、,残業を,手伝ってくれた後輩に,晩ご飯を,おごって,やった。,"Tuần trước (先週), tôi đã bao bữa tối (おごってやった) cho đứa cấp dưới đã phụ giúp tôi làm tăng ca (残業を手伝ってくれた後輩に). Cấu trúc 「V-てやる」 biểu thị việc người nói làm điều gì đó tốt cho người có vai vế thấp hơn (後輩), dùng trong văn phong nói chuyện thân mật giữa các đồng nghiệp thân thiết."
てん,～てん　Nのてん　Naなてん　A－いてん　Vてん,N3,①兄より弟の方が行動力の点でまさっている。,この新しいシステムは、業務効率の点で大きなメリットがあります。,この新しいシステムは、,業務,効率の,点で,大きなメリットが,あります。,"Hệ thống mới này (この新しいシステムは) có lợi ích lớn (大きなメリットがあります) về mặt/trên phương diện hiệu suất công việc (業務効率の点で). Cấu trúc danh từ kết hợp với 「の点で」 dùng để giới hạn phạm vi, khía cạnh đang được đưa ra phân tích, đánh giá trong kinh doanh."
てん,～というてん　Nというてん　Naだというてん　A－いというてん　Vというてん,N3,①彼の設計は創造性という点で高く評価された。,彼の提案は、コストを大幅に削減できるという点で高く評価された。,彼の提案は、,コストを,大幅に,削減できる,という点で,高く評価された。,Đề xuất của anh ấy (彼の提案は) được đánh giá cao (高く評価された) ở điểm là có thể cắt giảm chi phí một cách đáng kể (コストを大幅に削減できるという点で). Thành phần 「V-という点」 định nghĩa và nhấn mạnh cụ thể nội dung mang tính chất làm tiêu chí đánh giá.
と1,だと　A一いと】V－ると　述語の辞書形に付く。たいてい普通体に付くが、丁寧に言う場合は「～ですと」「～ますと」となる場合もある。前の出来事を契機にして後の出来事が成立するという関係を表す。～と＜一般条件＞,N5,①あまり生活が便利だと、人は不精になる。,この赤いボタンを押すと、パソコンの電源が入ります。,この,赤い,ボタンを,押す,と、,パソコンの電源が入ります。,"Khi ấn (押すと) cái nút màu đỏ này (この赤いボタンを), nguồn máy tính sẽ bật lên (パソコンの電源が入ります). Cấu trúc 「V-ると」 biểu thị điều kiện tự nhiên hoặc hệ quả tất yếu mang tính cơ học, rất hay dùng khi hướng dẫn thao tác thiết bị văn phòng cho nhân viên mới."
