Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
すぐ,,N5,①すぐ来てください。,"田中さん、会議の資料をすぐメールで送ってください。","田中さん、","会議の資料を","すぐ","メールで","送って","ください。","Cấu trúc biểu thị hành động làm ngay lập tức. '会議の資料を' (tài liệu cuộc họp) làm tân ngữ, 'すぐ' (ngay lập tức) bổ nghĩa cho động từ, 'メールで' chỉ phương thức thực hiện, và '送ってください' là cấu trúc nhờ vả lịch sự nhẹ nhàng trong văn phòng."
すくなくとも,,N3,①そこはちょっと遠いですよ。歩けば、すくなくとも20分はかかります。,"新しいプロジェクトの準備には、少なくとも3日はかかると思います。","新しいプロジェクトの","準備には、","少なくとも","3日は","かかると","思います。","'少なくとも' nghĩa là ít nhất. '準備には' chỉ đối tượng cần thời gian, '少なくとも' bổ nghĩa cho lượng từ '3日は' (nhấn mạnh mức tối thiểu 3 ngày), động từ 'かかる' (tốn thời gian) kết hợp với vế phán đoán 'と思います' để đưa ra nhận định chuyên nghiệp trong công việc."
すぐにでも,,N3,①お急ぎならすぐにでもお届けいたします。,"A社からのクレームの件については、すぐにでも担当者が対応いたします。","A社からのクレームの","件については、","すぐにでも","担当者が","対応いたし","ます。","'すぐにでも' diễn tả ý muốn thực hiện hành động ngay lập tức không chậm trễ. 'クレームの件については' (Về sự việc khiếu nại) đóng vai trò làm chủ đề của câu, 'すぐにでも' bổ nghĩa cho hành động '対応いたします' (dạng khiêm nhường ngữ của 対応する) của người phụ trách ('担当者が')."
ずくめ,Nずくめ,N1,①彼女はいつも黒ずくめのかっこうをしている。,"新しい事業を始めてから、売上も伸びて良いことずくめの状態です。","新しい事業を","始めてから、","売上も伸びて","良いこと","ずくめの","状態です。","Cấu trúc 'Nずくめ' mang nghĩa là 'toàn là', 'toàn bộ là'. Ở đây danh từ '良いこと' (chuyện tốt) đi kèm với 'ずくめの' để bổ nghĩa cho danh từ '状態' (trạng thái), mô tả tình hình kinh doanh của công ty đang gặp toàn chuyện thuận lợi từ khi triển khai dự án mới."
すこしも～ない,,N4,①強くこすっているのに、すこしもきれいにならない。,"契約の内容を丁寧に説明しましたが、少しも理解してもらえませんでした。","契約の内容を","丁寧に","説明しましたが、","少しも","理解して","もらえませんでした。","Cấu trúc phủ định hoàn toàn '少しも～ない' (một chút cũng không). Vế '説明しましたが' (đã giải thích kỹ nhưng...) làm nền đối lập cho phó từ '少しも' bổ nghĩa cho dạng phủ định '理解してもらえませんでした' (không nhận được sự thấu hiểu từ khách hàng)."
ずして,V－ずして,N1,①悪天候の中を飛行磯が無事着陸すると、乗客の中から期せずして拍手がわき起こった。,"チーム全員が努力せずして成果を上げることはできません。","チーム全員が","努力","せずして","成果を上げる","ことは","できません。","'V-ずして' là thể văn viết trang trọng của 'V-ないで' (mà không làm V). Động từ nhóm 3 '努力する' biến đổi thành '努力せずして' (không cần nỗ lực), đóng vai trò làm điều kiện tiền đề cho vế phía sau '成果を上げることはできません' (thì không thể đạt được thành quả công việc)."
ずじまいだ,V－ずじまいだ,N2,①出張で香港へ行ったが、いそがしくて友だちには会わずじまいだった。,"先週の出張ではスケジュールが厳しく、挨拶したかった顧客に会わずじまいでした。","先週の出張では","スケジュールが厳しく、","挨拶したかった","顧客に","会わず","じまいでした。","'V-ずじまいだ' diễn tả ý định muốn làm gì đó nhưng rốt cuộc đã không thể thực hiện và kết thúc trong sự tiếc nuối. Động từ '会う' chuyển sang thể phủ định cổ bỏ ない thành '会わず' đi với 'じまいでした' để nói về việc không thể gặp mặt khách hàng dẫu rất muốn."
ずつ,数量詞＋ずつ,N5,①一人に3つずつキャンディーをあげましょう。,"会議の前に、出席者にこの資料を2枚ずつ配ってください。","会議の前に、","出席者に","この資料を","2枚","ずつ","配ってください。","Trợ từ 'ずつ' biểu thị sự phân chia đều lượng cho từng đối tượng (mỗi... một). '2枚ずつ' nghĩa là mỗi người hai tờ tài liệu, đóng vai trò là bổ ngữ chỉ số lượng chia đều cho hành động '配ってください' (hãy phát) hướng đến '出席者に' (người tham dự)."
ずとも,V－ずとも,N1,①そんな簡単なことぐらい聞かずともわかる。,"このシステムを使えば、出社せずとも自宅から業務が行えます。","このシステムを使えば、","出社","せずとも","自宅から","業務が","行えます。","'V-ずとも' tương đương với 'V-なくても' (ngay cả không cần làm V thì vẫn...). Động từ '出社する' chuyển thành '出社せずとも' (không cần tới công ty) bổ nghĩa cho vế năng lực phía sau '自宅から業務が行えます' (có thể xử lý công việc tại nhà)."
すなわち,,N2,①彼は、1945年、すなわち、第二次世界大戦の終わった年に生まれた。,"我が社の経営理念は、顧客第一主義、すなわちお客様の満足を最優先にすることです。","我が社の経営理念は、","顧客第一主義、","すなわち","お客様の満足を","最優先に","することです。","Liên từ 'すなわち' dùng để giải thích rõ hơn cho cụm từ đi trước, mang nghĩa 'nói cách khác là' hoặc 'chính là'. Ở đây nó liên kết cụm từ triết lý '顧客第一主義' với nội dung làm rõ nghĩa cụ thể phía sau 'お客様の満足を最優先にすること' (đặt sự hài lòng của khách hàng lên hàng đầu)."
