Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
を～にひかえて,NをNにひかえ（て）,N2,①試験を来週にひかえ、図書館は毎日おそくまで学生でいっぱいである。,弊社は来月の新製品発表会を間近に控え、チーム一同準備に追われております。,弊社は,来月の新製品発表会を,間近に,控え、,チーム一同,準備に追われております。,Danh từ 「来月の新製品発表会」 đóng vai trò tân ngữ kết hợp với trợ từ 「を」. Trạng từ 「間近に」 bổ nghĩa trực tiếp cho hình thức liên dụng 「控え」 của ngữ pháp 「を～にひかえて」 để chỉ bối cảnh một sự kiện sắp cận kề. Danh từ 「チーム一同」 đóng vai trò chủ ngữ bổ nghĩa cho trạng thái hành động 「準備に追われております」 ở vế sau.
をおいて,Nをおいて,N1,①都市計画について相談するなら、彼をおいて他にはいないだろう。,この重要なプロジェクトの交渉を任せられる人物は、経験豊富な佐藤部長をおいて他にいないと考えております。,この重要なプロジェクトの交渉を,任せられる人物は、,経験豊富な,佐藤部長を,おいて他に,いないと考えております。,Cụm vị ngữ định ngữ 「任せられる人物は」 làm chủ ngữ cho toàn vế sau. Tính từ 「経験豊富な」 bổ nghĩa cho danh từ chỉ người 「佐藤部長」. Cấu trúc loại trừ mang tính duy nhất 「をおいて他にいない」 đi ngay sau danh từ này để nhấn mạnh không một ai khác ngoài vị Trưởng phòng này có đủ năng lực.
をかぎりに,Nをかぎりに,N2,①今日をかぎりに今までのことはきれいさっぱり忘れよう。,長年ご愛顧いただいた本サービスは、今月末を限りに、すべての機能の提供を終了させていただきます。,長年ご愛顧いただいた本サービスは、,今月末を,限りに、,すべての機能の,提供を,終了させていただきます。,"Danh từ chỉ mốc thời gian 「今月末」 đi với cấu trúc 「を限りに」 nhằm xác định thời điểm cuối cùng chấm dứt một sự việc. Cụm định ngữ 「すべての機能の」 bổ nghĩa cho danh từ 「提供」, và danh từ này kết hợp với trợ từ 「を」 tạo thành tân ngữ cho động từ khiêm nhường ngữ 「終了させていただきます」 ở cuối câu."
をかわきりに,Nをかわきりに,N1,①彼女は、店長としての成功を皮切りに、どんどん事業を広げ、大実業家になった。,わが社は東京本店の開設を皮切りに、全国主要都市への進出を計画しております。,わが社は,東京本店の開設を,皮切りに、,全国主要都市への,進出を,計画しております。,"Danh từ 「東京本店の開設」 kết hợp với cấu trúc 「を皮切りに」 để chỉ sự kiện khởi đầu, từ đó mở ra chuỗi hành động tương tự. Cụm chỉ mục tiêu hướng tới 「全国主要都市への」 bổ nghĩa cho danh từ 「進出」. Tân ngữ 「進出を」 bổ nghĩa trực tiếp cho hành động diễn tả ý định 「計画しております」."
をきんじえない,,N1,①思いがけない事故で家族を失った方々には同情を禁じえません。,取引先の不誠実な対応には、長年信頼関係を築いてきただけに、強い怒りを禁じ得ません。,取引先の不誠実な対応には、,長年信頼関係を,築いてきた,だけに、,強い怒りを,禁じ得ません。,Cụm bổ nghĩa 「長年信頼関係を築いてきた」 bổ nghĩa cho cấu trúc chỉ nguyên nhân mang tính tất yếu 「だけに」 (chính vì...). Cụm từ chỉ cảm xúc 「強い怒りを」 kết hợp trực tiếp với cấu trúc 「を禁じ得ません」 ở cuối câu để diễn tả việc không thể kìm nén được cảm xúc tiêu cực trước hành vi của đối tác.
をけいきとして,Nをけいきとして,N2,①彼女は大学入学を契機として親元を出た。,弊社は今回の業務提携を契機として、グローバル市場への進出を加速させる所存です。,弊社は,今回の業務提携を,契機として、,グローバル市場への,進出を,加速させる所存です。,"Danh từ 「今回の業務提携」 kết hợp với cấu trúc 「を契機として」 đóng vai trò làm bước ngoặt, thời cơ lớn để thay đổi. Cụm định ngữ 「グローバル市場への」 xác định hướng đi cho danh từ 「進出」. Cụm tân ngữ 「進出を」 làm sáng tỏ hành động bổ nghĩa cho cấu trúc thể hiện quyết tâm 「加速させる所存です」."
をこめて,Nをこめて,N3,①母親のために心をこめてセーターを編んだ。,本日は日頃の感謝の気持ちを込めて、ささやかな記念品をお送りいたします。,本日は,日頃の感謝の,気持ちを,込めて、,ささやかな記念品を,お送りいたします。,"Cụm định ngữ 「日頃の感謝の」 bổ nghĩa cho danh từ trừu tượng 「気持ち」. Danh từ này kết hợp với mẫu ngữ pháp 「を込めて」 mang ý nghĩa gửi gắm, gói trọn tâm tư vào hành động phía sau. Cụm tân ngữ 「ささやかな記念品を」 đứng trước động từ khiêm nhường ngữ 「お送りいたします」 để thể hiện sự tôn trọng đối với người nhận."
をして～させる,NをしてV－させる,N1,①あのきびしい先生をして「もう教えることは何もない」と言わせたのだから、あなたはたいしたものだよ。,普段は妥協を許さない社長をして「完璧な計画だ」と言わしめたのですから、この企画は成功するはずです。,普段は,妥協を許さない,社長をして,「完璧な計画だ」と,言わしめた,のですから、この企画は成功するはずです。,"Cụm tính từ 「妥協を許さない」 định ngữ cho danh từ 「社長」. Cấu trúc cổ 「Nをして+使役動詞」 nhấn mạnh đối tượng đặc biệt bị tác động, đi kèm với câu trích dẫn 「と」 để bổ nghĩa cho động từ sai khiến 「言わしめた」. Cụm này làm căn cứ logic đi liền với ngữ pháp chỉ nguyên nhân khách quan 「のですから」."
をぜんていに,NをぜんていにV,N2,①彼女は記事にしないことを前提にそのことを記者に話した。,今回のプロジェクトは、将来的な海外展開を前提に計画が進められております。,今回のプロジェクトは、,将来的な,海外展開を,前提に,計画が,進められております。,"Tính từ đuôi な 「将来的な」 bổ nghĩa cho danh từ 「海外展開」. Danh từ này đi với cấu trúc 「を前提に」 đóng vai trò làm điều kiện tiên quyết, nền tảng cho sự việc sau. Danh từ 「計画が」 làm chủ ngữ hợp logic với thể trạng thái hành động bị động khách quan 「進められております」."
をたよりに,NをたよりにV,N3,①あなたがいなければ、これからわたしは何をたよりに（して）生きていけばいいのですか。,開発チームは過去の膨大なデータを頼りに、新しい戦略を構築いたしました。,開発チームは,過去の,膨大なデータを,頼りに、,新しい戦略を,構築いたしました。,"Định ngữ 「過去の」 bổ nghĩa cho cụm danh từ 「膨大なデータを」. Cụm này kết hợp với mẫu 「を頼りに」 biểu thị việc xem dữ liệu đó là chỗ dựa, công cụ chính để thực hiện hành động. Cụm tân ngữ 「新しい戦略を」 làm thành phần phụ thuộc trực tiếp cho động từ kết quả hành động ở dạng lịch sự 「構築いたしました」."
