Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
にこしたことはない,Nであるにこしたことはない　Na（である）にこしたことはない　A－いにこしたことはない　V－るにこしたことはない,N2,①体はじょうぶにこしたことはない。,契約書の詳細については、事前に何度も確認するにこしたことはない。,契約書の詳細については、,事前に,何度も,確認する,にこしたことは,ない。,Trạng từ 「事前に」 (trước) bổ nghĩa cho hành động kiểm tra. 「何度も」 (nhiều lần) chỉ tần suất. Động từ thể từ điển 「確認する」 kết hợp với mẫu ngữ pháp 「にこしたことはない」 (tốt nhất là.../không gì bằng...). Thứ tự cú pháp tự nhiên: 事前に -> 何度も -> 確認する -> にこしたことはない。
にこたえ,Nにこたえ,N1,①その青年は人々の期待にこたえ、大きな韓を撃ち取った。,弊社はお客様の厳しいご要望にこたえ、製品の品質を大幅に改良いたしました。,弊社はお客様の,厳しい,ご要望,にこたえ、,製品の品質を,大幅に改良いたしました。,Tính từ 「厳しい」 (khắt khe) bổ nghĩa cho danh từ 「ご要望」 (yêu cầu). Danh từ đi với cấu trúc 「にこたえ」 (đáp ứng lại/ứng với). Vế sau bắt đầu bằng tân ngữ 「製品の品質を」 (chất lượng sản phẩm) trước khi đi đến hành động kết câu.
にこたえて,Nにこたえて,N2,①その選手は両親の期待にこたえてみごとに完走した。,市場の多様なニーズにこたえて、新規サービスを開発することになりました。,市場の,多様な,ニーズに,こたえて、,新規サービスを,開発することになりました。,Tính từ 「多様な」 (đa dạng) bổ nghĩa cho danh từ 「ニーズ」 (nhu cầu). Danh từ này kết hợp với mẫu 「にこたえて」 (đáp ứng/hưởng ứng lại). Vế sau chỉ hành động tiếp theo tác động lên tân ngữ 「新規サービスを」 (dịch vụ mới).
にさいし,Nにさいし　V－るにさいし,N1,①今回の合併に際し、大規模な合理化が行われた。,業務提携の契約締結にさいし、一言ご挨拶を述べてさせていただきます。,業務提携の,契約,締結に,さいし、,一言ご挨拶を,述べてさせていただきます。,Cụm danh từ hành động 「契約締結」 (ký kết hợp đồng) đi với trợ từ 「に」 và mẫu 「さいし」 (nhân dịp/khi làm việc trọng đại - thể liên dụng trang trọng). Cụm 「一言ご挨拶を」 (một lời chào) làm tân ngữ cho động từ khiêm nhường ngữ ở đuôi câu.
にさいして,Nにさいして　V－るにさいして,N2,①お別れに際して一言ご挨拶を申し上げます。,新システムへ移行するにさいして、データのバックアップを必ず取ってください。,新システムへ,移行する,にさいして、,データの,バックアップを,必ず取ってください。,Động từ thể từ điển 「移行する」 (chuyển đổi) đi kèm trực tiếp với cấu trúc 「にさいして」 (khi/vào lúc thực hiện). Vế sau là ngữ pháp sở hữu 「データの」 bổ nghĩa cho danh từ tân ngữ 「バックアップを」 (việc sao lưu).
にさきだち,Nにさきだち　V－るにさきだち,N1,①実験にさきだち、入念なチェックを行った。,海外市場への進出にさきだち、現地の法規制を徹底的に調査いたしました。,海外市場への,進出に,さきだち、,現地の,法規制を,徹底的に調査いたしました。,Danh từ 「進出」 (tiến ra/mở rộng) đi với trợ từ 「に」 và mẫu 「さきだち」 (trước khi... - thể liên dụng dùng trong văn viết). Cụm danh từ 「現地の法規制を」 (quy định pháp lý sở tại) đóng vai trò tân ngữ cho hành động khảo sát ở cuối câu.
にさきだって,Nにさきだって　V－るにさきだって,N2,①試験開始にさきだって、注意事項を説明する。,新商品の発売にさきだって、来週記者発表会を行います。,新商品の,発売に,さきだって、,来週,記者発表会を,行います。,Danh từ 「発売」 (mở bán) kết hợp với cấu trúc 「にさきだって」 (trước khi diễn ra sự kiện). Trạng từ thời gian 「来週」 đặt trước danh từ tân ngữ 「記者発表会を」 (buổi họp báo) để làm rõ thời gian thực hiện hành động 「行います」.
にしたがい,Nにしたがい　V－るにしたがい,N2,①引率者の指示に従い行動すること。,プロジェクト計画の変更にしたがい、スケジュールを再調整する必要がございます。,プロジェクト計画の,変更に,したがい、,スケジュールを,再調整する,必要がございます。,"Danh từ 「変更」 (thay đổi) đi với mẫu 「にしたがい」 (tuân theo/cùng với việc - thể liên dụng). Vế tiếp theo chứa tân ngữ 「スケジュールを」 đi liền với động từ hành động 「再調整する」, cả cụm này bổ nghĩa cho danh từ 「必要」 ở đuôi câu."
にしたがって,Nにしたがって,N3,①引率者の指示にしたがって行動して下さい。,社内規定にしたがって、経費の精算書を金曜日までに提出してください。,社内規定に,したがって、,経費の,精算書を,金曜日までに,提出してください。,"Danh từ 「社内規定」 (quy định công ty) kết hợp với mẫu 「にしたがって」 (tuân theo/dựa theo). Cụm 「経費の精算書を」 là tân ngữ của hành động, theo sau là trạng ngữ thời gian 「金曜日までに」 (trước thứ Sáu) bổ nghĩa cho động từ kết câu."
にしたがって,V－るにしたがって,N3,①上昇するにしたがって気圧が下がる。,売上目標が高くなるにしたがって、チームのプレッシャーも大きくなっている。,売上目標が,高くなる,にしたがって、,チームの,プレッシャーも,大きくなっている。,Động từ thể từ điển 「高くなる」 (trở nên cao/tăng lên) đi với 「にしたがって」 (càng... càng.../kéo theo). Cụm 「チームの」 bổ nghĩa cho danh từ chủ ngữ vế sau là 「プレッシャーも」 (áp lực cũng).
