Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なんという,なんという＋連体修飾句＋N,N3,①なんという馬鹿なやつだ。,取引先の社長から、なんという素晴らしい提案をいただいたのだろう。,取引先の社長から、,なんという,素晴らしい,提案を,いただいたの,だろう。,"Cấu trúc cảm thán 「なんという + Tính từ + Danh từ」. Ở đây 「なんという」 đóng vai trò nhấn mạnh, bổ nghĩa cho tính từ 「素晴らしい」, tính từ này tiếp tục bổ nghĩa cho danh từ 「提案を」, theo sau là động từ thể khiêm nhường 「いただいた」 và kết thúc bằng đuôi cảm thán 「のだろう」."
なんという,なんというNだ,N3,①こんな大きな石を一人で持ち上げられるなんて、何という男だ。,競合他社に情報が漏洩するとは、なんという前代未聞の不祥事だ。,競合他社に情報が漏洩するとは、,なんという,前代,未聞の,不祥事,だ。,Cấu trúc cảm thán 「なんという + Danh từ + だ」 biểu thị sự kinh ngạc hoặc chỉ trích mạnh mẽ đối với một sự việc. 「なんという」 kết hợp trực tiếp với cụm danh từ đóng vai trò trung tâm là 「前代未聞の不祥事」 (vụ bê bối chưa từng có) và kết thúc bằng hệ động từ 「だ」.
なんという,なんということもない,N3,①何ということもなく、毎日が穏やかに過ぎて行く。,本日の会議で話し合われた内容は、なんということもない定例の報告でした。,本日の会議で話し合われた内容は、,なんという,ことも,ない,定例の,報告でした。,"Cụm từ 「なんということもない」 là một quán ngữ mang nghĩa là 「không có gì đặc biệt/bình thường」. Các thành phần 「なんという」, 「ことも」, 「ない」 liên kết cố định tạo thành một cụm định ngữ để bổ nghĩa cho cụm danh từ 「定例の報告」 phía sau."
なんとか,なんとか＜意志的＞,N3,①なんとかして山田さんを助け出そう。,明日の納期に間に合わせるため、なんとかしてこの資料を完成させよう。,明日の納期に間に合わせるため、,なんとか,して,この資料を,完成,させよう。,"「なんとかして」 biểu thị ý chí quyết tâm, bằng mọi cách để đạt mục tiêu trong công việc. 「なんとか」 đi với 「して」 tạo thành trạng từ bổ nghĩa cho hành động mang tính ý chí, chủ động ở vế sau là 「完成させよう」."
なんとか,なんとか＜自動的＞,N3,①安月給だがなんとか食べていくことはできる。,今期の予算について上司と交渉した結果、なんとか部門の承認を得ることができた。,今期の予算について上司と交渉した結果、,なんとか,部門の,承認を,得ることが,できた。,"「なんとか」 ở đây mang nghĩa là 「bằng cách nào đó/suýt soát mà đạt được kết quả」 (mang tính khách quan, vượt qua khó khăn). Nó đóng vai trò phó từ đứng trước để bổ nghĩa cho cả cụm động từ phía sau là 「部門の承認を得ることができた」."
なんとか,なんとかなる,N4,①そんなに心配しなくてもなんとかなりますよ。,今回のトラブルも、チーム全員で協力すればなんとかなるはずです。,今回のトラブルも、チーム全員で協力すれば,なんと,か,なる,はず,です。,"Cụm từ 「なんとかなる」 mang nghĩa 「mọi chuyện rồi sẽ ổn/sẽ có cách giải quyết」. Ba thành phần 「なんと」, 「か」, 「なる」 đi liền nhau theo đúng cấu trúc ngữ pháp, sau đó kết hợp với danh từ phụ trợ chỉ sự chắc chắn 「はず」 và kết thúc bằng đuôi kính ngữ 「です」."
なんとかいう,なんとかいう,N3,①私の言うことは聞こうとしないから、あなたから何とか言ってやって下さい。,取引先との誤解を解くために、担当の彼からなんとか言ってもらうように手配します。,取引先との誤解を解くために、担当の彼から,なんとか,言って,もらう,ように,手配します。,"「なんとか言う」 nghĩa là 「lên tiếng nói điều gì đó/tác động bằng lời nói để xoay xở tình hình」. Phó từ 「なんとか」 bổ nghĩa cho động từ 「言って」, đi kèm với cấu trúc nhờ vả 「もらう」 và cấu trúc chỉ mục đích, yêu cầu 「ように」."
なんとかいう,なんとかいうN,N3,①大阪の何とかいう人から電話がありましたよ。,先ほど、エービーシーなんとかいう企業からお問い合わせがありました。,先ほど、,エービーシー,なんとかいう,企業から,お問い合わせが,ありました。,Cấu trúc 「なんとかいう + Danh từ」 dùng để chỉ một đối tượng mà người nói không nhớ rõ tên gọi chính xác. 「なんとかいう」 đứng ngay sau tên gọi mang tính mập mờ 「エービーシー」 và đứng trước danh từ 「企業から」 để bổ nghĩa cho danh từ này.
なんとかいう,NとかなんとかいうN,N2,①ポエムとか何とかいう喫茶店で会うと言っていました。,次回の打ち合わせは、ズームとかなんとかいうオンラインシステムで行うそうです。,次回の打ち合わせは、,ズームとか,なんとかいう,オンライン,システムで,行うそうです。,"Cấu trúc 「N1 とかなんとかいう N2」 dùng trong văn phong nói hoặc truyền đạt, diễn tả một tên gọi đại khái, không nhớ rõ. 「ズームとか」 đi liền với cụm từ 「なんとかいう」 để tạo thành thành phần bổ nghĩa cho cụm danh từ 「オンラインシステムで」."
なんとかいう,～とかなんとかいう,N2,①あの男は給料が安いとかなんとか言って辞めたそうだ。,先方は予算が足りないとかなんとか言って今回の提案を断ってきました。,先方は,予算が,足りないと,かなんとか,言って,今回の提案を断ってきました。,"Cấu trúc 「～とかなんとか言って」 dùng để trích dẫn những lý do mang tính mập mờ, thoái thác hoặc bao biện của đối tác/ai đó. Mệnh đề nội dung 「予算が足りない」 đi với trợ từ 「と」, kết hợp với 「かなんとか」 và động từ chia thể て là 「言って」 để nối tiếp vế sau."
なんとしても,,N2,①なんとしても彼には負けたくない。,今期の営業目標は、なんとしても今月末までに達成しなければなりません。,今期の営業目標は、,なんとしても,今月末までに,達成し,なければ,なりません。,"「なんとしても」 là một phó từ cố định thể hiện quyết tâm cực kỳ cao độ (bằng mọi giá, bằng mọi cách). Nó đứng đầu vế câu hành động để bổ nghĩa cho cấu trúc mang tính bắt buộc và trách nhiệm trong công việc là 「達成しなければなりません」."
なんとなく,,N3,①なんとなく旅に出てみたくなりました。,このデザインは悪くないのですが、なんとなく弊社のイメージに合わない気がします。,このデザインは悪くないのですが、,なんとなく,弊社の,イメージに,合わない,気がします。,"「なんとなく」 là phó từ chỉ một cảm giác mơ hồ, không có lý do rõ ràng (không hiểu sao). Nó đứng trước cụm vị ngữ để bổ nghĩa cho động từ 「合わない」 nằm trong cấu trúc biểu thị tâm trạng, cảm nhận là 「合わない気がします」."
なんとはなしに,,N2,①なんとはなしに昔の友達に会ってみたくなりました。,先輩の働き方を見ていると、なんとはなしに自分の将来について考えてしまいます。,先輩の働き方を見ていると、,なんとはなしに,自分の,将来について,考えて,しまいます。,"「なんとはなしに」 là phó từ mang nghĩa 「không hiểu vì sao/tự nhiên lại...」 (văn phong trang trọng, mang tính văn viết nhiều hơn 「なんとなく」). Nó đứng trước cụm động từ 「考えてしまいます」 để bổ nghĩa về mặt trạng thái tâm lý tự nhiên nảy sinh."
なんとも,なんとも,N2,①なんとも申し訳ないことをしてしまいました。,当社の手違いでご迷惑をおかけし、なんとも申し訳なく思っております。,当社の手違いでご迷惑をおかけし、,なんとも,申し訳なく,思って,おりま,す。,"「なんとも」 khi đi kèm với các từ ngữ biểu thị cảm xúc mạnh hoặc từ xin lỗi (như 申し訳ない) sẽ đóng vai trò phó từ nhấn mạnh mức độ sâu sắc (thực sự/hết sức). Về mặt cú pháp, nó bổ nghĩa trực tiếp cho tính từ đã chia đuôi là 「申し訳なく」."
なんとも,なんともV－ない,N2,①結果がどうなるかはまだなんとも言えませんね。,まだ詳細なデータが揃っていないため、現時点ではなんとも申し上げられません。,まだ詳細なデータが揃っていないため、,現時点では,なんとも,申し上げ,られ,ません。,Cấu trúc 「なんとも + V-ない」 diễn tả việc không thể đưa ra một lời khẳng định hay phán đoán cụ thể nào do thiếu thông tin. 「なんとも」 đi trước bổ nghĩa cho động từ thể khả năng phủ định dạng khiêm nhường ngữ là 「申し上げられません」.
なんとも,なんともV－ようがない,N1,①こんな事になって、なんともお詫びのしようがありません。,なんとも感謝の申し上げようがございません。,なんとも,感謝の,申し上げ,ようが,ございません。,,Cấu trúc 「なんとも + V-ようがない」 thể hiện sự bất lực tuyệt đối hoặc không có từ ngữ nào tả xiết để thực hiện hành động. 「なんとも」 bổ nghĩa cho cụm từ. Động từ 「申し上げる」 bỏ ます kết hợp với đuôi 「ようがございません」 (dạng kính ngữ của ようがない).
なんとも,なんともない　なんともおもわない,N4,①A：気分が悪いんじゃありませんか。B：いいえ、なんともありません。ちょっと疲れただけです。,パソコンを落としてしまいましたが、確認したところ幸いデータにはなんともありませんでした。,パソコンを落としてしまいましたが、確認したところ,幸い,データには,なんとも,ありません,でした。,「なんともありません」 mang nghĩa 「không bị sao cả/không có vấn đề gì」. Các thành phần được sắp xếp theo thứ tự tự nhiên: phó từ chỉ sự may mắn 「幸い」 -> trạng ngữ chỉ đối tượng bị tác động 「データには」 -> cụm từ phủ định hoàn toàn 「なんともありませんでした」.
なんとも,A－くもなんともない,N3,①そんな話は恐くも何ともないさ。,この程度の業務量であれば、少しも忙しくもなんともありません。,この程度の業務量であれば、,少しも,忙しく,もなんとも,ありません,。,"Cấu trúc 「A-くもなんともない」 dùng để phủ định hoàn toàn, triệt để đặc tính của tính từ (không... một chút nào). Tính từ 「忙しい」 chuyển sang thể liên kết 「忙しく」, đi liền với cụm nhấn mạnh 「もなんとも」 và kết thúc bằng vế phủ định 「ありません」."
なんにしても,,N3,①なんにしても健康が一番です。,原因の調査は進めますが、なんにしてもまずは顧客への対応を最優先にしましょう。,原因の調査は進めますが、,なんにしても,まずは,顧客への対応を,最優先に,しましょう。,"「なんにしても」 là liên từ mang nghĩa 「dù sao đi nữa/trong bất kỳ trường hợp nào」. Nó đứng ở đầu mệnh đề thứ hai để định hướng và làm tiền đề nhượng bộ cho hành động mang tính quyết sách, kêu gọi ở phía sau là 「最優先にしましょう」."
なんにしろ,Nはなんにしろ,N2,①事情は何にしろ、早く故障した部品を取りかえなければならない。,トラブルが発生した際、理由はなんにしろ報告が遅れたことに対しては謝罪すべきです。,トラブルが発生した際、,理由は,なんにしろ,報告が遅れた,ことに対しては,謝罪すべきです。,"Cấu trúc 「N + はなんにしろ」 nghĩa là 「bất kể N là gì/dù N có thế nào đi nữa」. Danh từ chỉ nguyên cớ 「理由」 đi với trợ từ 「は」 và từ nối 「なんにしろ」 tạo thành một trạng ngữ nhượng bộ, làm nền cho mệnh đề chính mang tính khẳng định 「謝罪すべきです」."
