Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
となると,N（のこと）となると,N2,①芸能人のスキャンダルとなると、マスコミは夢中になって追跡する。,新規事業の立ち上げのこととなると、社長も非常に慎重に判断を下される。,新規事業の,立ち上げのこと,となると、,社長も非常に,慎重に判断を,下される。,Cấu trúc 「Nのこととなると」 nghĩa là 「khi nói đến/đụng đến vấn đề N」. Ở đây 「新規事業の立ち上げのこと」 (việc thành lập dự án mới) kết hợp với 「となると」 để chỉ điều kiện đưa ra giả định. Tiếp theo là chủ ngữ 「社長も非常に」 (Giám đốc cũng rất...) bổ nghĩa cho tính từ/trạng từ 「慎重に」 (thận trọng) và cụm động từ kính ngữ 「判断を下される」 (đưa ra quyết định).
となると,～かとなると,N1,①どうすればこの問題を解決できるかとなると、簡単には答えられない。,今期の売上目標を本当に達成できるかとなると、現在の市場状況では厳しいと言わざるを得ない。,今期の売上目標を,本当に達成,できるかとなると、,現在の市場状況では,厳しいと言わざるを,得ない。,"Cấu trúc 「～かとなると」 diễn tả ý 「nếu đặt câu hỏi/nếu nói đến chuyện có... hay không」. Vế trước là câu hỏi nghi vấn 「本当に達成できるか」 (liệu có thực sự đạt được không). Vế sau đi kèm với cụm từ thể hiện sự e ngại, ở đây bổ ngữ 「現在の市場状況では」 dẫn đến kết luận 「厳しいと言わざるを得ない」 (buộc phải nói là khó khăn - mẫu N2 「ざるを得ない」)."
となれば,～となれば　N／Na（だ）となれば　A／V　となれば,N2,①外国に住むとなれば、やはりその国の言葉ぐらいは勉強しておいたほうがよい。,来月から仕様変更となれば、開発スケジュールを全面的に見直さなければならない。,来月から,仕様変更,となれば、,開発スケジュールを,全面的に,見直さなければならない。,Cấu trúc 「Nとなれば」 nghĩa là 「nếu trường hợp N xảy ra/nếu thành ra N」. Danh từ 「仕様変更」 (thay đổi thông số kỹ thuật) kết hợp với 「となれば」 chỉ điều kiện giả định kéo theo hệ quả ở vế sau. Vế sau gồm tân ngữ 「開発スケジュールを」 (lịch trình phát triển) đi kèm phó từ 「全面的に」 (một cách toàn diện) để bổ nghĩa cho động từ kết thúc 「見直さなければならない」 (phải xem xét lại).
となれば,いざとなれば,N2,①手持ちの現金では足りないかもしれないが、いざとなればクレジットカードを使うことができる。,予算が不足しても、いざとなれば親会社からの融資を受けることができる。,予算が不足しても、,いざと,なれば,親会社からの,融資を受けることが,できる。,Cụm từ 「いざとなれば」 mang ý nghĩa 「khi cần thiết/khi đến lúc quyết định/khi xảy ra chuyện khẩn cấp」. Cụm cố định này được tách thành 「いざと」 và 「なれば」. Vế sau đưa ra giải pháp giải quyết cho tình huống khẩn cấp đó: 「親会社からの」 (từ công ty mẹ) bổ nghĩa cho danh từ trong cụm 「融資を受けることが」 (việc nhận khoản vay) và kết thúc bằng mẫu khả năng 「できる」.
となれば,N（のこと）となれば,N2,①いつもは生気のない彼の目もサッカーのこととなれば急に生き生きと輝やいてくる。,コスト削減のこととなれば、部長は1円単位まで細かくチェックされる。,コスト削減の,ことと,なれば、,部長は1円単位まで,細かくチェック,される。,"Mẫu 「N của こととなれば」 tương tự như 「こととなると」, nghĩa là 「khi nói đến chuyện N」. Ở đây danh từ 「コスト削減」 (cắt giảm chi phí) kết hợp tạo thành chủ đề giả định. Vế sau nêu hành động cụ thể của Trưởng phòng 「部長は1円単位まで」 (Trưởng phòng đến đơn vị 1 Yên...) được bổ nghĩa bởi phó từ 「細かく」 (một cách chi tiết) và kết thúc bằng dạng kính ngữ 「チェックされる」."
となれば,～かとなれば,N1,①どうすれば解決できるかとなれば、答えは簡単には出てこないものだ。,この新商品が市場でヒットするかとなれば、将来の予測は非常に難しい。,この新商品が,市場でヒット,するかとなれば、,将来の予測は,非常に,難しい。,"Cấu trúc 「～かとなれば」 (N1) đặt ra một giả định nghi vấn 「liệu có... hay không」. Động từ 「ヒットする」 (thành công lớn/bán chạy) đi với 「かとなれば」 tạo vế giả định. Vế sau đưa ra đánh giá, bắt đầu bằng chủ ngữ 「将来の予測は」 (việc dự đoán tương lai) được bổ nghĩa bởi phó từ 「非常に」 (rất) và tính từ kết thúc 「難しい」 (khó khăn)."
とにかく,あることがらや行為について、それはひとまずおいておいて、それより他のことがらや行為を優先させて扱うことを表す場合に用いる。「ともかく」とも言う。とにかく,N4,①あの人はとにかく大変な秀才です。,佐藤部長はとにかく仕事が早くて正確なので、部下から深く尊敬されています。,佐藤部長は,とにかく,仕事が早くて,正確なので、,部下から深く,尊敬されています。,"Phó từ 「とにかく」 ở trình độ N4 dùng để nhấn mạnh tính chất, mang nghĩa 「dù sao thì/trước hết là/đặc biệt là」. Ở đây, 「とにかく」 đặt trước cụm tính từ 「仕事が早くて」 (làm việc nhanh) để nhấn mạnh ưu điểm nổi bật, nối tiếp bằng lý do 「正確なので」 (vì chính xác), dẫn đến kết quả ở vế sau 「部下から深く」 (được cấp dưới sâu sắc...) bổ nghĩa cho thể bị động kính ngữ 「尊敬されています」."
とにかく,とにかくV,N4,①うまくいくか分かりませんが、とにかくやってみます。,締め切りに間に合うか分かりませんが、とにかく全力を尽くしてみます。,締め切りに,間に合うか,分かりませんが、,とにかく,全力を,尽くしてみます。,"Mẫu 「とにかく + Động từ」 biểu thị việc ưu tiên thực hiện hành động đó trước, gác lại các yếu tố khác. Vế đầu 「締め切りに間に合うか分かりませんが」 (không biết có kịp hạn chót không nhưng...) thiết lập tình huống mơ hồ. 「とにかく」 đứng ngay trước cụm động từ để nhấn mạnh quyết tâm 「全力を尽くしてみます」 (sẽ cố gắng hết sức xem sao)."
とにかく,Nはとにかく（として）,N3,①見かけはとにかく、味はよい。,費用の問題はとにかくとして、まずは試作品を完成させることが最優先です。,費用の,問題は,とにかくとして、,まずは試作品を,完成させることが,最優先です。,Cấu trúc 「N là とにかく（として）」 nghĩa là 「khoan bàn đến N/chưa nói đến N」. Danh từ 「費用の問題」 (vấn đề chi phí) đi với 「はとにかくとして」 để gác vấn đề này lại. Vế sau nêu hành động/sự việc quan trọng hơn cần ưu tiên: 「まずは試作品を」 (trước hết là sản phẩm mẫu) bổ nghĩa cho cụm hành động 「完成させることが」 (việc làm cho hoàn thành) đóng vai trò chủ ngữ cho vị ngữ 「最優先です」 (là ưu tiên hàng đầu).
との,～とのことだ,N3,①みなさんによろしくとのことでした。,A社の担当者様は、明日ご来社されるとのことでございます。,A社の,担当者様は、,明日ご来社,されるとの,こと,でございます。,"Cấu trúc 「～とのことだ/とのことです」 dùng để truyền đạt lại thông tin nghe được (nghe nói là). Ở đây sử dụng thể lịch sự trang trọng trong kinh doanh 「でございます」. Danh từ 「担当者様は」 làm chủ ngữ, tiếp theo là hành động tôn kính ngữ 「明日ご来社される」 (ngày mai quý khách sẽ đến công ty) kết hợp với 「との」 và danh từ 「こと」 để tạo thành cụm truyền đạt thông tin."
