Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
には,V－るには,N3,①そこに行くには険しい山を超えなければならない。,新規プロジェクトを立ち上げるには、まず市場調査を行う必要があります。,新規プロジェクトを,立ち上げるには、,まず,市場調査を,行う,必要があります。,Ngữ pháp 「V-るには」 biểu thị mục đích hoặc điều kiện cần thiết (「để mà...」). 「新規プロジェクトを」 làm tân ngữ cho động từ 「立ち上げる」. 「まず」 bổ nghĩa cho hành động cần làm đầu tiên. Cụm 「市場調査を行う」 kết hợp làm thành phần bổ nghĩa cho danh từ chỉ sự cần thiết ở phần Suffix.
には,V－るにはVが,N2,①行くには行くが、彼に会えるかどうかは分からない。,来週の会議に出席するには出席しますが、少し遅れるかもしれません。,来週の,会議に出席するには,出席しますが、,少し,遅れるかも,しれません。,"Cấu trúc 「V-るにはV-が」 diễn tả ý nghĩa 「thì... thật đấy nhưng...」 (thừa nhận thực tế nhưng vế sau đưa ra thông tin tương phản hoặc hạn chế). Việc lặp lại động từ 「出席する」 thể hiện sự nhượng bộ, kết nối logic với phán đoán mang tính phó từ 「少し」 và kết thúc bằng cụm suy đoán phủ định ở Suffix."
にはあたらない,V－るにはあたらない,N1,①中学校で教師をしている友人の話によると、学校でのいじめが深刻だという。しかし驚くにはあたらない。大人の社会も同じなのだから。,競合他社が新製品を発表したとしても、我々にとっては驚くにはあたらない。,競合他社が,新製品を,発表したとしても、,我々にとっては,驚くには,あたらない。,"Cấu trúc 「V-るにはあたらない」 nghĩa là 「không đáng để...」 hoặc 「không cần thiết phải...」. Mệnh đề giả định 「発表したとしても」 thiết lập tiền đề mang tính nhượng bộ. 「我々にとっては」 xác định đối tượng tiếp nhận tâm lý, bổ nghĩa cho hành vi 「驚くには」 đi liền cụm phủ định kết luận ở phần Suffix."
にはおよばない,～にはおよばない　Nにはおよばない　V－るにはおよばない,N2,①検査では何も異常は見つかりませんでした。すっかり元気になりましたから、ご心配には及びません。,提出された資料は完璧ですので、内容を修正するには及びません。,提出された,資料は完璧ですので、,内容を,修正するには,及び,ません。,"Mẫu 「V-るには及ばない」 mang nghĩa 「không cần thiết phải làm hành động V」. Cụm trạng huống 「資料は完璧ですので」 đưa ra lý do căn cứ rõ ràng. 「内容を」 làm tân ngữ bổ nghĩa trực tiếp cho hành vi 「修正する」, kết hợp linh hoạt với hình thức chia phủ định của động từ 「及ぶ」 ở Suffix."
にはおよばない,それにはおよばない,N3,①A：車で家までお送りしましょう。B：いいえ、それには及びません。歩いても5分ほどの所ですから、どうぞご心配なく。,その件でしたら、会議室の準備は私がいたしますので、それには及びません。,その件でしたら、,会議室の,準備は私が,いたしますので、,それには,及びません。,Cụm cố định 「それには及びません」 được sử dụng trong hội thoại công sở nhằm từ chối một cách lịch sự lời đề nghị giúp đỡ của đối phương (「không cần đến mức đó đâu」). Vế trước sử dụng kính ngữ khiêm nhường 「いたしますので」 giải thích lý do tự mình đảm nhiệm nhằm làm tiền đề cho lời từ chối khéo ở Suffix.
にはんし,Nにはんし,N1,①大方の予想に反して、我らのチームが圧勝した。,会社が雇用契約に反し、正当な理由なく残業代を支払わないのは問題だ。,会社が,雇用契約に反し、,正当な理由なく,残業代を,支払わないのは,問題だ。,"Cấu trúc 「Nに反し」 mang nghĩa 「trái với N / vi phạm N」, làm liên từ lửng liên kết câu. Danh từ 「雇用契約」 gắn liền tạo ra tiêu chuẩn pháp lý bị vi phạm. Cụm 「正当な理由なく」 bổ nghĩa phương thức cho mệnh đề danh từ hóa 「支払わないのは」 trước khi đưa ra phán xét đóng câu ở Suffix."
にはんして,Nにはんして,N2,①予想にはんして、今年の試験はそれほど難しくはなかったそうだ。,当初の予測に反して、新商品の売上は順調に伸びています。,当初の,予測に反して、,新商品の,売上は,順調に,伸びています。,"Cấu trúc 「Nに反して」 nghĩa là 「trái ngược hoàn toàn với N」. Danh từ 「予測」 làm điểm tựa tương phản nhằm nhấn mạnh kết quả thực tế phía sau. 「売上は」 đóng vai trò chủ ngữ bổ nghĩa cho tự động từ 「伸びています」, được làm rõ trạng thái phát triển bằng phó từ 「順調に」."
にひきかえ,Nにひきかえ,N1,①兄にひきかえ弟はだれにでも好かれる好青年だ。,前任の担当者にひきかえ、新しい担当者は非常に柔軟な対応をしてくれます。,前任の,担当者にひきかえ、,新しい担当者は,非常に,柔軟な対応を,してくれます。,Cấu trúc 「Nにひきかえ」 thể hiện sự so sánh đối lập cực kỳ rõ nét giữa hai đối tượng (「trái ngược hẳn với N thì...」). Danh từ 「担当者」 làm mốc đối chiếu cũ. Vế sau đưa ra chủ ngữ mới 「新しい担当者は」 cùng chuỗi tính từ mức độ 「非常に」 và cụm tân ngữ nhằm hoàn thiện hành động hỗ trợ ở Suffix.
にほかならない,Nにほかならない,N1,①この会を成功のうちに終わらせることが出来ましたのは、皆様がたのご協力のたまものに他なりません。,今回のプロジェクトの成功は、チーム全員の努力の結晶にほかならない。,今回のプロジェクトの,成功は、,チーム全員の,努力の,結晶に,ほかならない。,Mẫu cấu trúc 「Nにほかならない」 dùng để khẳng định mạnh mẽ nguyên nhân duy nhất (「chính là N / không gì khác ngoài N」). 「成功は」 làm chủ ngữ chính của câu. Chuỗi danh từ sở hữu liên kết chặt chẽ qua trợ từ 「の」 tạo nên cụm từ lõi 「努力の結晶」 đi trực tiếp với đuôi kết luận khẳng định ở Suffix.
にほかならない,～にほかならない　～から／～ため　にほかならない,N1,①父が肝ガンになったのは、あの工場で長年働いたために他ならない。,顧客からの信頼を得られたのは、常に納期を厳守してきたからにほかならない。,顧客からの,信頼を得られたのは、,常に,納期を,厳守してきたからに,ほかならない。,"Cấu trúc 「〜からにほかならない」 nhấn mạnh lý do căn cốt dẫn đến một kết quả tốt hoặc xấu (「chính vì... nên mới」). Vế danh từ hóa đóng vai trò chủ ngữ chỉ thành quả 「信頼を得られたのは」, liên kết chặt chẽ với mệnh đề nguyên nhân hành động hành vi 「納期を厳守してきたからに」 trước khi chốt lại bằng Suffix."
