Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
きる,R－きる＜十分＞,N3,①無理な仕事をして疲れきってしまった。,新規プロジェクトの膨大な資料を、本日中に全て読みきりました。,新規プロジェクトの,膨大な資料を、,本日中に,全て,読み,きりました。,"Cụm `新規プロジェクトの` bổ nghĩa cho `膨大な資料`. Tiếp theo, `本日中に` chỉ thời hạn và `全て` chỉ số lượng. Động từ `読む` ở thể `マス` bỏ `マス` kết hợp với `きる` tạo thành `読みきる` mang ý nghĩa là đọc hết toàn bộ một cách triệt để, kết câu bằng kính ngữ `ました`."
きる,R－きる＜切断＞,N2,①大きな布を二つに断ち功った。,不正行為のあった取引先との関係を、今回の契約満了をもって完全に断ち切りました。,不正行為のあった,取引先との関係を、,今回の契約満了をもって,完全に,断ち,切りました。,Cụm `不正行為のあった` bổ nghĩa cho `取引先との関係`. Cụm `今回の契約満了をもって` đóng vai trò trạng ngữ chỉ thời điểm/phương thức. Trạng từ `完全に` bổ nghĩa cho động từ hành động. Động từ `断つ` bỏ `マス` đi kèm `きる` tạo thành `断ち切る` thể hiện hành động cắt đứt mối quan hệ kinh doanh một cách dứt khoát.
きる,R－きれない,N3,①それはいくら悔やんでも悔やみきれないことだった。,今月は注文が殺到しており、現在のスタッフだけでは対応しきれません。,今月は注文が殺到しており、,現在のスタッフ,だけでは,対応,し,きれません。,"Vế đầu `今月は注文が殺到しており` nêu lý do khách quan. `現在のスタッフ` đi với `だけでは` nghĩa là ""chỉ với đội ngũ nhân viên hiện tại thì không thể"". Động từ `対応する` chuyển sang dạng `対応し` (thể `マス` bỏ `マス`) kết hợp với dạng phủ định khả năng `きれません` thành `対応しきれません` biểu thị không thể đối ứng hết được."
きわまりない,Na（なこと）きわまりない　A－いこときわまりない,N1,①その探検旅行は危険きわまりないものと言えた。,事前の連絡もなく重要な会議を欠席するとは、社会人として無責任きわまりない行為です。,事前の連絡もなく重要な会議を欠席するとは、,社会人として,無責任,きわまりない,行為,です。,"Vế đầu `～とは` thể hiện sự đánh giá phê phán về một hành vi công sở. `社会人として` nghĩa là ""với tư cách là người đã đi làm"". Tính từ đuôi `Na` là `無責任` kết hợp trực tiếp với `きわまりない` để nhấn mạnh mức độ vô trách nhiệm tột cùng, đóng vai trò bổ nghĩa cho danh từ `行為`."
きわみ,Nのきわみ,N1,①このような盛大なる激励会を開いていただき、感激のきわみです。,業界最大手である貴社と共同開発を行うことができますのは、技術者として光栄のきわみでございます。,業界最大手である貴社と共同開発を行うことができますのは、,技術者として,光栄,の,きわみ,でございます。,"Vế đầu danh từ hóa hành động `～ことができますのは` đóng vai trò chủ ngữ mang tính trang trọng. `技術者として` mang nghĩa ""với tư cách là kỹ sư"". Danh từ `光栄` liên kết với `きわみ` bằng trợ từ `の` tạo thành cụm `光栄のきわみ` biểu thị niềm vinh hạnh tột cùng, đi kèm đuôi kính ngữ `でございます`."
くさい,Nくさい＜臭い＞,N3,①あれ？ガスくさいよ！,応接室が少々タバコくさいので、お客様が来られる前に換気をしておいてください。,応接室が少々,タバコくさいので、,お客様が,来られる前に,換気をして,おいてください。,"Danh từ `タバコ` đi trực tiếp với hậu tố `くさい` thành `タバコくさい` (mùi thuốc lá), kết hợp với `ので` chỉ nguyên nhân. Tiếp theo là chủ ngữ `お客様が` và hành động `来られる前に` (tôn kính ngữ). Vế cuối là mẫu `～ておいてください` yêu cầu làm sẵn việc thông gió."
くさい,Nくさい　＜様子＞,N2,①インチキくさい商品だなあ。,このプレゼン資料はデザインが素人くさいので、もう一度修正してください。,このプレゼン資料は,デザインが,素人,くさいので、,もう一度,修正してください。,"`デザインが` chỉ đối tượng đánh giá. Danh từ `素人` (người nghiệp dư) kết hợp với `くさい` tạo thành tính từ đuôi `い` mang ý nghĩa phán đoán ""có vẻ nghiệp dư/chưa chuyên nghiệp"", đi với `ので` chỉ lý do. Trạng từ `もう一度` bổ nghĩa cho yêu cầu hành chính `修正してください`."
くさい,くさい＜強め＞,N2,①あんた、いつまでそんな古くさいこと言っているつもり？,弊社の古くさい管理体制を見直さなければ、優秀な若手社員が離職してしまいます。,弊社の,古くさい,管理体制を,見直さなければ、,優秀な若手社員が,離職してしまいます。,"Tính từ `古い` bỏ `い` thêm `くさい` thành `古くさい` đóng vai trò bổ nghĩa nhấn mạnh tính chất ""cổ hủ, lỗi thời"" của danh từ `管理体制`. Tiếp theo là điều kiện giả định `～なければ` (nếu không xem xét lại). Vế sau gồm chủ ngữ `優秀な若手社員が` và kết quả tiêu cực `離職してしまいます`."
くせ,Nのくせに　Naなくせに　A／V　くせに　～くせに,N3,①彼は、自分ではできないくせに、いつも人のやり方にもんくを言う。,課長のくせに、自分のミスをいつも部下のせいにするのは受け入れられません。,課長のくせに、,自分のミスを,いつも,部下のせいに,するのは,受け入れられません。,"Danh từ `課長` đi với `のくせに` diễn tả tâm lý phê phán, mỉa mai ""mặc dù là trưởng phòng mà lại..."". Tiếp theo là tân ngữ `自分のミスを` và trạng từ `いつも`. Cụm `部下のせいにするのは` (việc đổ lỗi cho cấp dưới) đóng vai trò chủ ngữ danh từ hóa cho vị ngữ phủ định `受け入れられません`."
くせ,～くせして,N3,①彼は、自分ではできないくせして、いつも人のやり方についてああだこうだと言う。,先輩はマーケティングについて何も知らないくせして、いつも偉そうな口を叩く。,先輩は,マーケティングについて,何も知らない,くせして、,いつも偉そうな,口を叩く。,"Chủ ngữ là `先輩は`. Cụm `マーケティングについて` chỉ phạm vi. Động từ dạng thông thường `知らない` kết hợp với `くせして` để thể hiện sự bất mãn, chỉ trích của cấp dưới. Trạng từ `いつも` đi kèm tính từ bổ nghĩa `偉そうな` bổ nghĩa cho cụm từ lóng công sở `口を叩く` (nói giọng vênh váo)."
