Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
というものだ,V－るというものだ,N3,①この研究は、生産量を10年のうちに2倍にするというものだ。,これだけ一生懸命働いても貯金が全然増えないのは悲しくなるというものだ。,これだけ一生懸命働いても,貯金が,全然,増えないのは,悲しくなる,というものだ。,"Chủ ngữ là 「貯金が」 kết hợp với phó từ phủ định 「全然」 tạo thành cụm 「貯金が全然」. Tiếp theo là động từ thể phủ định 「増えないのは」 đóng vai trò làm vế giả định/tình huống. Cụm từ biểu thị cảm xúc 「悲しくなる」 đi liền sau để làm rõ tâm trạng. Cuối cùng, mẫu ngữ pháp 「というものだ」 (quả thật là/vốn dĩ là) đứng cuối câu để khẳng định một cách tự nhiên về bản chất của tình huống đó."
というものではない,,N2,①食べ物などは、安ければそれでいいというものではない。,料理は味が良ければそれで見た目はどうでもいいというものではない。,料理は,味が,良ければそれで,見た目はどうでもいい,という,ものではない。,"Sau danh từ chủ đề 「料理は」, vế điều kiện 「味が良ければそれで」 (chỉ cần vị ngon là được) được đưa ra. Tiếp theo là cụm tính từ/động từ chỉ quan điểm 「見た目はどうでもいい」 (vẻ ngoài thế nào cũng được). Cụm này bổ nghĩa trực tiếp cho cấu trúc phủ định phán đoán 「というものではない」 (không phải cứ... là được) phân tách thành 「という」 và 「ものではない」."
というより,,N3,①野村さんは、学校の先生というより、銀行員のようだ。,今日は涼しいというよりむしろ少し肌寒いくらいだ。,今日は,涼しい,というより,むしろ少し,肌寒い,くらいだ。,Cấu trúc so sánh lựa chọn cách gọi tên phù hợp: Tính từ 「涼しい」 đi trước mẫu ngữ pháp 「というより」 (thay vì nói là...). Vế sau đi kèm phó từ nhấn mạnh 「むしろ少し」 (trái lại có chút) bổ nghĩa cho tính từ 「肌寒い」 (se lạnh). Cuối cùng kết thúc bằng cụm biểu thị mức độ 「くらいだ」.
といえど,～といえど,N1,①この寺院では、一国の王といえど、靴をはいたまま入ることは許されない。,いくら親しい友人といえど最低限の礼儀はわきまえるべきだ。,いくら,親しい,友人,といえど,最低限の礼儀は,わきまえるべきだ。,"Phó từ 「いくら」 (dù bao nhiêu) đi kèm với tính từ bổ nghĩa cho danh từ 「親しい友人」 (bạn thân). Cụm danh từ này kết hợp trực tiếp với cấu trúc nhượng bộ mang tính văn viết 「といえど」 (cho dù là...). Tiếp theo, danh từ chỉ tân ngữ 「最低限の礼儀は」 đứng trước động từ thể nghĩa vụ 「わきまえるべきだ」 (cần phải biết/nhận thức rõ)."
といえど,～といえども,N1,①冬山は、ベテランの登山家といえども、遭難する危険がある。,自分の子供といえどもプライバシーを尊重しなければならない。,自分の,子供,といえども,プライバシーを,尊重しなければ,ならない。,"Cụm sở hữu 「自分の」 bổ nghĩa cho danh từ 「子供」. Cấu trúc nhượng bộ mạnh mẽ 「といえども」 (dù là... đi chăng nữa) đi ngay sau danh từ. Tiếp theo, tân ngữ 「プライバシーを」 (sự riêng tư) đi liền trước động từ hành động 「尊重しなければ」, và kết thúc bằng vế bắt buộc 「ならない」 tạo thành mẫu 『～なければならない』."
といえなくもない,,N2,①A：最近、彼はまじめに仕事をしていますか。B：まあ、前よりはましだといえなくもないですが。,この部屋は狭いけれど、一人暮らしにはちょうどいい広さだといえなくもないですね。,この部屋は狭いけれど、,一人暮らしには,ちょうどいい,広さだと,いえなくも,ないですね。,"Sau vế tương phản 「この部屋は狭いけれど、」, cụm chỉ đối tượng 「一人暮らしには」 (đối với việc sống một mình) đi kèm tính từ bổ nghĩa 「ちょうどいい」 cho danh từ 「広さ」. Trợ từ 「と」 đóng vai trò trích dẫn đứng sau danh từ tạo thành 「広さだと」. Cuối cùng, ngữ pháp khẳng định nhẹ nhàng/phủ định hai lần 「いえなくもない」 (không hẳn là không thể nói là) được chia tách thành 「いえなくも」 và kết thúc bằng 「ないですね」."
といえば,Nといえば,N3,①川口さんといえば、どこへ行ったのか、姿が見えませんね。,日本の食べ物といえばやっぱりお寿司を一番に思い浮かべます。,日本の,食べ物,といえば,やっぱりお寿司を,一番に,思い浮かべます。,"Cụm danh từ chủ đề được giới hạn bằng 「日本の食べ物」, đi liền với cấu trúc đưa ra đề tài câu chuyện 「といえば」 (nói về...). Vế sau bắt đầu bằng phó từ chỉ tâm lý thông thường 「やっぱり」 kết hợp tân ngữ 「お寿司を」. Phó từ chỉ thứ tự ưu tiên 「一番に」 bổ nghĩa cho động từ kết thúc câu 「思い浮かべます」 (nghĩ ngay đến)."
といえば,～といえば～が,N2,①おっとりしているといえば、聞こえがいいが、彼女は何をするのも遅い。,彼の料理は美味しいといえば美味しいがちょっと味が濃すぎる。,彼の料理は,美味しいといえば,美味しいが,ちょっと,味が濃,すぎる。,"Mẫu ngữ pháp thừa nhận một phần 『AといえばAが』 (nói là A thì đúng là A thật nhưng...) được cấu tạo từ tính từ 「美味しい」 tạo thành 2 khúc liên tiếp 「美味しいといえば」 và 「美味しいが」. Tiếp theo, phó từ mức độ nhẹ 「ちょっと」 bổ nghĩa cho cụm tính từ chỉ trạng thái 「味が濃」, kết hợp với hậu tố chỉ mức độ quá đà 「すぎる」 ở phần đuôi câu."
といえば,～といえば～かもしれない,N2,①彼らはビートルズの再来だといえば、ほめすぎかもしれない。,毎日スーパーのお惣菜ばかり食べるのは体に悪いといえば悪いかもしれない。,毎日スーパーの,お惣菜ばかり,食べるのは,体に悪いといえば,悪いかも,しれない。,"Cụm từ chỉ hành vi thói quen: bổ ngữ 「毎日スーパーの」 đi với danh từ và trợ từ giới hạn 「お惣菜ばかり」 (toàn là thức ăn chín), theo sau là danh từ hóa hành động 「食べるのは」. Tiếp theo là cấu trúc 『AといえばAかもしれない』 (nói là A thì có lẽ là A thật) áp dụng cho tính từ 「体に悪い」, tạo thành vế trích dẫn 「体に悪いといえば」 và phần phán đoán suy đoán 「悪いかも」 kết hợp với đuôi câu 「れない」."
といえば,～といえば～ぐらいのことだ,N2,①わたしの得意なことといえば、ビールの早飲みぐらいのことだ。,私の休日の楽しみといえば家で映画を見るくらいのことだ。,私の,休日の,楽しみといえば,家で映画を,見るくらい,のことだ。,"Cụm danh từ sở hữu 「私の休日の」 bổ nghĩa cho 「楽しみ」, kết hợp mẫu ngữ pháp đưa ra chủ đề hạn định 「楽しみといえば」 (nói về niềm vui... thì chỉ có). Vế sau diễn tả nội dung hành động 「家で映画を」 đi với động từ thể từ điển và trợ từ biểu thị mức độ tối thiểu 「見るくらい」, kết hợp cấu trúc kết thúc câu 「のことだ」 để nhấn mạnh sự giới hạn."
