Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
にも,Nにも＜尊敬の対象＞,N1,①ご家族のみなさまがたにもおすこやかにお過ごしのことと拝察申し上げます。,お隣の奥様にもいつも変わらずお元気でお過ごしのことと存じます。,お隣の,奥様にも,いつも変わらず,お元気で,お過ごしの,ことと存じます。,"Thành phần 「お隣の」 bổ nghĩa cho danh từ tôn kính 「奥様」. Cấu trúc 「Nにも」 chỉ đối tượng tôn kính được hướng tới (người vợ của hàng xóm). Trạng từ 「いつも変わらず」 bổ nghĩa cho trạng thái kính ngữ 「お元気でお過ごし」. Cấu trúc 「～ことと存じます」 dùng ở cuối câu để diễn tả sự suy đoán một cách lịch sự, kết hợp với thể liên kết của danh từ mệnh đề hóa 「こと」."
にも,V－ようにも～ない,N2,①助けを呼ぼうにも声が出ない。,終電を逃してしまい帰ろうにもタクシー代が手元にない。,終電を逃してしまい,帰ろう,にも,タクシー代が,手元に,ない。,"Cấu trúc 「V-ようにも～ない」 thể hiện ý muốn làm gì đó nhưng không thể làm được vì thiếu điều kiện (ở đây là không có tiền taxi). Động từ 「帰る」 chuyển sang thể ý chí là 「帰ろう」 kết hợp với 「にも」. Danh từ 「タクシー代」 đi với trợ từ 「が」 để làm chủ ngữ cho vị ngữ 「ない」 ở cuối câu, trạng từ 「手元に」 chỉ vị trí hiện tại."
にも,V－ようにもV－れない,N2,①少し休みたいけれど、忙しくて休もうにも休めない。,母の料理が美味しすぎてダイエット中なのに食べるのをやめようにもどうしてもやめられない。,母の料理が美味しすぎてダイエット中なのに,食べるのを,やめよう,にも,どうしても,やめられない。,"Thể hiện tình huống dù muốn dừng lại nhưng không thể cưỡng lại được. Động từ 「やめる」 chuyển sang thể ý chí 「やめよう」 đi kèm 「にも」, phía sau là thể khả năng phủ định 「やめられない」. Trạng từ 「どうしても」 bổ nghĩa cho động từ phủ định thể hiện sự bất lực. 「食べるのを」 làm tân ngữ cho 「やめよう」."
にもかかわらず,N／A／V　にもかかわらず　Naであるにもかかわらず,N2,①悪条件にもかかわらず、無事登頂に成功した。,大雨であるにもかかわらずあのスーパーは多くの買い物客で賑わっている。,,大雨である,にもかかわらず,あのスーパーは,多くの,買い物客で賑わっている。,"Cấu trúc 「Nであるにもかかわらず」 diễn tả ý nghĩa ""mặc dù... nhưng thực tế lại trái ngược"". 「大雨である」 bổ nghĩa trực tiếp cho cấu trúc. 「あのスーパーは」 là chủ ngữ chính của câu. 「多くの」 là tính từ bổ nghĩa cho danh từ 「買い物客」, đi với trợ từ 「で」 chỉ nguyên nhân/lý do khiến cửa hàng đông đúc."
にもとづいて,Nにもとづいて,N2,①実際にあった話に基づいて小説を書いた。,母からもらったレシピに基づいて今日の夕食に美味しい肉じゃがを作ってみた。,母からもらった,レシピに,基づいて,今日の夕食に,美味しい肉じゃがを,作ってみた。,"Cấu trúc 「Nに基づいて」 nghĩa là ""dựa trên danh từ N"". Ở đây, 「レシピ」 là danh từ được định ngữ bởi mệnh đề 「母からもらった」. Tiếp theo là hành động thực hiện dựa trên đó: 「今日の夕食に」 chỉ mục đích/thời điểm, và 「美味しい肉じゃがを」 làm tân ngữ trực tiếp cho động từ hành động 「作ってみた」 ở cuối câu."
にもなく,Nにもなく,N1,①今日はがらにもなく背広なんかを着ている。,いつもは料理をしない弟ががらにもない台所で真剣にクッキーを焼いている。,いつもは料理をしない弟が,がらに,もない,台所で,真剣に,クッキーを焼いている。,"Cấu trúc cụm từ cố định 「がらにもなく」 mang nghĩa ""không giống với tính cách/phong cách thường ngày"". Thể hiện việc em trai vốn không nấu ăn bỗng nhiên làm. Cụm băm ra làm 「がらに」 và 「もなく」. Tiếp theo là trạng từ chỉ nơi chốn 「台所で」 và trạng từ chỉ cách thức 「真剣に」 bổ nghĩa cho cụm động từ vị ngữ ở đuôi câu."
にもならない,Nにもならない,N2,①あまりにばかばかしい話で、冗談にもならない。,彼の遅刻の言い訳はあまりに幼稚で話にもならない。,彼の遅刻の言い訳は,あまりに,幼稚で,話に,も,ならない。,"Cấu trúc 「Nにもならない」 nghĩa là ""không thể thành N / không đáng để xem là N"". Trong ngữ cảnh này, cụm 「話にもならない」 mang nghĩa là ""không đáng để thảo luận/quá vô lý"". Cụm này được tách thành 「話に」 và 「も」. Trước đó là trạng từ mức độ 「あまりに」 đi bổ nghĩa cho tính từ đuôi na biến thể thể liên kết 「幼稚で」 để nối câu."
にもならない,V－るきにもならない,N2,①あまりにばかばかしくて笑う気にもならない。,今日は一日中仕事で疲れすぎて晩ご飯を作る気にもならない。,今日は一日中仕事で疲れすぎて,晩ご飯を,作る,気に,も,ならない。,Cấu trúc 「V-る気にもならない」 diễn tả trạng thái không có một chút tâm trí hay hứng thú nào để làm việc gì đó do một lý do nào đó (ở đây là quá mệt). Động từ thể từ điển 「作る」 bổ nghĩa cho danh từ tâm trạng 「気」. Cụm 「気になる」 kết hợp với trợ từ mang tính nhấn mạnh phủ định 「も」 tạo thành 「気にもならない」. Tân ngữ 「晩ご飯を」 đứng đầu cụm để làm rõ đối tượng của hành động.
によって,Nによって＜原因＞,N3,①私の不注意な発言によって、彼を傷つけてしまった。,昨日の激しい大雨によって家の近くの道路が通行止めになってしまった。,,昨日の激しい,大雨によって,家の近くの,道路が,通行止めになってしまった。,"Cấu trúc 「Nによって」 ở đây dùng để chỉ nguyên nhân dẫn đến một kết quả không mong muốn ở vế sau. Danh từ nguyên nhân là 「大雨」 được bổ nghĩa bởi cụm tính từ 「昨日の激しい」. Cụm từ 「家の近くの」 bổ nghĩa cho chủ ngữ 「道路」, đi kèm trợ từ 「が」 để làm chủ thể cho trạng thái vị ngữ 「通行止めになってしまった」 ở đuôi câu."
によって,Nによって＜受身文の動作主＞,N3,①この建物は有名な建築家によって設計された。,この古い手紙の束は祖父によって大切に保管されていた。,この古い,手紙の束は,祖父に,よって,大切に,保管されていた。,Cấu trúc 「Nによって」 đóng vai trò biểu thị tác nhân thực hiện hành động trong câu bị động (ở đây là người ông 「祖父」). Định ngữ 「この古い」 bổ nghĩa cho cụm danh từ chủ ngữ 「手紙の束は」. Trạng từ 「大切に」 đứng trước động từ bị động thể trạng thái 「保管されていた」 ở đuôi câu để bổ nghĩa cho cách thức bảo quản.
