Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
てくれる,V－てやってくれないか,N4,①息子にもう少し勉強するように言ってやってくれ。,息子に部屋を片付けるように言ってやってくれないか。,息子に,部屋を,片付ける,ように,言ってやって,くれないか。,Cấu trúc 'V-てやってくれないか' dùng để nhờ vả đối phương làm việc gì đó cho người thứ ba (ở đây là đứa con trai). Thứ tự cú pháp tự nhiên: Đối tượng tiếp nhận hành động (部屋を) -> Động từ hành động (片付ける) -> Cấu trúc chỉ mục đích hoặc yêu cầu gián tiếp (ように) -> Động từ truyền đạt kèm đuôi nhờ vả thân mật (言ってやってくれないか).
てこそ,V－てこそ,N1,①一人でやってこそ身につくのだから、むずかしくてもがんばってやりなさい。,自分で料理を作ってこそ母親の苦労が分かるものだ。,自分で,料理を,作ってこそ,母親の,苦労が,分かるものだ。,Mẫu ngữ pháp 'V-てこそ' mang ý nghĩa 'chỉ sau khi làm việc gì đó thì mới...' nên cấu trúc bắt buộc đi trực tiếp liền sau dạng て của động từ (作ってこそ). Trình tự các thành phần câu sau đó diễn tiến theo bổ ngữ sở hữu (母親の) đi kèm danh từ đích làm chủ ngữ (苦労が) và kết thúc bằng vị ngữ thể hiện sự nhận thức (分かるものだ).
てさしあげる,V－てさしあげる,N4,①昨日は社長を車で家まで送ってさしあげた。,近所のおばあさんにスマホの使い方を説明してさしあげたらとても喜ばれた。,近所のおばあさんに,スマホの,使い方を,説明して,さしあげたら,とても喜ばれた。,Cấu trúc 'V-てさしあげる' dùng khi người nói làm một việc tốt cho người bề trên hoặc người lớn tuổi với thái độ khiêm nhường. Thứ tự kết hợp từ bổ nghĩa sang từ trung tâm: Định ngữ (スマホの) bổ nghĩa cho danh từ (使い方を) -> Hành động chính ở dạng て (説明して) kết hợp đuôi kính ngữ và thể giả định (さしあげたら) tạo thành vế giả thiết cho kết quả ở phần Suffix.
てしかたがない,Naでしかたがない　A－くてしかたがない　V－てしかたがない,N3,①公園で出会って以来、彼女のことが気になってしかたがない。,来週家族と旅行に行くので楽しみでしかたがない。,来週家族と,旅行に,行くので,楽しみで,しかたが,ない。,"Thành ngữ 'しかたがない' đi kèm với các từ chỉ cảm xúc hoặc trạng thái tâm lý để biểu thị mức độ cực kỳ, không kìm nén được. Trình tự logic của câu bao gồm vế chỉ nguyên nhân: Trạng ngữ chỉ nơi chốn (旅行に) -> Động từ liên kết giả thiết (行くので) -> Tiếp diễn bằng tính từ đuôi Na chỉ tâm trạng ở dạng thắt nút câu (楽しみで) rồi đi liền với trạng thái (しかたがない)."
てしまう,くだけた話しことばでは、「言っちゃう」「来ちゃう」のように「～ちゃう」の形になることが多い。V－てしまう＜完了＞,N4,①この本はもう読んでしまったから、あげます。,母が買ったケーキを全部食べてしまった。,母が,買った,ケーキを,全部,食べて,しまった。,Mẫu 'V-てしまう' diễn tả một hành động đã hoàn thành trọn vẹn. Trình tự sắp xếp ngữ pháp trong đời sống hàng ngày: Mệnh đề định ngữ (母が買った) bổ nghĩa cho danh từ làm tân ngữ (ケーキを) -> Phó từ chỉ số lượng bổ nghĩa mức độ hành động (全部) -> Động từ chính chia sang thể て (食べて) kết hợp đuôi hoàn thành (しまった).
てしまう,V－てしまう＜感慨＞,N4,①酔っ払って、ばかな事を言ってしまったと後悔している。,親友と喧嘩してひどいことを言ってしまった。,親友と,喧嘩して,ひどい,ことを,言って,しまった。,Mẫu 'V-てしまう' ở đây dùng để biểu thị sự hối tiếc hoặc tâm trạng lỡ làm một việc không hay. Thứ tự diễn tiến: Hành động khởi phát (喧嘩して) -> Tính từ bổ nghĩa cho danh từ trực tiếp (ひどいことを) -> Hành động phát ngôn ở dạng liên kết (言って) kết hợp đuôi thể hiện sự hối hận tâm lý (しまった).
てしまう,V－てしまっていた,N3,①わたしが電話したときには、彼女はもう家を出てしまっていた。,お店に着いたときには欲しかった服が売り切れてしまっていた。,お店に,着いたときには,欲しかった服が,売り切れて,しまって,いた。,Cấu trúc 'V-てしまっていた' chỉ một trạng thái hay hành động đã hoàn tất toàn bộ trong quá khứ trước một thời điểm cụ thể. Trật tự sắp đặt: Xác định mốc thời gian khách quan (着いたときには) -> Chủ ngữ có mệnh đề định ngữ đi kèm (欲しかった服が) -> Động từ trạng thái tự phát (売り切れて) đi liền cấu trúc hoàn thành kéo dài (しまっていた).
てしょうがない,A－くてしようがない　V－てしょうがない,N3,①赤ちゃんが朝から泣いてしょうがない。,今日は一日中歩いて買い物をしたので足が痛くてしょうがない。,今日は一日中,歩いて,買い物をしたので,足が,痛くて,しょうがない。,Ngữ pháp 'しょうがない' tương tự 'shikata ga nai' dùng để nhấn mạnh cảm giác cơ thể hoặc tâm trạng không chịu đựng nổi. Trình tự các chuỗi hành động nguyên nhân: Động từ liên kết hành vi (歩いて) -> Mệnh đề kết hợp lý do (買い物をしたので) -> Chủ ngữ của trạng thái cảm giác (足が) -> Tính từ đuôi i chia dạng て (痛くて) kết hợp đuôi (しょうがない).
てたまらない,Naでたまらない　A－くてたまらない,N3,①今日は暑くてたまらない。,夕べ遅くまで映画を見たから眠くてたまらない。,夕べ遅くまで,映画を,見たから,眠くて,たまら,ない。,Mẫu 'A-くてたまらない' diễn tả một trạng thái sinh lý hoặc cảm xúc vô cùng mãnh liệt đến mức không chịu nổi. Thứ tự kết hợp logic: Tân ngữ trực tiếp (映画を) đi liền với động từ nguyên nhân (見たから) -> Trạng thái sinh lý của cơ thể dưới dạng tính từ đuôi i bỏ i thêm kute (眠くて) bổ nghĩa cho phần vị ngữ phủ định năng lực chịu đựng (たまらない).
てちょうだい,V－てちょうだい,N3,①伸子さん、ちょっとここへ来てちょうだい。,ちょっとそこのコンビニで牛乳を買ってきてちょうだい。,ちょっと,そこの,コンビニで,牛乳を,買ってきて,ちょうだい。,"Mẫu 'V-てちょうだい' là cách nói yêu cầu, nhờ vả nhẹ nhàng, thân mật thường dùng trong gia đình hoặc hội thoại hàng ngày của phụ nữ và trẻ em. Trật tự cú pháp tự nhiên: Từ chỉ định vị trí (そこの) -> Danh từ nơi chốn đi với trợ từ hành động (コンビニで) -> Tân ngữ bổ ngữ (牛乳を) -> Động từ phức hành động (買ってきて) + đuôi nhờ vả (ちょうだい)."
