Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なりと,Nなりと（も）,N2,①よろしかったら私の話なりとも聞いて下さい。,お暇でしたら、お茶なりとも召し上がりながら話しませんか。,お暇でしたら、,お茶,なりとも,召し上がり,ながら,話しませんか。,"Đầu tiên, danh từ お茶 kết hợp với cấu trúc なりとも để đưa ra một gợi ý tiêu biểu (trà hay thứ gì đó tương tự). Tiếp theo, động từ kính ngữ 召し上がり đi với đuôi liên kết ながら để diễn tả hành động vừa dùng nước vừa trò chuyện. Thứ tự tự nhiên là: Danh từ -> Cấu trúc chọn lựa -> Động từ chính -> Trợ từ liên kết hành động đồng thời."
なりと,疑問詞（＋格助詞）＋なりと,N2,①お前みたいな勝手なやつはどこへなりと行ってしまえばいい。,困ったことがあれば、何なりと言ってくださいね。,困ったことがあれば、,何,なりと,言って,ください,ね。,Nghi vấn từ 何 đi kèm với なりと tạo nghĩa bất cứ cái gì/bất cứ điều gì. Tiếp theo là động từ thể Te 言って kết hợp với trợ động từ cầu khiến ください để tạo thành lời đề nghị giúp đỡ lịch sự trong đời sống thường ngày.
なる,になる　A－くなる　V－ようになる,N5,①木が切り倒されて山が裸になってしまった。,最近は夜になると、ずいぶん涼しくなりましたね。,最近は夜になると、,ずいぶん,涼しく,なり,ました,ね。,Phó từ ずいぶん bổ nghĩa cho mức độ của tính từ. Tính từ đuôi i 涼しい đổi thành 涼しく để kết hợp với động từ biến đổi なる (ở dạng lịch sự なりました). Đây là cấu trúc cơ bản biểu thị sự thay đổi trạng thái thời tiết trong đời sống.
なる,Nからなる,N3,①この本は4つの章からなっている。,この手作りお菓子は、主に3つの材料からなっています。,この手作りお菓子は、,主に,3つの材料,から,なって,います。,Phó từ 主に bổ nghĩa cho danh từ số lượng 3つの材料. Cấu trúc Nからなる (ở dạng tiếp diễn からなっています) biểu thị thành phần cấu tạo nên một vật dụng hay món ăn quen thuộc trong gia đình.
なる,～ことになる,N3,①この大会も今年で4回目ということになりますね。,夫の転勤で、来月から東京に引っ越すことになりました。,夫の転勤で、,来月から,東京に,引っ越す,ことに,なりました。,Trạng ngữ chỉ thời gian 来月から và địa điểm 東京に đi trước động từ thể từ điển 引っ越す. Động từ kết hợp với cấu trúc ことになる (đã quyết định/được định sẵn) để thông báo một sự kiện lớn trong gia đình một cách khách quan.
なる,R－そうになる,N4,①叱られて泣きそうになった。,叱られて泣きそうになった。,叱られて,泣き,そうに,なった,。,,"Động từ bỏ masu + そうになる (suýt nữa thì). Chunk 1 và 2 cấu thành ngữ pháp, Chunk 3 là động từ chính chia quá khứ. Câu được chia thành các phần tương ứng để kiểm tra khả năng sắp xếp trật tự từ ngữ pháp trong tiếng Nhật một cách chính xác nhất."
なる,となる,N3,①彼はまだ20歳なのに、もうすぐ一児の父となります。,叱られて泣きそうになった。,叱られて,泣き,そうに,なった,。,,"Động từ bỏ masu + そうになる (suýt nữa thì). Chunk 1 và 2 cấu thành ngữ pháp, Chunk 3 là động từ chính chia quá khứ. Câu được chia thành các phần tương ứng để kiểm tra khả năng sắp xếp trật tự từ ngữ pháp trong tiếng Nhật một cách chính xác nhất."
なる,～となると→【となると1】、【となると2】Nともなると,N2,①3月ともなるとだいぶ暖かく感じられるようになります。,彼はまだ20歳なのに、もうすぐ一児の父となります。,彼はまだ20歳なのに、,もうすぐ,一児の,父と,なります。,,"Trợ từ 「と」 dùng với động từ 「なります」 để chỉ sự trở thành, biến đổi. Chunk 1 chỉ thời gian, Chunk 2 và Chunk 3 hợp thành tân ngữ. Câu được chia thành các phần tương ứng để kiểm tra khả năng sắp xếp trật tự từ ngữ pháp trong tiếng Nhật một cách chính xác nhất."
なる,～になる　Nになる　V一ることになる,N4,①来年から5月4日は休校日になります。,妹は4月からいよいよ大学生となります。,妹は4月から,いよいよ,大学生,と,なり,ます。,"Phó từ いよいよ nhấn mạnh sự mong đợi. Danh từ 大学生 kết hợp với trợ từ と và động từ なる để biểu thị sự chuyển biến trạng thái rõ rệt, mang tính chính thức của một thành viên trong gia đình."
なる,Nになると,N3,①国語なら教えられるが、数学になると全く手がでない。,週末ともなるとあのスーパーは買い物客で大混雑します。,,週末,ともなると,あのスーパーは,買い物客で,大混雑します。,Danh từ thời gian 週末 đi với mẫu ともなると để đưa ra một mốc thời gian đặc biệt. Theo sau là chủ ngữ あのスーパーは và nguyên nhân 買い物客で dẫn đến trạng thái đông đúc khi đi mua sắm cuối tuần.
なる,おR－になる,N4,①先生はお帰りになりました。,うちの娘は、来年からいよいよ高校生になります。,うちの娘は、,来年から,いよいよ,高校生に,なり,ます。,"Trạng từ thời gian 来年から và phó từ いよいよ đi trước danh từ bổ ngữ. Danh từ 高校生 đi với trợ từ に và động từ なる ở dạng lịch sự để chỉ sự thay đổi tự nhiên về danh tính, cột mốc lớn của con cái trong gia đình."
なるたけ,,N4,①この仕事はなるたけ早く仕上げて下さい。,毎年のことですが、冬になると電気代が急に高くなります。,毎年のことですが、,冬に,なると,電気代が,急に,高くなります。,Cấu trúc điều kiện 冬になると (hễ đến mùa đông) đặt ở đầu vế câu. Theo sau là chủ ngữ 電気代が và phó từ 急に bổ nghĩa cho tính từ chỉ sự biến động chi phí sinh hoạt thường nhật trong gia đình.
なるべく,なるべく,N4,①今晩はなるべく早めに帰ってきて下さいね。,田中さん、もう本日の夕食はお買いになりましたか。,田中さん、もう,本日の,夕食は,お買いに,なり,ましたか。,"Cụm danh từ tân ngữ 本日の夕食は đứng trước cấu trúc tôn kính ngữ. Động từ 買う chuyển sang dạng bỏ masu là 買い, bọc bởi お...になる để thể hiện sự lịch sự, kính trọng khi hỏi thăm người quen về việc mua sắm hàng ngày."
なるべく,なるべくなら,N3,①なるべくなら、今晩は早く帰って休みたい。,今日は用事があるので、なるたけ早く家に戻ってきてね。,今日は用事があるので、,なるたけ,早く,家に,戻ってきて,ね。,Phó từ なるたけ (cố gắng hết sức trong khả năng) đi trước để bổ nghĩa cho trạng từ 早く. Tiếp theo là cụm trạng ngữ chỉ địa điểm 家に và động từ hành động 戻ってきて tạo nên lời nhắn nhủ thân mật giữa các thành viên trong gia đình.
なるほど,,N4,①いい店だとは聞いていたが、なるほどサービスもいいし料理もうまい。,体調管理のために、なるべく野菜を多く食べるようにしています。,体調管理のために、,なるべく,野菜を,多く,食べるように,しています。,Từ chỉ mức độ なるべく đứng trước cụm tân ngữ 野菜を và trạng từ 多く để nhấn mạnh mục tiêu. Theo sau là động từ 食べる đi với cấu trúc thói quen ようにしています phản ánh lối sống lành mạnh trong sinh hoạt.
なれた,R－なれたN,N3,①使いなれた道具を使う。,休みの日は、なるべくなら静かなカフェでゆっくり過ごしたい。,休みの日は、,なるべくなら,静かな,カフェで,ゆっくり,過ごしたい。,"Liên từ なるべくなら (nếu được thì...) đặt ở đầu vế để thể hiện nguyện vọng lý tưởng. Sau đó là định ngữ 静かな bổ nghĩa cho danh từ địa điểm カフェで, cùng phó từ ゆっくり tạo nên một câu chia sẻ mong muốn cá nhân trong ngày nghỉ."
なんか,なんか,N4,①A：なんかたべるものない？B：冷蔵庫見てみたら？なんか入っていると思うけど。,友人が勧めてくれた通り、なるほどこの店のパンは非常に美味しい。,友人が勧めてくれた通り、,なるほど,この店の,パンは,非常に,美味しい。,"Thán từ/Phó từ なるほど biểu thị sự đồng tình, nhận ra sự thật sau khi trải nghiệm. Nó đứng trước cụm chủ ngữ この店のパンは và phó từ chỉ mức độ 非常に để làm nổi bật đánh giá về một món ăn trong đời sống."
なんか,なんか＜様子＞,N4,①彼女と話しているとなんかほっとした気持ちになる。,毎日の料理には、使いなれた包丁が一番安全で便利です。,毎日の料理には、,使い,なれた,包丁が,一番,安全で便利です。,"Động từ bỏ masu 使い kết hợp với phụ từ なれた để tạo thành một tính từ căn bản mang nghĩa đã quen dùng. Cụm này bổ nghĩa trực tiếp cho danh từ 包丁が (con dao bếp), theo sau là phó từ so sánh 一番 tạo nên nhận định thực tế khi làm bếp."
なんか,～かなんか　N／A／V　かなんか,N3,①今度の休みは映画かなんか行かない？,この部屋に入ると、なんか甘い匂いがしてきませんか。,この部屋に入ると、,なんか,甘い,匂いが,して,きませんか。,"Từ đệm/Phó từ なんか (hình như, có cái gì đó) dùng trong văn nói hằng ngày để biểu thị cảm giác mơ hồ. Nó đi trước cụm tính từ + danh từ 甘い匂いが và động từ cảm giác して để hỏi han bạn bè hoặc người thân trong nhà."
