Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なんら～ない,なんらV－ない,N2,①彼らがどう言おうと、私にはなんらかかわりのないことだ。,今回の旅行の計画について、私にはなんら不満はないです。,今回の旅行の計画について、,私には,なんら,不満は,ない,です。,"Cấu trúc ""なんら～ない"" nghĩa là ""hoàn toàn không..."". Trong bối cảnh đời sống (kế hoạch chuyến đi), ""私には"" (đối với tôi) đóng vai trò chủ thể đưa ra cảm nhận, ""なんら"" bổ nghĩa trực tiếp cho phủ định ""不満はない"" để nhấn mạnh sự đồng thuận tuyệt đối."
なんら～ない,なんらのNもV－ない,N1,①彼らの対応にはなんらの誠意も感じられない。,この壊れた商品 Magnetic về bối cảnh: この壊れた商品について、店側の対応にはなんらの誠意も感じられなかった。,この壊れた商品 Magnetic về bối cảnh: この壊れた商品について、,店側の,対応には,なんらの誠意も,感じられ,なかった。,"Cấu trúc ""なんらのNも～ない"" mang ý nghĩa phủ định toàn diện ""hoàn toàn không có một chút N nào"". Trong tình huống mua sắm thường nhật, ""店側の対応には"" bổ nghĩa bối cảnh cho hành động, ""なんらの誠意も"" làm tân ngữ đi kèm nhấn mạnh cho thể bị động phủ định ""感じられなかった""."
に,R－にV,N1,①待ちに待った帰国の日がついにやってきた。,ずっと欲しかったから、悩みに悩んだ末に、このバッグを買うことにした。,ずっと欲しかったから、,悩みに,悩んだ,末に、このバッグを,買うことに,した。,"Cấu trúc ""R－にV"" (động từ bỏ ます kết hợp に và lặp lại chính nó ở thể た) dùng để nhấn mạnh sự lặp đi lặp lại hoặc mức độ cao của hành động (trăn trở rất nhiều). Đi sau là cụm ""～末に"" (sau một hồi...) để dẫn đến kết quả hoặc quyết định mua sắm cuối cùng ""買うことにした""."
に,V－るにV－れない,N2,①人手が足りないのでやめるにやめられない。,このケーキは可愛すぎて、食べるに食べられない状態だ。,このケーキは,可愛すぎて、,食べるに,食べられ,ない,状態だ。,"Cấu trúc ""V－るにV－れない"" diễn tả tình trạng muốn làm việc gì đó nhưng không thể làm được vì một lý do bất khả kháng. Ở đây, lý do tính từ ""可愛すぎて"" (quá đáng yêu) khiến người nói rơi vào trạng thái tiến thoái lưỡng nan khi đối diện với món ăn (muốn ăn mà không nỡ ăn)."
にあたって,Nにあたって　V－るにあたって,N2,①開会にあたってひとことご挨拶を申し上げます。,来週、新居に引っ越すにあたって、新しい家具をたくさん買いそろえた。,来週、,新居に,引っ越す,にあたって、新しい家具を,たくさん買い,そろえた。,"Cấu trúc ""V－るにあたって"" biểu thị thời điểm chuẩn bị thực hiện một sự kiện lớn hay hành vi có ý nghĩa trong đời sống (ở đây là chuyển sang nhà mới ""引っ越す""). Vế sau ""新しい家具をたくさん買いそろえた"" thể hiện hành động chuẩn bị cần thiết hướng tới sự kiện đó."
にあたり,Nにあたり　V－るにあたり,N1,①代表団の選出にあたり、被選挙人名簿を作成した。,今回のアパートの契約にあたり、重要事項説明書を念入りに確認した。,今回の,アパートの,契約に,あたり、重要事項説明書を,念入りに,確認した。,"Cấu trúc ""Nにあたり"" mang sắc thái trang trọng, dùng trước khi thực hiện một hành vi mang tính dấu mốc hoặc thủ tục trong đời sống (ký hợp đồng thuê nhà ""契約""). Trình tự tự nhiên đi từ danh từ bối cảnh đến ""あたり"", theo sau là trạng từ ""念入りに"" bổ nghĩa cho hành động kiểm tra ""確認した""."
にあって,Nにあって,N1,①異国の地にあって、仕事を探すこともままならない。,最近の我が家の厳しい財政状況にあって、外食を控えるのは当然だ。,最近の,我が家の,厳しい財政状況に,あって、外食を,控えるのは,当然だ。,"Cấu trúc ""Nにあって"" đặt ra một hoàn cảnh, tình huống đặc biệt hoặc khó khăn (tình hình tài chính eo hẹp của gia đình). Trình tự câu đi từ việc nêu bật hoàn cảnh ở vế đầu ""状況にあって"" sang việc đưa ra nhận định mang tính tất yếu ở vế sau ""控えるのは当然だ"" (việc hạn chế ăn ngoài là đương nhiên)."
にあって,Nにあっても,N1,①彼は苦境にあっても、まげずに頑張っている。,私の母はどんなに忙しい朝にあっても、笑顔を絶やさない。,私の,母はどんなに,忙しい朝に,あっても、笑顔を,絶やさ,ない。,"Cấu trúc ""Nにあっても"" tương đương với ""～という特別な状況でも"", mang nghĩa ""ngay cả trong hoàn cảnh N"". Thứ tự câu sắp xếp từ chủ ngữ ""母 là"", cụm trạng huống ""どんなに忙しい朝にあっても"", tiếp theo là tân ngữ ""笑顔を"" kết hợp logic với động từ phủ định ở đuôi câu ""絶やさない""."
にあって,Nにあっては＜状況＞,N1,①こんな厳寒の地にあっては、新鮮な野菜が食卓に上るなど、滅多にないことだ。,毎日この猛暑の時期にあっては、エアコンをつけるのは死活問題だ。,毎日,この猛暑の,時期に,あっては、エアコンを,つけるのは,死活問題だ。,"Cấu trúc ""Nにあっては"" dùng để nhấn mạnh một hoàn cảnh thời gian/không gian đặc thù (thời kỳ nắng nóng gay gắt ""猛暑の時期""). Thứ tự câu đi từ xác định bối cảnh thời gian cụ thể sang chủ đề được nhấn mạnh ""エアコンをつけるのは"" và kết thúc bằng phán đoán mang tính phóng đại trong đời sống ""死活問題だ""."
にあって,Nにあっては＜人＞,N1,①高橋さんにあっては、どんな強敵でも勝てそうにありませんね。,料理上手のうちの母にあっては、どんなに安い食材でも高級料理に変えてしまう。,料理上手の,うちの母に,あっては、どんなに,安い食材でも,高級料理に,変えてしまう。,"Cấu trúc ""Nにあっては"" đi sau một đối tượng người đặc biệt để chỉ ra rằng ""đối với người đó thì sẽ có năng lực xuất chúng"". Thứ tự ngữ pháp bắt đầu bằng việc định danh người có năng lực ""うちの母にあっては"", theo sau là điều kiện giả định ""どんなに安い食材でも"" và kết thúc bằng hành động biến đổi bất ngờ."
