Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なら3,NがNならNもNだ,N2,①親が親なら子も子だ。,うちの兄が兄なら弟も弟で、毎日部屋を散らかしてばかりいる。,うちの,兄が兄なら,弟も,弟で、,毎日部屋を,散らかしてばかりいる。,"Cấu trúc ""NがNならNもNだ/で"" thể hiện ý nghĩa ""nếu bản thân đối tượng N đã như thế thì đối tượng liên quan cũng bấy nhiêu"" (thường mang nghĩa tiêu cực). Ở đây ""兄が兄なら"" (anh trai đã thế) kết hợp tự nhiên với ""弟も弟で"" (em trai cũng vậy) để diễn tả sự tương đồng về tính xấu, theo sau là hành động bừa bãi ""毎日部屋を散らかしてばかりいる""."
なら3,～なら（ば）　A／V　なら（ば）,N3,①今年も真夏の日照時間が短い／短かったならば米不足の問題は深刻だ。,明日天気が良いならば、家族で公園へピクニックに行きましょう。,明日,天気が,良いならば、,家族で,公園へ,ピクニックに行きましょう。,"Biểu thức điều kiện ""～ならば"" nối sau tính từ đuôi i ""良い"" để giả định tình huống ""nếu thời tiết tốt"". Theo sau theo thứ tự tự nhiên là thành phần chỉ đối tượng ""家族で"", địa điểm ""公園へ"" và kết thúc bằng hành động đề xuất ""ピクニックに行きましょう""."
なら3,だったなら　A－かったなら　V－たなら,N3,①私が全能の神様だったなら、あなたを助けてあげられるのに。,昨日暇だったなら、一緒に駅前のデパートへ買い物に行けたのに。,昨日,暇だったなら、,一緒に,駅前のデパートへ,買い物に,行けたのに。,"Mẫu câu giả định một sự việc trái với quá khứ bằng cách chia tính từ đuôi na ""暇"" thành ""暇だったなら"" (nếu hôm qua mà rảnh). Tiếp theo là phó từ ""一緒に"", trạng ngữ chỉ nơi chốn ""駅前のデパートへ"", mục đích ""買い物に"" và kết thúc bằng thể khả năng quá khứ mang tính nuối tiếc ""行けたのに""."
なら3,V－るなら＜観点＞,N2,①事情を知らない人の目から見るなら、少しおおげさな感じがするかもしれない。,ダイエットしている人の視点から見るなら、このケーキはカロリーが高すぎると思う。,,ダイエットしている人の,視点から,見るなら、,このケーキは,カロリーが高すぎると思う。,"Cấu trúc ""V-るなら"" mang ý nghĩa ""nếu nhìn từ góc độ/quan điểm của..."". Thành phần định ngữ ""ダイエットしている人の"" bổ nghĩa cho ""視点から"" (từ quan điểm), kết hợp với ""見るなら"" để đưa ra góc nhìn. Sau đó là chủ ngữ ""このケーキは"" và nhận xét khách quan ""カロリーが高すぎると思う""."
ならいい,ならいい　A／V（の）ならいい,N4,①お母さんが病気ならいいよ。早く家に帰ってあげなさい。,この本を読むのならいいよ。明日までに返してね。,,この本を,読むのなら,いいよ。,明日までに,返してね。,"Cấu trúc ""のならいい"" dùng để chấp nhận một điều kiện ""nếu là đọc cuốn sách này thì được"". Đầu tiên là tân ngữ và động từ ""この本を読む"", đi với ""のならいいよ"" để biểu thị sự chấp thuận. Tiếp theo là thời hạn ""明日までに"" và yêu cầu nhẹ nhàng ""返してね""."
ならでは,Nならでは,N2,①親友ならではの細かい心遣いが嬉しかった。,この味噌汁は、お母さんならではの優しい味がして美味しい。,この味噌汁は、,お母さん,ならではの,優しい味が,して,美味しい。,"Cấu trúc ""Nならではの"" mang ý nghĩa ""chỉ có ở N mới có"". Danh từ ""お母さん"" kết hợp với ""ならではの"" để bổ nghĩa cho cụm danh từ ""優しい味"" (hương vị dịu dàng). Cụm này đi liền với động từ chỉ cảm giác ""して"" và kết thúc bằng tính từ ""美味しい""."
ならびに,NならびにN,N1,①各国の首相ならびに外相が式典に参列した。,手続きには、マイナンバーカードならびに在留カードをご持参ください。,手続きには、,マイナンバーカード,ならびに,在留カードを,ご持参,ください。,"Cấu trúc trang trọng ""ならびに"" dùng để kết nối hai danh từ tương đương ""và/cùng với"" trong văn bản hoặc thông báo hành chính hàng ngày. Danh từ ""マイナンバーカード"" và ""在留カード"" được nối với nhau, làm tân ngữ cho cụm động từ kính ngữ ""ご持参ください""."
なり1,V－るなり,N2,①家に帰るなり自分の部屋に閉じ込もって出てこない。,弟は学校から帰るなりカバンを放り投げて遊びに行った。,弟は,学校から,帰るなり,カバンを,放り投げて,遊びに行った。,"Cấu trúc ""V-るなり"" diễn tả một hành động xảy ra ngay lập tức sau hành động trước. Động từ ""帰る"" chia thể từ điển kết hợp với ""なり"" (vừa mới về liền...). Sau đó bổ ngữ cho chuỗi hành động liên tiếp tiếp theo ""カバンを"" + ""放り投げて"" và kết thúc bằng ""遊びに行った""."
なり1,V－たなり（で）,N2,①座ったなり動こうともしない。,昨夜は仕事のスーツを着たなりベッドで横になって寝てしまった。,昨夜は,仕事のスーツを,着たなり,ベッドで,横になって,寝てしまった。,"Cấu trúc ""V-たなり"" nghĩa là giữ nguyên trạng thái sau khi thực hiện hành động. Động từ ""着る"" chia quá khứ ""着た"" đi với ""なり"" tạo thành cụm ""cứ mặc nguyên bộ vest"". Tiếp theo theo thứ tự tự nhiên là trạng ngữ nơi chốn ""ベッドで"", hành động ""横になって"" và kết quả ""寝てしまった""."
なり1,V－たなり,N2,①家を出たなり一ケ月も帰ってこなかった。,近所の友達にゲームを貸したなり、ずっと返ってこない。,近所の友達に,ゲームを,貸したなり、,ずっと,返って,こない。,"Cấu trúc ""V-たなり"" ở đây diễn tả một hành động sau khi làm xong thì trạng thái đó kéo dài liên tục mà không có sự thay đổi mong đợi (cho mượn xong biệt tăm). ""貸したなり"" đi kèm với phó từ thời gian ""ずっと"" và cụm động từ phủ định ""返ってこない""."
