Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とかんがえられる,とかんがえられる　A／V　とかんがえられる,N2,①このままでは、日本の映画産業は落ち込む山方だと考えられる。,最近は物価が上がっているので、これからの生活費はさらに高くなると考えられる。,最近は物価が上がっているので、,これからの,生活費は,さらに,高くなると,考えられる。,Cụm 「これからの」 bổ nghĩa cho danh từ 「生活費は」 để chỉ chi phí sinh hoạt từ nay về sau. Phó từ 「さらに」 tăng mức độ cho tính từ 「高くなる」. Trợ từ 「と」 dùng để dẫn nội dung cho cấu trúc phán đoán khách quan 「考えられる」 ở cuối câu.
とかんがえられる,とかんがえられている　A／V　とかんがえられている,N2,①一般的に英語は世界の共通語だと考えられているが、実際には英語が通じない国はいくらもある。,一般的に、毎朝牛乳を飲むことは健康に良いと考えられている。,一般的に、,毎朝,牛乳を飲むことは,健康に,良いと,考えられている。,"Trạng từ 「毎朝」 bổ nghĩa cho hành động 「牛乳を飲む」. Cụm hành động này được danh từ hóa bằng 「ことは」 để làm chủ ngữ. Cụm 「健康に良い」 mang ý nghĩa tốt cho sức khỏe, kết hợp với trợ từ 「と」 đứng trước cấu trúc nhận thức chung của xã hội 「考えられている」."
とかんがえられる,～ものとかんがえられる　Nであるものとかんがえられる　Naであるものとかんがえられる　A／V　ものとかんがえられる,N1,①泥棒は二階の窓から入ったものと考えられる。,家のかぎがなくなったのは、会社から帰る途中でどこかに落としたものと考えられる。,家のかぎがなくなったのは、,会社から,帰る途中で,どこかに,落としたものと,考えられる。,"Cụm 「会社から」 bổ nghĩa cho 「帰る途中で」 để chỉ hoàn cảnh trên đường đi làm về. Đại từ bất định 「どこかに」 đi với động từ 「落とした」 tạo thành mệnh đề bổ nghĩa cho danh từ hình thức 「もの」. Cấu trúc 「～ものと考えられる」 dùng để đưa ra suy luận mang tính logic, khách quan về một sự việc."
とかんがえられる,～ものとかんがえられている　Nであるものとかんがえられている　Naであるものとかんがえられている　A／V　ものとかんがえられている　今回の地震の原因は、地下断層に亀裂が生じたことによるものと考えられている。,N1,①携帯電話の利用者は、今後急激に増加していくものと考えられている。,便利なので、ネットで食材を買う人の数は、今後地域を問わずさらに普及していくものと考えられている。,便利なので、ネットで食材を買う人の数は、,今後,地域を問わず,さらに普及して,いくものと,考えられている。,"Từ chỉ thời gian 「今後」 đứng trước cấu trúc N1 「地域を問わず」 (bất kể vùng miền) để bổ nghĩa cho xu hướng phía sau. Cụm 「さらに普及していく」 biểu thị sự phổ biến ngày càng tăng, đi kèm danh từ hình thức 「もの」 và trợ từ 「と」 kết nối với cấu trúc đánh giá chung 「考えられている」."
とき,Nとき　R－とき,N4,①昼飯ビきは、この辺りはサラリーマンで一杯になる。,私は小さい子供のとき、よくこの公園で友達と遊んだ。,私は,小さい,子供の,とき、よく,この公園で,友達と遊んだ。,Tính từ 「小さい」 bổ nghĩa cho danh từ 「子供」. Danh từ 「子供」 kết nối với 「とき」 qua trợ từ 「の」 tạo thành cụm trạng ngữ chỉ thời gian lúc nhỏ. Phó từ 「よく」 và cụm chỉ địa điểm 「この公園で」 cùng bổ nghĩa cho hành động 「遊んだ」 ở vế sau.
ときく,だときく　A／V　ときく,N4,①ここは昔は海だったと聞く。,近所の人から、駅前の新しいケーキ屋はとても美味しいと聞く。,近所の人から、,駅前の,新しいケーキ屋は,とても,美味しいと,聞く。,"Cụm 「駅前の」 bổ nghĩa cho 「新しいケーキ屋」 nhằm xác định vị trí cửa hàng. Phó từ chỉ mức độ 「とても」 bổ nghĩa cho tính từ 「美味しい」. Trợ từ 「と」 đứng sau tính từ để dẫn lại thông tin nghe kể, đi với động từ 「聞く」."
ときたひには,やや古めかしい話しことば。「～ときたら」の方がふつうに使われる。Nときたひには,N1,①うちの女房ときたひには、暇さえあれば居眠りしている。,本当に困ったもので、うちの息子ときた日には、口を開けばお金をくれと言う。,本当に困ったもので、,うちの,息子と,きた日には、,口を開けば,お金をくれと言う。,"Cụm 「うちの」 bổ nghĩa cho danh từ 「息子」. Cấu trúc mang tính văn nói cổ/nhấn mạnh 「Nときた日には」 đặt sau danh từ làm chủ đề để thể hiện sự than phiền, trách móc. Vế tiếp theo sử dụng hình thức giả định 「口を開けば」 để chỉ một thói quen xấu lặp đi lặp lại."
ときたひには,～ときたひには,N1,①毎日残業で、しかも休日なしときたひには、病気になるのも無理はない。,今日は大雨が降り、しかも傘が壊れたときた日には、帰るのも一苦労だ。,今日は,大雨が降り、,しかも,傘が壊れたと,きた日には、,帰るのも一苦労だ。,"Mệnh đề 「大雨が降り」 mở đầu bối cảnh, kết hợp liên từ 「しかも」 để thêm vào một sự việc tồi tệ khác là 「傘が壊れた」. Cấu trúc 「～ときた日には」 đóng vai trò nhấn mạnh việc hội tụ các hoàn cảnh tiêu cực này sẽ dẫn đến kết quả khó khăn ở vế sau 「帰るのも一苦労だ」."
ときたら,Nときたら,N2,①うちの亭主ときたら、週のうち3日は午前様で、日曜になるとごろごろ寝てばかりいる。,最近買った私のスマホときたら、すぐに充電が切れるので本当に困る。,最近買った,私の,スマホと,きたら、すぐに,充電が切れるので,本当に困る。,"Định ngữ 「最近買った」 bổ nghĩa cho cụm danh từ chủ ngữ 「私のスマホ」. Cấu trúc 「Nときたら」 đứng sau danh từ nhằm đưa đối tượng ra làm chủ đề với thái độ bất mãn, bực bội. Cụm 「すぐに充電が切れるので」 đóng vai trò nêu nguyên nhân cho kết luận 「本当に困る」."
ときたら,～ときたら,N2,①毎日残業の後に飲み屋のはしごときたら、体がもつはずがない。,毎月の給料が安く、そのうえ物価が上がるときたら、貯金なんてできるわけがない。,毎月の,給料が安く、,そのうえ物価が,上がると,きたら、貯金なんて,できるわけがない。,Cụm 「毎月の」 bổ nghĩa cho 「給料」. Trạng từ nối 「そのうえ」 liên kết hai vế tiêu cực là lương thấp và giá tăng. Cấu trúc 「Aときたら」 biểu thị ý nghĩa 'một khi tình trạng tồi tệ A xảy ra' thì hệ quả tất yếu mang tính phủ định mạnh mẽ ở vế sau là 「できるわけがない」.
