Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ている,V－ている＜状態＞,N5,①ここから道はくねくね曲がっている。,,,,,,,,
ておく,V－ておく,N4,①このワインは冷たい方がいいから、飲むときまで冷蔵庫に入れておこう。,,,,,,,,
てから,V一てから,N4,①先に風呂に入ってから食事にしよう。,,,,,,,,
てから,V－てからでないとV－ない,N3,①A：いっしょに帰ろうよ。B：この仕事が終わってからでないと帰れないんだ。,,,,,,,,
てから,V－てからでないとV－る,N3,①A：あした、うちへ泊まりにおいでよ。B：後で返事するよ。お母さんに聞いてからでないとおこられるから。,,,,,,,,
てから,V－てからというもの（は）,N1,①彼女は、学生時代には、なんとなくたよりない感じだったが、就職してからというもの見違えるようにしっかりした女性になった。,,,,,,,,
てください,V－てください,N5,①今週中に履歴書を出してください。,,,,,,,,
てくださる,動詞のテ形に「くださる」のついたもの。さらに丁寧な言い方に、「おR－くださる」「ごNくださる」がある。V－てくださる＜受益＞,N4,①先生が論文をコピーしてくださった。,,,,,,,,
てくださる,V－てくださる＜依頼＞,N4,①ちょっとここで待っていてくださる？,,,,,,,,
てくる,V－てくる＜移動時の様態＞,N4,①ここまで走ってきた。,,,,,,,,
てくる,V－てくる＜近づく移動＞,N4,①先月日本に帰ってきました。,,,,,,,,
てくる,V－てくる＜継起＞,N4,①ちょっと切符を買ってきます。ここで待っていて下さい。,,,,,,,,
てくる,V－てくる＜継続＞,N3,①この伝統は5百年も続いてきたのだ。,,,,,,,,
てくる,V－てくる＜出現＞,N3,①少しずつ霧が晴れて、山が見えてきた。,,,,,,,,
てくる,V－てくる＜開始＞,N3,①雨が降ってきた。,,,,,,,,
てくる,V－てくる＜こちらに向かう動作＞,N3,①友達が結婚式の日取りを知らせてきた。,,,,,,,,
てくれ,V-てくれ,N4,①もう帰ってくれ。,,,,,,,,
てくれ,V－ないでくれ,N4,①冗談は言わないでくれよ。,,,,,,,,
てくれる,V－てくれる＜受益＞,N5,①鈴木さんが自転車を修理してくれた。,,,,,,,,
てくれる,V－てくれる＜俵穎＞,N5,①この本、そこの棚に入れてくれる。,,,,,,,,
