Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とちゅう,～とちゅう（は）,N3,①会社に来る途中、ずっとこの小説を読んでいた。,,,,,,,,
どちらかというと,,N3,①私はどちらかというと、人前で発言するのが苦手である。,,,,,,,,
とて,Nとて（も）,N1,①私とて悔しい気持ちは皆と同じである。,,,,,,,,
とて,だからとて　A／Vからとて,N1,①病気だからとて、無断で休むのはけしからん。,,,,,,,,
とて,～とて　Nだとて　V一たとて,N1,①いくら愚か者だとて、そのくらいのことはわきまえていてもよさそうなものだが。,,,,,,,,
とでもいう,,N2,①学問の楽しみは、未知の世界を発見する喜びとでもいおうか。,,,,,,,,
とでもいうべき,NとでもいうべきN,N2,①そこは東洋のパリとでもいうべき優雅な雰囲気のある町である。,,,,,,,,
とともに,Nとともに,N3,①仲間とともに作業に励んでいる。,,,,,,,,
とともに,～とともに　Nとともに　V－るとともに,N2,①テレビの普及とともに、映画は衰退した。,,,,,,,,
となく,なん＋助数詞＋となく,N1,①原始林の中には、巨大な樹木が何本となく茂っている。,,,,,,,,
となく,ひるとなくよるとなく,N1,①世界の至るところで、昼となく夜となく様々な事件が発生している。,,,,,,,,
となったら,節や名詞を受け、「～ような場合・状況になったら」といった意味や「そのことが話題になったら」といった意味を表す。状況・議題が「そのようなことになった場合」のように、自然にそうなるといった意味が強い。「となると」「となれば」とも言う。～となったら　N／Na（だ）となったら　A／V　となったら,N2,①もし、一戸建の家を建てるとなったら、銀行から相当の借金をしなければならない。,,,,,,,,
となったら,いざとなったら,N2,①いざとなったら私が責任をとります。,,,,,,,,
となったら,N（のこと）となったら,N2,①日本料理となったらここの坂前の右に出る者はいないそうだ。,,,,,,,,
となっては,いまとなっては,N2,①今となっては、名前も顔も思い出すことができない。,,,,,,,,
となっては,～となっては　N／Na（だ）となっては　A／V　となっては,N2,①子供達だけで海外へ行くとなっては、親としてはちょっと心配になる。,,,,,,,,
となる,となる,N3,①初めて戦後生まれの人物がアメリカの大統領となった。,,,,,,,,
となると,となると,N2,①A：先生はご病気で昨日入院されました。B：となると、しばらく授業は休講ということになりますね。,,,,,,,,
となると,～となると　N／Na（だ）となると　A／V　となると,N2,①医学部に進むとなると相当にお金がかかるだろう。,,,,,,,,
となると,いざとなると,N2,①危険は承知の手術だが、いざとなると不安になるものだ。,,,,,,,,
