Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
むき,むきになる,N1,①むきになって言い張った。,,,,,,,,
むく,,N3,①彼は学者としてはすぐれているが、教師にはむかない。,,,,,,,,
むけ,NむけのN,N3,①この会社では、子供向けのテレビ番組を作っている。,,,,,,,,
むけ,Nむけに,N2,①当社では、輸出向けに左ハンドルの自動車を早くから生産している。,,,,,,,,
むけて,Nにむけて,N3,①全日空103便は8月十日午前8時に、成田からロンドンに向けて出発した。,,,,,,,,
むしろ,むしろ,N3,①じゃましようと思っているわけではない。むしろ君たちに協力したいと思っているのだ。,,,,,,,,
むしろ,～より（も）むしろ　Nより（も）むしろ　V－る／V－ている　より（も）むしろ,N3,①お盆のこむ時期には、旅行なんかするよりも、むしろ家でゆっくりしたい。,,,,,,,,
むしろ,V－るぐらいなちむしろ,N2,①行きたくない大学に無理をして行くぐらいなら、むしろ働きたいと思っている。,,,,,,,,
むしろ,というよりむしろ～だ,N3,①あの人は天才というより、むしろ努力の人です。,,,,,,,,
むやみに,,N2,①人の物にむやみにさわらないほうがいい。,,,,,,,,
むり,むり,N4,①無理を言わないでよ。,,,,,,,,
むり,～はむりだ,N4,①一日に新しい漢字を50も覚えるのは無理だ。,,,,,,,,
むり,～にはむりがある,N2,①今度の計画には無理がある。,,,,,,,,
むり,むりに,N3,①A：かばんが壊れちゃった。B：そんな小さなかばんに無埋に詰め込むからだよ。,,,,,,,,
むり,むりをする,N4,①無理をすると体をこわしますよ。,,,,,,,,
むり,～のもむりもない　～のもむり（は）ない,N2,①あんなひどいことを言われては、彼が怒るのも無理はない。,,,,,,,,
めく,Nめく,N2,①少しずつ春めいてきた。,,,,,,,,
めぐって,Nをめぐって,N2,①憲法の改正をめぐって国会で激しい論議が闘わされている。,,,,,,,,
めったに,めったに～ない,N4,①私は酒はめったに飲まない。,,,,,,,,
めったに,めったな,N1,①めったなことで驚かない私も、そのときばかりはさすがにうろたえてしまった。,,,,,,,,
