Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ては,V－てはV、V－てはV,N2,①害いては消し、書いては消し、やっと手紙を書き上げた。,,,,,,,,
では1,Nでは,N4,①人は外見では判断できない。,,,,,,,,
では2,書きことば的でやや改まった場面で使われる。くだけた話しことばでは「じゃ（あ）」が用いられる。では＜推論＞,N4,①A：私は1974年の卒業です。B：では、私は2年後輩になります。,,,,,,,,
では2,では＜態度表明＞,N4,①A：すみません。教科書を忘れてしまいました。　　B：では、となりの人に見せてもらいなさい。,,,,,,,,
では2,では＜転換＞,N4,①では、次の議題に入りましょう。,,,,,,,,
ではあるが,ではあるが,N2,①この絵はきれいではあるが、感動させるものがない。,,,,,,,,
ではあるまいか,N／Na（なの）ではあるまいか　A／V　のではあるまいか,N1,①この話は全くの作り話なのではあるまいか。,,,,,,,,
てはいけない,V－てはいけない,N5,①遊んでいたらおじいさんがきて、「芝生に入ってはいけないよ。」と言った。,,,,,,,,
てはいられない,Nではいられない,N2,①きみは大人になりたくないと言うが、人はいつまでも子供ではいられない。,,,,,,,,
てはいられない,V－てはいられない,N2,①時間がないから、遅れて来る人を待ってはいられない。すぐ始めよう。,,,,,,,,
てはだめだ,V－てはだめだ＜禁止＞,N5,①駐車場で遊んではだめだ。出て行きなさい。,,,,,,,,
てはだめだ,ではだめだ　A－くてはだめだ　V－ていてはだめだ,N4,①写真をとるのに、こんなに暗くてはだめだ。,,,,,,,,
てはとうか,V－てはとうか,N3,①A：この辺でちょっと休懲してはどうですか。B：そうですね。,,,,,,,,
ではない,ではない,N5,①これは、新しい考えではない。,,,,,,,,
ではない,～ではない,N2,①A：すみません、日程の変更をご連終するのを忘れていました。B：忘れていましたではないよ。おかげで、予定が一日狂ってしまったんですよ。,,,,,,,,
ではないか1,N／Na／A／V　ではないか　普通体の表現に付いて、話し手の驚きの気持ちや、聞き手に認識を迫る態度を表す。名詞、ナ形容詞の辞書形の場合は「だ」を介さずに直接付くことができるが、辞書形以外の場合は「だった／ではない／ではなかった」を介して接続する。「だ」の否定疑問形が固定化した表現で、書きことば的でややかたい言い方。普通、男性が用いる。くだけた話しことばでは、男性は「じゃないか」、女性は「じゃない」「じゃないの」などの形を使う。「じゃん」は、さらにくだけた言い方で男女共用いる。丁寧体は「ではないですか／ではありませんか」。タ形にはならず、いつも辞書形で用いられる点、「だろうか」が付いたりできない点で「ではないか2」とは異なる。～ではないか＜驚き・発見＞,N3,①やあ、大野君ではないか。,,,,,,,,
ではないか1,～ではないか＜非難＞,N3,①A：悪いのは君のほうではないか。B：僕はそうは思いませんが。,,,,,,,,
ではないか1,～ではないか＜確認＞,N3,①A：同級生に田中さんという女の子がいたじゃないか。B：ああ、髪が長くてやせた子ね。,,,,,,,,
ではないか1,V－ようではないか,N2,①このクラスみんなでデイベート大会に申し込もうではないか。,,,,,,,,
ではないか2,N／Na（なの）ではないか　A／V　のではないか　名詞、ナ形容詞には「の」を介さずに直接付くことができるが、イ形容詞と動詞には「の」が必ず必要で「のではないか」の形で用いられる。この点で、「ではないか1」と異なる。くだけた言い方では、男性は「（ん）じゃないか」、女性は「（ん）じゃない」「んじゃないの」などを使う。丁寧形は「（の）ではないですか／（の）ではありませんか」となる。～（の）ではないか,N3,①あそこを歩いているのは、もしかして山下さんではないか。,,,,,,,,
