Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ようだ2,～ような～ような,N1,①そのようなことがあったようななかったような～,,,,,,,,
ようだ2,～ようなら／～ようだったら,N3,①この薬を飲んでも熱が下がらないようなら、医者と相談した方がよいでしょう。,,,,,,,,
ような1,,N4,①6目が来たばかりなのに真夏のような暑さだ。,,,,,,,,
ような2,,N3,①ちょっと期待を裏切られたような気がする。,,,,,,,,
ように1,,N4,①あの人のように英語がペラペラしゃべれるようになりたい。,,,,,,,,
ように2,,N3,①こちらのほうがお似合いになるように思われます。,,,,,,,,
ように3,V－る／V－ない　よう（に）＜目的＞,N4,①後ろの席の人にも聞こえるように大きな声で話した。,,,,,,,,
ように3,V－る／V－ない　よう（に）＜勧告＞,N4,①忘れ物をしないようにしてください。,,,,,,,,
ように3,V－る／V－ない　よう（に）＜祈願＞,N3,①息子が大学に合格できるよう神に祈った。,,,,,,,,
ように3,V－る／V－ない　ようくに）いう,N4,①すぐ家に帰るように言われました。,,,,,,,,
ように3,V－る／V－ない　ようにする,N4,①私は肉を小さく切って、こどもにも食べられるようにした。,,,,,,,,
ように3,V－る／V－ない　ようになる,N4,①日本語が話せるようになりました。,,,,,,,,
ようやく,ようやく　ようやく　V－た／V－る　ようやくNだ,N3,①冬の長い夜も終わりに近づき、ようやく東の空が白み始めた。,,,,,,,,
ようやく,ようやくV－た,N3,①タクシーを飛ばして、ようやく時間に間に合った。,,,,,,,,
ようやく,ようやくV－ている,N2,①世界は、微妙なかけひきで、ようやく軍事的な均衡を保っている。,,,,,,,,
ようやく,ようやくV－るN,N2,①家と家のすき間は、人一人がようやく通れる広さしかない。,,,,,,,,
よかった,V－てよかった,N4,①あ、雨だ。かさを持ってきてよかった。,,,,,,,,
よかった,V－ばよかった,N4,①しまった。あいつの電話番号をメモしておけばよかった。,,,,,,,,
よかった,V－なければよかった,N4,①こんな服、買わなければよかった。派手すぎてとても着られない。,,,,,,,,
よかった,V－ばよかったのに,N3,①昨日のパーティーにあなたも来ればよかったのに。楽しかったよ。,,,,,,,,
