Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
みこんで,～をみこんで　Nをみこんで　V－るのをみこんで,N1,①君を見込んで頼むのだが、ぜひ今度の仕事に参加してほしい。,,,,,,,,
みせる,～をみせる　NがNに～をみせる,N5,①私は友だちにアルバムをみせた。,,,,,,,,
みせる,かおをみせる　すがたをみせる,N3,①このごろ彼はちっとも学校に顔を見せない。,,,,,,,,
みせる,Nが～を～みせる　Nが～をNaにみせる　Nが～をA－くみせる　Nが～をV－ようにみせる,N3,①華やかな衣装が彼女を実際よ,,,,,,,,
みせる,～ようにみせる　Nのようにみせる　Naなようにみせる　A－いようにみせる　Vようにみせる,N3,①犯人は、わざとドアを壊して外部から侵入したように見せている。,,,,,,,,
みたいだ,NみたいなN,N4,①この薬は、チョコレートみたいな味がする。,,,,,,,,
みたいだ,～みたいだ　N／V　みたいだ,N4,①すごい風だ。まるで台風みたいだ。,,,,,,,,
みたいだ,～みたいに　N／A／V　みたいに,N4,①もう9月も半ばなのに、真夏みたしミラ暑い。,,,,,,,,
みたいだ,～みたいなものだ　Nみたいなものだ　V－たみたいなものだ,N3,①僕の給料なんか、会社の儲けに比べたら、ただみたいなものさ。,,,,,,,,
みたいだ,～みたいだ＜推量＞,N3,①誰も彼女の本名を知らないみたいだ。,,,,,,,,
みたいだ,～みたい＜例示＞　NみたいなN　Nみたいに,N4,①東京や大阪みたいな大都会には住みたくない。,,,,,,,,
みだりに,,N2,①みだりに動物にえさを与えないでください。,,,,,,,,
みる,～をみる　Nをみる　Vのをみる,N5,①テレビを見るのが好きだ。,,,,,,,,
みる,Nを～みる　NをA－くみる　NがV－るとみる,N2,①試験を甘くみていると失敗しますよ。,,,,,,,,
みる,にみる,N1,①最近の新聞の論調にみる経済偏重の傾向は目にあまるものがある。,,,,,,,,
みる,～ところをみると,N3,①うれしそうな顔をしているところをみると、試験はうまくいったようだ。,,,,,,,,
みるからに,,N2,①部屋に入ってきたのは、見るからに品の良い中年の女性だった。,,,,,,,,
むき,Nむき＜方向＞,N4,①南向きの部屋は明るくて暖かい。,,,,,,,,
むき,Nむき＜通性＞,N3,①女性向きのスポーツにはどんなものがありますか。,,,,,,,,
むき,Vむきもある,N1,①君の活躍を快く思わないむきもあるようだから、はでな言動は慎んだ方がいい。,,,,,,,,
