Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
らしい,～らしい　N／Na／A／V　らしい,N3,①天気予報によると明日は雨らしい。,駅の近くにできたパン屋はお母さんの話によると美味しいらしいよ。,駅の近くにできたパン屋は,お母さんの,話に,よると,美味しい,らしいよ。,お母さんの」 bổ nghĩa cho danh từ 「話」. Cụm 「〜によると」 biểu thị nguồn thông tin (theo như...). Tính từ 「美味しい」 kết hợp trực tiếp với 「らしい」 để thể hiện sự suy đoán dựa trên thông tin nghe được từ người khác.
られる1,受身を表す。「V－られる」のVが五段活用の動詞の場合は「行く→行かれる」「飲む一飲まれる」のように、辞書形の末尾をア段の音に変えて「れる」をつける。一段活用の場合は、「食べる一食べられる」のように、語幹「食べ」に「られる」をつける。「来る」は「こられる」、「する」は「される」となる。「V－られる」は一段動詞の活用をする。NがV－られる＜直接受身＞,N4,①この地方ではおもに赤ワインが作られている。,このスーパーでは毎朝新鮮な野菜が売られている。,このスーパーでは,毎朝,新鮮な,野菜が,売られて,いる。,Trạng từ thời gian 「毎朝」 đứng trước để xác định thời điểm. Tính từ đuôi na 「新鮮な」 bổ nghĩa trực tiếp cho danh từ 「野菜」. Trợ từ 「が」 chỉ chủ ngữ của câu bị động. Động từ 「売る」 chia sang thể bị động là 「売られて」 kết hợp với 「いる」 tạo thành hành động đang được thực hiện thực tế.
られる1,NがNに（よって）V－られる＜直接受身＞,N4,①漫画週刊誌は若いサラリーマンによく読まれている。,この地域のホームページは私の友人によって作られた。,この地域のホームページは,私の,友人,によって,作ら,れた。,私の」 bổ nghĩa cho danh từ 「友人」. Cấu trúc 「〜によって」 đứng sau danh từ chỉ tác nhân thực hiện hành động tạo tác trong câu bị động mang tính khách quan. Động từ 「作る」 chia ở thể bị động quá khứ 「作られた」.
られる1,NがN　に／から　V－られる＜直接受身＞,N4,①おばあさんが犬にかまれた。,宿題を忘れてしまったので私はお母さんにひどく叱られた。,宿題を忘れてしまったので私は,お母,さんに,ひどく,叱ら,れた。,Danh từ chỉ người 「お母さん」 đi kèm trợ từ 「に」 để chỉ rõ tác nhân thực hiện hành động mắng. Trạng từ 「ひどく」 đứng trước bổ nghĩa cho động từ bị động quá khứ 「叱られた」 (bị mắng).
られる1,NがNにV－られる＜間接受身＞,N3,①忙しいときに客に来られて、仕事ができなかった。,傘を持たずに出かけたら途中で雨に降られて困った。,傘を持たずに出かけたら途中で,雨,に,降ら,れて,困った。,Cụm 「雨に降られる」 là một quán ngữ thể hiện thể bị động gián tiếp mang sắc thái bị làm phiền (bị dính mưa). Danh từ 「雨」 kết hợp trợ từ 「に」 và động từ 「降る」 chia sang thể bị động dạng て là 「降られて」 để liên kết chỉ nguyên nhân cho vế sau.
られる1,NがNにNをV－られる＜所有者受身＞,N3,①森さんは知らない人に名前をよばれた。,楽しみに残しておいたプリンを弟に食べられた。,楽しみに残しておいた,プリンを,弟,に,食べら,れた。,プリンを」 là danh từ chỉ vật sở hữu bị tác động nên đứng trước. 「弟」 là chủ thể thực hiện hành động nên đi kèm trợ từ 「に」. Động từ chia ở thể bị động sở hữu 「食べられた」 nhằm biểu thị người nói bị tổn hại hoặc phiền toái.
られる1,NがNにNをV－られる＜間接受身＞,N3,①せまい部屋でタバコを吸われると気分が悪くなる。,夜遅くに隣の部屋の人に大きな音で音楽を鳴らされると眠れない。,夜遅くに隣の部屋の人に大きな音で,音楽,を,鳴らさ,れると,眠れない。,音楽」 là danh từ đóng vai trò tân ngữ trực tiếp đi với trợ từ 「を」. Động từ 「鳴らす」 chia sang thể bị động gián tiếp biểu thị sự làm phiền là 「鳴らされる」 kết hợp thêm 「と」 để tạo thành mệnh đề giả định (hễ bị...).
られる2,,N4,①大きすぎて穴から出られなくなった。,歯が痛くて大好きな固い煎餅が食べられなくなった。,歯が痛くて大好きな固い,煎餅,が,食べられ,なくな,った。,Danh từ 「煎餅」 đi với trợ từ 「が」 để làm đối tượng cho động từ thể khả năng phủ định 「食べられない」. Khi chuyển sang cấu trúc diễn tả sự biến đổi trạng thái phủ định sẽ thành dạng 「食べられなくなった」.
れる1,NはNがV－れる＜能力＞,N4,①リンさんはなっとうが食べられますか。,私はまだ日本語で自分の意見がうまく話せません。,私はまだ日本語で,自分の,意見,が,うまく,話せません。,自分の」 làm định ngữ bổ nghĩa cho danh từ 「意見」. Trợ từ 「が」 đi kèm để chỉ đối tượng của động từ khả năng. Trạng từ 「うまく」 đứng trước bổ nghĩa trực tiếp cho động từ khả năng dạng phủ định 「話せません」.
れる1,NはNがV－れる＜可能性＞,N4,①あの店ではいつも珍しいものが食べられる。,私の部屋の窓からは綺麗な花火が見られるよ。,私の部屋の窓からは,綺麗な,花火,が,見られる,よ。,Tính từ đuôi na 「綺麗な」 bổ nghĩa cho danh từ 「花火」. Trợ từ 「が」 đi liền trước động từ khả năng 「見られる」 (có thể nhìn thấy) để chỉ tính khả thi của sự việc.
れる1,NはVいち－れる＜性質＞,N4,①この野菜はなまでは食べられない。,この果物は皮が柔らかいから皮を剥かずにそのまま食べられるよ。,この果物は皮が柔らかいから,皮を,剥かずに,そのまま,食べられる,よ。,皮を」 đóng vai trò tân ngữ cho hành động gọt. Vế 「剥かずに」 mang nghĩa là không gọt vỏ (bằng ないで). Trạng từ 「そのまま」 bổ nghĩa cho động từ khả năng biểu thị tính chất ăn được nguyên trạng 「食べられる」.
