Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
だといい,,N4,①A：みんな今頃安全な場所に避難していますよ。B：だといいが。心配だ。,明日は晴れるといいですね。,明日は,晴れると,いい,ですね,。,"Cấu trúc だといい/といい diễn tả mong muốn, hy vọng của người nói. Chủ ngữ 明日は đi với động từ 晴れる và cấu trúc といい, kết thúc bằng trợ từ cảm thán ですね.",
だといって,,N3,①A：これは全面的にあいつが悪い。B：だといって、困っているのを見捨てるわけにもいかないだろう。,晩ご飯の準備ができたらみんなを呼んでくれる？,晩ご飯の,準備が,できたら,みんなを,呼んで,くれる？,"Danh từ kết hợp trợ từ ""準備が"" đi với động từ điều kiện ""できたら"" tạo thành vế điều kiện hoàn thành hành động. Tiếp theo là tân ngữ ""みんなを"" và động từ thể Te ""呼んで"" đi liền với đuôi cầu khiến ""くれる""."
たとえ,,N3,①たとえその事実を知っていたところで、私の気持ちは変わらなかっただろう。,来週の週末、都合が悪かったら日程を変更できますか。,来週の週末、,都合が,悪かったら,日程を,変更できます,か。,"Chủ ngữ hành động ""都合が"" đi với tính từ đuôi i thể điều kiện ""悪かったら"" (nếu không thuận tiện). Tiếp theo là tân ngữ ""日程を"" bổ nghĩa cho động từ khả năng ""変更できます"" và kết thúc bằng trợ từ nghi vấn ""か""."
たとえば,,N5,①飲物でしたら、たとえばコーヒー、紅茶、ジュースなどを用意してあります。,好きな果物はたくさんあります。たとえば、りんごやみかんです。,好きな,果物は,たくさんあります。,たとえば、,りんごや,みかんです。,"Từ ""たとえば"" được dùng để đưa ra ví dụ cụ thể. Cụm ""りんごやみかん"" liệt kê các loại trái cây tiêu biểu để làm rõ ý cho nhận định ở vế trước."
だとすると,,N3,①A：近くに大きなホテルができるのは確実です。B：だとすると、この町の雇用率が上がるかもしれませんね。,近くに大きなホテルができるのは確実です。だとすると、この町の雇用率が上がるかもしれませんね。,近くに大きなホテルができるのは確実です。,だとすると、,この町の,雇用率が上がる,かもしれませんね。,,Liên từ 'だとすると' (nếu đúng như vậy thì) lấy thông tin ở vế trước làm giả định để đưa ra suy luận về tỷ lệ việc làm ở vế sau.
だとすれば,,N3,①A：近くに大きなホテルができるのは確実です。B：だとすれば、この町の雇用率が上がるかもしれませんね。,出かける前に天気予報を確認していたら濡れずに済んだはずだ。,出かける前に,天気予報を,確認して,いたら,濡れずに済んだ,はずだ。,"Tân ngữ ""天気予報を"" đi với động từ thể Te ""確認して"" kết hợp trợ từ điều kiện quá khứ ""いたら"" (nếu đã kiểm tra). Vế kết quả trái quá khứ ""濡れずに済んだ"" đi với cấu trúc khẳng định chắc chắn ""はずだ""."
だなんて,,N2,①今頃になって気が変わっただなんてよく言えますね。,今頃になって気が変わっただなんてよく言えますね。,今頃になって,気が変わった,だなんて,よく言えます,ね。,,"'だなんて' biểu thị sự ngạc nhiên hoặc chỉ trích đối với một lời nói hay sự việc khó tin, kết nối trực tiếp với đánh giá mỉa mai ở cuối câu."
だにしない,Nだにしない,N1,①このような事故が起きるとは想像だにしなかった。,デパートに行ってみたらお気に入りの店が閉店していた。,デパートに,行って,みたら,お気に入りの店が,閉店して,いた。,"Hành động thử nghiệm quá khứ ""行ってみたら"" (khi thử đi đến) dẫn đến việc phát hiện ra một tình trạng khách quan ở vế sau với chủ ngữ ""お気に入りの店が"" và động từ trạng thái quá khứ ""閉店していた""."
だの,だの　A／V　だの　A／V　だの,N2,①彼女は市場に出かけると、肉だの野菜だの持ちきれないほど買ってきた。,彼女は市場に出かけると、肉だの野菜だの持ちきれないほど買ってきた。,彼女は市場に出かけると、,肉だの,野菜だの,持ちきれないほど,買ってきた。,,"Trợ từ 'だの' dùng để liệt kê ví dụ (nào là thịt, nào là rau), đi kèm với hệ quả 'mua nhiều không cầm xuể' ở vế sau."
たびに,Nのたびに　V－るたびに,N3,①健康診断のたびに、太りすぎだと言われる。,毎日の料理は作ったら作ったで後片付けが結構大変だ。,毎日の料理は,作ったら,作ったで,後片付けが,結構,大変だ。,"Cấu trúc lặp lại động từ ""作ったら作ったで"" (có nấu thì nấu thế chứ...) làm thành phần trạng ngữ cho vế sau, nơi chủ ngữ ""後片付けが"" đi với phó từ ""結構"" bổ nghĩa cho tính từ kết đuôi ""大変だ""."
たぶん,,N5,①たぶん田中さんも来るでしょう。,空が暗くなってきたから、たぶん明日は雨が降るでしょう。,空が,暗くなって,きたから、,たぶん明日は,雨が降る,でしょう。,"Phó từ ""たぶん"" (có lẽ) thường đi kèm với đuôi suy đoán ""でしょう"" ở cuối câu để diễn tả khả năng xảy ra của sự việc dựa trên dấu hiệu ""空が暗くなってきた"" (trời tối sầm lại) ở hiện tại."
たまらない,たまらない,N3,①A：毎日、車の音がうるさくて眠れないんです。B：それはたまりませんね。,①私から見たら、こんなことはたいした問題ではない。,①,私から見たら、,こんなことは,たいした,問題で,はない。,"大問題だ。 Vì vậy, bạn cần chú ý các thành phần ngữ pháp và từ vựng để sắp xếp câu cho chính xác và tự nhiên nhất."
たまらない,～てたまらない,N3,①和子はあしたから夏休みだと思うとうれしくてたまらなかった。,①立って見てないで、ちょっと手伝ってあげたら。,①,立って見てないで、,ちょっと,手伝って,あげたら。,,"？ Vì vậy, bạn cần chú ý các thành phần ngữ pháp và từ vựng để sắp xếp câu cho chính xác và tự nhiên nhất."
ため,Nのため＜利益＞,N4,①こんなにきついことをいうのも君のためだ。,これは家族のために作った料理です。,これは,家族の,ために,作った,料理,です。,Cấu trúc Nのために biểu thị mục đích (vì lợi ích của N). Danh từ 家族 đi với のために bổ nghĩa cho động từ 作った. Cụm 作った đóng vai trò định ngữ cho danh từ 料理.
ため,～ために　Nのために　V－るために,N4,①世界平和のために国際会議が開かれる。,日本語を勉強するために、日本へ来ました。,日本語を,勉強する,ために、,日本へ,来ました,。,Cấu trúc Vるために diễn tả mục đích thực hiện hành động. Động từ 勉強する đi với ために (để học tiếng Nhật). Vế sau 日本へ来ました chỉ hành động đã thực hiện.
ため,V－んがため,N1,①生きんがための仕事。,①生まれてくる子が男の子だったらいいのだが。,①,生まれてくる子が,男の子,だったら,いいの,だが。,"のになあ。 Vì vậy, bạn cần chú ý các thành phần ngữ pháp và từ vựng để sắp xếp câu cho chính xác và tự nhiên nhất."
ため,～ため　Nのため　Naなため　A／V　ため,N3,①過労のため3日間の休養が必要だ。,①A：このあいだのパーティーおもしろかったわよ。B：僕も行ったらよかった。A：そうよ。来たらよかったのに。どうして来なかったの。B：アルバイトがあったんだよ。でもあの日はバイト、ひまでね。休んでもよかったんだ。,①A：このあいだのパーティーおもしろかったわよ。B：僕も行ったらよかった。A：そうよ。,来たらよかったのに。,どうして,来なかったの。B：アルバイトがあったんだよ。でも,あの日はバイト、ひまでね。,休んでもよかったんだ。,"と後悔している。 Vì vậy, bạn cần chú ý các thành phần ngữ pháp và từ vựng để sắp xếp câu cho chính xác và tự nhiên nhất."
ため,ひとつには～ためである,N2,①彼の性格が暗いのは、ひとつにはさびしい少年時代を送ったためである。,彼が失敗したのは、ひとつには準備不足だったためである。,彼が失敗したのは、,ひとつには,準備不足,だった,ため,である。,Lý do thất bại là do thiếu chuẩn bị (ためである).
ためし,ためしに～てみる,N2,①先月できたレストランはおいしいという評判だ。ためしに一度行ってみよう。,①別の方法で実験してみたらどうでしょうか。,①,別の方法で,実験して,みたら,どう,でしょうか。,"と思います。 Vì vậy, bạn cần chú ý các thành phần ngữ pháp và từ vựng để sắp xếp câu cho chính xác và tự nhiên nhất."
