Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とちゅう,～とちゅう（は）,N3,①会社に来る途中、ずっとこの小説を読んでいた。,スーパーへ買い物に行く途中で雨が降ってきたから急いで帰った。,スーパーへ,買い物に,行く,途中で,雨が,降ってきたから急いで帰った。,"""買い物に"" đi với động từ di chuyển ""行く"" để chỉ mục đích. Động từ ""行く"" thể từ điển bổ nghĩa cho danh từ ""途中"" tạo thành cụm từ chỉ hành trình. Trợ từ ""で"" chỉ thời điểm một hành động khác xen vào. ""雨が"" làm chủ ngữ cho vế sau."
どちらかというと,,N3,①私はどちらかというと、人前で発言するのが苦手である。,私はどちらかというと休日は家でアニメを見るのが好きだ。,私は,どちらかというと,休日は,家で,アニメを見るのが,好きだ。,"""どちらかというと"" là trạng từ đứng đầu bổ nghĩa cho cả câu để đưa ra xu hướng lựa chọn. ""休日は"" làm chủ đề thời gian. ""家で"" chỉ nơi chốn của hành động. ""アニメを見るのが"" danh từ hóa cụm động từ để làm tân ngữ bổ nghĩa cho tính từ ""好きだ""."
とて,Nとて（も）,N1,①私とて悔しい気持ちは皆と同じである。,母親とて子供の反抗期にはどう接するべきか悩むものだ。,母親,とて,子供の,反抗期には,どう接するべきか,悩むものだ。,"""母親とて"" sử dụng ngữ pháp N1 mang nghĩa 'ngay cả người mẹ cũng...'. ""子供の"" bổ nghĩa cho danh từ ""反抗期"". ""反抗期には"" chỉ thời điểm người mẹ gặp khó khăn. ""どう接するべきか"" là cụm nghi vấn danh từ làm nội dung cho động từ ""悩むものだ""."
とて,だからとて　A／Vからとて,N1,①病気だからとて、無断で休むのはけしからん。,親しい友人だからとて親しき仲にも礼儀ありという言葉を忘れてはいけない。,親しい,友人だから,とて,親しき仲にも,礼儀ありという言葉を,忘れてはいけない。,"""友人だから"" kết hợp với ""とて"" thành cấu trúc 'cho dù là bạn thân đi nữa' (phủ định việc lấy lý do đó để hành xử sai). ""親しき仲にも礼儀ありという"" bổ nghĩa cho danh từ ""言葉"". ""言葉を"" làm tân ngữ cho vế phủ định ""忘れてはいけない""."
とて,～とて　Nだとて　V一たとて,N1,①いくら愚か者だとて、そのくらいのことはわきまえていてもよさそうなものだが。,どんなに安い物だとて無駄遣いを続ければお金はたまらない。,どんなに,安い物だ,とて,無駄遣いを,続ければ,お金はたまらない。,"""どんなに...だ"" đi với ""とて"" thể hiện ý nghĩa giả định 'dù có là đồ rẻ tiền đi chăng nữa'. ""無駄遣いを"" là tân ngữ cho động từ điều kiện ""続ければ"" (nếu cứ tiếp tục lãng phí). Vế cuối đưa ra kết quả tất yếu mang tính tiêu cực."
とでもいう,,N2,①学問の楽しみは、未知の世界を発見する喜びとでもいおうか。,彼女の手料理はまるでお店の味とでもいうような素晴らしい出来栄えだ。,彼女の手料理は,まるで,お店の味,とでもいう,ような,素晴らしい出来栄えだ。,"""まるで"" là phó từ so sánh thường đi kèm với ""ような"" ở cuối. ""お店の味"" đi với cụm ""とでもいう"" nghĩa là 'có thể nói là hương vị nhà hàng'. Cả cụm bổ nghĩa trực tiếp cho danh từ ""出来栄えだ""."
とでもいうべき,NとでもいうべきN,N2,①そこは東洋のパリとでもいうべき優雅な雰囲気のある町である。,うちの猫は家族のアイドルとでもいうべき大切な存在です。,うちの猫は,家族の,アイドル,とでもいうべき,大切な,存在です。,"""家族の"" bổ nghĩa cho danh từ ""アイドル"". ""アイドルとでもいうべき"" mang ý nghĩa 'đích xác có thể gọi là thần tượng'. Cụm này đóng vai trò định ngữ bổ nghĩa cho tính từ ""大切な"" để cùng làm rõ nghĩa cho danh từ ""存在です""."
とともに,Nとともに,N3,①仲間とともに作業に励んでいる。,日曜日は家族とともに近くの公園でピクニックを楽しんだ。,日曜日は,家族,とともに,近くの,公園で,ピクニックを楽しんだ。,"""家族とともに"" thể hiện việc cùng thực hiện hành động với người nhà. ""近くの"" bổ nghĩa cho danh từ địa điểm ""公園"". Trợ từ ""で"" chỉ nơi chốn diễn ra hành động kết thúc câu ""ピクニックを楽しんだ""."
とともに,～とともに　Nとともに　V－るとともに,N2,①テレビの普及とともに、映画は衰退した。,年をとるとともに健康に気を使うようになってきた。,年を,とると,ともに,健康に,気を使う,ようになってきた。,"""年をとる"" kết hợp với cấu trúc ""とともに"" biểu thị hai sự biến đổi diễn ra song song (càng có tuổi thì càng...). ""健康に"" đi với cụm động từ ""気を使う"" (chú ý/quan tâm). Cụm này kết hợp với ""ようになってきた"" chỉ xu hướng thay đổi thói quen."
となく,なん＋助数詞＋となく,N1,①原始林の中には、巨大な樹木が何本となく茂っている。,彼はそのお気に入りの曲を毎日何回となく繰り返し聴いている。,彼はそのお気に入りの曲を,毎日,何回,となく,繰り返し,聴いている。,"""毎日"" bổ nghĩa thời gian. ""何回となく"" là cấu trúc N1 chỉ số lượng không đếm xuể (vô số lần), bổ nghĩa cho phó từ ""繰り返し"" (lặp đi lặp lại). Cả cụm phó từ này làm rõ cách thức cho động từ chính ""聴いている""."
