Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ひととおり,ひととおりではない,N2,①成功するまでの彼の努力は、一通りではなかった。,母に新しいバッグをプレゼントしたときの、彼女の喜びようは一通りではなかった。,母に新しいバッグを,プレゼントした,ときの、,彼女の,喜びようは,一通りではなかった。,"Cụm '母に新しいバッグを' là bổ ngữ cho động từ 'プレゼントした'. Cụm 'プレゼントしたとき' biểu thị thời điểm tặng quà. '彼女の喜びようは' (niềm vui của bà ấy) là chủ ngữ của vế sau, kết hợp với cấu trúc '一通りではなかった' để nhấn mạnh mức độ cảm xúc cực kỳ lớn, không hề bình thường."
ひとり～だけでなく,ひとりNだけでなく,N1,①子供のいじめは、ひとり日本だけでなく世界諸国の問題でもある。,家事はひとり母親だけでなく、家族みんなで分担するべきだ。,家事は,ひとり,母親だけでなく、,家族,みんなで,分担するべきだ。,"'家事は' đóng vai trò là chủ đề của câu. Cấu trúc ngữ pháp 'ひとり～だけでなく' đi liền với danh từ '母親' để nhấn mạnh ý nghĩa 'không chỉ riêng người mẹ'. Thành phần '家族みんなで' chỉ các thành viên cùng thực hiện hành động, và vị ngữ '分担するべきだ' kết thúc câu thể hiện nghĩa vụ nên chia sẻ công việc."
ひとり～のみならず,ひとりNのみならず,N1,①環境汚染の問題は、ひとり我が国のみならず全世界の問題でもある。,スマホ依存はひとり子供のみならず、大人にとっても深刻な問題だ。,スマホ依存は,ひとり,子供のみならず、,大人にとっても,深刻な,問題だ。,'スマホ依存は' đặt vấn đề cho toàn câu. Từ 'ひとり' đi kèm cụm '子供のみならず' tạo thành cấu trúc bổ nghĩa cho danh từ '子供' (không chỉ riêng trẻ em). '大人にとっても' bổ sung đối tượng chịu ảnh hưởng (đối với cả người lớn). Cụm '深刻な問題だ' làm vị ngữ khẳng định tính nghiêm trọng.
ふう,Nふう,N4,①あの寺は中国風だ。,模様替えをして、私の部屋をカフェ風にアレンジしてみた。,模様替えをして、,私の,部屋を,カフェ,風に,アレンジしてみた。,'模様替えをして' miêu tả hành động tiền đề (thay đổi bày biện phòng). '私の部屋を' đóng vai trò tân ngữ. Danh từ 'カフェ' kết hợp với hậu tố '風に' tạo thành trạng ngữ 'カフェ風に' (theo phong cách quán cà phê) nhằm bổ nghĩa cho động từ hành động 'アレンジしてみた' (thử sắp xếp/bày trí).
ふう,～ふう＜様子＞　Naなふう　A－いふう　V－ている／V－た　ふう,N3,①そんなに嫌がっているふうでもなかった。,彼はそのニュースについて、何も知らないふうを装っていた。,彼はそのニュースについて、,何も,知らない,ふうを,装って,いた。,"'彼はそのニュースについて' thiết lập chủ ngữ và phạm vi câu chuyện. Cụm động từ thể thông thường '何も知らない' bổ nghĩa trực tiếp cho danh từ 'ふう' để diễn tả vẻ mặt/dáng vẻ không biết gì cả. Cấu trúc 'ふうを装う' nghĩa là giả vờ như có vẻ như vậy, kết hợp dạng 'ていた' để chỉ trạng thái đang diễn ra kéo dài."
ふう,こういうふう,N4,①こういうふうにやってごらん。,シャツはこういうふうに畳むと、綺麗に収納できるよ。,シャツは,こういう,ふうに,畳むと、,綺麗に,収納できるよ。,'シャツは' đưa đối tượng 'áo sơ mi' lên làm chủ đề. Cụm từ 'こういうふうに' mang nghĩa 'theo cách như thế này' đóng vai trò trạng từ bổ nghĩa cho động từ '畳む' (gấp). Trợ từ liên kết 'と' biểu thị điều kiện/hệ quả tự nhiên. '綺麗に' bổ nghĩa cho động từ khả năng '収納できるよ' (có thể cất gọn).
ふう,～というふうに,N2,①好きな時間に会社へ行き、好きな時間に帰るというふうにはいかないものだろうか。,週末は掃除をして買い出しに行くというふうに、いつも過ごしています。,週末は,掃除をして,買い出しに,行くという,ふうに、,いつも過ごしています。,'週末は' xác định thời gian diễn ra hoạt động. Cụm từ '掃除をして買い出しに行く' liệt kê chuỗi hành động thường nhật. Cấu trúc '～というふうに' đóng vai trò khái quát hóa các hành động này thành một lối sống/kiểu mẫu để bổ nghĩa cho vị ngữ chính 'いつも過ごしています' (luôn trải qua).
ふしがある,,N2,①彼はどうも行くのをいやがっているふしがある。,弟は最近、私に何かを隠しているふしがある。,弟は最近、,私に,何かを,隠している,ふしが,ある。,"'弟は最近' định vị chủ ngữ và thời gian gần đây. '私に' và '何かを' lần lượt là các bổ ngữ chỉ đối tượng hướng đến và tân ngữ của hành động '隠している' (đang che giấu). Cụm động từ này bổ nghĩa cho danh từ 'ふし' (dấu hiệu/điểm nghi vấn), đi kèm vị ngữ 'がある' tạo nên cấu trúc 'ふしがある' nghĩa là có dấu hiệu nghi vấn."
ふそくはない,,N2,①相手にとって不足はない。,今度のテニスの試合、練習の相手として彼に不足はない。,今度のテニスの試合、,練習の,相手として,彼に,不足は,ない。,"'今度のテニスの試合' đưa ra bối cảnh cụ thể của câu. Cụm '練習の相手として' mang ý nghĩa 'với tư cách là đối thủ luyện tập'. Thành phần '彼に' chỉ đối tượng được hướng tới để đánh giá. Cấu trúc '不足はない' khẳng định đối tượng hoàn toàn thỏa mãn yêu cầu, không có gì đáng phàn nàn hay thiếu sót."
ふと,ふと,N3,①彼は映画の広告を見つけて、ふと立ち止まった。,テレビに夢中になっていて、ふと時計を見ると、もう夜中だった。,テレビに夢中になっていて、,ふと,時計を,見ると、,もう,夜中だった。,"'テレビに夢中になっていて' biểu thị trạng thái mải mê xem tivi. Trạng từ 'ふと' (tình cờ, chợt) bổ nghĩa cho hành động nhìn '時計を見る'. Vế câu chứa cấu trúc liên kết '～見ると' mở ra một kết quả mang tính bất ngờ ở vế sau là 'もう夜中だった' (đã nửa đêm mất rồi)."
ふと,ふとV－ると,N3,①ふと見上げると、空にはぽっかり白い雲が浮かんでいた。,駅前を歩いていて、ふと店先を見ると可愛い服が飾ってあった。,駅前を歩いていて、,ふと,店先を,見ると,可愛い服が,飾ってあった。,'駅前を歩いていて' thiết lập bối cảnh hành động đang diễn ra. Phó từ 'ふと' kết hợp với động từ thể điều kiện '見ると' thành cấu trúc 'ふと～ると' (vô tình chợt nhận ra khi làm gì). '店先を' là tân ngữ của '見る'. Vế sau '可愛い服が飾ってあった' miêu tả trạng thái sự vật được phát hiện ra một cách ngẫu nhiên.
ふと,ふとしたN,N2,①長い一生の間には、ふとしたことで、人生が嫌になることがあるものだ。,昨日は友達と、ふとした一言から大喧嘩になってしまった。,昨日は友達と、,ふとした,一言から,大喧嘩に,なって,しまった。,"'昨日は友達と' xác định mốc thời gian và đối tượng cùng tham gia ngữ cảnh. Cụm từ 'ふとした' đóng vai trò định ngữ bổ nghĩa cho danh từ '一言' (một lời nói vô tình). Trợ từ 'から' chỉ rõ nguyên nhân khởi nguồn từ lời nói đó, dẫn tới hệ quả tiêu cực '大喧嘩になってしまった' (xảy ra tranh cãi lớn)."
ぶり,～ぶり　Nぶり　R－ぶり,N3,①最近の彼女の活躍ぶりは、みんなが知っている。,息子の部屋の片付けぶりを見ると、ずいぶん成長したと感じる。,息子の部屋の,片付けぶりを,見ると、,ずいぶん,成長したと,感じる。,"'息子の部屋の' bổ nghĩa cho cụm danh từ phức hợp '片付けぶり' (cách thức/dáng vẻ dọn dẹp, cấu tạo từ liên dụng hình của 片付ける kết hợp hậu tố ぶり). Cấu trúc '～見ると' thiết lập điều kiện khi chứng kiến sự việc. Phó từ 'ずいぶん' bổ nghĩa cho cụm động từ '成長したと' để làm rõ nội dung cho động từ tri giác '感じる'."
ぶり,～ぶり,N3,①10数年ぶりに国に帰った。,今日は高校の友人と、３年ぶりにカフェで集まっておしゃべりをした。,今日は高校の友人と、,３年ぶりに,カフェで,集まって,おしゃべりを,した。,"'今日は高校の友人と' xác định thời gian và đối tượng tương tác. Cấu trúc 'Khoảng thời gian + ぶり' (ở đây là ３年ぶり) diễn tả một hành động được thực hiện lại sau một khoảng thời gian dài vắng bóng. 'カフェで' chỉ địa điểm, '集まって' kết nối chuỗi hành động hành vi, dẫn đến động từ chính kết thúc câu 'おしゃべりをした'."
ぶる,N／Naぶる,N2,①彼は、通ぶってフランスの上等なワインしか飲まない。,妹は大学生になってから、急にお姉さんぶってメイクに時間をかけるようになった。,妹は大学生になってから、,急に,お姉さんぶって,メイクに,時間をかけるように,なった。,"'妹は大学生になってから' làm rõ chủ ngữ và thời điểm bắt đầu thay đổi. Phó từ '急に' bổ nghĩa cho động từ 'お姉さんぶって' (danh từ お姉さん kết hợp hậu tố ぶる chia thể て, mang nghĩa ra vẻ làm chị/ra vẻ người lớn). Cụm này bổ nghĩa tiếp cho hành động 'メイクに時間をかける'. Cấu trúc '～ようになった' diễn tả một thói quen hoặc trạng thái mới hình thành."
ぶん,～ぶん　Nのぶん　Vぶん　期間を表す名詞＋ぶん,N3,①甘いものが大好きな弟は、私のぶんのケーキまで食べてしまった。,仕事帰りにスーパーに寄って、明日のぶんの食材をまとめて買った。,仕事帰りにスーパーに寄って、,明日の,ぶんの,食材を,まとめて,買った。,'仕事帰りにスーパーに寄って' thể hiện hành động tiền đề (ghé siêu thị lúc đi làm về). Danh từ chỉ thời gian '明日の' kết hợp với danh từ 'ぶん' (phần/lượng dành cho) tạo thành cụm định ngữ sở hữu bổ nghĩa cho tân ngữ '食材を' (nguyên liệu nấu ăn). Phó từ 'まとめて' bổ nghĩa trực tiếp cho động từ kết thúc câu '買った' để thể hiện việc mua gộp một lần.
ぶん,～ぶん（だけ）　Nのぶん　Naなぶん　A／V　ぶん,N2,①1年間の休職の分だけ、仕事がたまっていた。,今日はたくさん歩いたぶんだけ、夜はぐっすり眠れそうだ。,今日は,たくさん,歩いたぶんだけ、,夜は,ぐっすり,眠れそうだ。,"'今日は' đặt chủ đề thời gian cho cả câu. Phó từ 'たくさん' bổ nghĩa cho động từ '歩いた'. Động từ thể ngắn '歩いた' kết hợp với cấu trúc 'ぶんだけ' tạo thành mệnh đề tương quan (tương ứng với mức độ đã đi bộ). '夜は' chỉ thời gian vế sau, phó từ 'ぐっすり' bổ nghĩa cho động từ phỏng đoán khả năng '眠れそうだ' (có vẻ sẽ ngủ rất ngon)."
ぶん,このぶんでいくと　このぶんでは,N2,①一年かかって、まだ半分も終わっていない。このぶんでいくと完成するには三年ぐらいかかりそうだ。,片付けをサボっていると、このぶんでいくと夕方になっても掃除が終わらないよ。,片付けをサボっていると、,このぶんで,いくと,夕方になっても,掃除が,終わらないよ。,'片付けをサボっていると' đặt ra giả định nếu trốn việc dọn dẹp. Cụm từ cố định 'このぶんでいくと' mang ý nghĩa diễn tiến 'cứ theo đà này/với tình hình này'. '夕方になっても' chỉ mốc thời gian nhượng bộ (cho dù đến chiều muộn). '掃除が' làm chủ ngữ cho động từ phủ định kết thúc câu '終わらないよ' (việc dọn dẹp sẽ không xong đâu).
ぶん,～ぶんには　Naなぶんには　A／V　ぶんには,N2,①はたで見ているぶんには楽そうだが、自分でやってみるとどんなに大変かがわかる。,お菓子をたまに食べるぶんには、健康に大きな問題はない。,お菓子を,たまに,食べるぶんには、,健康に,大きな,問題はない。,'お菓子を' là tân ngữ chịu tác động của hành động ăn. Phó từ 'たまに' bổ nghĩa cho động từ '食べる'. Động từ thể từ điển '食べる' kết hợp với cấu trúc ngữ pháp 'ぶんには' tạo thành điều kiện giới hạn 'nếu chỉ dừng lại ở mức độ ăn/trong phạm vi ăn'. '健康に' và tính từ '大きな' cùng bổ nghĩa cho danh từ '問題はない' để kết luận không có vấn đề lớn đối với sức khỏe.
