Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
にこしたことはない,Nであるにこしたことはない　Na（である）にこしたことはない　A－いにこしたことはない　V－るにこしたことはない,N2,①体はじょうぶにこしたことはない。,家賃は安いに越したことはないが、駅から近い方がいい。,家賃は,安いに,越したことは,ないが、,駅から,近い方がいい。,「家賃は」 (Tiền nhà) làm chủ ngữ. Tính từ 「安い」 (rẻ) kết hợp trực tiếp với cấu trúc 「に越したことはない」 (không gì bằng) thành 「安いに越したことはない」 (rẻ là tốt nhất). Tiếp theo là liên từ nghịch lý 「gì」 (nhưng) để nối với vế sau 「駅から近い方がいい」 (gần ga thì tốt hơn).
にこたえ,Nにこたえ,N1,①その青年は人々の期待にこたえ、大きな韓を撃ち取った。,妻のリクエストに応え、週末は手料理を振る舞った。,妻の,リクエストに,応え、,週末は,手料理を,振る舞った。,「妻の」 (của vợ) bổ nghĩa cho danh từ 「リクエスト」 (yêu cầu). Danh từ đi với cấu trúc 「に応え」 (đáp lại/đáp ứng) tạo thành vế 「リクエストに応え、」. Tiếp theo là trạng ngữ chỉ thời gian 「週末は」 (vào cuối tuần) và tân ngữ 「手料理を」 (món ăn tự nấu) đi với động từ 「振る舞った」 (chiêu đãi).
にこたえて,Nにこたえて,N2,①その選手は両親の期待にこたえてみごとに完走した。,子どものアンコールに応えて、もう一冊絵本を読んであげた。,子どもの,アンコールに,応えて、,もう一冊,絵本を,読んであげた。,"「子どもの」 (của con) bổ nghĩa cho danh từ 「アンコール」 (yêu cầu thêm). Danh từ này kết hợp với cấu trúc 「に応えて」 (đáp lại) tạo thành 「アンコールに応えて、」. Tiếp theo, phó từ chỉ số lượng 「もう一冊」 (thêm một cuốn) bổ nghĩa cho tân ngữ 「絵本を」 (sách tranh), và cuối cùng là hành động 「読んであげた」 (đọc cho nghe)."
にさいし,Nにさいし　V－るにさいし,N1,①今回の合併に際し、大規模な合理化が行われた。,新居への引っ越しに際し、不要な家具をすべて処分した。,新居への,引っ越しに,際し、,不要な家具を,すべて,処分した。,"「新居への」 (tới nhà mới) bổ nghĩa cho danh từ hành động 「引っ越し」 (chuyển nhà). Danh từ này kết hợp với cấu trúc trang trọng 「に際し」 (khi/vào dịp) tạo thành vế 「引っ越しに際し、」. Tiếp theo, cụm tân ngữ 「不要な家具を」 (đồ nội thất không cần thiết) đi kèm phó từ 「すべて」 (tất cả) để làm rõ cho động từ kết thúc câu 「処分した」 (đã vứt bỏ)."
にさいして,Nにさいして　V－るにさいして,N2,①お別れに際して一言ご挨拶を申し上げます。,一人暮らしを始めるに際して、両親から家具を贈られた。,一人暮らしを,始めるに,際して、,両親から,家具を,贈られた。,"Vế đầu gồm cụm động từ 「一人暮らしを始める」 (bắt đầu sống một mình) kết hợp với cấu trúc 「に際して」 (khi/vào dịp) thành 「始めるに際して、」. Vế sau xác định tác nhân hành động bằng 「両親から」 (từ bố mẹ), tân ngữ 「家具を」 (đồ nội thất) và động từ thể bị động 「贈られた」 (được tặng)."
にさきだち,Nにさきだち　V－るにさきだち,N1,①実験にさきだち、入念なチェックを行った。,マンションの購入に先立ち、周辺の環境を念入りに下調べした。,マンションの,購入に,先立ち、,周辺の環境を,念入りに,下調べした。,「マンションの」 (của căn hộ) bổ nghĩa cho danh từ 「購入」 (việc mua). Danh từ này kết hợp với cấu trúc trang trọng 「に先立ち」 (trước khi) tạo thành vế 「購入に先立ち、」. Tiếp theo là tân ngữ 「周辺の環境を」 (môi trường xung quanh) và phó từ 「念入りに」 (một cách cẩn thận) bổ nghĩa cho động từ hành động ở cuối câu 「下調べした」 (đã tìm hiểu trước).
にさきだって,Nにさきだって　V－るにさきだって,N2,①試験開始にさきだって、注意事項を説明する。,旅行に出発するに先立って、ペットを実家に預けた。,旅行に,出発するに,先立って、,ペットを,実家に,預けた。,Cụm động từ 「旅行に出発する」 (xuất phát đi du lịch) kết hợp với cấu trúc 「に先立って」 (trước khi) tạo thành vế thời gian 「出発するに先立って、」. Vế sau gồm tân ngữ 「ペットを」 (thú cưng) và cụm danh từ chỉ địa điểm + giới từ 「実家に」 (ở nhà bố mẹ đẻ) đi kèm động từ 「預けた」 (đã gửi nuôi hộ).
にしたがい,Nにしたがい　V－るにしたがい,N2,①引率者の指示に従い行動すること。,スマートフォンの普及に従い、固定電話を使う人が減った。,スマートフォンの,普及に,従い、,固定電話を,使う人が,減った。,"「スマートフォンの」 bổ nghĩa cho danh từ 「普及」 (sự phổ biến). Danh từ này đi với cấu trúc 「に従い」 (cùng với/kéo theo) biểu thị sự biến đổi song hành 「普及に従い、」. Vế sau có định ngữ 「固定電話を使う」 (sử dụng điện thoại cố định) bổ nghĩa cho chủ ngữ 「人」 (người), tạo thành chủ từ 「使う人が」 đi với vị ngữ 「減った」 (đã giảm)."
にしたがって,Nにしたがって,N3,①引率者の指示にしたがって行動して下さい。,医者のアドバイスに従って、毎朝散歩することにした。,医者の,アドバイスに,従って、,毎朝,散歩することに,した。,「医者の」 (của bác sĩ) bổ nghĩa cho danh từ 「アドバイス」 (lời khuyên). Danh từ này đi với cấu trúc 「に従って」 (theo như) thành 「アドバイスに従って、」. Vế tiếp theo bắt đầu bằng trạng từ thời gian 「毎朝」 (mỗi sáng) bổ nghĩa cho cụm hành động diễn tả quyết định cá nhân 「散歩することにした」 (quyết định đi dạo).
にしたがって,V－るにしたがって,N3,①上昇するにしたがって気圧が下がる。,だんだん寒くなるにしたがって、温かいスープが恋しくなる。,だんだん,寒くなるに,したがって、,温かい,スープが,恋しくなる。,"Trạng từ 「だんだん」 (dần dần) bổ nghĩa cho động từ 「寒くなる」 (trở nên lạnh). Động từ thể từ điển này kết hợp với cấu trúc 「にしたがって」 (càng... càng...) tạo thành vế tỉ lệ thuận 「寒くなるにしたがって、」. Vế sau có tính từ 「温かい」 (ấm áp) bổ nghĩa cho chủ ngữ 「スープが」 (món súp), đi với vị ngữ tính từ đuôi i biến đổi 「恋しくなる」 (trở nên thèm)."
