Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
また,また＜繰り返し＞,N5,①また、飛行機が落ちたらしい。,"今週、またあのカフェに行きました。","今週、","また","あの","カフェに","行きました","。","Trạng từ 「また」 (lại/một lần nữa) bổ nghĩa cho động từ 「行きました」 ở cuối câu. Từ chỉ định 「あの」 đứng trước để bổ nghĩa cho danh từ 「カフェ」. Trợ từ 「に」 chỉ điểm đến của hành động di chuyển. Thứ tự các thành phần sắp xếp theo cấu trúc tự nhiên của tiếng Nhật N5."
また,また＜付加＞,N4,①教科書は、大学生協で購入できる。また、大きな書店でも販売している。,"この店はパンが美味しく、また、値段も安いです。","この店はパンが美味しく、","また、","値段","も","安いです","。","Liên từ 「また」 được dùng ở đầu vế câu thứ hai nhằm thêm thông tin bổ sung (hơn nữa/bên cạnh đó). Danh từ 「値段」 đi kèm với trợ từ 「も」 để thể hiện tính chất bổ sung tương đồng với vế trước. Tính từ 「安いです」 kết thúc câu làm vị ngữ nêu bật đặc điểm giá cả."
また,また＜列挙＞,N3,①彼は良き父であり、また良き夫でもある。,"鈴木さんは私の親友であり、また仕事の良いライバルでもある。","鈴木さんは私の親友であり、","また","仕事の","良いライバル","でもある","。","Cấu trúc 「...であり、また...でもある」 dùng để liệt kê song song hai đặc điểm của cùng một đối tượng. 「また」 đóng vai trò liên kết ở vế sau. Cụm 「仕事の」 bổ nghĩa cho danh từ 「良いライバル」. Vĩ tố 「でもある」 kết hợp với danh từ để hoàn thiện ý nghĩa liệt kê song hành."
また,また＜選択＞,N3,①参加してもよい。また、参加しなくてもよい。,"今日中に返事をしてください。また、明日でも大丈夫です。","今日中に返事をしてください。","また、","明日","でも","大丈夫です","。","Liên từ 「また」 ở đây thể hiện sự lựa chọn thay thế (hoặc là). Danh từ thời gian 「明日」 kết hợp với trợ từ 「 Almond/đối với」 dưới dạng 「đều/dù là」 (「でも」) để đưa ra một phương án khác có thể chấp nhận. Vị ngữ 「大丈夫です」 kết thúc câu khẳng định sự ổn thỏa."
また,～もまた Nもまた Naなのもまた A／V のもまた,N2,①山でのキャンプ生活は電気もガスもないが、不便なのもまた楽しい。,"子育ては大変だが、子供の成長を見るのもまた楽しい。","子育ては大変だが、","子供の成長を","見る","のもまた","楽しい","。","Cấu trúc 「V-るのもまた」 biểu thị ý nghĩa cái việc làm hành động đó cũng lại mang tính chất gì đó. Cụm tân ngữ 「子供 của sự trưởng thành」 đứng trước động từ nguyên mẫu 「見る」. Cụm 「のもまた」 đóng vai trò danh từ hóa vế câu và thêm nét nghĩa nhấn mạnh. Tính từ 「楽しい」 làm vị ngữ kết câu."
また,～また,N2,①いったいまたどうしてそんなことを。,"こんな夜遅くに、いったいまたどこへ行くの？","こんな夜遅くに、","いったい","また","どこへ","行くの","？","Cụm từ 「いったいまた」 dùng trong câu hỏi để nhấn mạnh sự ngạc nhiên hoặc thắc mắc cực độ (rốt cuộc là lại...). Từ nghi vấn chỉ nơi chốn 「どこへ」 định hướng cho hành động di chuyển. Động từ thể thông thường kết hợp đuôi hỏi 「の」 phù hợp bối cảnh giao tiếp thường nhật với bạn bè, người thân."
また,またのN,N4,①またのお越しをお待ちしております。,"またの機会に、ぜひ一緒にご飯に行きましょう。","","またの","機会に、","ぜひ一緒に","ご飯に行きましょう","。","Cấu trúc 「またの＋N」 dùng để chỉ một N khác hoặc lần sau. Ở đây 「またの機会に」 nghĩa là vào một cơ hội khác. Trạng từ chỉ ý chí 「ぜひ」 và phó từ 「一緒に」 hỗ trợ tăng sức biểu cảm cho lời mời gọi, đứng trước hình thức rủ rê 「行こう/いきましょう」 ở cuối câu."
また,NまたN,N2,①一行は、山また山の奥地に進んで行った。,"毎日、仕事また仕事の日々で、自分の時間が全くない。","毎日、","仕事また仕事の","日々で、","自分の時間が","全くない","。","Cấu trúc 「NまたN」 diễn tả sự lặp đi lặp lại liên tục, chồng chất của sự vật (hết việc này đến việc khác). Cụm 「仕事また仕事の」 bổ nghĩa cho danh từ 「日々」, đi với trợ từ chỉ nguyên nhân 「で」. Vế sau bắt đầu bằng chủ ngữ 「自分の時間が」 và kết thúc bằng trạng thái phủ định hoàn toàn 「全くない」."
まだ,まだ～ない,N5,①A：昼ご飯は、もう食べましたか。B：いいえ、まだ食べていません。 deadly,"私はまだ朝のご飯を食べていません。","私は","まだ","朝のご飯を","食べて","いません","。","Cấu trúc 「まだ...ていません」 dùng diễn tả một hành động chưa được thực hiện tính đến hiện tại (chưa...). Phó từ 「まだ」 đứng đầu bổ nghĩa cho cụm phủ định phía sau. Tân ngữ 「朝のご飯を」 đứng trực tiếp trước động từ chính chia thể Te 「食べて」 kết hợp với trợ động từ phủ định 「いません」."
まだ,まだ＜過去からの継続＞,N5,①A：敏子は何をしているの？B：おねえちゃんは、まだ電話をしているよ。,"父はまだ自分の部屋で寝ています。","父は","まだ","自分の部屋で","寝て","います","。","Phó từ 「まだ」 kết hợp với thể tiếp diễn 「V-ている」 thể hiện một trạng thái vẫn đang tiếp diễn từ quá khứ (vẫn đang...). Cụm chỉ vị trí 「自分の部屋で」 làm trạng ngữ bổ nghĩa cho hành động ngủ. Động từ chia thể Te 「寝て」 đi liền với 「います」 để hoàn thiện cấu trúc hành động đang diễn ra."
