Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なんという,なんという＋連体修飾句＋N,N3,①なんという馬鹿なやつだ。,あそこは、なんという居心地のいいカフェんだろう。,あそこは、,なんという,居心地の,いい,カフェ,んだろう。,"Cụm 「なんという」 đi với cụm bổ nghĩa danh từ 「居心地のいい」 để bổ nghĩa cho danh từ 「カフェ」, kết hợp với vĩ tố 「んだろう」 ở cuối câu để biểu thị sự cảm thán về không gian quán cà phê rất thoải mái."
なんという,なんというNだ,N3,①こんな大きな石を一人で持ち上げられるなんて、何という男だ。,困ったときにいつも助けてくれるなんて、なんという親切な人だ。,困ったときにいつも助けてくれるなんて、,なんという,親切,な,人,だ。,"Vế trước diễn tả hành động giúp đỡ khi gặp khó khăn, dẫn đến câu cảm thán 「なんという人だ」. Ở giữa, 「親切」 (tính từ đuôi na) đi với 「な」 để bổ nghĩa trực tiếp cho danh từ 「人」."
なんという,なんということもない,N3,①何ということもなく、毎日が穏やかに過ぎて行く。,週末はなんということもなく、一日中家でテレビを見て過ごした。,週末は,なんという,ことも,なく、,一日中家で,テレビを見て過ごした。,"Cụm 「なんということもなく」 mang ý nghĩa 「không có chuyện gì đặc biệt/chẳng có gì đáng nói」. Theo thứ tự, nó đóng vai trò trạng ngữ chỉ trạng thái cho hành động 「一日中家でテレビを見て過ごした」 ở vế sau."
なんとか,なんとか＜意志的＞,N3,①なんとかして山田さんを助け出そう。,来月のなんとかしてコンサートのチケットを手に入れたい。,来月の,なんとかして,コンサートの,チケットを,手に,入れたい。,"「なんとかして」 biểu thị ý chí mạnh mẽ, muốn bằng mọi cách đạt được mục đích. Nó đứng đầu vế để bổ nghĩa cho động từ mong muốn ở cuối là 「手に入れたい」. Cụm 「コンサートの」 bổ nghĩa cho 「チケットを」."
なんとか,なんとか＜自動的＞,N3,①安月給だがなんとか食べていくことはできる。,給料日前だけど、冷蔵庫の残り物でなんとか美味しい夕食を作ることができた。,給料日前だけど、冷蔵庫の残り物で,なんとか,美味しい,夕食を,作ることが,できた。,「なんとか」 ở đây mang nghĩa là 「bằng cách nào đó/xoay xở cuối cùng cũng...」. Nó đứng trước cụm vị ngữ để bổ nghĩa cho hành động 「夕食を作ることができた」 giải thích cho tình huống trước đó.
なんとか,なんとかなる,N4,①そんなに心配しなくてもなんとかなりますよ。,レシピ通りに作れなかったけれど、味はなんとかなると信じている。,レシピ通りに作れなかったけれど、,味は,なんとか,なると,信じて,いる。,"Cụm 「なんとかなる」 nghĩa là 「rồi sẽ ổn thôi」. Cấu trúc ngữ pháp đi từ chủ đề 「味は」, tiếp theo là cụm định vị nội dung trích dẫn 「なると」 để bổ nghĩa cho động từ tâm trạng 「信じている」 ở cuối câu."
なんとかいう,なんとかいう,N3,①私の言うことは聞こうとしないから、あなたから何とか言ってやって下さい。,弟が毎日ゲームばかりしているので、父からなんとか言ってやってほしい。,弟が毎日ゲームばかりしているので、,父から,なんとか,言って,やって,ほしい。,Cụm 「なんとか言ってやって」 mang nghĩa 「hãy nói điều gì đó đi (để nhắc nhở)」. Thể hiện thứ tự từ đối tượng thực hiện hành động 「父から」 đến động từ hành vi và kết thúc bằng cấu trúc cầu khiến 「ほしい」.
なんとかいう,なんとかいうN,N3,①大阪の何とかいう人から電話がありましたよ。,駅前にできたなんとかいう新しいケーキのお店、いつも行列ができているね。,駅前にできた,なんとかいう,新しい,ケーキの,お店、,いつも行列ができているね。,Cấu trúc 「なんとかいうN」 dùng khi không nhớ rõ tên của danh từ N. Ở đây 「なんとかいう」 kết hợp với tính từ 「新しい」 và bổ ngữ 「ケーキの」 để cùng bổ nghĩa cho danh từ trung tâm là 「お店」.
なんとかいう,NとかなんとかいうN,N2,①ポエムとか何とかいう喫茶店で会うと言っていました。,先週末、カルディとかなんとかいう輸入食品のお店で、珍しい調味料を買った。,先週末、,カルディとか,なんとかいう,輸入食品の,お店で、,珍しい調味料を買った。,Cấu trúc 「XとかなんとかいうY」 diễn tả việc không nhớ chính xác tên X của danh từ Y. Cụm 「カルディとか」 đi liền với 「なんとかいう」 để định danh mơ hồ cho 「輸入食品のお店で」 nơi diễn ra hành động.
なんとかいう,～とかなんとかいう,N2,①あの男は給料が安いとかなんとか言って辞めたそうだ。,夫は仕事が忙しいとかなんとか言って、今日も家事を手伝ってくれない。,夫は,仕事が,忙しいとか,なんとか,言って、,今日も家事を手伝ってくれない。,"Cấu trúc 「～とかなんとか言って」 dùng để trích dẫn lý do một cách mơ hồ hoặc mỉa mai. Thứ tự các chunk đi từ chủ ngữ nhỏ 「仕事が」 đến tính từ 「忙しいとか」, từ nối 「なんとか」 và động từ trích dẫn 「言って」."
なんとしても,,N2,①なんとしても彼には負けたくない。,来週からの旅行のために、なんとしても今週中にこの仕事を終わらせたい。,来週からの旅行のために、,なんとしても,今週中に,この仕事を,終わらせ,たい。,"「なんとしても」 thể hiện quyết tâm cao độ (bằng mọi giá). Nó đứng trước để bổ nghĩa cho toàn bộ cụm hành động phía sau bao gồm trạng ngữ thời gian 「今週中に」, tân ngữ 「この仕事を」 và động từ mong muốn 「終わらせたい」."
なんとなく,,N3,①なんとなく旅に出てみたくなりました。,今日はなんとなく、いつもと違う道を歩いて帰りたくなった。,今日は,なんとなく、,いつもと,違う道を,歩いて,帰りたくなった。,"「なんとなく」 diễn tả một cảm giác không rõ lý do cụ thể. Nó đứng ở đầu vế vị ngữ để bổ nghĩa cho toàn bộ cụm hành động: so sánh 「いつもと」, danh từ hướng đi 「違う道を」, cách thức 「歩いて」 và động từ tâm nguyện 「帰りたくなった」."
なんとはなしに,,N2,①なんとはなしに昔の友達に会ってみたくなりました。,夜、暇だったのでなんとはなしにテレビをつけてみたら、子供の頃に見た懐かしいアニメがやっていた。,夜、暇だったので,なんとはなしに,テレビを,つけて,みたら、,子供の頃に見た懐かしいアニメがやっていた。,"「なんとはなしに」 mang nghĩa không vì lý do gì đặc biệt, tự dưng. Nó bổ nghĩa cho chuỗi hành động vô thức phía sau bắt đầu từ tân ngữ 「テレビを」, động từ liên kết 「つけて」 và thể điều kiện 「みたら」."
なんとも,なんとも,N2,①なんとも申し訳ないことをしてしまいました。,友達がせっかく作ってくれた料理を残してしまい、なんとも失礼なことをしたと反省している。,友達がせっかく作ってくれた料理を残してしまい、,なんとも,失礼な,ことを,したと,反省している。,"「なんとも」 ở đây dùng để nhấn mạnh mức độ của cảm xúc hối lỗi (thật là/vô cùng). Nó bổ nghĩa trực tiếp cho tính từ 「失礼な」, đi kèm danh từ tân ngữ 「ことを」 và trợ từ trích dẫn 「したと」."
