Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
たり,～たり～たり,N3,①何か心配なことでもあるのか彼は腕組をして廊下を行ったり来たりしている。,,,,,,,,
たり,～たり　したら／しては,N3,①英語の生活にもだいぶん慣れたが、早口で話しかけられたりしたらわからなくて困ることも多い。,,,,,,,,
たり,～たりして,N3,①A：変だね、まだだれも来てないよ。B：約束、あしただったりして。,,,,,,,,
たりとも,～たりとも～ない　Nたりとも～ない　数量詞＋たりとも～ない,N1,①試験まであと一カ月しかない。一日たりとも無駄にはできない。,,,,,,,,
たる,文語の「てあり」からきている。どの表現も荘重な印象をあたえる。誇張された調子があり、かたい書きことばや、演説など、フォーマルな話しことばでもちいる。NたるN,N1,①国家の指導者たる者は緊急の際にすばやい判断ができなければならない。,,,,,,,,
たる,NたるとNたるとをとわず,N1,①救出にあたっては軍人たると民間人たるとを問わず、総力を結集せよ。,,,,,,,,
たる,Nたるべきもの,N1,①それは、指導者たるべき者のとる行動ではない。,,,,,,,,
たる,Nたるや,N1,①そのショーの意外性たるや、すべての人の注目を集めるに十分であった。,,,,,,,,
たろう,だったろう　A－かったろう　V－たろう,N2,①母は若いころはずいぶん美人だったろう。,,,,,,,,
だろう,だろう　A／V　だろう　書きことばとしては、男女別なく用いるが、話しことばとしては、一般に男性が用いる。丁寧な形は「でしょう」となる。～だろう＜推量＞,N4,①あしたもきっといい天気だろう。,,,,,,,,
だろう,～だろう＜確認＞,N4,①A：君も行くだろう？B：はい、もちろん。,,,,,,,,
だろう,～だろうか,N4,①この計画に、母は賛成してくれるだろうか。,,,,,,,,
だろう,ではないだろうか　A／V　のではないだろうか,N3,①さっきすれちがった人は、高校のときの同級生ではないだろか。,,,,,,,,
だろう,Nだろうが、Nだろうが,N2,①相手が重役だろうが、社長だろうが、彼は遠慮せずに言いたいことを言う。,,,,,,,,
だろう,～だろうに,N3,①その山道は、子供には厳しかっただろうに、よく歩き通した。,,,,,,,,
だろう,～だろうに,N3,①あなたの言い方がきついから、彼女はとうとう泣き出してしまった。もっとやさしい言い方もあっただろうに。,,,,,,,,
ちがいない,N／Na（である）にちがいない　A／V　にちがいない,N3,①あんなすばらしい車に乗っているのだから、田村さんは金持ちにちがいない。,,,,,,,,
ちっとも～ない,,N4,①この前の旅行はちっとも楽しくなかった。,,,,,,,,
ちなみに,,N2,①この遊園地を訪れた人は、今年五十万人に上りました。これは去年の三十万人を大きく上回っています。ちなみに迷子の数も千人と去年の倍近くありました。,,,,,,,,
ちゃんと,ちゃんと,N4,①めがねを新しいのに変えたら、ちゃんと見えるようになった。,,,,,,,,
