Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
だからこそ,,N2,①A：どうして彼女はその不審な電話のことを社長に話さなかったんでしょうか。B：彼女は社長に信頼されていたんです。だからこそまず自分で調べようとしたんだと思います。,,,,,,,,
だからといって,,N3,①毎日忙しい。しかし、だからといって、好きな陶芸をやめるつもりはない。,,,,,,,,
たがる,R－たがる,N4,①子供というものははなんでも知りたがる。,,,,,,,,
だけ１,～だけ,N4,①今度の事件に関係がないのは彼だけだ。,,,,,,,,
だけ１,～といってもせいぜい～だけだ,N2,①ボーナスといってもせいぜい一ケ月分出るだけだ。,,,,,,,,
だけ１,～たところで～だけだ,N2,①急いで計算したところで間違いが多くなるだけだ。,,,,,,,,
だけ１,ただ～だけでは,N3,①スポーツはただ見るだけでは面白くない。,,,,,,,,
だけ１,～だけで,N3,①明日からまた仕事だと思うと、考えるだけでいやになる。,,,,,,,,
だけ１,～だけしか～ない,N4,①今月、残ったお金はこれだけしかありません。,,,,,,,,
だけ１,～だけでなく～も,N3,①肉だけでなく、野菜も食べなければいけない。,,,,,,,,
だけ１,～だけのことだ,N3,①だれも行かないのなら私が行くだけのことだ。,,,,,,,,
だけ１,～というだけ（の理由）で,N3,①その野菜はめずらしいというだけでよく売れている。,,,,,,,,
だけ１,V－るだけV－て,N3,①彼女は文句を言うだけ言ってなにも手伝ってくれない。,,,,,,,,
だけ2,程度を表す。V－れるだけV,N3,①がんばれるだけがんばってみます。,,,,,,,,
だけ2,V－たいだけV,N3,①ここが気に入ったのなら、いたいだけいていいですよ。,,,,,,,,
だけ2,V一るだけはV,N2,①やるだけはやったのだから、静かに結果を待とう。,,,,,,,,
だけ2,V－る／V－ただけのことはする,N2,①お金をいただいただけのことはしますが、それ以上のことは出来かねます。,,,,,,,,
だけ2,V－るだけのN,N3,①どんなところでも生きていけるだけの生活力が彼にはある。,,,,,,,,
だけ2,V－ぱV－るだけ,N3,①交渉は時間をかければかけるだけ余計にもつれていった。,,,,,,,,
だけ2,これだけ～のだから,N3,①これだけ努力したんだからいつかは報われるだろう。,,,,,,,,
