Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
つまり,つまり＜言いかえ＞,N3,①彼は、母の弟、つまり私の叔父である。,,,,,,,,
つまり,つまり（は）＜結論＞,N3,①つまり、責任は自分にはないとおっしゃりたいのですね。,,,,,,,,
つもり,V－る／V－ないつもりだ,N4,①来年はヨーロッパヘ旅行するつもりだ。,,,,,,,,
つもり,V－るつもりはない,N4,①この授業を聴講してみたい。続けて出るつもりはないけれど。,,,,,,,,
つもり,V－るつもりではない,N4,①すみません、あなたの邪魔をするつもりではなかったんです。,,,,,,,,
つもり,V－るつもりで,N3,①今日限りでやめるつもりで、上司に話しに行った。,,,,,,,,
つもり,～つもりだ＜信念＞,N3,①ミスが多かったが、今日の試合は練習のつもりだったからそれほど気にしていない。,,,,,,,,
つもり,～つもりだ＜反事実＞,N3,①なによ、あの人、女王のつもりかしら。,,,,,,,,
つもり,V－たつもりはない,N3,①私はそんなことを言ったつもりはない。,,,,,,,,
つもり,V－たつもりで,N3,①旅行したつもりで、お金は貯金することにした。,,,,,,,,
て,で　A－くて　V－て　名詞とナ形容詞には「で」がつく。イ形容詞では「くて」。「ない」には「なくて」「ないで」の2つの形がある。動詞の場合、辞書形がグ・ヌ・ブ・ムで終るものは「で」、それ以外は「て」となる。,N5,①朝ご飯を作って、子供を起こした。,,,,,,,,
て～て,NaでNaで　A－くてA－くて　VててV－て,N3,①連絡がいつまで待っても来ないので、不安で不安で仕方がなかった。,,,,,,,,
で,で,N4,①≪写真を見せながら≫これが、田中先生の奥さん。で、こっちが息子さんの孝君。,,,,,,,,
で,～で,N5,①彼女は病気で寝ています。,,,,,,,,
てあげる,V－てあげる,N5,①おばあさんが横断歩道で困っていたので、手を引いてあげた。,,,,,,,,
てあげる,V－てあげてくれ（ないか）V－てあげてください,N4,①ケーキを作りすぎたので、おばあさんに持っていってあげて下さい。,,,,,,,,
てある,V－てある,N4,①テーブルの上には花が飾ってある。,,,,,,,,
であれ,NであれNであれ,N1,①晴天であれ、雨天であれ、実施計画は変更しない。,,,,,,,,
であろうと,Nであろうと、Nであろうと,N1,①雨であろうと、雪であろうと、当日は予定通り行う。,,,,,,,,
であろうと,であろうとなかろうと,N1,①休日であろうとなかろうと、わたしの仕事には何も関係ない。,,,,,,,,
