Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
もし,もし．．．ても／．．．としても,N3,①天気予報では曇りですが、もし雨でも遠足は決行します。,,,,,,,,
もしかしたら,もしかしたら～かもしれない,N4,①仕事の量が減ったから、もしかしたらわたしも日曜日に出かけられるかもしれない。,,,,,,,,
もしかしたら,もしかしたら～か,N3,①A：あの人、もしかしたら、山本さんじゃないですか。B：ええ。そうですよ。ご存じですか。,,,,,,,,
もしくは,書きことば。「XもしくはY」の形で使われる。公式の文章などによく使われるかたい表現で、日常の話しことばでは使わない。日常の話しことばでは「XかY」が、よく使われる。NもしくはN,N2,①黒もしくは青のインクを使用すること。,,,,,,,,
もしくは,V－るか、もしくは,N1,①応募書類は、5月十日までに郵送するか、もしくは持参すること。,,,,,,,,
もしも,「もし」をさらに強調した語で、「かりにそうならば」という意味を表す。もしも～たら,N3,①もしも家が買えるなら、海辺の洋館がいい。,,,,,,,,
もしも,もしものN,N3,①父にもしものことがあったらどうしよう。,,,,,,,,
もちろん,もちろん,N5,①A：一緒に行きますか。B：もちろん。,,,,,,,,
もちろん,Nはもちろん,N3,①彼は、英語はもちろん、ドイツ語も中国語もできる。,,,,,,,,
もって1,Nをもって,N3,①自信をもってがんばってね。,,,,,,,,
もって2,Nをもって,N2,①このレポートをもって、結果報告とする。,,,,,,,,
もって2,Nをもちまして,N1,①本日をもちまして当劇場は閉館いたします。,,,,,,,,
もっと,,N5,①もっと大きい声で話してくれませんか。,,,,,,,,
もっとも,もっとも,N2,①レポートは来週提出して下さい。もっとも、はやくできた人は今日出してもかまいません。,,,,,,,,
もっとも,もっとも～が／～けと,N2,①あしたから旅行に行きます。もっとも二、三日の旅行ですが。,,,,,,,,
もっぱら,もっぱら,N1,①世間ではもっぱら消費税のことでもちきりだ。,,,,,,,,
もっぱら,もっぱらのN,N1,①K監督の新作が面白いともっぱらの評判だ。,,,,,,,,
もと,Nのもと（で）,N3,①子供は太陽のもとで思いきりはねまわるのが一番だ。,,,,,,,,
もと,Nのもとに,N2,①両親の了解のもとに3年間の留学が可能になった。,,,,,,,,
もともと,もともと,N3,①その本はもともと彼のものだったんだ。だから、彼に返すのは当然のことだ。,,,,,,,,
