Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とやら,Nとやら,N2,①例の啓子さんとやらとは、うまくいっていますか。,,,,,,,,
とやら,～とやら,N2,①私の答案を見て、先生がびっくりした顔をしていたとやら。,,,,,,,,
とりわけ,,N3,①兄弟は3人とも頭がよいが、次男はとりわけ優秀だ。,,,,,,,,
とんだ,とんだN,N2,①あなたが邪魔したなどと、とんだ思い違いをしていました。,,,,,,,,
とんでもない,とんでもないN,N3,①子供は時々とんでもない質問をして親を困らせることがある。,,,,,,,,
とんでもない,とんでもない,N4,①A：ずいぶん景気がよさそうですね。B：とんでもない。借金だらけで首が回りませんよ。,,,,,,,,
どんな,どんなN＋助詞＋も,N4,①母は、どんなことでもやさしく聞いてくれる。,,,,,,,,
どんなに,どんなに～だろう（か）,N3,①希望校に合格できたら、どんなにいいだろうか。,,,,,,,,
どんなに,どんなに～ても,N3,①どんなに金持ちでも愛惜に恵まれなければ幸福とは言えない。,,,,,,,,
ないか,「～ないか」　は主として男性が使う。丁寧な言い方の「～ませんか」や「か」を省略した「～ない？」は男女ともに使う。V－ない（か）＜勧誘＞,N4,①ちょっと、食べてみない？,,,,,,,,
ないか,V－てくれない（か）＜依頼＞,N4,①お塩、とってくれない？,,,,,,,,
ないか,V－ないか＜命令＞,N3,①おい待たないか。,,,,,,,,
ないか,ではないか　A－くないか　V－ないか,N4,①A：彼が犯人じゃないですか。B：そうかな。,,,,,,,,
ないか,ではないか　A－くないか　V－ないか,N4,①彼が、東大に合格したなんて、何かの間違いではないか。,,,,,,,,
ないか,～ないかしら＜願望＞　V－ない／V－れない　かしら　V－てくれないかしら,N3,①また、あの人から手紙が来ないかしら。,,,,,,,,
ないか,ではないかしら　A－くないかしら　V－ないかしら,N3,①向こうからくる人、鈴木さんじゃないかしら。,,,,,,,,
ないかな,活用語の否定形に話し手の不確かな気持ちを表す「かな」がついたもの。自問と相手への質問のどちらにも用いられる。「かしら」とは異なり男女どちらでも使用できるが、丁寧な言い方ではないので、直接聞き手に対して質問するような場合は親しい間柄に限られる。～かな（あ）＜願望＞V－ない／V－れないかなあ　V－てくれないかなあ,N3,①早く夏休みにならないかなあ。,,,,,,,,
ないかな,ではないかなあ　A－くないかなあ　V－ないかなあ,N3,①あの人、森田さんの奥さんじゃないかな。,,,,,,,,
ないことはない,V－ないことはない,N3,①A：とても明日までには終わりそうにないんですけど～。B：いや、やる気があればできないことはありませんよ。,,,,,,,,
ないこともない,V－ないこともない,N3,①よく考えてみれば、彼の言うことももっともだと思えないこともない。,,,,,,,,
