Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ほしい,～がV－てほしい,N4,①寒い冬にはもうあきあきしてきた。早く春がきてほしい。,,,,,,,,
ほしい,Nがほしいんですが,N4,①客：すみません。これがほしいんですが。店員：こちらでございますか。ありがとうございます。,,,,,,,,
ほしい,V－てほしい（んだけれと）,N4,①客：プレゼントなので、リボンをかけてほしいんですが。店員：はい、少々お待ちください。,,,,,,,,
ほしい,V－させてほしいくんだけれと）,N3,①A：来週休ませてほしいんですけど。B：ああ、いいよ。,,,,,,,,
ほしがる,Nをほしがる,N4,①山下さんは新しい車を欲しがっている。,,,,,,,,
ほど,数量詞＋ほど＜概数＞,N4,①水を10CCほど入れてください。,,,,,,,,
ほど,～ほど～ない,N4,①今年の夏は去年ほど暑くない。,,,,,,,,
ほど,～ほど～Nはない,N3,①試験ほどいやなものはない。,,,,,,,,
ほど,～ほど　Nほど　A－いほど　V－るほど,N3,①この商品はおもしろいほどよく売れる。,,,,,,,,
ほど,～ほどだ　Naなほどだ　A／V　ほどだ,N3,①ずいぶん元気になって、昨日なんか外に散歩にでかけたほどです。,,,,,,,,
ほど,～ほどの～ではない　～ほどのNではない　～ほどの　こと／もの　ではない,N3,①医者に行くはどのけがではない。,,,,,,,,
ほど,というほどではない　A／V　というほどではない,N2,①酒は好きだが、毎日飲まないではいられないというほどじゃない。,,,,,,,,
ほど,ほど　A－いほど　V－るほど,N3,①年をとるほど体が弱くなる。,,,,,,,,
ほど,であればあるほど　A－ければA－いほど　V－ばV－るほど,N3,①食べれば食べるほど太る。,,,,,,,,
ほどなく,V－てほどなく　V－るとほどなく,N2,①祖父が亡くなってほどなく祖母も亡くなった。,,,,,,,,
ほとんど,ほとんど,N4,①この小説はほとんど読んでしまった。,,,,,,,,
ほとんど,ほとんど～ない,N4,①給料日前でほとんど金がない。,,,,,,,,
ほとんど,ほとんど～た　ほとんどV－るところだった　ほとんどR－かけた,N3,①子供の頃、チフスでほとんど死にかけたことがある。,,,,,,,,
まい,V－まい＜意志＞,N2,①酒はもう二度と飲むまい。,,,,,,,,
まい,V－まいとする,N1,①銃を奪われまいとして争いになった。,,,,,,,,
