Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とする2,0人来るとして、会費は一人いくらぐらいにすればよいでしょうか。,N2,①それはそうとして、我々はどうしたらよいでしょうか。,,,,,,,,
とする2,～とする　N／Na（だ）とする　A／V　とする,N2,①酔ったうえでの失言（だ）として、彼の責任は問われないことになった。,,,,,,,,
とする2,～こととする「～と見なす」「～と判断する」「～と決める」　という意味を表す。,N2,①≪規則≫会議を欠席する場合は、事前に議長宛に届けを提出することとする。,,,,,,,,
とする2,～ものとする,N2,①意見を言わない者は賛成しているものとする。,,,,,,,,
とする2,V－ようとする,N3,①時計は正午を知らせようとしている。,,,,,,,,
とする2,NをNとする,N2,①私は恩師の生き方を手本としている。,,,,,,,,
とすると,だとすると　A／V　とすると,N3,①医学部に入るとすると、一体どのくらいお金が必要なのだろうか。,,,,,,,,
とすると,だとすると　A／V　とすると,N3,①1時間待ってまだ何の連絡もないとすると、途中で事故にでもあったのかもしれない。,,,,,,,,
とすると,（だ）とすると,N3,①A：今年の2月の平均気温は平年より数度も高いそうですよ。B：とすると、桜の開花も早くなるでしょうね。,,,,,,,,
とすれば1,Nとすれば,N2,①夫とすれば家事をおろそかにする妻には不満も多いだろうと思う。,,,,,,,,
とすれば2,だとすれば　A／V　とすれば,N3,①死ぬとすれば10歳年上の私の方が早いはずだ。,,,,,,,,
とすれば2,だとすれば　A／V　とすれば,N3,①これだけ待っても来ないとすれば、もともと来る気がなかったんじゃないだろうか。,,,,,,,,
とすれば2,（だ）とすれば,N3,①A：家に電話しても誰も出ないんですよ。B：だとすれば、もうこちらに向かっているということじゃないですか。,,,,,,,,
とすれば2,NをNとすればNがNだとすれば,N2,①テレビがお茶の間のものとすれば、ラジオは個室のものである。,,,,,,,,
とたん,V－たとたん（に）,N3,①ドアを開けたとたん、猫が飛び込んできた。,,,,,,,,
とたん,そのとたん（に）,N3,①友だちと30分ほど話して、受話器を置いた。そのとたんに再び電話のベルが鳴り出した。,,,,,,,,
とたん,とたんにV,N3,①空が急に暗くなったと思ったら、途端に大粒の雨が降りだした。,,,,,,,,
とちがって,Nと（は）ちがって　Naなのと（は）ちがって　A／V　のと（は）ちがって,N3,①弟は大柄な兄とちがって、やせていて背も低い。,,,,,,,,
とちゅう,とちゅうで,N4,①いつもの時間に家を出たが、途中で忘れ物に気づいて引き返した。,,,,,,,,
とちゅう,～とちゅう（で／に）　Nのとちゅう（で／に）　V－るとちゅう（で／に）,N3,①通勤の途中、突然雨が降りだした。,,,,,,,,
