Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ようだ2,～ような～ような,N1,①そのようなことがあったようななかったような～,今日の会議での取引先の反応は、弊社の提案に賛成しているような反対しているような、終始曖昧なものでした。,今日の会議での取引先の反応は、,弊社の提案に,賛成しているような,反対しているような、,終始曖昧な,ものでした。,"Cấu trúc 「～ような～ような」 dùng để diễn tả trạng thái mơ hồ, không rõ ràng giữa hai trạng thái đối lập. Ở đây, '弊社の提案に' bổ nghĩa cho cả cụm phía sau. '賛成しているような' và '反対しているような' đi liền nhau để thể hiện thái độ lập lờ của đối tác. '終始曖昧な' đóng vai trò bổ nghĩa cho danh từ 'もの' (chỉ phản ứng/thái độ) ở phần Suffix."
ようだ2,～ようなら／～ようだったら,N3,①この薬を飲んでも熱が下がらないようなら、医者と相談した方がよいでしょう。,明日の会議に出席できないようなら、本日中にご連絡いただけますでしょうか。,明日の会議に,出席できない,ようなら、,本日中に,ご連絡いただけます,でしょうか。,'明日の会議に' kết hợp với động từ thể phủ định '出席できない' tạo thành vế giả định về một khả năng có thể xảy ra. Cấu trúc '～ようなら' (nếu trong trường hợp/nếu có vẻ như) đóng vai trò nối vế điều kiện này với vế hệ quả phía sau. Cụm '本日中に' là trạng từ chỉ thời gian bổ nghĩa cho hành động nhờ vả mang tính kính ngữ 'ご連絡いただけます' trước khi kết thúc bằng đuôi câu hỏi 'でしょうか'.
ような1,,N4,①6目が来たばかりなのに真夏のような暑さだ。,私は田中さんのような頼りになる先輩と一緒に仕事ができて光栄です。,私は,田中さんの,ような頼りになる,先輩と一緒に,仕事ができて,光栄です。,"Cấu trúc 「N + のような + N」 dùng để đưa ra ví dụ tiêu biểu hoặc so sánh mẫu hình. Ở đây, '田中さんの' đi kèm 'ような' để lập thành cụm bổ nghĩa cho danh từ '先輩' (người tiền bối này còn được làm rõ nghĩa bằng tính từ '頼りになる'). Cụm '先輩と一緒に' chỉ đối tượng đồng hành cùng hành động '仕事ができて' (có thể làm việc cùng), từ đó dẫn đến tính từ biểu thị cảm xúc ở Suffix là '光栄です' (vinh hạnh)."
ような2,,N3,①ちょっと期待を裏切られたような気がする。,この取引先の社名は、以前どこかで聞いたことがあるような気がします。,この取引先の社名は、,以前どこかで,聞いたことが,あるような,気が,します。,"Cấu trúc 「～ような気がする」 diễn tả một cảm giác, trực giác hoặc nhận định mơ hồ của người nói về một sự việc. Trạng từ '以前どこかで' (trước đây ở đâu đó) bổ nghĩa cho hành động '聞いたことが'. Thể kinh nghiệm 「V-たことがある」 kết hợp trực tiếp với 'ような気が' để làm vị ngữ bổ nghĩa cho động từ 'します' ở Suffix, tạo nên một câu phát biểu khiêm tốn, lịch sự về trí nhớ cá nhân."
ように1,,N4,①あの人のように英語がペラペラしゃべれるようになりたい。,私は課長のように分かりやすいビジネスメールが書けるようになりたいです。,私は,課長の,ように分かりやすい,ビジネスメールが,書けるように,なりたいです。,Cấu trúc 「N + のように」 dùng để đưa ra một hình mẫu nhằm so sánh đối chiếu. Cụm '課長のように' (như trưởng nhóm) bổ nghĩa cho toàn bộ năng lực viết email phía sau. Tính từ '分かりやすい' bổ nghĩa cho danh từ 'ビジネスメール'. Cụm tân ngữ-động từ khả năng 'ビジネスメールが書ける' kết hợp với cấu trúc chỉ sự thay đổi trạng thái 「～ようになる」 và nguyện vọng 「～たい」 thành '書けるようになりたいです' ở Suffix.
ように2,,N3,①こちらのほうがお似合いになるように思われます。,先方は弊社の新しい提案に大変満足しているように思われます。,先方は,弊社の新しい,提案に,大変満足している,ように,思われます。,"Cấu trúc 「～ように思われる」 là thể bị động tự phát mang tính kính ngữ, giúp đưa ra nhận định một cách khách quan, nhẹ nhàng và lịch sự trong giao tiếp thương mại. Cụm '弊社の新しい' bổ nghĩa cho danh từ '提案'. '提案に' là đối tượng đi kèm trạng thái '大変満足している'. Cụm động từ trạng thái này kết hợp với 'ように' để làm bổ ngữ cho động từ '思われます' ở Suffix."
ように3,V－る／V－ない　よう（に）＜目的＞,N4,①後ろの席の人にも聞こえるように大きな声で話した。,会議の参加者全員が理解できるように、分かりやすい資料を準備しました。,会議の,参加者全員が,理解できるように、,分かりやすい,資料を,準備しました。,"Cấu trúc 「V-る（thể khả năng） + ように」 diễn tả mục đích hành động (để cho/sao cho...). Định ngữ '会議の' bổ nghĩa cho '参加者全員が' làm chủ ngữ cho vế mục đích '理解できる'. Tiếp theo, tính từ '分かりやすい' bổ nghĩa cho danh từ '資料'. Danh từ '資料を' đóng vai trò là tân ngữ trực tiếp của hành động chính '準備しました' đặt ở phần Suffix."
ように3,V－る／V－ない　よう（に）＜勧告＞,N4,①忘れ物をしないようにしてください。,取引先に書類を提出する前に、内容を必ず確認するようにしてください。,取引先に,書類を提出する,前に、内容を,必ず確認する,ように,してください。,"Cấu trúc 「～ようにしてください」 dùng để đưa ra một lời khuyên, yêu cầu hoặc nhắc nhở đối phương thực hiện một hành động mang tính chất đều đặn hoặc cần thiết một cách lịch sự. Cụm '書類を提出する' đi liền với danh từ chỉ thời gian '前に' tạo thành mệnh đề phụ. Hành động chính '内容を必ず確認する' kết hợp với cụm 'ように' bổ nghĩa cho 'してください' ở cuối câu."
ように3,V－る／V－ない　よう（に）＜祈願＞,N3,①息子が大学に合格できるよう神に祈った。,貴社が今後ともますます発展しますように、心からお祈り申し上げます。,貴社が,今後とも,ますます発展します,ように、,心からお祈り,申し上げます。,"Cấu trúc 「～ように」 đứng ở cuối vế câu kết hợp với các động từ cầu nguyện thể hiện lời chúc, ước nguyện trang trọng trong văn phong thư tín thương mại. Hai trạng từ '今後とも' (từ nay về sau) và 'ますます' (ngày càng) đồng thời bổ nghĩa cho động từ '発展します'. Cụm từ chúc tụng này đi kèm hành động '心からお祈り申し上げます' (khiêm nhường ngữ của cầu chúc) ở Suffix để hoàn thiện câu."
ように3,V－る／V－ない　ようくに）いう,N4,①すぐ家に帰るように言われました。,部長から、報告書を今日中に提出するように言われました。,部長から、,報告書を,今日中に,提出する,ように,言われました。,"Cấu trúc 「～ように言う／言われる」 dùng để truyền đạt lại một mệnh lệnh, yêu cầu hoặc chỉ thị một cách gián tiếp từ người khác. '報告書を' là tân ngữ của hành động '提出する'. Trạng từ '今日中に' (trong ngày hôm nay) bổ nghĩa cho hành động nộp này. Toàn bộ cụm '提出するように' kết hợp với động từ bị động '言われました' ở Suffix để thể hiện việc nhận chỉ thị từ cấp trên."
