Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
うえ,V－たうえで,N3,①では、担当の者と相談した上で、改めてご返事させていただきます。,詳細な企画書を拝見した上で、来週の会議にてお返事いたします。,詳細な企画書を,拝見した,上で、,来週の,会議にて,お返事いたします。,"\""Hành động xem kính ngữ của xem/đọc là 「拝見する」 chia về thể た thành 「拝見した」 kết hợp với 「上で」 tạo thành mẫu ngữ pháp 「V-た上で」 (sau khi làm V). Tiếp theo là trạng từ chỉ thời gian 「来週の」 bổ nghĩa cho danh từ địa điểm/bối cảnh 「会議にて」 (tại cuộc họp), cuối cùng là hành động trả lời khách hàng 「お返事いたします」 (kính ngữ dạng khiêm nhường). Thể hiện trình tự: xem tài liệu trước rồi mới trả lời sau.\"""
うえ,V－る／V－たうえは,N2,①やると言ってしまったうえは、何がなんでもやらなければならない。,契約書に署名したうえは、弊社の規定通りに業務を遂行する義務が生じます。,契約書に,署名した,うえは、,弊社の規定通りに,業務を遂行する,義務が生じます。,"\""Mẫu 「V-たうえは」 mang ý nghĩa 'một khi đã... thì'. Động từ 「署名した」 (đã ký tên) đi trước 「うえは」 tạo thành vế điều kiện bắt buộc. Theo sau là trạng từ 「弊社の規定通りに」 (theo đúng quy định của công ty chúng tôi) bổ nghĩa cho hành động 「業務を遂行する」 (tiến hành công việc). Cụm này làm định ngữ cho danh từ 「義務」 (nghĩa vụ) kết hợp với vĩ tố 「が生じます」 (phát sinh) để hoàn thành câu.\"""
うえ,～うえ（に）　Nであるうえに　Naなうえに　A／V　うえに,N3,①今年は冷夏である上に台風の被害も大きくて、野菜は異常な高値を記録している。,このシステムは操作が簡単なうえに、初期費用も抑えられるため大変好評です。,このシステムは,操作が,簡単な,うえに、,初期費用も,抑えられるため大変好評です。,"\""Chủ ngữ là 「このシステムは」 (hệ thống này). Tính từ đuôi na 「簡単」 bổ nghĩa cho 「うえに」 (không những... mà còn) phải giữ nguyên 「な」 thành 「簡単なうえに」. Vế sau thêm vào một ưu điểm nữa là 「初期費用も」 (cả chi phí ban đầu nữa) đi với cụm kết quả 「抑えられるため大変好評です」 (được đánh giá cao vì tiết kiệm/giảm thiểu được). Thể hiện cấu trúc song song tăng tiến hai điểm tốt trong bối cảnh giới thiệu sản phẩm.\"""
うち,Nのうち,N3,①この三曲のうちでどれが一番気に入りましたか。,今期提出された企画案のうち、実現可能性が高いものを3つ選んでください。,今期提出された,企画案の,うち、,実現可能性が,高いものを,3つ選んでください。,"\""Cụm định ngữ 「今期提出された」 (được nộp trong kỳ này) bổ nghĩa cho danh từ 「企画案」. Danh từ này kết hợp với 「のうち」 tạo thành cụm từ chỉ phạm vi 「企画案のうち」 (trong số các bản kế hoạch). Vế tiếp theo bổ nghĩa cho đối tượng được chọn: tính từ 「高い」 bổ nghĩa cho 「もの」 thành 「実現可能性が高いものを」 (những cái có tính khả thi cao), cuối cùng là hành động yêu cầu lịch sự 「3つ選んでください」 (hãy chọn 3 cái).\"""
うち,～うちにはいらない　Nのうちにはいらない　A－いうちにはいらない　Vうちにはいらない,N2,①通勤の行き帰りに駅まで歩くだけでは、運動するうちに入らない。,これくらいの軽いクレーム対応では、弊社の厳しい研修のうちに入りませんよ。,これくらいの,軽いクレーム,対応では、,弊社の厳しい,研修の,うちに入りませんよ。,"\""Cụm danh từ đầu làm chủ đề: 「これくらいの軽いクレーム対応では」 (với việc xử lý khiếu nại nhẹ cỡ này thì...). Tiếp theo là danh từ chỉ tiêu chuẩn so sánh 「弊社の厳しい研修」 (quá trình đào tạo khắc nghiệt của công ty chúng tôi). Danh từ này kết hợp với 「のうちに入りません」 (chưa đến mức/chưa tính là...) tạo thành mẫu câu phủ định ý nghĩa đánh giá thấp mức độ khó khăn của công việc hiện tại.\"""
うち,～うちに　Nのうちに　Naなうちに　A－いうちに,N3,①朝のうちに宿題をすませよう。,取引先の担当者が在席しているうちに、確認の電話を入れておきましょう。,取引先の,担当者が,在席している,うちに、,確認の電話を,入れておきましょう。,"\""Mẫu ngữ pháp 「V-ているうちに」 có nghĩa là 'trong lúc trạng thái V đang diễn ra'. Ở đây, trạng thái là 「在席している」 (đang ở tại ghế/văn phòng) kết hợp với 「うちに」 tạo bối cảnh thời gian hành động. Theo sau là đối tượng hành động 「確認の電話を」 (điện thoại xác nhận) và hành động cần làm sẵn trước mang tính chuẩn bị trong công sở là 「入れておきましょう」 (hãy gọi điện sẵn).\"""
うち,V－ている／V－るうちに,N3,①彼女は話しているうちに顔が真っ赤になった。,毎日の業務で報告書を書いているうちに、文章の作成能力が自然と身についた。,毎日の業務で,報告書を,書いている,うちに、,文章の,作成能力が自然と身についた。,"\""Bắt đầu bằng bối cảnh 「毎日の業務で」 (bằng công việc mỗi ngày). Cụm động từ tiếp diễn 「報告書を書いている」 (đang viết báo cáo) kết hợp với 「うちに」 nghĩa là 'trong quá trình làm liên tục'. Hệ quả tự nhiên xảy ra ở vế sau là chủ ngữ 「文章の作成能力が」 (năng lực viết văn) đi kèm với trạng từ và động từ tự phát 「自然と身についた」 (đã tự động ngấm vào người/thành kỹ năng).\"""
うち,V－ないうちに,N3,①知らないうちに隣は引っ越していた。,お客様の気持ちが変わらないうちに、本日中に契約書を交わすべきです。,お客様の,気持ちが,変わらない,うちに、,本日中に,契約書を交わすべきです。,"\""Động từ thể phủ định 「変わらない」 (không thay đổi) kết hợp với 「うちに」 tạo nghĩa 'trước khi điều đó xảy ra' (trước khi tâm trí khách hàng thay đổi). Đây là thời hạn hành động. Vế sau đưa ra mốc thời gian cụ thể 「本日中に」 (trong ngày hôm nay) bổ nghĩa cho hành động mang tính khuyên bảo/bắt buộc mang tính kinh doanh 「契約書を交わすべきです」 (nên ký kết hợp đồng).\"""
うち,V－るかV－ないうちに,N2,①夕食に手をつけるかつけないうちに、ポケットベルで呼び出された。,新商品の販売を開始するかしないかのうちに、初回在庫がすべて完売した。,新商品の,販売を,開始するか,しないかのうちに、,初回在庫が,すべて完売した。,"\""Cấu trúc 「V-るかV-ないかのうちに」 diễn tả hành động vế sau xảy ra gần như ngay lập tức sau vế trước. Động từ 「開始する」 kết hợp thành 「開始するかしないかのうちに」 (vừa mới bắt đầu bán một cái là...). Vế sau diễn tả sự việc bất ngờ mang tính khách quan trong kinh doanh: chủ ngữ 「初回在庫が」 (lượng hàng tồn kho đợt đầu) kết hợp với trạng từ và kết quả 「すべて完売した」 (đã bán hết sạch).\"""
うち,～うちは　Nのうちは　Naなうちは　A－いうちは　V－る／V－ているうちは　V－ないうちは,N3,①明るいうちはこのあたりはにぎやかだが、夜になると人通りもなくなり、一人で歩くのは危ない。,試用期間のうちは、ミスを恐れずに先輩の指示通りに動くことが大切です。,試用期間の,うちは、,ミスを,恐れずに,先輩の,指示通りに動くことが大切です。,"\""Danh từ 「試用期間」 (thời gian thử việc) đi với 「のうちは」 tạo điều kiện thời gian 'trong suốt thời kỳ...'. Vế sau là lời khuyên cho người mới: cụm trạng từ 「ミスを恐れずに」 (không sợ hãi sai lầm) đi kèm với hành động được định nghĩa làm chuẩn mực 「先輩の指示通りに動くことが」 (việc hành động theo đúng chỉ thị của tiền bối) và tính từ kết luận 「大切です」 (là quan trọng).\"""
