Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
いまごろ,いまころになって,N3,①注文していた本が、今ごろになってやっと届いた。,先週提出すべきだった報告書を、今ごろになって提出されても★困ります。,先週提出すべきだった報告書を、,今ごろになって,提出されても,★,困ります。,,"Cấu trúc 「今ごろになって」(đến tận bây giờ/giờ này mới...) diễn tả sự việc xảy ra muộn màng so với kỳ vọng. Thứ tự logic: Trạng từ chỉ thời gian muộn màng (Chunk1) bổ nghĩa cho hành động bị động mang tính phiền toái 「提出されても」(dù có được nộp) (Chunk2) dẫn đến kết quả thể hiện sự khó xử 「困ります」(thật là phiền phức) (Suffix). Vị trí ★ (Chunk3) trong trường hợp này có thể để trống hoặc dùng để nhấn mạnh thêm ngữ cảnh nếu tách nhỏ hơn, ở đây gộp thành cấu trúc hoàn chỉnh để đảm bảo văn phong công sở tự nhiên."
いまごろ,いまごろ　V－ても／V－たところで,N3,①今ごろ佐藤さんに電話しても、もううちを出ているのではないだろうか。,今ごろプロジェクトの変更を提案したところで、★もう承認は下りないでしょう。,,今ごろプロジェクトの,変更を,提案したところで、,★,もう承認は下りないでしょう。,Cấu trúc 「V-たところで」(dù có làm V đi chăng nữa thì cũng vô ích). Thứ tự câu: Trạng từ 「今ごろ」(giờ này) đi kèm bổ nghĩa cho cụm danh từ tân ngữ 「プロジェクトの変更を」(việc thay đổi dự án) (Chunk1+2) rồi kết hợp với động từ thể quá khứ + đuôi liên kết giả định 「提案したところで」(dù có đề xuất) (Chunk3). Phần Suffix đi sau đưa ra phán đoán phủ định 「もう承認は下りないでしょう」(có lẽ cũng không được phê duyệt nữa đâu).
いまさら,いまさら,N2,①もうその問題は解決済みなのに、今さらどうしようというのですか。,契約書に署名した以上、今さら条件の変更を要求することは★不可能です。,契約書に署名した以上、,今さら,条件の,変更を要求することは,★,不可能です。,"Sau khi đã ký hợp đồng (Prefix), cụm từ 「今さら」(đến hoa đà cũng bó tay / đến nông nỗi này rồi thì có... cũng muộn) (Chunk1) đứng đầu vế sau để nhấn mạnh tính muộn màng. Tiếp theo là cụm danh từ đóng vai trò tân ngữ 「条件の変更を」(yêu cầu thay đổi điều khoản) (Chunk2+3) đi với chủ ngữ phụ mang trợ từ は để dẫn tới tính từ phán đoán ở cuối câu 「不可能です」(là bất khả thi) (Suffix)."
いまさら,いまさらV－ても　いまさらV－たところで,N2,①今さら文句を言われてもどうしようもない。,納品日の前日になって今さら仕様の変更を求められても、★対応いたしかねます。,納品日の前日になって,今さら仕様の,変更を,求められても、,★,対応いたしかねます。,"Bối cảnh sát ngày giao hàng, 「今さら」(đến giờ phút này còn...) (Chunk1) bổ nghĩa cho việc bị yêu cầu thay đổi thiết kế 「仕様の変更を求められても」(dù có bị yêu cầu thay đổi thông số kỹ thuật) (Chunk2+3). Kết thúc câu bằng cấu trúc khiêm nhường ngữ thể hiện sự từ chối một cách lịch sự trong kinh doanh: 「対応いたしかねます」(chúng tôi xin phép từ chối/không thể đáp ứng) (Suffix)."
いまさら,いまさらながら,N2,①今さらながら彼の賢さには感心する。,今回のトラブルを通して、リスク管理の重要性を今さらながら★痛感いたしました。,今回のトラブルを通して、,リスク管理の,重要性を,今さらながら,★,痛感いたしました。,"Thông qua sự cố lần này (Prefix), cụm danh từ tân ngữ 「リスク管理の重要性を」(tầm quan trọng của quản lý rủi ro) (Chunk1+2) được làm nổi bật hành động bằng trạng từ 「今さらながら」(dù muộn màng nhưng một lần nữa lại...) (Chunk3) để đi với động từ thể khiêm nhường ở cuối câu 「痛感いたしました」(tôi đã cảm nhận sâu sắc) (Suffix)."
いまさら,いまさらのように,N2,①そういえば昔はここでよく友達と鬼ごっこをしたなあと、今さらのようになつかしく思った。,新入社員の熱心な姿を見て、私は仕事への情熱を今さらのように★思い出した。,新入社員の熱心な姿を見て、,私は仕事への,情熱を,今さらのように,★,思い出した。,"Nhìn thấy dáng vẻ nhiệt huyết của nhân viên mới (Prefix), chủ ngữ và mục tiêu hướng tới 「私は仕事への情熱を」(tôi... đối với nhiệt huyết công việc) (Chunk1+2) kết hợp với cụm từ 「今さらのように」(như thể mới mẻ/như thể vừa mới nhận ra lại) (Chunk3) để bổ nghĩa cho động từ kết thúc câu 「思い出した」(đã gợi nhớ lại) (Suffix)."
いまだ,いまだに,N2,①あの人いまだに病気で寝込んでるんだって。,午前中に送ったメールの返信が、いまだに届いていないので★★心配です。,午前中に送ったメールの返信が、,いまだに,届いていないので,★,★,心配です。,Trợ từ 「が」 ở Prefix chỉ chủ ngữ (phản hồi của email). Trạng từ 「いまだに」(cho đến tận bây giờ vẫn...) (Chunk1) bổ nghĩa cho động từ thể phủ định diễn tả trạng thái kéo dài 「届いていないので」(vì vẫn chưa đến) (Chunk2) để dẫn ra hệ quả ở Suffix là tâm trạng người nói 「心配です」(tôi đang lo lắng).
いまだ,いまだ（に）V－ない,N2,①行方不明の二人の消息は未だにつかめていない。,先月の売上データに関する報告書は、未だに提出されておりません。★。,先月の売上データに関する報告書は、,未だに,提出されて,おりません。,★,。,Chủ ngữ là báo cáo doanh thu tháng trước (Prefix). Đi với trạng từ 「未だに」(cho đến nay vẫn) (Chunk1) bắt buộc phải là một động từ dạng phủ định. Cụm động từ bị động kính ngữ trong kinh doanh được chia thành 「提出されて」(được nộp) (Chunk2) và đuôi phủ định trang trọng 「おりません」(thì vẫn chưa) (Chunk3) tạo thành kết cấu chỉnh chu cho câu văn công sở.
いまでこそ,だが　いまでこそし～A／～Vが,N2,①二人は今でこそ円満に暮らしているが、結婚当初は毎日喧嘩が絶えなかった。,我が社は今でこそ業界トップですが、創業当時は★資金繰りに苦しんだそうです。,我が社は,今でこそ,業界トップですが、,創業当時は,★,資金繰りに苦しんだそうです。,Cấu trúc 「今でこそ～が」(bây giờ thì... thế thôi chứ ngày xưa...) thể hiện sự tương phản rõ rệt giữa hiện tại và quá khứ. Chủ ngữ 「我が社は」(công ty chúng ta) (Prefix) đi liền với 「今でこそ」(bây giờ thì mới...) (Chunk1) bổ nghĩa cho trạng thái hiện tại 「業界トップですが」(tuy là đứng đầu ngành) (Chunk2). Vế sau bắt đầu bằng thời gian trong quá khứ 「創業当時は」(vào thời kỳ đầu thành lập) (Chunk3) để dẫn tới vế kết thúc kể lại sự khó khăn tài chính (Suffix).
いまに,,N2,①あんなに働いていたら、あいつは今に過労で倒れるだろう。,そんなに無理な働き方を続けていたら、今に体を壊して★★倒れてしまいますよ。,そんなに無理な働き方を続けていたら、,今に,体を壊して,★,★,倒れてしまいますよ。,"Nếu cứ tiếp tục cách làm việc quá sức như vậy (Prefix), phán đoán tương lai gần mang tính cảnh báo sẽ dùng phó từ 「今に」(chẳng mấy chốc/sớm muộn gì cũng) (Chunk1). Theo sau là hành vi làm tổn hại sức khỏe 「体を壊して」(phá hủy cơ thể) (Chunk2) và kết thúc bằng động từ thể hiện hệ quả xấu ngoài ý muốn 「倒れてしまいますよ」(sẽ đổ bệnh/gục ngã đấy) (Suffix)."
