Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
といいますと,,N3,①サファリといいますと、アフリカの大自然が連想されます。,A社との新規プロジェクトといいますと、来月からスタートする件でしょうか。,A社との新規プロジェクト,といいますと、,来月から,スタートする,件で,しょうか。,"""A社との新規プロジェクト"" là cụm danh từ làm chủ đề thảo luận. Cấu trúc ""といいますと"" dùng để nhấn mạnh và xác định chủ đề được nhắc tới (""Nói về...""). ""来月から"" bổ nghĩa thời gian cho hành động ""スタートする"" (bắt đầu). Động từ này định ngữ hóa cho danh từ ""件"" (vụ việc/vấn đề). Cuối câu dùng kính ngữ ""でしょうか"" để tạo thành một câu hỏi xác nhận thông tin lịch sự trong bối cảnh công sở."
という1,,N5,①道子さんはすぐにいくと言いました。,田中さんは明日、休むと言いました。,田中さんは,明日、,休む,と,言い,ました。,"""田中さんは"" là chủ ngữ thực hiện hành động nói. ""明日、"" là trạng từ chỉ thời gian làm rõ cho hành động ""休む"" (nghỉ việc). Động từ ""休む"" ở thể từ điển đóng vai trò là nội dung trích dẫn trực tiếp/gián tiếp. Trợ từ ""と"" đứng sau nội dung trích dẫn và đi kèm với động từ truyền đạt hành động trong quá khứ mang tính lịch sự là ""言いました""."
という2,NというN　＜名前＞,N5,①これは、プルメリアという花です。,私でABCという会社で働いています。,私で,ABC,という,会社,で働いて,います。,"""私は"" là chủ ngữ chỉ bản thân người nói. Cấu trúc ""N1 という N2"" ở đây là ""ABCという会社"" mang ý nghĩa định danh ""công ty tên là ABC"". Trợ từ ""で"" chỉ địa điểm xảy ra hành động diễn tiến liên tục ""働いています"" (đang làm việc), phù hợp với trình độ giao tiếp cơ bản tại công sở N5."
という2,NというN　＜繰り返し＞,N3,①道路という道路は車であふれていた。,今日は、パソコンというパソコンが故障して仕事になりません。,今日は、,パソコンという,パソコンが,故障して,仕事に,なりません。,"""今日は"" đóng vai trò trạng ngữ chỉ thời gian làm chủ đề câu. Cấu trúc lặp lại ""パソコンというパソコン"" diễn tả ý nghĩa ""toàn bộ/bất cứ cái máy tính nào cũng..."". Trợ từ ""が"" đi liền sau đó bổ nghĩa cho tự động từ ""故障して"" ở thể Te dùng để nối vế chỉ nguyên nhân. Cụm ""仕事になりません"" kết thúc câu mang ý nghĩa kết quả là không thể làm việc nổi."
という2,～というN　＜内容＞,N4,①この会社には、仕事は五時までだという規則がある。,部長から、来週の会議は中止だという連絡がありました。,部長から、,来週の会議は,中止だ,という,連絡が,ありました。,"""部長から"" chỉ nguồn gốc xuất phát của thông tin. Vế ""来週の会議は中止だ"" là một mệnh đề hoàn chỉnh mang nội dung thông báo. Từ nối ""という"" đóng vai trò gắn kết mệnh đề nội dung này để bổ nghĩa trực tiếp cho danh từ ""連絡"" (liên lạc/thông báo). ""がありました"" thể hiện sự tồn tại của sự vật trong quá khứ một cách lịch sự."
というか,～というか,N3,①そんなことをするなんて、ほんとに馬鹿というか、困った人だ。,今回のミスは、確認不足というか、準備が足りなかったと思います。,今回のミスは、,確認不足,というか、,準備が,足りなかったと,思います。,"""今回のミスは"" xác định chủ đề đưa ra đánh giá. Từ ""確認不足"" (thiếu xác nhận) đi với ""というか"" nhằm đưa ra một nhận định mang tính giảm nhẹ, lưỡng lự (""có thể nói là... hoặc là...""). Vế tiếp theo ""準備が足りなかった"" bổ sung một cách gọi bản chất khác của vấn đề. Trợ từ ""と"" đi với ""思います"" để kết câu bằng suy nghĩ cá nhân mang tính lịch sự."
というか,～というか～というか,N2,①そんなことを言うなんて、無神経というか、馬鹿というか、あきれてものもいえない。,新しい企画書は、独創的というか、現実的ではないというか、判断に迷います。,新しい企画書は、,独創的というか、,現実的ではない,というか、,判断に,迷います。,"""新しい企画書は"" đưa đối tượng lên làm chủ từ. Cấu trúc song hành ""～というか～というか"" đưa ra hai nhận xét trái chiều hoặc bổ sung cho nhau (""nói là độc đáo cũng đúng, mà nói là không thực tế cũng phải"") nhằm thể hiện sự băn khoăn. Cụm từ ""判断に迷います"" đi sau cùng chỉ trạng thái phân vân, khó đưa ra quyết định của người nói trong công việc."
ということ,～ということ＜内容＞,N4,①最初のオリンピックがアテネだったということは今まで知らなかった。,鈴木さんが来月退職するということを今日知りました。,鈴木さんが,来月,退職するという,ことを,今日,知りました。,"Mệnh đề ""鈴木さんが来月退職する"" (Anh Suzuki tháng sau nghỉ việc) là một nội dung hành động. Việc kết hợp với cấu trúc ""ということ"" giúp danh từ hóa toàn bộ mệnh đề nội dung này thành ""việc/sự thật là anh Suzuki..."". Trợ từ ""ことを"" biến cụm danh từ đó thành tân ngữ tác động trực tiếp của động từ chính ""今日知りました"" ở cuối câu."
ということ,～ということ<意味>,N3,①｢灯台もと晴し｣とは､身近なことはかえって気がつかないということである。,内定」とは、企業が採用を決定したということです。,内定」とは、,企業が,採用を,決定したという,こと,です。,"Cụm ""「内定」とは"" thiết lập cấu trúc định nghĩa thuật ngữ công sở (""Nghĩa là...""). Mệnh đề phụ ""企業が採用を決定した"" bổ nghĩa trực tiếp cho danh từ chức năng ""ということ"" để giải thích bản chất ý nghĩa của từ. Đuôi câu kết thúc bằng trợ động từ lịch sự ""です"" giúp hoàn chỉnh một câu định nghĩa danh từ."
ということ,～ということは～（ということ）だ,N3,①電車がストライキをするということは､あしたは学校が休みになるということだ。,契約書にサインしたということは、条件に同意したということだ。,契約書に,サインしたということは、,条件に,同意したという,こと,だ。,"Vế ""契約書にサインしたということは"" đóng vai trò là căn cứ thực tế được đưa ra làm tiền đề luận điểm (""Việc ký vào hợp đồng đồng nghĩa với việc...""). Vế sau ""条件に同意した"" (đồng ý với điều kiện) là nội dung logic tương đương được rút ra. Cấu trúc đồng đẳng ""～ということは～ということだ"" dùng để khẳng định phán đoán mang tính hiển nhiên trong văn phong thương mại."
ということ,～ということにする　→【ことにする】～ということだ<伝聞>,N3,①山田さんは､近く会社をやめて留学するということだ。,来週の打ち合わせは、午後2時からに変更になるということです。,来週の打ち合わせは、,午後2時からに,変更に,なるという,こと,です。,"""来週の打ち合わせは"" là chủ đề của câu chuyện. Phần ""午後2時からに変更になる"" truyền tải nội dung thay đổi của lịch trình. Thành phần cấu trúc ngữ pháp ""ということ分です"" đứng ở cuối câu đóng vai trò như một hình thức truyền đạt lại thông tin khách quan (nghe nói là/theo thông báo thì), rất thường gặp khi chuyển lời trong công sở."
というと,～というと,N3,①スペインというと､すぐフラメンコが心に浮かぶ。,日本のビジネス社会というと、やはり名刺交換が思い浮かびます。,日本の,ビジネス社会というと、,やはり,名刺交換が,思い浮かび,ます。,"Danh từ ""日本のビジネス社会"" được gắn đuôi ""というと"" để đưa ra một từ khóa kích thích tư duy (""Nhắc đến xã hội kinh doanh Nhật Bản thì...""). Trạng từ ""やはり"" thể hiện sự đồng thuận mang tính phổ quát. Danh từ ""名刺交換が"" đi với tự động từ ""思い浮かびます"" kết câu thể hiện một ấn tượng xuất hiện một cách tự nhiên."
というと,というと～のことですか,N3,①｢しめなわ｣というと､あの､お正月につける飾りのことですか。,A社からの苦情というと、昨日メールが届いた件のことですか。,A社からの,苦情というと、,昨日メールが,届いた件の,ことです,か。,"Cụm ""A社からの苦情"" đóng vai trò thông tin gốc. Thêm ngữ pháp ""というと"" để người nói lặp lại thông tin nhằm xác nhận suy đoán (""Nói đến lời phàn nàn thì...""). Cụm định ngữ ""昨日メールが届いた件"" làm rõ nghĩa và bổ nghĩa trực tiếp cho cấu trúc hỏi xác nhận ""のことですか"" ở phần đuôi."
というと,というと,N3,①A：この企画は大筋はいいが､細かいところで少々無理があるね。B：というと。A：今から説明するよ。,A：この書類は修正が必要です。B：というと。A：フォーマットが違うのです。,A：この書類は修正が必要です。B：と,いう,と。,A：フォーマットが,違う,のです。,"Nhân vật A đưa ra nhận định ban đầu ""この書類は修正が必要です"". Nhân vật B dùng liên từ phản hồi độc lập ""というと"" (được băm nhỏ thành ""と"" + ""いう"" + ""と。"") để yêu cầu đối phương giải thích sâu hơn lý do (""Nghĩa là sao ạ?""). Nhân vật A phản hồi lại bằng mệnh đề giải thích nguyên nhân khách quan ""フォーマットが違う"" và kết thúc bằng đuôi nhấn mạnh giải trình ""のです""."
というところだ,,N3,①A：どうですか、もう仕上がりますか。B：あと2、3日というところです。,今月の売上目標の達成率は、今のところ80パーセントというところだ。,今月の売上目標の,達成率は、,今のところ,80パーセント,という,ところだ。,"Cụm danh từ ""今月の売上目標の達成率は"" là chủ từ chính của câu. Trạng từ ""今のところ"" định vị mốc thời gian tính đến hiện tại. Con số ước lượng ""80パーセント"" đi liền với cấu trúc vĩ tố ""というところだ"" nhằm biểu thị đánh giá mức độ đạt được chỉ ở tầm đó, không cao hơn và cũng không thấp hơn bao nhiêu."
というのは,というのは,N3,①駅前の開発計画が急に取りやめになった。というのは、地域住民の強硬な反対で、マスコミまでが騒ぎだしたからだ。,新商品の発売を延期します。というのは、部品の納品が遅れているからです。,新商品の発売を,延期します。,というのは、,部品の納品が,遅れている,からです。,"Câu thứ nhất đưa ra một thông báo kết quả ""新商品の発売を延期します"". Liên từ ""というのは"" đặt ở đầu câu thứ hai làm nhiệm vụ dẫn dắt mở mở ra mệnh đề giải thích lý do cụ thể cho sự việc vừa nêu. Nội dung nguyên nhân ""部品の納品が遅れている"" kết hợp với cấu trúc chỉ nguyên nhân khách quan ở cuối câu là ""からです""."
