Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
すぐ,,N5,①すぐ来てください。,すぐ会議室に来てください。,,すぐ,会議室に,来て,ください,。,Trạng từ すぐ (ngay lập tức) đứng trước để bổ nghĩa cho hành động phía sau. Tiếp theo là danh từ chỉ địa điểm kèm trợ từ 会議室に (đến phòng họp). Cuối cùng là cụm động từ chia thể sai khiến lịch sự 来てください (hãy đến) tạo thành một câu hoàn chỉnh dùng để yêu cầu đồng nghiệp hoặc cấp dưới di chuyển nhanh chóng.
すくなくとも,,N3,①そこはちょっと遠いですよ。歩けば、すくなくとも20分はかかります。,このプロジェクトを終わらせるには、少なくとも2週間はかかります。,このプロジェクトを終わらせるには、,少なくとも,2週間,は,かかります,。,Trạng từ 少なくとも (ít nhất/tối thiểu) bổ nghĩa cho số từ chỉ thời gian 2週間 (2 tuần). Trợ từ は đi sau số từ để nhấn mạnh mức độ giới hạn tối thiểu cần có. Động từ かかります (tốn/mất thời gian) kết thúc câu biểu thị thời gian cần thiết để hoàn thành dự án trong bối cảnh lên kế hoạch công việc.
すぐにでも,,N3,①お急ぎならすぐにでもお届けいたします。,このトラブルについては、すぐにでも対応いたします。,このトラブルについては、,すぐにでも,対応,いた,します,。,"Cấu trúc すぐにでも diễn tả ý chí muốn thực hiện hành động ngay lập tức không chút chậm trễ. Tiếp theo là danh từ hành động 対応 (đối ứng/xử lý). Động từ いたします là dạng khiêm nhường ngữ của します, kết hợp tạo thành 対応いたします thể hiện sự chuyên nghiệp và sốt sắng khi giải quyết sự cố cho khách hàng."
ずくめ,Nずくめ,N1,①彼女はいつも黒ずくめのかっこうをしている。,今期はチームの努力のおかげで、新規契約など良いことずくめの結果となった。,今期はチームの努力のおかげで、新規契約など,良いこと,ずくめの,結果と,なった,。,Cấu trúc Nずくめ mang nghĩa 'toàn là/hoàn toàn là' một trạng thái hay sự việc nào đó (thường là chuỗi sự kiện đồng bộ). 良いことずくめの bổ nghĩa cho danh từ Kết quả (結果) phía sau. Cụm 結果となった (đã trở thành kết quả) kết thúc câu mang tính khách quan và trang trọng trong báo cáo kinh doanh.
すこしも～ない,,N4,①強くこすっているのに、すこしもきれいにならない。,何回も書類を確認しましたが、少しも間違いはありません。,何回も書類を確認しましたが、,少しも,間違いは,ありま,せん,。,"Trạng từ 少しも (một chút cũng không) luôn đi kèm với thể phủ định ở cuối câu để nhấn mạnh việc hoàn toàn không có lỗi sai. 間違いは (sai sót thì) đóng vai trò chủ ngữ được nhấn mạnh bằng は. Thể phủ định ありません kết hợp tạo thành cấu trúc phủ định hoàn toàn, khẳng định tính chính xác tuyệt đối của tài liệu văn phòng."
ずして,V－ずして,N1,①悪天候の中を飛行磯が無事着陸すると、乗客の中から期せずして拍手がわき起こった。,リスクを冒さずしてビジネスの大きな成功は得られない。,リスクを,冒さずして,ビジネスの,大きな成功は,得られない,。,Cấu trúc V-ずして là dạng văn viết trang trọng mang nghĩa 'mà không làm V'. Động từ 冒す (mạo hiểm/đương đầu) chuyển thành 冒さずして (mà không mạo hiểm rủi ro). Tiếp theo là cụm danh từ ビジネスの大きな成功は (thành công lớn của kinh doanh). Kết câu bằng động từ khả năng thể phủ định 得られない (không thể đạt được) tạo nên mối quan hệ nhân quả logic.
ずじまいだ,V－ずじまいだ,N2,①出張で香港へ行ったが、いそがしくて友だちには会わずじまいだった。,先日の出張では、スケジュールが過密で予定の企業を訪問せずじまいだった。,先日の出張では、スケジュールが過密で,予定の,企業を,訪問せず,じまいだった,。,Cấu trúc V-ずじまいだ diễn tả một hành động định làm nhưng kết cục đã không thể thực hiện và kết thúc trong sự tiếc nuối. Danh từ bổ nghĩa 予定の (theo kế hoạch) đi với 企業を (doanh nghiệp). Động từ 訪問する chuyển sang thể phủ định trang trọng là 訪問せず kết hợp với じまいだった tạo thành cụm từ chỉ việc lỡ mất cơ hội ghé thăm đối tác.
ずつ,数量詞＋ずつ,N5,①一人に3つずつキャンディーをあげましょう。,この資料を全員に2枚ずつ配ってください。,この資料を,全員に,2枚,ずつ,配ってください,。,Trợ từ số lượng ずつ biểu thị việc chia đều một lượng nhất định cho từng đối tượng. 全員に (cho mọi người) xác định đối tượng nhận. 2枚 (2 tờ) kết hợp với ずつ thành 'mỗi người 2 tờ'. Động từ 配ってください (hãy phát/phân phối) là câu mệnh lệnh lịch sự dùng trong công việc văn phòng hàng ngày.
ずとも,V－ずとも,N1,①そんな簡単なことぐらい聞かずともわかる。,この程度のシステム操作なら、マニュアルを読まずとも理解できるはずです。,この程度のシステム操作なら、,マニュアルを,読まずとも,理解できる,はずです,。,Cấu trúc V-ずとも mang nghĩa 'dù không làm V thì vẫn...'. Động từ 読む chuyển thành 読まずとも (dù không đọc tài liệu hướng dẫn). Tiếp theo là cụm động từ khả năng 理解できる (có thể hiểu). Kết câu bằng はずです biểu thị sự suy đoán có căn cứ chắc chắn về năng lực làm việc tự động của nhân sự.
すなわち,,N2,①彼は、1945年、すなわち、第二次世界大戦の終わった年に生まれた。,弊社のターゲットは働く女性、すなわち20代から30代のビジネスウーマンです。,弊社のターゲットは働く女性、,すなわち,20代から,30代の,ビジネスウーマンです,。,"Liên từ すなわち dùng để nối hai vế đồng đẳng nhằm giải thích, làm rõ nghĩa 'nói cách khác là/tức là'. Vế trước là cụm từ khái quát 働く女性 (phụ nữ làm việc), sau すなわち là các định ngữ cụ thể hóa nhóm tuổi 20代から30代の bổ nghĩa cho danh từ kết câu ビジネスウーマンです (là nữ nhân viên công sở)."
ずに,V－ずに,N4,①よくかまずに食べると胃を悪くしますよ。,ファイルを添付するのを忘れずにメールを送ってください。,ファイルを添付するのを,忘れ,ずに,メールを,送ってください,。,"Cấu trúc V-ずに dùng để nối câu mang nghĩa 'mà không làm V', tương tự như V-ないで. Động từ 忘れる bỏ る thêm ずに thành 忘れずに (mà không quên/hãy nhớ). Tiếp theo là tân ngữ メールを (thư điện tử) và động từ cầu khiến lịch sự 送ってください (hãy gửi), tạo thành một chỉ thị rõ ràng trong giao tiếp email công việc."
ずにいる,V－ずにいる,N3,①禁煙を始めたが、吸わずにいるとだんだんイライラしてくる。,取引先からのメールに、まだ返信せずにいます。,取引先からのメールに、,まだ,返信,せずに,います,。,"Cấu trúc V-ずにいる biểu thị một trạng thái hành động đáng lẽ phải làm nhưng liên tục trì hoãn, không thực hiện. 返信する biến đổi thành 返信せずに kết hợp động từ trạng thái います tạo thành 返信せずにいます, thể hiện việc người nói vẫn đang trong tình trạng chưa phản hồi lại thư của đối tác kinh doanh."
ずにおく,V－ずにおく,N2,①父に電話がかかってきたが、疲れてよく寝ているようだったので起こさずにおいた。,一時的な仕様変更なので、マニュアルは修正せずにおきました。,一時的な仕様変更なので、,マニュアルは,修正,せずに,おきました,。,Cấu trúc V-ずにおく có nghĩa là 'cố ý không làm việc V mà cứ để nguyên trạng thái đó vì một mục đích khác'. Động từ 修正する (chỉnh sửa) chuyển thành 修正せずに kết hợp động từ おきました (đã để nguyên) biểu thị quyết định chủ quan nhằm giữ nguyên hiện trạng tài liệu hướng dẫn vì sự thay đổi chỉ là tạm thời.
ずにすむ,V－ずにすむ,N3,①漢和辞典を買おうと思っていたら、友だちが古いのをくれたので買わずにすんだ。,オンライン会議のおかげで、わざわざ出張せずに済みました。,オンライン会議のおかげで、,わざわざ,出張,せずに,済みました,。,"Cấu trúc V-ずにすむ diễn tả ý nghĩa 'khỏi phải làm V/không cần làm V cũng xong', giải tỏa được một việc phiền phức hoặc tốn kém. Trạng từ わざわざ (cất công) bổ nghĩa cho hành động 出張する. Biến đổi sang 出張せずに済みました thể hiện sự nhẹ nhõm khi không phải tốn thời gian di chuyển nhờ có công nghệ họp trực tuyến."
ずにはいられない,V－ずにはいられない,N2,①この本を読むと、誰でも感動せずにはいられないだろう。,売上がここまで落ちると、部長も苦言を呈さずにはいられないだろう。,売上がここまで落ちると、,部長も,苦言を,呈さずには,いられないだろう,。,"Cấu trúc V-ずにはいられない thể hiện việc không thể kiềm chế được cảm xúc hoặc hành động theo lẽ tự nhiên phải xảy ra. Cụm từ 苦言を呈する (đưa ra lời phê bình thẳng thắn) chuyển sang dạng phủ định kết hợp ngữ pháp thành 苦言を呈さずにはいられないだろう, dự đoán Trưởng phòng chắc chắn phải lên tiếng trước tình hình sa sút."
ずにはおかない,V－ずにはおかない,N1,①この本は読む人を感動させずにはおかない。,今回の重大なミスは、弊社の社会的信用を失墜させずにはおかないだろう。,今回の重大なミスは、,弊社の,社会的信用を,失墜させずには,おかないだろう,。,"Cấu trúc V-ずにはおかない mang ý nghĩa hệ quả mạnh mẽ 'nhất định sẽ khiến cho/không thể không gây ra' (mang tính tự nhiên hoặc đáng sợ). Đi với thể sai khiến của động từ 失墜する (làm sụt giảm/đánh mất) thành 失墜させずにはおかないだろう, thể hiện khẳng định chắc chắn rằng lỗi lầm nghiêm trọng này sẽ triệt hạ uy tín của công ty."
ずにはすまない,V－ずにはすまない,N1,①あいつはこの頃怠けてばかりだ。一言言わずにはすまない。,取引先に多大な損害を与えた以上、賠償金を支払わずにはすまない。,取引先に多大な損害を与えた以上、,賠償金を,支払わ,ずには,すまない,。,"Cấu trúc V-ずにはすまない diễn tả một nghĩa vụ mang tính đạo đức, pháp lý hoặc trách nhiệm bắt buộc phải thực hiện, 'nếu không làm V thì không thể xong chuyện'. Động từ 支払う (chi trả) chuyển thành 支払わずにはすまない, nhấn mạnh việc doanh nghiệp bắt buộc phải đền bù thiệt hại cho đối tác sau sự cố nghiêm trọng."
すむ,～すむ　【Nですむ　V－てすむ,N3,①もっと費用がかかると思ったが2万円ですんだ。,今回のシステムエラーは、簡単な修正プログラムの適用で済みました。,今回のシステムエラーは、,簡単な,修正プログラムの,適用で,済みました,。,Mẫu câu Nですむ có nghĩa là 'chỉ cần giải quyết bằng danh từ N là đủ/xong chuyện'. Cụm định ngữ 簡単な (đơn giản) bổ nghĩa cho 修正プログラムの (của chương trình sửa lỗi). Danh từ 適用 (áp dụng) đi với trợ từ で tạo thành 適用で済みました biểu thị việc lỗi hệ thống đã được khắc phục nhanh gọn.
