Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
かぎり,Nかぎり,N3,①彼女は今年限りで定年退職することになっている。,本日の商談に限り、特別割引を適用いたします。,本日の,商談に,限り、,特別割引を,適用,いたします。,Cụm 「本日の商談」 nghĩa là cuộc đàm phán hôm nay. Danh từ 「商談」 đi với 「に限り」 chỉ sự giới hạn đặc biệt trong trường hợp này. 「特別割引を」 làm tân ngữ cho động từ kính ngữ 「適用いたします」.
かぎり,～かぎり　Nのかぎり　V－るかぎり,N2,①力の限り戦ったのだから負けても悔いはない。,弊社の力の限り、お客様のご要望にお応えする所存でございます。,弊社の,力の限り、,お客様の,ご要望に,お応えする,所存でございます。,「弊社の力の限り」 thể hiện việc dốc hết sức lực của công ty. 「お客様のご要望に」 là đối tượng hướng tới. Cấu trúc kính ngữ 「お応えする所存でございます」 biểu thị quyết tâm đáp ứng yêu cầu của khách hàng.
かぎり,V－る／V－ている／V－た　かぎり,N3,①私の知る限り、彼は絶対そんなことをするような人ではない。,私が調べた限り、契約書に不備はございません。,私が,調べた限り、,契約書に,不備は,ござい,ません。,「私が調べた限り」 bổ nghĩa cho phạm vi xác nhận (trong giới hạn tôi tìm hiểu). 「契約書に」 chỉ nơi chứa lỗi. 「不備はございません」 là cách nói trang trọng thay cho 「不備はない」.
かぎり,V－る／V－ている　かぎり,N3,①この山小屋にいる限りは安全だろう。,品質を維持している限り、先方は契約を更新してくれるはずです。,品質を,維持している限り、,先方は,契約を,更新してくれる,はずです。,「品質を維持している限り」 chỉ điều kiện tiên quyết (miễn là duy trì chất lượng). 「先方は」 là chủ ngữ vế sau. 「契約を更新してくれるはずです」 thể hiện sự suy đoán chắc chắn về hành động của đối tác.
かぎり,V－ないかぎり,N3,①練習しない限り、上達もありえない。,部長の承認を得ない限り、このプロジェクトは開始できません。,部長の,承認を得ない限り、,このプロジェクトは,開始,でき,ません。,「部長の承認を得ない限り」 đặt ra điều kiện bắt buộc (nếu không được duyệt). 「このプロジェクトは」 là chủ đề câu. 「開始できません」 biểu thị thể khả năng phủ định.
かぎる,～にかぎる　Nにかぎる　Naなのにかぎる　Aのにかぎる　V－るにかぎる,N3,①和菓子ならこの店にかぎる。,出張の宿泊先なら、駅前のホテルに限ります。,出張の,宿泊先なら、,駅前の,ホテルに,限り,ます。,「出張の宿泊先なら」 đưa ra điều kiện lựa chọn nơi ở khi đi công tác. 「駅前のホテル」 là danh từ chỉ địa điểm cụ thể được đề xuất. Cấu trúc 「に限ります」 khẳng định đây là sự lựa chọn tốt nhất.
かぎる,Nにかぎったことではない,N2,①あの人が遅刻するのは今日にかぎったことではない。,コスト削減の必要性は、弊社に限ったことではない。,コスト削減の,必要性は、,弊社に,限ったこと,では,ない。,「コスト削減の必要性」 là chủ đề chính của câu. 「弊社に」 chỉ đối tượng thu hẹp. Cấu trúc 「限ったことではない」 phủ định việc vấn đề này chỉ giới hạn hay xảy ra ở riêng công ty chúng tôi.
かくして,,N1,①かくして市民による革命が成し遂げられたのであった。,かくして、長年にわたる新製品の開発プロジェクトは成功を収めたのであった。,かくして、,長年にわたる,新製品の,開発プロジェクトは,成功を収めた,のであった。,「かくして」 là liên từ mang tính trang trọng lịch sử (như vậy/thế là). 「長年にわたる」 bổ nghĩa cho thời gian kéo dài của dự án phát triển sản phẩm mới. Vế sau kết thúc bằng cấu trúc khẳng định mạnh mẽ 「のであった」.
かけ,R－かけ,N3,①やりかけの仕事が残っていたので、会社に戻った。,作成しかけの報告書を仕上げてから、退社します。,作成,しかけの,報告書を,仕上げて,から、,退社します。,Động từ 「作成する」 chuyển sang dạng 「作成しかけの」 để bổ nghĩa cho danh từ 「報告書」 (báo cáo đang làm dở). Cụm 「仕上げてから」 nghĩa là sau khi hoàn thành xong thì mới thực hiện hành động 「退社します」.
かける,R－かける＜働きかけ＞,N3,①電車の中で酔っぱらいに話しがわからないふりをすることにしている。,来社されたお客様に笑顔で話しかけるよう、心掛けています。,来社された,お客様に,笑顔で,話しかける,よう、,心掛けています。,"「来社されたお客様に」 chỉ đối tượng tiếp đón. 「笑顔で」 bổ nghĩa cho trạng thái khi 「話しかける」 (bắt chuyện). Cấu trúc 「よう、心掛けています」 thể hiện việc luôn cố gắng, lưu tâm thực hiện hành động."
かける,R－かける＜途中＞,N3,①友達に大事な相談の手紙を書きかけたとき、玄関のベルが鳴った。,顧客へのメールを書きかけたところで、電話がかかってきた。,顧客への,メールを,書きかけた,ところで、,電話が,かかってきた。,「顧客へのメールを開く」 là tân ngữ chịu tác động. 「書きかけた」 chỉ trạng thái đang viết dở. 「ところで」 diễn tả thời điểm đúng lúc hành động đang diễn ra thì bị hành động 「電話がかかってきた」 xen vào.
がさいご,V－たがさいご,N1,①ここで会ったが最後、謝ってもらうまでは逃がしはしない。,ビジネスにおいて、信用を失ったが最後、それを取り戻すのは極めて困難である。,ビジネスにおいて、,信用を,失ったが最後、,それを取り戻すのは,極めて,困難である。,「ビジネスにおいて」 đặt bối cảnh trong ngành kinh doanh. Cấu trúc 「失ったが最後」 giả định một khi đã mất đi chữ tín thì hệ quả xấu tất yếu theo sau. 「それを取り戻すのは極めて困難である」 làm rõ hệ quả tồi tệ đó.
がたい,R－がたい,N2,①信じがたいことだが本当なのだ。,弊社の予算枠では、その提案は受け入れがたいです。,弊社の,予算枠では、,その提案は,受け入れ,がたい,です。,「弊社の予算枠では」 đưa ra phạm vi ngân sách giới hạn. 「その提案は」 là chủ thể tiếp nhận. Động từ 「受け入れる」 bỏ 「ます」 kết hợp với 「がたい」 thể hiện việc khó chấp nhận xét về mặt lý trí hoặc điều kiện khách quan.
かたがた,Nかたがた,N1,①友達が風邪をひいたというので、お見舞いかたがた家を訪ねることにした。,新年のご挨拶かたがた、新製品のご案内にお伺いいたしました。,新年の,ご挨拶かたがた、,新製品の,ご案内にお伺い,いたし,ました。,"Danh từ 「ご挨拶」 đi với 「かたがた」 thể hiện mục đích chính là chào hỏi đầu năm, đồng thời nhân tiện thực hiện việc giới thiệu sản phẩm mới. Đoạn cuối sử dụng khiêm nhường ngữ 「お伺いいたしました」 để tôn kính đối tác."
かたわら,～かたわら＜そば＞　Nのかたわら　V－るかたわら,N1,①母が編み物をするかたわらで、女の子は折り紙をして遊んでいた。,先輩が顧客と商談を進めるかたわらで、私は必死にメモを取っていました。,先輩が,顧客と商談を,進めるかたわらで、,私は必死に,メモを,取っていました。,「先輩が...進めるかたわらで」 diễn tả hành động đang diễn ra ở ngay bên cạnh người nói. 「私は必死に」 làm rõ trạng thái tập trung của chủ ngữ vế sau khi thực hiện việc ghi chép 「メモを取っていました」.
かたわら,～かたわら＜副次的動作＞　Nのかたわら　V－るかたわら,N1,①その教授は、自分の専門の研究をするかたわら、好きな作家の翻訳をすることを趣味としている。,彼は本業の会社経営のかたわら、経営大学院で講師を務めている。,彼は本業の,会社経営のかたわら、,経営大学院で,講師を,務めて,いる。,「会社経営のかたわら」 dùng danh từ đi kèm 「のかたわら」 chỉ việc bên cạnh công việc chính là quản lý công ty thì nhân vật còn làm một công việc song song khác là giảng dạy 「講師を務めている」 ở trường cao học.
がち,Nがち,N3,①その作家は、ここ数年病気がちでなかなかまとまった仕事ができないと言っている。,忙しい時期は、コミュニケーションが不足がちになり、ミスが起こりやすい。,忙しい時期は、,コミュニケーションが,不足がちになり、,ミスが,起こり,やすい。,"「忙しい時期は」 nêu mốc thời gian bận rộn. Danh từ 「不足」 đi với 「がち」 diễn tả xu hướng dễ rơi vào trạng thái thiếu hụt giao tiếp một cách tiêu cực, dẫn đến kết quả dễ phát sinh lỗi lầm 「ミスが起こりやすい」."
がち,R－がち,N3,①寒い季節は家の中にこもりがちだが、たまには外にでて体を動かした方がいい。,焦っているときは、確認を怠りがちですのでご注意ください。,焦っているときは、,確認を,怠りがちですので,ご注意,くだ,さい。,"「焦っているときは」 chỉ tâm lý vội vàng. Động từ 「怠る」 bỏ 「ます」 thêm 「がち」 tạo thành cụm chỉ xu hướng dễ lơ là việc đối chiếu xác nhận, đi liền với 「ので」 chỉ nguyên nhân dẫn đến lời khuyên 「ご注意ください」."
かつ,RかつV,N1,①これで、福祉会館建設に関する議案を提出するのに必要かつ十分な条件が整った。,データを迅速に収集しかつ正確に分析することが求められる。,データを迅速に,収集しかつ,正確に,分析することが,求めら,れる。,「データを迅速に」 bổ nghĩa cho hành động đầu tiên. Động từ 「収集する」 dùng thể liên dụng 「収集し」 kết hợp 「かつ」 để nối song song hai hành động một cách trang trọng văn viết. Vế sau thể hiện yêu cầu khách quan qua dạng bị động 「求められる」.
かつて,,N2,①このあたりは、かつては有名な米の産地だった。,弊社はかつて小さなベンチャー企業でしたが、今やグローバルに展開しております。,弊社は,かつて小さな,ベンチャー企業でしたが、,今やグローバルに,展開して,おります。,"「弊社は」 làm chủ từ. Phó từ 「かつて」 bổ nghĩa cho tính chất trong quá khứ là một doanh nghiệp nhỏ, kết hợp liên từ nghịch đối 「が」. Vế sau diễn tả trạng thái hiện tại đã mở rộng toàn cầu bằng khiêm nhường ngữ 「展開しております」."
