Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
も,～もV－ない　NもV－ない　R－もしない,N4,①あいつは本当に失礼な奴だ。道であっても、挨拶もしない。,あの取引先はこちらからメールを送信しても返信もしないつもりなのだろうか。,あの取引先は,こちらから,メールを,送信しても,返信もしない,つもりなのだろうか。,"'こちらから' (từ phía chúng ta) đi với 'メールを' (email) bổ nghĩa cho động từ '送信しても' (cho dù gửi). Mẫu '返信もしない' (đến cả trả lời cũng không) thể hiện sự phê phán, đi kèm với cấu trúc 'つもりなのだろうか' (phải chăng định...) ở cuối câu để tạo sắc thái nghi vấn."
も,～もV－ずに,N2,①わたしは深く考えもせず、失礼なことを言ってしまった。,担当者は内容をよく確認しもせずに企画書を送付してしまった。,担当者は,内容を,よく,確認しもせずに,企画書を,送付してしまった。,'内容を' (nội dung) bổ nghĩa cho trạng từ 'よく' (kỹ) và cụm động từ '確認しもせずに' (không thèm xác nhận). Sau đó là tân ngữ '企画書を' (bản kế hoạch) đi với động từ kết thúc câu '送付してしまった' (đã lỡ gửi đi) để hoàn thành cấu trúc ngữ pháp tự nhiên.
も,～もの／～ことも　V－ない　V－る　もの／こと　もV－ない,N2,①寝坊したので、食べるものも食べないであわてて会社へ行った。,繁忙期のためチーム一同休むものも休めないで業務を遂行している。,繁忙期のため,チーム一同,休むものも,休めないで,業務を,遂行している。,'チーム一同' (toàn bộ đội ngũ) là chủ ngữ. Cụm '休むものも' (ngay cả việc nghỉ ngơi đáng lẽ phải làm) liên kết với thể khả năng phủ định '休めないで' (mà không thể nghỉ) để nhấn mạnh sự bận rộn cực độ. Tiếp theo là tân ngữ '業務を' (công việc) kết hợp với động từ '遂行している' (đang tiến hành) để hoàn thiện ý nghĩa câu.
もう1,もう＋数量詞,N5,①すみません、もう5分ここにいてください。,お手数ですが、資料をもう1部コピーしていただけますか。,お手数ですが、,資料を,もう,1部,コピーして,いただけますか。,'資料を' (tài liệu) là tân ngữ của hành động sao chép. Phó từ 'もう' (thêm nữa) bắt buộc đứng trước lượng từ '1部' (1 bản) tạo thành 'mọi 1部' (thêm một bản nữa). Tiếp theo là động từ chia thể Te 'コピーして' đi kèm với kính ngữ yêu cầu lịch sự 'いただけますか' ở cuối câu.
もう1,もうすこし／もうちょっと＜量＞,N5,①もう少し、ミルクをください。,会議の準備のためにもう少し紙を準備してください。,会議の,準備のために,もう少し,紙を,準備して,ください。,'会議の' (của cuộc họp) bổ nghĩa cho danh từ chỉ mục đích '準備のために' (để chuẩn bị). Trạng từ chỉ lượng 'もう少し' (thêm một chút nữa) đứng trước tân ngữ '紙を' (giấy) và động từ sai khiến lịch sự '準備して' + 'ください' (xin vui lòng chuẩn bị).
もう1,もうすこし／もうちょっと＜程度＞,N4,①もう少しいい車を買いたい。,来週のセミナーは人数が多いのでもう少し広い部屋を予約しておきます。,来週のセミナーは,人数が多いので,もう少し,広い部屋を,予約して,おきます。,'人数が多いので' (vì đông người) chỉ nguyên nhân. Trạng từ chỉ mức độ 'もう少し' (hơn một chút) đứng trước để bổ nghĩa trực tiếp cho tính từ '広い部屋を' (căn phòng rộng). Cuối câu sử dụng cấu trúc '予約して' + 'おきます' (đặt trước sẵn) để thể hiện hành động chuẩn bị.
もう1,もうすこしでV－そうだった,N3,①もう少しでうまくいきそうだったのに、邪魔が入ってしまった。,今日の交渉はもう少しで契約が成立しそうだったのに失敗してしまった。,今日の交渉は,もう少しで,契約が,成立しそうだった,のに,失敗してしまった。,'もう少しで' (suýt chút nữa) luôn đi cùng với cấu trúc phán đoán '～そうだった' (có vẻ như/suýt nữa thì...) để chỉ một sự việc suýt xảy ra. Vế '契約が成立しそうだった' (hợp đồng suýt thành công) được kết nối với vế sau bằng từ nối 'のに' (thế mà) thể hiện sự tiếc nuối trước kết quả phủ định '失敗してしまった'.
もう1,もうすこしでV－るところだった,N3,①もう少しでけがするところだった。,ダブルチェックのおかげで、もう少しで違う顧客にメールを送信するところだった。,ダブルチェックのおかげで、,もう少しで,違う顧客に,メールを送信する,ところだった,。,'もう少しで' (suýt nữa thì) đứng trước để bổ nghĩa cho cấu trúc 'V-るところだった' (suýt nữa đã làm gì) ở cuối câu. Cụm '違う顧客に' (cho khách hàng khác) là trạng từ chỉ đối tượng nhận hành động của cụm động từ 'メールを送信する' (gửi email). Sự kết hợp này mô tả một lỗi sai nghiêm trọng suýt xảy ra trong công sở.
もう2,もう＜完了＞,N5,①今日の仕事はもう全部終わった。,明日の会議の資料はもう準備ができました。,明日の会議の,資料は,もう,準備が,できました,。,"'明日の会議の' (của cuộc họp ngày mai) là thành phần bổ nghĩa cho danh từ làm chủ đề '資料は' (tài liệu). Phó từ 'もう' (đã... rồi) thể hiện trạng thái hoàn thành (hoàn liễu), đi liền trước cụm biểu thị kết quả '準備ができました' (đã chuẩn bị xong) để khẳng định công việc đã hoàn thành."
もう2,もう＋時間／＋年齢,N5,①おしゃべりに夢中になっていたら、もう5時だ。,時計を見たら、もう午後6時ですから、帰りましょう。,時計を,見たら、,もう,午後,6時です,から、帰りましょう。,'時計を' (đồng hồ) đi liền với động từ giả định '見たら' (khi nhìn). Phó từ chỉ thời gian đã đến mức 'もう' (đã... rồi) đứng ngay trước danh từ chỉ thời gian '午後' (buổi chiều) và '6時です' (6 giờ). Vế này được kết nối bằng liên từ chỉ nguyên nhân 'から' dẫn tới đề xuất '帰りましょう' (hãy về thôi) ở đuôi câu.
もう2,もうNaだ／もういい,N5,①もうおなかが一杯だ。,体調は、もうすっかり大丈夫ですので、来週から復帰します。,体調は、,もう,すっかり,大丈夫です,ので、,来週から復帰します。,'体調は' (tình trạng sức khỏe) là chủ đề chính của câu. Phó từ 'もう' (đã) đi kèm với tính từ đuôi Na '大丈夫です' (đã ổn) và được nhấn mạnh thêm bởi trạng từ mức độ 'すっかり' (hoàn toàn). Mệnh đề kết thúc bằng từ chỉ nguyên nhân 'ので' (vì) để dẫn tới hành động thực tế tiếp theo '来週から復帰します' (tuần sau sẽ đi làm lại).
もう2,もう～ない,N5,①山田さんはもうここにはいません。,今後このようなミスはもうしないように気をつけます。,今後,このような,ミスは,もう,しない,ように気をつけます。,'今後' (từ nay về sau) chỉ thời gian tương lai. Cụm 'このようなミスは' (những lỗi như thế này) đóng vai trò là tân ngữ được nhấn mạnh làm chủ đề câu. Phó từ 'もう' (nữa) kết hợp chặt chẽ với động từ phủ định 'しない' (không làm) và cấu trúc 'ように気をつけます' (sẽ chú ý để...) tạo thành lời cam kết chuẩn mực trong kinh doanh.
もう2,もう＋否定的表現,N4,①こんな退屈な仕事はもうやめたい。,約束を忘れる人とはもう一緒に仕事をしたくないです。,約束を忘れる,人とは,もう,一緒に,仕事をしたく,ないです。,'約束を忘れる' (quên lời hứa) là mệnh đề định ngữ bổ nghĩa cho '人とは' (với người). Phó từ 'もう' mang nghĩa phủ định (không... nữa) kết hợp với trạng từ '一緒に' (cùng nhau) và cụm động từ thể hiện mong muốn phủ định '仕事をしたく' + 'ないです' (không muốn làm việc) để thể hiện sự dứt khoát lịch sự trong quan hệ công việc.
もう2,もういい,N4,①A：ほかに出す書類がありますか。B：これでもういいです。,部長、本日の打ち合わせはこれでもういいでしょうか。,部長、,本日の,打ち合わせは,これで,もういい,でしょうか。,"'本日の' (của ngày hôm nay) bổ nghĩa cho danh từ chủ đề '打ち合わせは' (cuộc họp). Cụm 'これで' (đến đây/bằng cái này) đi kèm cụm từ biểu thị sự hoàn thành, đủ đầy 'もういい' (đã được/đã đủ rồi). Sử dụng đuôi nghi vấn lịch sự 'でしょうか' để hỏi ý kiến cấp trên một cách trang trọng."
もう2,もう＜非難＞,N3,①お母さんたら、もう。わたしの友達の悪口を言うのはやめてよ。,また連絡が遅れるなんて、もう。これでは取引先の信用を失ってしまいます。,また連絡が遅れるなんて、,もう。,これでは,取引先の,信用を,失ってしまいます。,'また連絡が遅れるなんて' (việc lại chậm trễ liên lạc như vậy...) là mệnh đề chỉ nguyên nhân gây bất bình. Thán từ 'もう' (thật là!) thể hiện thái độ khiển trách/bất mãn. Cụm liên kết 'これでは' (với tình trạng này) đi kèm cụm danh từ '取引先の' (của đối tác) bổ nghĩa cho tân ngữ '信用を' (lòng tin) và kết thúc bằng động từ chỉ kết quả xấu ngoài ý muốn '失ってしまいます' (sẽ đánh mất mất).
もうすぐ,,N5,①田中さんはもうすぐ来ます。,本日の会議はもうすぐ始まりますので、席に着いてください。,本日の,会議は,もうすぐ,始まります,ので、,席に着いてください。,'本日の' (của ngày hôm nay) bổ nghĩa cho chủ ngữ '会議は' (cuộc họp). Phó từ thời gian 'もうすぐ' (sắp sửa) đứng liền trước động từ tự nhiên '始まります' (bắt đầu) để chỉ hành động sắp xảy ra. Từ nối chỉ nguyên nhân 'ので' (vì) liên kết vế trước với yêu cầu lịch sự '席に着いてください' (xin hãy ngồi vào chỗ) ở cuối câu.
