Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
だけ2,なだけましだ　A／V　だけましだ,N2,①風邪でのどが痛いが、熱が出ないだけましだ。,プロジェクトは延期になったが、中止にならないだけましだと考えるべきでしょう。,プロジェクトは延期になったが、,中止に,ならない,だけ,ましだと,考えるべきでしょう。,"Trước tiên, cụm từ ""中止に"" đi với động từ phủ định ""ならない"" thành ""中止にならない"" (không bị hủy bỏ). Tiếp theo, cấu trúc ""だけましだ"" (vẫn còn may/tốt chán) đi liền sau thể thông thường của động từ để đánh giá tình huống. Cuối cùng, trợ từ ""と"" đóng vai trò dẫn nội dung cho cụm động từ kết bài ""考えるべきでしょう"" (nên nghĩ là...)."
だけ3,～だけに　a～だけに,N2,①お茶の先生だけに言葉遣いが上品だ。,今回は重要なクライアントなだけに、準備を徹底しなければなりません。,今回は,重要な,クライアントな,だけに、,準備を徹底し,なければなりません。,"Tính từ đuôi na ""重要な"" bổ nghĩa cho danh từ ""クライアント"". Vì là danh từ nên khi kết hợp với cấu trúc chỉ nguyên nhân khách quan đặc biệt ""だけに"" phải thêm ""な"" thành ""クライアントなだけに"" (chính vì là khách hàng quan trọng). Vế sau ""準備を徹底し"" (chuẩn bị triệt để) kết hợp với đuôi chỉ nghĩa bắt buộc ""なければなりません"" để hoàn chỉnh câu."
だけ3,～だけになおさら,N2,①横綱の意地があるだけになおさら大関には負けられないでしょう。,今回の件は自分のミスであるだけになおさら、上司に申し訳なく感じております。,今回の件は,自分の,ミスである,だけになおさら、,上司に申し訳なく,感じております。,"Cụm danh từ ""自分のミス"" đi với dạng trang trọng ""である"" bổ nghĩa cho cấu trúc ""だけになおさら"" (chính vì... nên lại càng...). Sự kết hợp này nhằm nhấn mạnh lý do lỗi của bản thân khiến tâm trạng hối lỗi tăng lên. Vế sau gồm đối tượng ""上司に"" và tính từ bổ nghĩa ""申し訳なく"" bổ túc cho động từ chỉ cảm xúc ""感じております""."
だけ3,NがNだけに,N1,①祖父は今年90歳で元気だが、歳が歳だけに昼間もウトウトしていることが多くなってきた。,今回の問題が問題だけに、慎重に対応する必要があります。,今回の,問題が,問題だけに、,慎重に,対応する,必要があります。,"Cấu trúc nhấn mạnh tính chất đặc biệt/nghiêm trọng ""NがNだけに"" được áp dụng với danh từ ""問題"" tạo thành ""問題が問題だけに"" (vì vấn đề này có tính chất nghiêm trọng riêng của nó). Tiếp theo là trạng từ ""慎重に"" (một cách thận trọng) bổ nghĩa cho động từ hành động ""対応する"". Cuối cùng, động từ này đi với ""必要があります"" tạo thành mẫu ""cần phải làm gì""."
だけ3,～だけのことはある,N2,①うまい魚だ。とれたてを送ってもらっただけのことはある。,彼は海外で研修しただけのことはあって、英語が大変流暢ですね。,彼は,海外で,研修した,だけのことは,あって、英語が,大変流暢ですね。,"Trạng ngữ chỉ nơi chốn ""海外で"" đi trước động từ thể quá khứ ""研修した"" (đã tu nghiệp). Động từ này kết hợp trực tiếp với cấu trúc khen ngợi/bõ công ""だけのことはある"" chuyển sang thể て thành ""だけのことはあって"" (quả không hổ danh/xứng đáng với việc...). Vế sau nêu lên kết quả tương xứng rõ ràng ""英語が大変流暢ですね"" (tiếng Anh rất lưu loát)."
だけど,,N4,①2時間待った。だけど、彼は現れなかった。,先ほどメールを送りました。だけど、まだ返事が来ない状態です。,先ほど,メールを,送りました。,だけど、,まだ返事が,来ない状態です。,"Cụm ""メールを"" đóng vai trò tân ngữ cho động từ ""送りました"" tạo thành một câu hoàn chỉnh. Sau dấu chấm câu, liên từ nghịch lý mang tính khẩu ngữ ""だけど"" (tuy nhiên/nhưng mà) đứng đầu vế thứ hai để chuyển ý. Vế sau cấu thành từ chủ ngữ ""返事が"" và cụm phủ định bổ nghĩa ""来ない状態です"" (trạng thái chưa tới)."
ただ,ただ＜限定＞,N3,①その絵はただ古いだけであまり値打がない。,提出された資料はただここを修正するだけで問題ありません。,提出された,資料は,ただここを,修正する,だけで,問題ありません。,"Chủ ngữ là ""提出された資料は"" (tài liệu đã được nộp). Cấu trúc giới hạn ""ただ～だけ"" (chỉ...) được thiết lập bằng cách đặt ""ただ"" trước cụm từ chỉ vị trí cụ thể ""ここを"" và động từ ""修正する"". Động từ thể từ điển này kết hợp trực tiếp với ""だけで"" (chỉ bằng việc). Cuối cùng là cụm tính từ kết bài ""問題ありません"" (không có vấn đề gì)."
ただ,～ただ,N3,①おもしろい計画だね。ただ金がかかりそうだ。,新しい企画は魅力的ですが、ただ、費用がかなりかかりそうです。,新しい,企画は,魅力的ですが、,ただ、,費用がかなり,かかりそうです。,"Vế đầu kết thúc bằng ""魅力的ですが"" (mang tính hấp dẫn nhưng...) thể hiện sự tương phản nhẹ. Tiếp theo, liên từ ""ただ"" (có điều là/tuy nhiên) đứng đầu vế thứ hai để đưa ra một điều kiện hoặc điểm lưu ý duy nhất. Sau đó là chủ ngữ ""費用が"" cùng phó từ ""かなり"" bổ nghĩa cho cấu trúc phán đoán ""かかりそうです"" (có vẻ tốn kém)."
ただし,,N2,①テニスコートの使用量は1時間千円。ただし、午前中は半額となります。,明日の会議は10時からです。ただし、担当者は9時半に集合してください。,明日の,会議は,10時からです。,ただし、,担当者は9時半に,集合してください。,"Vế đầu ""明日の会議は10時からです"" đưa ra thông báo mốc thời gian chính thức. Tiếp theo, liên từ ""ただし"" (tuy nhiên/với điều kiện là) đứng đầu câu tiếp theo để thiết lập điều kiện ngoại lệ bổ sung. Sau ""ただし"", chủ thể của ngoại lệ ""担当者は"" đi kèm mốc thời gian ""9時半に"" để làm rõ cho hành động bắt buộc ""集合してください""."
ただでさえ,,N2,①お父さんはただでさえうるさいのだから、病気にでもなったらああしろ、こうしろと大変だろうね。,開発部の業務はただでさえ忙しいのに、今月はさらに厳しくなりそうです。,開発部の,業務は,ただでさえ,忙しいのに、,今月はさらに,厳しくなりそうです。,"Chủ ngữ ""開発部の業務は"" đi kèm với phó từ ""ただでさえ"" (bình thường vốn đã...) để bổ nghĩa cho tính từ ""忙しい"". Cụm ""忙しいのに"" (bận rộn thế mà) thể hiện sự bất mãn hoặc bất ngờ, dẫn dắt sang vế sau biểu thị sự tăng tiến mức độ nghiêm trọng ""今月はさらに"" và kết thúc bằng phán đoán ""厳しくなりそうです""."
