Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
てくれる,V－てやってくれないか,N4,①息子にもう少し勉強するように言ってやってくれ。,明日までにこの資料を確認してやってくれないか。,明日までに,この資料を,確認して,やって,くれない,か。,"Cấu trúc 「V-てやってくれないか」 dùng để nhờ vả người dưới hoặc đồng nghiệp một cách thân mật trong công sở. 「明日までに」 chỉ thời hạn, 「この資料を」 là tân ngữ bổ nghĩa cho động từ thể て 「確認して」, kết hợp với vế sau tạo thành một câu hỏi nhờ vả tự nhiên."
てこそ,V－てこそ,N1,①一人でやってこそ身につくのだから、むずかしくてもがんばってやりなさい。,お客様のニーズを正確に把握してこそ、真のビジネスパートナーと言える。,お客様のニーズを,正確に,把握して,こそ、真の,ビジネスパートナーと,言える。,"Cấu trúc 「V-てこそ」 mang nghĩa ""chỉ sau khi/chỉ khi làm V thì mới có ý nghĩa hoặc có kết quả"". 「正確に」 bổ nghĩa cho 「把握して」. Đi kèm trợ từ 「こそ」 để nhấn mạnh điều kiện tiên quyết, dẫn đến kết luận ở vế sau là 「真のビジネスパートナーと言える」 (mới có thể nói là đối tác kinh doanh thực sự)."
てさしあげる,V－てさしあげる,N4,①昨日は社長を車で家まで送ってさしあげた。,部長、来週の会議室を私が予約して差し上げましょうか。,部長、来週の,会議室を,私が,予約して,差し上げま,しょうか。,"Cấu trúc 「V-て差し上げる」 là khiêm nhường ngữ dạng lịch sự sơ cấp, thể hiện hành động mình làm gì đó tốt cho người khác. Trong văn cảnh này, nhân viên đề xuất giúp đỡ Trưởng phòng (部長). Tân ngữ 「会議室を」 đi với động từ thể て 「予約して」 và kết hợp với đuôi đề nghị 「〜ましょうか」."
てしかたがない,Naでしかたがない A－くてしかたがない V－てしかたがない,N3,①公園で出会って以来、彼女のことが気になってしかたがない。,初めての大規模なプレゼンなので、緊張して仕方がない。,初めての,大規模な,プレゼンなので、,緊張して,仕方がない,。,"Cấu trúc 「V-て仕方がない」 diễn tả một cảm xúc hoặc trạng thái cơ thể tự nhiên trào dâng mà người nói không thể kiềm chế được (vô cùng, không chịu nổi). Vế đầu 「プレゼンなので」 nêu nguyên nhân, dẫn đến trạng thái tâm lý 「緊張して」 (lo lắng, hồi hộp) được nhấn mạnh bằng 「仕方がない」."
てしまう,"くだけた話しことばでは、「言っちゃう」「来ちゃう」のように「～ちゃう」の形になることが多い。V－てしまう＜完了＞",N4,①この本はもう読んでしまったから、あげます。,午後の会議の資料、もう印刷しちゃったから机に置いておくね。,午後の,会議の資料、,もう印刷し,ちゃったから,机に置いて,おくね。,"Dạng nói suồng sã 「～ちゃう」 thay cho 「～てしまう」 biểu thị một hành động đã hoàn thành hoàn toàn. Trong văn cảnh đồng nghiệp thân mật nói chuyện, 「会議の資料」 đã được 「印刷しちゃった」 (in xong xuôi rồi), mệnh đề 「～から」 chỉ lý do cho hành động chuẩn bị sẵn 「置いておくね」 ở phía sau."
てしまう,V－てしまう＜感慨＞,N4,①酔っ払って、ばかな事を言ってしまったと後悔している。,大切な取引先へのメールに、添付ファイルを忘れてしまいました。,大切な,取引先への,メールに、,添付ファイルを,忘れてしまい,ました。,"Cấu trúc 「V-てしまう」 ở đây bộc lộ cảm xúc tiếc nuối, hối hận về một sự việc không may đã xảy ra ngoài ý muốn trong công việc. Người nói gửi thư cho đối tác quan trọng (取引先へのメールに) nhưng lại xảy ra lỗi 「添付ファイルを忘れて」 (quên file đính kèm), đi liền với 「しまいました」 để thể hiện sự hối lỗi sâu sắc."
てしまう,V－てしまっていた,N3,①わたしが電話したときには、彼女はもう家を出てしまっていた。,私が応接室に到着したときには、お客様はもうお帰りになってしまっていた。,私が,応接室に,到着したときには、,お客様はもうお帰りになって,しまっていた,。,"Cấu trúc 「V-てしまっていた」 diễn tả một hành động đã hoàn thành hoàn toàn và kết quả đó vẫn duy trì tại một thời điểm trong quá khứ. Cụm 「到着したときには」 thiết lập mốc thời gian, vế sau 「お客様はお帰りになって」 (khách hàng đã đi về - dùng kính ngữ) kết hợp với đuôi 「しまっていた」 thể hiện tình huống muộn màng đáng tiếc."
てしょうがない,A－くてしようがない V－てしょうがない,N3,①赤ちゃんが朝から泣いてしょうがない。,連日の残業で寝不足のため、今日の会議は眠くてしようがない。,連日の残業で,寝不足のため、,今日の会議は,眠くて,しようがない,。,"Cấu trúc 「A-くてしようがない」 biểu thị một trạng thái thể chất hoặc cảm xúc quá mức, không thể chịu đựng được. Câu văn nêu nguyên nhân công sở điển hình 「連日の残業で寝不足のため」 (do thiếu ngủ vì tăng ca liên tục), dẫn đến hệ quả tất yếu trong cuộc họp là 「眠くて」 (rất buồn ngủ) đi liền với từ nhấn mạnh 「しようがない」."
てたまらない,Naでたまらない A－くてたまらない,N3,①今日は暑くてたまらない。,新製品の売れ行きがどうなるか、担当者として心配でたまらない。,新製品の,売れ行きがどうなるか、,担当者として,心配で,たまらない,。,"Cấu trúc 「Naでたまらない」 thể hiện một cảm xúc mạnh mẽ đến mức cơ thể hay tâm trí không chịu nổi (vô cùng lo lắng). Câu văn thể hiện nỗi lòng của người phụ trách dự án (担当者として) trước tình hình kinh doanh của sản phẩm mới, tính từ thuộc tính 「心配で」 kết hợp chặt chẽ với 「たまらない」 để lột tả mức độ."
てちょうだい,V－てちょうだい,N3,①伸子さん、ちょっとここへ来てちょうだい。,田中さん、この書類をシュレッダーにかけてちょうだい。,田中さん、,この書類を,シュレッダーに,かけて,ちょうだい,。,"Cấu trúc 「V-てちょうだい」 là cách ra lệnh hoặc nhờ vả nhẹ nhàng, lịch sự vừa phải, thường được dùng bởi nữ giới hoặc cấp trên với cấp dưới trong môi trường công sở thân thuộc. Thể て của động từ 「かける」 kết hợp trực tiếp với đuôi 「ちょうだい」 để hoàn thành câu cầu khiến yêu cầu hủy tài liệu."
てっきり～とおもう,,N3,①彼女がいろいろな結婚式場のパンフレットを持っているので、これはてっきり結婚するんだと思ってしまったんです。,スケジュール表に名前があったので、てっきり彼も会議に出席するのだと思っていました。,スケジュール表に,名前があったので、,てっきり彼も,会議に出席するのだと,思っていました,。,"Cấu trúc 「てっきり～と思う」 dùng để diễn tả một phán đoán mà người nói đã đinh ninh là đúng trong quá khứ nhưng thực tế lại không phải như vậy. Việc 「名前があった」 trên lịch trình là căn cứ khiến người nói tin chắc 「てっきり」 rằng anh ấy cũng sẽ tham gia họp (出席するのだと), đi với 「思っていました」 biểu thị sự nhầm lẫn đã qua."
てでも,V－てでも,N2,①どうしても留学したい。家を売ってでも行きたいと思った。,どんな手段を使ってでも、この契約を成立させなければならない。,どんな,手段を,使ってでも、,この契約を,成立させなければ,ならない。,"Cấu trúc 「V-てでも」 mang ý nghĩa ""cho dù phải dùng đến biện pháp cực đoan hay đánh đổi bằng hành động V"". Từ nghi vấn 「どんな」 bổ nghĩa cho tân ngữ 「手段を」, đi với động từ 「使ってでも」 (cho dù phải dùng mọi cách) nhằm thể hiện quyết tâm đạt được mục đích tối thượng ở vế sau là ký kết hợp đồng."
でなくてなんだろう,Nでなくてなんだろう,N1,①彼女のためなら死んでもいいとまで思う。これが愛でなくて何だろう。,プロジェクトを成功に導いた彼の熱意、これがプロフェッショナリズムでなくて何だろう。,プロジェクトを成功に,導いた,彼の熱意、,これがプロフェッショナリズムで,なくて何だろう,。,"Cấu trúc 「Nでなくてなんだろう」 là cách khẳng định gián tiếp mang tính cảm thán tu từ mạnh mẽ, mang nghĩa ""nếu đây không phải là N thì còn có thể là cái gì nữa"", tức là ""chính là N"". Đoạn đầu bổ nghĩa cho danh từ 「彼の熱意」 (nhiệt huyết của anh ấy), vế sau dùng 「これ」 làm chủ ngữ đại diện kết hợp cấu trúc để khẳng định bản chất chuyên nghiệp."
