Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なくもない,Nがなくもない,N2,①再婚するつもりがなくもない。,条件次第では、弊社としてもその新規プロジェクトに参画する可能性がなくもないのですが、慎重に検討します。,条件次第では、弊社としてもその新規プロジェクトに,参画する,可能性が,なくも,ないの,ですが、慎重に検討します。,Cấu trúc thể hiện sự phủ định hai lần để khẳng định nhẹ nhàng 「なくもない」 (không phải là không). Động từ thể từ điển 「参画する」 bổ nghĩa cho danh từ 「可能性」 tạo thành cụm từ chỉ khả năng. Cụm từ này đi liền với phần phủ định tương đối 「なくもない」+ biểu thị ý nghĩa định hướng còn để ngỏ khả năng tham gia.
なけりゃ,でなけりゃ　A－くなけりゃ　V－くなけりゃ,N3,①この仕事はあなたでなけりゃ勤(つと)まらない。,営業の経験者でなけりゃ、この重要な役職は務まらないでしょう。,営業の経験者,でなけりゃ、,この重要な,役職は,務まら,ないでしょう。,でなけりゃ」 là dạng nói suồng sã/khẩu ngữ của điều kiện phủ định 「でなければ」 (nếu không phải là). Danh từ vế trước 「営業の経験者」(Prefix) kết hợp trực tiếp với cấu trúc này . Vế sau đưa ra đánh giá về vị trí công việc 「この重要な役職は」 đi cùng với thể phủ định của động từ gánh vác 「務まらない」+Suffix).
なければ,でなければ　A－くなければ　V－なければ　「する」は「しなければ」のほかに「せねば」という形がある。話しことばでは「なけりゃ」「なきゃ」の形も使われる。～なければ～ない,N4,①この映画は成人でなければ見ることができない。,本日の件は、急ぎの用件でなければ、メールで連絡してください。,本日の件は、,急ぎの,用件で,なければ、,メールで,連絡してください。,Cấu trúc điều kiện giả định phủ định 「でなければ」 (nếu không phải là). Cụm danh từ 「急ぎの用件」 kết hợp với từ chỉ điều kiện phủ định 「なければ」. Mệnh đề sau chỉ cách thức giải quyết hành động thay thế bằng phương tiện email 「メールで」 đi liền với yêu cầu hành động 「連絡してください」(Suffix).
なければ,～なければいけない　～なければならない　～なければだめだ,N4,①教師は、生徒に対して公平でなければならない。,全社員は、会社の機密情報を厳重に守らなければなりません。,全社員は、,会社の,機密情報を,厳重に,守らなければ,なりません。,Cấu trúc mang tính bắt buộc nghĩa vụ trong môi trường công sở 「～なければなりません」 (phải làm gì). Trợ từ chỉ đối tượng hành động tác động vào 「機密情報を」 đi cùng phó từ cách thức 「厳重に」. Động từ bảo mật 「守る」 được chia sang dạng phủ định bỏ い nối tiếp cấu trúc nghĩa vụ tạo thành 「守らなければ」 kết hợp hoàn chỉnh với đuôi 「なりません」(Suffix).
なければ,～なければV－た,N3,①彼が助けてくれなければ、この本は完成しなかっただろう。,御社からのご協力がなければ、この契約は成立しなかったでしょう。,御社からの,ご協力が,なければ、,この契約は,成立しなかった,でしょう。,Cấu trúc điều kiện giả định một việc trái với thực tế đã xảy ra trong quá khứ 「～なければ～た」 (Nếu không có... thì đã không...). Chủ ngữ điều kiện đi với trợ từ 「ご協力が」 nối tiếp bằng từ phủ định giả định 「なければ」. Chủ thể ở vế kết quả 「この契約は」 kết hợp với dạng quá khứ phủ định của động từ 「成立しなかった」 để thể hiện sự nuối tiếc hoặc đánh giá tình huống.
なさい,R－なさい,N5,①うるさい。すこし静かにしなさい。,遅れないように、明日の朝までに報告書を提出しなさい。,遅れないように、,明日の,朝までに,報告書を,提出し,なさい。,Cấu trúc câu mệnh lệnh nhẹ nhàng thường dùng của cấp trên chỉ thị cho cấp dưới trong công việc 「動詞のます形（連用形）＋なさい」. Trạng ngữ thời gian giới hạn 「朝までに」 và tân ngữ 「報告書を」 đứng trước bổ nghĩa cho động từ nhóm 3 「提出する」 khi bỏ ます biến thành dạng liên dụng 「提出し」 để tiếp nhận đuôi mệnh lệnh 「なさい」(Suffix).
なさんな,V－なさんな,N3,①風邪などひきなさんな。,体が一番大事だから、そんなに遅くまで無理をしなさんな。,体が一番大事だから、,そんなに,遅くまで,無理を,しな,さんな。,"Cấu trúc mang tính chất khuyên nhủ hoặc cấm đoán nhẹ nhàng, thân mật của người lớn tuổi/cấp trên có thâm niên nói với cấp dưới 「動詞のます形＋なさんな」. Cụm phó từ chỉ mức độ thời gian 「そんなに遅くまで」 bổ nghĩa cho cụm hành động 「無理をする」. Động từ 「する」 chuyển thành dạng ます形 là 「し」 nối tiếp với thành phần 「さんな」(Suffix)."
なしでは～ない,Nなしでは～ない,N3,①あなたなしでは生きていけない。,メンバー全員の協力なしでは、このプロジェクトは成功し得ない。,メンバー全員の,協力,なしでは、,このプロジェクトは,成功し得,ない。,"Cấu trúc thể hiện điều kiện kiên quyết mang tính loại trừ 「Nなしでは～ない」 (nếu không có N thì không thể...). Danh từ đóng vai trò điều kiện cốt lõi 「協力」 đi trực tiếp với 「なしでは」. Vế sau chỉ kết quả tiêu cực không thể đạt được 「このプロジェクトは成功し得ない」+Suffix), trong đó 「成功し得る」 là có thể thành công, đi với 「ない」 tạo thành dạng phủ định hoàn toàn."
なしに,Nなしに,N2,①この山は、冬は届け出なしに登山してはいけないことになっている。,セキュリティのため、上司の許可なしに入室してはいけません。,セキュリティのため、,上司の,許可,なしに,入室しては,いけません。,Cấu trúc chỉ trạng thái hành động diễn ra mà thiếu đi một yếu tố cần thiết 「Nなしに」 (mà không có N/không qua N). Danh từ chỉ điều kiện hành chính công sở 「許可」 đi liền với đuôi trạng ngữ 「なしに」 để bổ nghĩa trực tiếp cho hành vi mang tính chất cấm đoán nghiêm ngặt ở vế sau 「入室してはいけません」+Suffix).
なぜか,,N4,①最近なぜか家族のことが気にかかってしかたがない。,朝からなぜかパソコンの調子が悪くて、仕事が進みません。,朝から,なぜか,パソコンの,調子が,悪くて、,仕事が進みません。,"Phó từ liên kết câu 「なぜか」 biểu thị ý nghĩa ""không hiểu vì sao/không rõ lý do tại sao"". Từ này đứng ở vị trí đầu mệnh đề nhằm bổ nghĩa cho trạng thái kỳ lạ hoặc sự cố không rõ nguyên nhân ở vế tiếp theo liên quan đến thiết bị văn phòng 「パソコンの調子が悪くて」, dẫn tới kết quả công việc bị đình trệ ở phần Suffix."
