Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
ひととおり,ひととおりではない,N2,①成功するまでの彼の努力は、一通りではなかった。,新規プロジェクトの立ち上げに際し、鈴木部長からいただいたご指導はひととおりではないほど貴重なものでした。,新規プロジェクトの立ち上げに際し、,鈴木部長から,いただいたご指導は,ひととおり,ではないほど,貴重なものでした。,"Liên kết danh từ chỉ hành động kính ngữ 「ご指導」 làm chủ ngữ đi với trợ từ 「は」. Cụm 「ひととおりではない」 mang ý nghĩa 「không phải tầm thường/rất nhiều」, bổ nghĩa cho tính từ tiếp theo qua hình thức liên kết 「ではないほど」 để nhấn mạnh mức độ quý giá của sự chỉ dẫn."
ひとり～だけでなく,ひとりNだけでなく,N1,①子供のいじめは、ひとり日本だけでなく世界諸国の問題でもある。,AI技術の導入は、ひとり我が社だけでなく業界全体の業務プロセスを変革するでしょう。,AI技術の導入は、,ひとり,我が社,だけでなく,業界全体の,業務プロセスを変革するでしょう。,Cấu trúc ngữ pháp N1 「ひとり～だけでなく」 dùng để nhấn mạnh phạm vi ảnh hưởng không chỉ giới hạn ở một đối tượng cốt lõi 「我が社」 (công ty chúng tôi) mà còn lan rộng ra đối tượng diện rộng khác là 「業界全体」 (toàn ngành). Trạng từ 「ひとり」 luôn đứng trước danh từ đi với 「だけでなく」.
ひとり～のみならず,ひとりNのみならず,N1,①環境汚染の問題は、ひとり我が国のみならず全世界の問題でもある。,今回の情報漏洩は、ひとり我が社のみならず取引先の信用をも失墜させかねない大問題です。,今回の情報漏洩は、,ひとり,我が社,のみならず,取引先の信用をも,失墜させかねない大問題です。,"Tương tự như 「だけでなく」, mẫu ngữ pháp trang trọng N1 「ひとり～のみならず」 nhấn mạnh tầm ảnh hưởng tiêu cực vượt ra ngoài phạm vi ban đầu. Trạng từ 「ひとり」 đi trước danh từ chỉ đối tượng trung tâm 「我が社」, theo sau là 「のみならず」 (không chỉ), rồi đến đối tượng bị ảnh hưởng tiếp theo là 「取引先の信用をも」."
ふう,Nふう,N4,①あの寺は中国風だ。,今回のプレゼン資料は、都会的で洗練されたヨーロッパ風に仕上げました。,今回のプレゼン資料は、,都会的で,洗練された,ヨーロッパ,風に,仕上げました。,"Hậu tố 「風（ふう）」 kết hợp trực tiếp sau danh từ chỉ phong cách/quốc gia 「ヨーロッパ」 (Châu Âu) để tạo thành một cụm từ mang ý nghĩa 「phong cách Châu Âu」. Khi đi kèm với trợ từ 「に」 thành 「ヨーロッパ風に」, cụm này đóng vai trò trạng ngữ bổ nghĩa cho động từ hành động 「仕上げました」."
ふう,～ふう＜様子＞　Naなふう　A－いふう　V－ている／V－た　ふう,N3,①そんなに嫌がっているふうでもなかった。,田中さんは突然の異動命令にも、慌てているふうはまったく見せませんでした。,田中さんは突然の異動命令にも、,慌てて,いる,ふうは,まったく,見せませんでした。,"Động từ chia ở thể tiếp diễn trạng thái 「慌てている」 (đang hoảng hốt) đi trực tiếp trước danh từ 「ふう」 để tạo thành cụm từ chỉ dáng vẻ 「慌てているふう」 (vẻ hoảng hốt, bối rối). Trợ từ 「は」 đi kèm trạng từ phủ định triệt để 「まったく」 và động từ 「見せませんでした」 để diễn tả việc không hề bộc lộ ra dáng vẻ đó."
ふう,こういうふう,N4,①こういうふうにやってごらん。,データの入力作業は、こういうふうに進めると効率が良くなりますよ。,データの入力作業は、,こういう,ふうに,進めると,効率が,良くなりますよ。,Cụm từ chỉ phương thức 「こういうふうに」 (theo cách như thế này) bổ nghĩa cho động từ 「進める」 (tiến hành). Mệnh đề giả định cấu trúc 「～と」 biểu thị nếu thực hiện theo phương pháp được chỉ định này thì kết quả tất yếu kéo theo là hiệu suất công việc sẽ tốt lên.
ふう,～というふうに,N2,①好きな時間に会社へ行き、好きな時間に帰るというふうにはいかないものだろうか。,トラブルが発生した際は、まず上司に報告するというふうに対応してください。,トラブルが発生した際は、,まず上司に,報告する,という,ふうに,対応してください。,"Mẫu ngữ pháp 「というふうに」 dùng để đưa ra một ví dụ cụ thể về cách thức hành động. Động từ 「報告する」 (báo cáo) liên kết với danh từ chỉ phương thức 「ふう」 qua cụm liên từ 「という」 tạo thành cụm trạng từ 「というふuに」 (theo cách là...), bổ nghĩa trực tiếp cho yêu cầu xử lý công việc 「対応してください」."
ふしがある,,N2,①彼はどうも行くのをいやがっているふしがある。,競合他社は、我が社の新製品のデザインを模倣しているふしがあります。,競合他社は、,我が社の,新製品のデザインを,模倣して,いるふしが,あります。,"Cấu trúc 「～ふしがある」 thể hiện sự suy đoán mang tính nghi vấn, dựa trên một vài dấu hiệu thực tế. Động từ hành động 「模倣する」 được chia ở thể tiếp diễn trạng thái 「模倣している」 (đang sao chép) đóng vai trò bổ nghĩa cho danh từ 「ふし」 (điểm nghi vấn, dấu hiệu), đi kèm động từ tồn tại 「あります」."
ふそくはない,,N2,①相手にとって不足はない。,提示された取引条件について、弊社としては何ら不足はございません。,提示された取引条件について、,弊社と,しては,何ら,不足は,ございません。,Cụm từ 「不足はない」 được chuyển đổi sang kính ngữ kinh doanh trang trọng là 「不足はございません」 (không có gì bất mãn/thiếu sót/phản đối). Cụm chủ ngữ 「弊社としては」 (về phía công ty chúng tôi) đi cùng trạng từ phủ định mạnh mẽ 「何ら」 (hoàn toàn không... gì cả) tạo nên câu đồng thuận tuyệt đối với các điều khoản đối tác.
ふと,ふと,N3,①彼は映画の広告を見つけて、ふと立ち止まった。,会議の資料を作成しているとき、ふと画期的なアイデアが頭に浮かびました。,会議の資料を作成しているとき、,ふと,画期的な,アイデアが,頭に,浮かびました。,"Trạng từ 「ふと」 diễn tả một hành động hoặc suy nghĩ xuất hiện một cách ngẫu nhiên, không có chủ ý từ trước. Nó bổ nghĩa cho toàn bộ cụm động từ 「頭に浮かびました」 (thoáng qua trong đầu). Chủ ngữ là cụm danh từ mang tính đột phá 「画期的なアイデア」."
