Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
には,V－るには,N3,①そこに行くには険しい山を超えなければならない。,このプロジェクトを予定通りに終わらせるには、他部署との連携が不可欠です。,このプロジェクトを,予定通りに,終わらせる,には、,他部署との,連携が不可欠です。,"Để kết hợp thành câu hoàn chỉnh, đầu tiên ""このプロジェクトを"" (dự án này) làm tân ngữ cho động từ ""終わらせる"" (hoàn thành) ở thể sai khiến đi kèm trạng từ ""予定通りに"" (đúng kế hoạch). Mẫu ngữ pháp ""V-るには"" (để mà...) đứng sau động từ nguyên dạng để chỉ mục đích, điều kiện. Tiếp theo, ""他部署との"" (với bộ phận khác) bổ nghĩa cho danh từ ""連携"" (sự hợp tác), và kết thúc bằng vị ngữ ""が不可欠です"" (là không thể thiếu) để chỉ ra điều kiện bắt buộc."
には,V－るにはVが,N2,①行くには行くが、彼に会えるかどうかは分からない。,今回の提案を採用するには採用するが、いくつかの条件変更が必要です。,今回の提案を,採用するには,採用するが、,いくつかの,条件変更が,必要です。,"Cấu trúc ""V-るにはV-が"" thể hiện ý nghĩa ""thì có... thật đấy nhưng..."". Đầu tiên, tân ngữ ""今回の提案を"" (đề xuất lần này) đi với động từ ""採用する"" (áp dụng) tạo thành cụm ""採用するには採用するが"" để biểu thị sự chấp thuận mang tính dè dặt. Tiếp theo, định từ ""いくつかの"" (một vài) bổ nghĩa cho cụm danh từ ""条件変更"" (thay đổi điều kiện), và cuối cùng vị ngữ ""が必要です"" (cần có...) kết thúc câu để chỉ ra điều kiện đi kèm."
にはあたらない,V－るにはあたらない,N1,①中学校で教師をしている友人の話によると、学校でのいじめが深刻だという。しかし驚くにはあたらない。大人の社会も同じなのだから。,我が社の今期の売上が減少したことは、市場全体の冷え込みを考えれば、驚くにはあたらない。,我が社の今期の売上が,減少したことは、,市場全体の冷え込みを,考えれば、,驚くに,はあたらない。,"Mẫu ""V-るにはあたらない"" nghĩa là ""không đáng để/không có gì phải..."". Bắt đầu bằng chủ ngữ phụ ""我が社の今期の売上が"" (doanh thu kỳ này của công ty chúng ta) đi với ""減少したことは"" (việc giảm sút) tạo thành cụm danh từ làm chủ ngữ chính. Tiếp theo, mệnh đề điều kiện ""市場全体の冷え込みを"" (sự ảm đạm của toàn bộ thị trường) kết hợp với ""考えれば"" (nếu suy xét đến) để đưa ra lý do. Cuối cùng, cụm từ ""驚く"" (ngạc nhiên) kết hợp với ""にはあたらない"" tạo thành kết luận ""không có gì phải ngạc nhiên""."
にはおよばない,～にはおよばない　Nにはおよばない　V－るにはおよばない,N2,①検査では何も異常は見つかりませんでした。すっかり元気になりましたから、ご心配には及びません。,資料の準備はすべて整いましたので、次の会議についてご心配には及びません。,資料の準備は,すべて整いましたので、,次の会議について,ご心配,には,及びません。,"Mẫu ""Nには及ばない"" biểu thị ý nghĩa ""không cần thiết phải làm gì"". Đầu tiên, chủ ngữ ""資料の準備は"" (việc chuẩn bị tài liệu) đi với vế nguyên nhân ""すべて整いましたので"" (vì đã hoàn tất toàn bộ). Tiếp theo, cụm ""次の会議について"" (về cuộc họp tiếp theo) bổ nghĩa cho danh từ hành động dạng kính ngữ ""ご心配"" (sự lo lắng). Danh từ này đi liền với trợ từ ""には"" và động từ ""及びません"" để tạo thành lời trấn an lịch sự gửi đến đối tác hoặc cấp trên."
にはおよばない,それにはおよばない,N3,①A：車で家までお送りしましょう。B：いいえ、それには及びません。歩いても5分ほどの所ですから、どうぞご心配なく。,A：プレゼンの資料を修正しましょうか。B：いいえ、それには及びません。,A：プレゼンの資料を,修正しましょうか。,B：いいえ、,それには,及び,ません。,"""それには及びません"" là cụm từ cố định mang nghĩa ""không cần thiết phải làm thế đâu"", dùng để từ chối một lời đề nghị giúp đỡ lịch sự trong kinh doanh. Phần đầu đưa ra lời đề nghị ""プレゼンの資料を"" (tài liệu thuyết trình) kết hợp dạng ""修正しましょうか"" (tôi sửa nhé?). Nhân vật B phản hồi bằng ""いいえ"" (dạ thôi) để từ chối khéo, sau đó dùng đại từ ""それ"" chỉ hành động vừa được đề nghị, kết hợp với ""には及びません"" để hoàn tất câu một cách trang nhã."
にはんし,Nにはんし,N1,①大方の予想に反して、我らのチームが圧勝した。,役員会の意思に反し、その不採算事業の継続が決定されました。,役員会の,意思に反し、,その不採算,事業の継続が,決定,されました。,"Ngữ pháp ""Nに反し"" mang nghĩa ""trái ngược với N"". Ở đây, danh từ ""役員会の意思"" (ý chí/quyết định của ban điều hành) kết hợp với ""に反し"" để chỉ sự việc diễn ra ngược lại với mong muốn của họ. Tiếp theo, cụm định từ ""その不採算"" (thua lỗ đó) bổ nghĩa cho cụm danh từ ""事業の継続"" (việc tiếp tục dự án) làm chủ ngữ cho hành động bị động. Cuối cùng, danh từ ""決定"" (quyết định) đi với hình thái bị động kính ngữ ""されました"" để hoàn thành câu thông báo trang trọng."
にはんして,Nにはんして,N2,①予想にはんして、今年の試験はそれほど難しくはなかったそうだ。,事前の市場調査の結果に反して、新商品の売れ行きは伸び悩みました。,事前の,市場調査の結果に,反して、,新商品の売れ行きは,伸び,悩みました。,"Mẫu ""Nに反して"" biểu thị ý nghĩa ""trái ngược với N"". Cụm định ngữ ""事前の"" (trước đó) bổ nghĩa cho ""市場調査の結果"" (kết quả khảo sát thị trường). Cụm này đi liền với ""反して"" tạo thành trạng ngữ chỉ sự tương phản. Vế sau bắt đầu bằng chủ ngữ ""新商品の売れ行きは"" (tình hình bán ra của sản phẩm mới), đi kèm với phức hợp động từ ""伸び悩む"" (chững lại/trì trệ) chia ở thể lịch sự quá khứ ""悩みました"" ở phần đuôi câu."
にひきかえ,Nにひきかえ,N1,①兄にひきかえ弟はだれにでも好かれる好青年だ。,競合他社の目覚ましい成長にひきかえ、我が社のデジタル化は遅れています。,競合他社の,目覚ましい成長に,ひきかえ、,我が社の,デジタル化は,遅れています。,"Mẫu ""Nにひきかえ"" dùng để so sánh đối chiếu gay gắt giữa hai đối tượng, mang nghĩa ""trái ngược hoàn toàn với N"". Đầu tiên, danh từ ""競合他社"" (công ty đối thủ) đi với cụm danh từ ""目覚ましい成長"" (sự tăng trưởng vượt bậc), kết hợp với cấu trúc ""にひきかえ"" làm mốc đối chiếu. Vế tiếp theo đưa ra đối tượng so sánh tương phản là ""我が社のデジタル化は"" (việc chuyển đổi số của công ty chúng ta). Câu kết thúc bằng trạng thái ""遅れています"" (đang bị chậm trễ)."
にほかならない,Nにほかならない,N1,①この会を成功のうちに終わらせることが出来ましたのは、皆様がたのご協力のたまものに他なりません。,今回の商談が成功したのは、皆様による地道な努力の成果にほかなりません。,今回の商談が,成功したのは、,皆様による,地道な努力の,成果に,ほかなりません。,"Cấu trúc ""Nにほかならない"" khẳng định mạnh mẽ ""chính là N chứ không gì khác"". Đầu tiên, mệnh đề ""今回の商談が成功したのは"" (việc buổi thương thảo lần này thành công) đóng vai trò là chủ ngữ dạng danh từ hóa. Tiếp theo, cụm ""皆様による"" (do/nhờ có mọi người) bổ nghĩa cho cụm danh từ ""地道な努力の成果"" (thành quả của sự nỗ lực bền bỉ). Danh từ ""成果"" gắn trực tiếp với cấu trúc khẳng định trang trọng ""にほかなりません"" ở cuối câu."
にほかならない,～にほかならない　～から／～ため　にほかならない,N1,①父が肝ガンになったのは、あの工場で長年働いたために他ならない。,我が社が急成長を遂げられたのは、顧客第一主義を徹底したためにほかなりません。,我が社が,急成長を遂げられたのは、,顧客第一主義を,徹底した,ために,ほかなりません。,"Cấu trúc ""～ためにほかならない"" dùng để khẳng định lý do duy nhất: ""hoàn toàn là vì...設計"". Mở đầu với chủ ngữ ""我が社が"" (công ty chúng ta) đi với cụm động từ khả năng hóa ""急成長を遂げられたのは"" (việc đã đạt được sự tăng trưởng thần tốc). Vế chỉ nguyên nhân bắt đầu bằng tân ngữ ""顧客第一主義を"" (chủ nghĩa khách hàng là trên hết) đi kèm động từ ""徹底した"" (triển khai triệt để) bổ nghĩa cho từ chỉ lý do ""ために"". Kết câu bằng vế lịch sự ""ほかなりません""."
