Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
も,Nも,N5,①A二なんだか、すごく疲れました。B：ええ、私もです。,明日の会議には佐藤さんも出席します。,明日の,会議には,佐藤さん,も,出席,します。,"Trợ từ 「も」 đi sau danh từ 佐藤さん để biểu thị người này cũng thực hiện hành động giống đối tượng khác. Trình tự tự nhiên là: Thời gian (明日の) + Mục đích (会議には) + Chủ ngữ (佐藤さんも) + Vị ngữ (出席します)。"
も,NもNも,N5,①セルソさんもイサベラさんもペルーの人です。,山田さんも佐藤さんも当社の社員です。,,山田さん,も,佐藤さん,も当社の,社員です。,"Cấu trúc 「N1もN2も」 mang ý nghĩa cả N1 và N2 đều. Trong bối cảnh công sở, 山田さん và 佐藤さん được liên kết bằng も để tạo thành cụm chủ ngữ song hành, theo sau là bổ ngữ 当社の và danh từ 社員です。"
も,～も～も～ない NもNも～ない NaもNaもない A－くもA－くもない R－もR－もしない,N4,①寒くも暑くもなく、ちょうどいい気候だ。,"この企画書は難しくも易しくもなく、ちょうどいいです。",この企画書は,難しく,も,易しく,"もなく、",ちょうどいいです。,"Cấu trúc 「A-くもA-くもない」 phủ định cả hai tính chất đối lập nhằm diễn tả trạng thái trung lập. Thể て của tính từ 難しい là 難しく và 易しい là 易しく kết hợp với も để tạo thành cụm 難しくも易しくもなく (không khó cũng không dễ)."
も,V－るもV－ないもない,N2,①A：すみません。十日までにはできそうもありません。B：何を言ってるんだ。いまさら、できるもできないもないだろう。やってもらわないと困るよ。,"期日ですから、やるもやらないもないですよ。必ず終わらせてください。",期日ですから、,やる,も,やらない,もない,"ですよ。必ず終わらせてください。","Cấu trúc 「V-るもV-ないもない」 biểu thị ý nghĩa không có chuyện nên hay không nên, bắt buộc phải làm. Động từ やる ở dạng khẳng định và phủ định やらない đi kèm với も để nhấn mạnh tính tất yếu của công việc trước thời hạn。"
も,～もなにもない,N2,①愛もなにもない乾いた心に潤いが戻ってきた。,"予算も何もない状態で、新しいプロジェクトは始められません。",,予算,も,何も,"ない状態で、",新しいプロジェクトは始められません。,"Cấu trúc 「Nも何もない」 nhấn mạnh việc hoàn toàn không có N hay bất cứ thứ gì liên quan. Ở đây, 予算 (ngân sách) kết hợp với も何もない để bổ nghĩa cho 状態で (trong trạng thái), thể hiện sự thiếu thốn nguồn lực."
も,～も～も V－るも V－る／V－ない も,N1,①行くも止まるも君の心一つです。,"契約を継続するも解約するも、すべてお客様のご判断次第でございます。",契約を,継続する,も,解約する,"も、すべて",お客様のご判断次第でございます。,"Cấu trúc 「V-るもV-るも」 dùng để đưa ra hai lựa chọn đối lập mang ý nghĩa dù làm hành động A hay B thì cũng đều... Động từ 継続する và 解約する đi kèm も để làm chủ ngữ cho mệnh đề kính ngữ phía sau."
も,極端な事例＋も N（＋助詞）も V－るのも,N5,①日本語をはじめて1年になりますが、まだひらがなも書けません。,"彼は今日とても忙しくて、昼ご飯を食べる時間もありません。","彼は今日とても忙しくて、",昼ご飯を,食べる,時間,も,ありません。,"Dùng も sau một danh từ chỉ sự vật tối thiểu nhằm nhấn mạnh một tình huống cực đoan (đến cả... cũng không). Cụm danh từ 昼ご飯を食べる時間 đi với も và đuôi phủ định ありません chỉ mức độ bận rộn."
も,数量詞＋も,N5,①雨はもう三日も降っています。,"この会議はもう2時間も続いています。",この会議は,もう,2時間,も,続いて,います。,"Trợ từ も đi sau số lượng từ (2時間) nhằm nhấn mạnh đại lượng đó lớn hoặc kéo dài hơn bình thường (đã tận 2 tiếng). Trình tự tự nhiên: 主語 + もう + 数量詞 + も + 動詞。"
も,数量詞＋も～ない,N5,①泳ぐのは苦手で、ほんの5mも泳げない。,"今日は体調が悪くて、1時間も仕事ができません。","今日は体調が悪くて、",1時間,も,仕事が,でき,ません。,"Cấu trúc 「数量詞＋も～ない」 nhấn mạnh việc ngay cả một lượng nhỏ hoặc khoảng thời gian ngắn cũng không thể thực hiện được. 1時間 kết hợp với も và thể phủ định khả năng できません。"
も,最小限の数量＋も～ない,N4,①客はひとりも来なかった。,"パソコンの不具合のせいで、メールが一通も届きません。","パソコンの不具合のせいで、",メールが,一通,も,届き,ません。,"Cấu trúc 「最小限の数量＋も＋phủ định」 dùng để khẳng định sự phủ định hoàn toàn. Lượng từ tối thiểu 一通 đi với も và 届きません để nói về sự cố kỹ thuật khiến không một email nào tới được."
も,数量詞＋も ～ば／～たら,N4,①この仕事なら、三日もあれば充分だ。,"あと10分もあれば、資料の印刷が終わります。",あと,10分,も,"あれば、",資料の印刷が,終わります。,"Cấu trúc 「数量詞＋も＋あれば」 mang ý nghĩa chỉ cần có thêm khoảng lượng đó là đủ. Số lượng từ 10分 đi với もあれば chỉ điều kiện đủ, phía sau là chủ ngữ và tự động từ 終わります。"
も,数量詞＋も～か,N3,①事故にあってから、救出されるまで1時間もあったでしょうか、夢中だったのでよくわかりません。,"新製品の打ち合わせに、2時間もかかったでしょうか、議論が非常に白熱しました。","新製品の打ち合わせに、",2時間,も,かかった,でしょう,"か、議論が非常に白熱しました。","Cấu trúc 「数量詞＋も＋動詞＋でしょうか」 thể hiện sự ước lượng với cảm xúc ngạc nhiên về một lượng thời gian lớn đã tiêu tốn. 2時間 đi với も (tận) và かかったでしょうか (phải chăng đã tốn)."
