Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
なりと,Nなりと（も）,N2,①よろしかったら私の話なりとも聞いて下さい。,ご多忙中とは存じますが、こちらの報告書なりともご一読いただければ幸いです。,ご多忙中とは存じますが、,こちらの,報告書,なりとも,ご一読,いただければ幸いです。,こちらの」bổ nghĩa cho danh từ「報告書」.「なりとも」đi sau danh từ để đưa ra một gợi ý hoặc ví dụ mang tính khiêm nhường (dù là... đi nữa).「ご一読」đi với cấu trúc「いただければ幸いです」để tạo thành câu yêu cầu lịch sự trong kinh doanh.
なりと,疑問詞（＋格助詞）＋なりと,N2,①お前みたいな勝手なやつはどこへなりと行ってしまえばいい。,スケジュールにつきましては、いつでもなりとご都合の良い日時をご指定ください。,スケジュールにつきましては、,いつでも,なりと,ご都合の,良い日時を,ご指定ください。,Từ để hỏi「いつでも」kết hợp với「なりと」tạo nghĩa 'bất cứ lúc nào cũng được'. Cụm「ご都合の」đi cùng với「良い」để bổ nghĩa cho danh từ「日時」.「日時を」làm tân ngữ cho động từ kính ngữ「ご指定ください」.
なる,になる　A－くなる　V－ようになる,N5,①木が切り倒されて山が裸になってしまった。,来週からオフィスは忙しくなりますので、準備をお願いします。,来週から,オフィスは,忙しく,なります,ので、,準備をお願いします。,オフィスは」là chủ ngữ của vế đầu. Tính từ đuôi i「忙しい」đổi sang thể liên kết「忙しく」để đi víi động từ biến đổi「なります」. Trợ từ「ので」chỉ nguyên nhân dùng để nối vế.
なる,Nからなる,N3,①この本は4つの章からなっている。,当プロジェクトチームは、5名のメンバーからなる編成となっております。,当プロジェクトチームは、,5名の,メンバー,からなる,編成と,なっております。,5名の」định lượng và bổ nghĩa cho danh từ「メンバー」. Cấu trúc「からなる」(bao gồm/được cấu thành từ) đi sau danh từ để bổ nghĩa cho danh từ「編成」phía sau. Cụm này kết hợp với mẫu kính ngữ「なっております」.
なる,～ことになる,N3,①この大会も今年で4回目ということになりますね。,契約書に基づき、弊社が来月製品を納品することになります。,契約書に基づき、,弊社が,来月,製品を納品する,ことに,なります。,弊社が」là chủ ngữ thực hiện hành động. Trạng từ chỉ thời gian「来月」đứng trước cụm động từ tân ngữ「製品を納品する」. Động từ thể từ điển kết hợp với「ことになる」để diễn tả một kết quả đã được quyết định theo kế hoạch hoặc hợp đồng.
なる,R－そうになる,N4,①叱られて泣きそうになった。,業務に追われて、大切なクライアントとの会議を忘れそうになりました。,業務に追われて、,大切な,クライアントとの,会議を,忘れそうに,なりました。,Tính từ「大切な」và cụm「クライアントとの」đồng thời bổ nghĩa cho danh từ「会議」. Cụm「会議を」làm tân ngữ cho động từ「忘れる」. Động từ bỏ -masu kết hợp với「そうになる」diễn tả ý suýt chút nữa thì quên.
なる,となる,N3,①彼はまだ20歳なのに、もうすぐ一児の父となります。,この新規事業は、我が社にとって大きな転換点となる見込みです。,この新規事業は、,我が社に,とって,大きな転換点,となる,見込みです。,Cụm「我が社に」kết hợp với「とって」tạo thành mẫu「～にとって」(đối với...).「大きな転換点」là cụm danh từ đi với「となる」để thể hiện sự biến đổi mang tính trang trọng và bổ nghĩa cho danh từ「見込み」.
なる,～となると→【となると1】、【となると2】Nともなると,N2,①3月ともなるとだいぶ暖かく感じられるようになります。,大手クライアントとのプロジェクトともなると、責任の重さが全く違います。,大手クライアントとの,プロジェクト,ともなると、,責任の,重さが,全く違います。,Cụm「大手クライアントとの」bổ nghĩa cho danh từ「プロジェクト」. Cấu trúc「Nともなると」đặt sau danh từ diễn tả ý 'một khi đã đến mức/khi nói đến...'. Cụm「責任の」bổ nghĩa cho danh từ「重さ」làm chủ ngữ cho vế sau.
なる,～になる　Nになる　V一ることになる,N4,①来年から5月4日は休校日になります。,来週から、私たちの部署は3階のオフィスに移ることになります。,来週から、,私たちの,部署は,3階のオフィスに,移ることに,なります。,私たちの」bổ nghĩa cho danh từ「部署」làm chủ ngữ đứng trước trợ từ「は」.「3階のオフィスに」chỉ địa điểm hướng tới của hành động. Động từ thể từ điển đi với cụm「ことになる」để biểu thị một quyết định hoặc kế hoạch đã chốt.
なる,Nになると,N3,①国語なら教えられるが、数学になると全く手がでない。,彼は日常会話なら問題ありませんが、ビジネスの交渉になると、急に緊張してしまうようです。,彼は日常会話なら問題ありませんが、,ビジネスの,交渉に,なると、,急に緊張して,しまうようです。,ビジネスの」bổ nghĩa cho danh từ「交渉」. Cấu trúc「Nになると」(khi đụng đến chuyện N) chỉ điều kiện dẫn đến kết quả ở vế sau. Cụm「急に緊張して」thể hiện trạng thái đột nhiên căng thẳng kết hợp với thể「してしまう」.
なる,おR－になる,N4,①先生はお帰りになりました。,社長はもうこちらの資料をお読みになりましたのでご安心ください。,社長はもう,こちらの,資料を,お読みに,なりました,のでご安心ください。,Từ chỉ định「こちらの」bổ nghĩa cho danh từ「資料」. Trợ từ「を」đánh dấu tân ngữ cho hành động đọc. Động từ「読む」được chia sang thể kính ngữ tôn kính (Sonkeigo) theo cấu trúc「お + V-masu + になる」.
なるたけ,,N4,①この仕事はなるたけ早く仕上げて下さい。,この見積書は、なるたけ早めにご提出いただけますでしょうか。,この見積書は、,なるたけ,早めに,ご提出,いただけます,でしょうか。,Phó từ「なるたけ」nghĩa là 'hết sức có thể' bổ nghĩa cho trạng từ「早めに」. Cụm này bổ nghĩa cho danh động từ「ご提出」. Cấu trúc「ご＋Danh động từ＋いただけますでしょうか」tạo thành câu hỏi nhờ vả lịch sự.
