Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
てくれる,V－てやってくれないか,N4,①息子にもう少し勉強するように言ってやってくれ。,,,,,,,,
てこそ,V－てこそ,N1,①一人でやってこそ身につくのだから、むずかしくてもがんばってやりなさい。,,,,,,,,
てさしあげる,V－てさしあげる,N4,①昨日は社長を車で家まで送ってさしあげた。,,,,,,,,
てしかたがない,Naでしかたがない　A－くてしかたがない　V－てしかたがない,N3,①公園で出会って以来、彼女のことが気になってしかたがない。,,,,,,,,
てしまう,くだけた話しことばでは、「言っちゃう」「来ちゃう」のように「～ちゃう」の形になることが多い。V－てしまう＜完了＞,N4,①この本はもう読んでしまったから、あげます。,,,,,,,,
てしまう,V－てしまう＜感慨＞,N4,①酔っ払って、ばかな事を言ってしまったと後悔している。,,,,,,,,
てしまう,V－てしまっていた,N3,①わたしが電話したときには、彼女はもう家を出てしまっていた。,,,,,,,,
てしょうがない,A－くてしようがない　V－てしょうがない,N3,①赤ちゃんが朝から泣いてしょうがない。,,,,,,,,
てたまらない,Naでたまらない　A－くてたまらない,N3,①今日は暑くてたまらない。,,,,,,,,
てちょうだい,V－てちょうだい,N3,①伸子さん、ちょっとここへ来てちょうだい。,,,,,,,,
てっきり～とおもう,,N3,①彼女がいろいろな結婚式場のパンフレットを持っているので、これはてっきり結婚するんだと思ってしまったんです。,,,,,,,,
てでも,V－てでも,N2,①どうしても留学したい。家を売ってでも行きたいと思った。,,,,,,,,
でなくてなんだろう,Nでなくてなんだろう,N1,①彼女のためなら死んでもいいとまで思う。これが愛でなくて何だろう。,,,,,,,,
てならない,Naでならない　A－くてならない　V－てならない,N2,①卒業できるかどうか、心配でならない。,,,,,,,,
てのこと,V－てのこと,N1,①彼が6年も留学できたのは、親の援助があってのことだ。,,,,,,,,
ては,～ては,N3,①この仕事に時給500円では人がみつかりません。,,,,,,,,
ては,V－ていては,N3,①そんなにテレビばかり見ていては目が悪くなってしまうよ。,,,,,,,,
ては,Vのでは,N3,①そんなに遠くから通勤していらっしゃるのでは大変ですね。,,,,,,,,
ては,V－る／V－ない　ようでは,N2,①最初の日から、仕事に遅刻するようでは困る。,,,,,,,,
ては,V－てはV,N2,①家計が苦しいので、母はお金の計算をしてはため息をついている。,,,,,,,,
