Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
わけだ,～わけだ＜言いかえ＞,N3,①彼女の父親は私の母の弟だ。つまり彼女と私はいとこ同士なわけだ。,,,,,,,,
わけだ,～わけだ＜理由＞,N3,①今年は米のできが良くなかった。冷夏だったわけだ。,,,,,,,,
わけだ,～わけだ＜事実の主張＞,N3,①4人とも車で来るわけだから、うちの前にずらっと4台路上駐車することになるね。,,,,,,,,
わけだ,～わけだ＜結論＞　それなら～わけだ　それじや～わけだ　じや～わけだ,N3,①A：森さんは8年もフィンランドに留学していたそうですよ。B：へえ、そうなんですか。それならフィンランド語は得意なわけですね。,,,,,,,,
わけだ,わけだ＜言いかえ＞　つまり～わけだ　ようするに～わけだ,N3,①A：この間書いた小説、文学賞がもらえたよ。B：あなたもようやく実力が認められたわけね。,,,,,,,,
わけだ,～わけだ＜理由＞,N3,①A：川本さん、事大きいのに買いかえたらしいよ。B：へえ。子供が生まれて前のが小さくなったわけだな。A：いや、そうじゃなくて、単に新車がほしくなっただけのことらしいけど。,,,,,,,,
わけだ,～わけだ＜納得＞　だから～わけだ　それで叶わけだ　なるほと～わけだ　とうりで～わけだ,N3,①A：山本さん、結婚したらしいですよ。B：ああ、そうだったんですか。それで最近いつもきげんがいいわけだな。,,,,,,,,
わけだ,～わけだから～はとうぜんだ,N3,①小池さんは何年もインドネシア駐在員だったわけだから、インドネシア語が話せるのは当然です。,,,,,,,,
わけだ,～わけだから～てもとうぜんだ,N3,①彼女は大学を出てからもう8年も経っているわけだから、結婚していても当然だろう。,,,,,,,,
わけだ,というわけだ／ってわけだ,N3,①イギリスとは時差が8時間あるから、日本が11時ならイギリスは3時（だ）というわけだ。,,,,,,,,
わけではない,～わけではない,N3,①このレストランはいつも客がいっぱいだが、だからといって特別においしいわけではない。,,,,,,,,
わけではない,というわけではない　ってわけではない,N3,①このレストランはいつも満員だが、だからといって特においしいというわけではない。,,,,,,,,
わけても,,N2,①この山は、わけても5月がうつくしい。,,,,,,,,
わけにはいかない,V－るわけに（は）いかない,N3,①ちょっと熱があるが、今日は大事な会議があるので仕事を休むわけにはいかない。,,,,,,,,
わけにはいかない,V－ないわけに（は）いかない,N3,①他の人ならともかく、あの上司に飲みに誘われたら付き合わないわけにはいかない。断わると後でどんなめんどうな仕事を押しつけられるかわからないのだから。,,,,,,,,
わざわざ,,N4,①山田さんはわたしの忘れ物をわざわざうちまでとどけてくれた。,,,,,,,,
わずか,,N3,①さいふの中に残っていたのはわずか200円だった。,,,,,,,,
わり,わりと／わりに,N3,①わりとおいしいね。,,,,,,,,
わり,わりに（は）　Nのわりに　Naなわりに　A－いわりに　Vわりに,N3,①あのレストランは値段のわりにおいしい料理を出す。,,,,,,,,
を～とする,NをNとする,N2,①その中学はその生徒を退学処分とするという決定をおこなったようだ。,,,,,,,,
