Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
とうとう,とうとう～V－なかった,N4,①二時間も待ったが、とうとう彼は来なかった。,,,,,,,,
どうにか,とうにか,N3,①おかげさまで、どうにかやっておりますので、ご安心ください。,,,,,,,,
どうにか,とうにかする,N3,①早くどうにかしないと、手遅れになってしまうよ。,,,,,,,,
どうにか,とうにかなる,N3,①そんなに心配しなくても、どうにかなるよ。,,,,,,,,
どうにも,どうにも～ない,N2,①こうむし暑くては、どうにもやりきれない。,,,,,,,,
どうにも,どうにも　ならない／できないす,N2,①過ぎたことは、いまさらくやんでも、どうにもならない。,,,,,,,,
どうも,どうも＜不確か＞,N3,①母のことがどうも気になってならない。,,,,,,,,
どうも,どうも～そうだ／～ようだ／～らしい,N3,①この空模様では、どうも雨になりそうだ。,,,,,,,,
どうも,とうも＜困惑＞,N3,①ちっとも勉強しないで遊んでこまむすこばかりで、どうも困った息子です。せんばいしヽつきょくうた,,,,,,,,
どうも,どうも＜挨拶＞,N5,①お手紙どうもありがとうございます。ま,,,,,,,,
とうもない,,N3,①彼は、酒を1升ぐらい飲んでも、どうもない。,,,,,,,,
どうやら,どうやら～そうだ,N3,①このぶんでいくと、どうやら桜の開花は早まりそうだ。,,,,,,,,
どうやら,どうやら（こうやら,N3,①急いだので、どうやら間に合った。,,,,,,,,
どうり／道理,～どうりがない,N2,①こんなに難しい本が子供に読める道理がない。,,,,,,,,
どうり／道理,どうりで,N3,①A：彼女13歳までアメリカで育ったんだって。B：へえ。どうりで英語の発音がいいわけだね。,,,,,,,,
とおし,Rーとおし,N3,①1週間働き通しだ。,,,,,,,,
とおして,Nをとおして＜仲立ち＞,N3,①私たちは友人を通して知り合いになった。,,,,,,,,
とおして,V－ることをとおして,N3,①子供は、学校で他の子供と一緒に遊んだり学んだりすることを通して、社会生活のルールを学んで行く。,,,,,,,,
とおして,Nをとおして＜期間中＞,N3,①5日間を通しての会議で、様々な意見が交換された。,,,,,,,,
とおす,R－とおす,N3,①やると決めたことは最後までやり通すつもりだ。,,,,,,,,
