Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
"なにも","なにもかも","N3","①嫌なことは何もかも忘れて楽しみましょう。","突然の嵐によって、彼が築き上げたなにもかもが一瞬で失われた。","突然の嵐によって、彼が","築き上げた","なにもかもが","一瞬で","失われた","","Phó từ 「なにもかも」 (mọi thứ, tất cả) làm chủ ngữ chính của câu, bổ nghĩa cho động từ bị động 「失われた」 (bị mất đi). Động từ định ngữ 「築き上げた」 (đã xây dựng) bổ nghĩa trực tiếp cho 「なにもかもが」. Trạng từ chỉ thời gian/cách thức 「一瞬で」 (trong chớp mắt) đứng ngay trước động từ 「失われた」 để bổ nghĩa trực tiếp cho hành động này."
"なにやら","なにやら","N3","①なにやら変な臭いがする。","暗い書斎の奥で、なにやら怪しい影が静かに動いている。","暗い書斎の奥で、","なにやら","怪しい影が","静かに","動いている","","Phó từ 「なにやら」 (không hiểu sao, có cái gì đó) đứng đầu mệnh đề để bổ nghĩa cho toàn bộ trạng thái phía sau. Tính từ 「怪しい」 (kỳ lạ, đáng ngờ) đi trực tiếp trước để bổ nghĩa cho danh từ 「影が」 (bóng dáng) tạo thành cụm danh từ chủ ngữ 「怪しい影が」. Trạng từ 「静かに」 (một cách im lặng) đứng trước để bổ nghĩa cho động từ hành động 「動いている」 (đang chuyển động)."
"なにやら","～やらなにやら Nやらなにやら A－い／V－る やらなにやら","N2","①お菓子やらなにやらを持ち寄ってパーティーを開いた。","記者の机の上には、取材資料やらコーヒーのカップやらなにやらが散乱していた。","記者の机の上には、","取材資料やら","コーヒーのカップやら","なにやらが","散乱していた","","Cấu trúc liệt kê song hành 「AやらBやらなにやら」 dùng để chỉ ra một loạt các sự vật tương đương (nào là A, nào là B, và những thứ khác nữa). Ở đây, hai cụm danh từ 「取材資料やら」 và 「コーヒーのカップやら」 được liệt kê, nối tiếp bởi cụm danh từ khái quát hóa kèm trợ từ chủ ngữ 「なにやらが」. Cả cụm liệt kê này làm chủ ngữ cho động từ vị ngữ chỉ trạng thái bừa bộn 「散乱していた」."
"なにより","なにより","N3","①料理を作るのがなより得意です。","孤独な旅を続ける彼にとって、故郷からの手紙がなにより励みになった。","孤独な旅を続ける彼にとって、","故郷からの","手紙が","なにより","励みになった","","Cụm danh từ sở hữu 「故郷からの」 (từ quê hương) bổ nghĩa trực tiếp cho danh từ chủ ngữ 「手紙が」. Phó từ chỉ mức độ cực hạn 「なにより」 (hơn bất cứ thứ gì) đứng trước cụm vị ngữ 「励みになった」 (đã trở thành nguồn động viên) để nhấn mạnh mức độ ý nghĩa của bức thư đối với nhân vật."
"なにより","なによりだ","N3","①お元気そうでなによりです。","長い遠征の後、全員が無事に帰還できたことは、隊長にとってなによりだ。","長い遠征の後、","全員が","無事に帰還できた","ことは","なによりだ","","Cụm chủ ngữ con 「全員が」 đi kèm với động từ khả năng 「無事に帰還できた」 (đã có thể trở về an toàn) để bổ nghĩa cho danh từ hóa 「ことは」 (việc mà...), tạo thành chủ ngữ lớn cho cả câu. Cấu trúc 「なによりだ」 đóng vai trò là vị ngữ kết thúc câu, thể hiện sự đánh giá cao nhất, là niềm vui mừng khôn xiết của người nói."
"なまじ","","N1","①なまじ急いでタクシーに乗ったために、渋滞に巻き込まれてかえって遅刻してしまった。","現代のネット社会では、なまじ知識があるばかりに、誤った判断をしてしまう人が多い。","現代のネット社会では、","なまじ","知識がある","ばかりに","誤った判断をしてしまう","人が多い。","Phó từ 「なまじ」 (dở dở ương ương, nửa vời) bổ nghĩa cho cụm trạng thái 「知識がある」 (có kiến thức) nhằm nhấn mạnh tính chất tai hại của việc có kiến thức không tới nơi tới chốn. Mệnh đề này đi với cấu trúc chỉ nguyên nhân tiêu cực 「ばかりに」 (chỉ tại vì...). Cụm nguyên nhân này bổ nghĩa cho hành vi sai lầm 「誤った判断をしてしまう」 (đưa ra phán đoán sai lầm)."
"なら1","名詞を直接「なら」が受け、主題を表す。「ならば」の形で使われることもある。Nなら","N4","①A：めがねはどこかな。B：めがねなら、タンスの上に置いてありましたよ。","この作家の代表作なら、やはりデビュー当時のあの作品を挙げるべきだ。","","この作家の","代表作なら","デビュー当時の","あの作品を挙げるべきだ","","Cụm sở hữu 「この作家の」 (của tác giả này) bổ nghĩa cho danh từ 「代表作」. Cấu trúc danh từ kết hợp trực tiếp với 「なら」 (nếu nói về...) đóng vai trò đưa ra chủ đề thảo luận cho câu. Cụm bổ nghĩa 「デビュー当時の」 (thời điểm ra mắt) đứng trước bổ nghĩa cho danh từ tân ngữ 「あの作品を」, làm tiền đề cho động từ khuyên nghị 「挙げるべきだ」 (nên đưa ra/kể tên)."
"なら1","NならNだ","N3","①山ならやっぱり富士山だ。","社会의真実を知るための新聞なら、やはりこの地方紙が一番だ。","社会の真実を知るための","新聞なら","やはり","この地方紙が","一番だ","","Cụm 「社会の真実を知るための」 làm định ngữ bổ nghĩa cho danh từ 「新聞」. Cấu trúc 「新聞なら」 (nếu là tờ báo) làm chủ đề so sánh lựa chọn. Phó từ khẳng định 「やはり」 (quả nhiên là) đứng trước danh từ chủ ngữ được nhấn mạnh 「この地方紙が」 (tờ báo địa phương này). Cụm này đi trực tiếp với vị ngữ kết luận mang tính đánh giá cao nhất 「一番だ」 (là số một)."
"なら1","～（助詞）なら","N4","①あの人となら結婚してもいい。","信頼できる彼となら、どんなに困難な道でも共に歩んでいけると確信した。","信頼できる","彼となら","どんなに困難な","道でも","共に歩んでいける","と確信した。","Cụm danh từ 「彼となら」 kết hợp giới từ 「と」 (với) và giả định 「なら」 (nếu là) tạo thành điều kiện giả định 'nếu là với anh ấy'. Cụm từ chỉ mức độ 「どんなに」 đi trước tính từ đuôi na 「困難な」 để bổ nghĩa cho danh từ 「道でも」 (cho dù là con đường khó khăn thế nào). Cụm từ chỉ phương thức 「共に」 (cùng nhau) bổ nghĩa trực tiếp cho động từ khả năng 「歩んでいける」 (có thể bước đi)."
"なら2","N／Naなら N／Naだった（の）なら A－い／A－かった（の）なら V－る／V－た（の）なら 述語の辞書形・タ形を受け、「実情・状況がそのようであれば」という意味を表す。「のならば」「のなら」「ならば」の形も使われる。話しことばでは「の」は「ん」となることが多い。「の」の有無による意味の違いは、はっきりとは認められない場合が多いが、「の」がある場合は、聞き手の発言や具体的な状況を受けて「あなたがそう言うなら」「それが事実ならば」「実情がそのようであれば」という意味を表すのに対し、「の」がない場合は、「一般的にそのような場合は」「そうする場合は」という意味を表す傾向がある。名詞、ナ形容詞を直接受ける場合は「の」は使われないことが多い。動詞、イ形容詞に続く場合、「（の）なら」と「のだったら」は類義的で、互いに言いかえが可能だが、「のだったら」の「の」は省略できない。（誤）知っているだったら教えてほしい。（正）知っている（の）なら教えてほしい。知っているのだったら教えてほしい。～（の）なら＜仮定条件＞","N4","①A：風邪をひいてしまいまして。B：風邪なら早く帰って休んだほうがいいよ。","真実を話すのなら、捜査官が目の前にいる今のうちにすべてを打ち明けなさい。","","真実を話す","のなら","捜査官が目の前にいる","今のうちにすべてを打ち明けなさい","","Mệnh đề hành động 「真実を話す」 kết hợp với cấu trúc giả định điều kiện 「のなら」 (nếu định...) để làm tiền đề cho vế sau. Cụm mệnh đề phụ 「捜査官が目の前にいる」 (điều tra viên đang ở trước mắt) làm định ngữ bổ nghĩa cho cụm từ chỉ thời gian 「今のうちに」 (ngay lúc này). Cụm từ chỉ cách thức và hành động mệnh lệnh 「すべてを打ち明けなさい」 (hãy khai nhận tất cả) là hành động cần thực hiện trong điều kiện đó."
