Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
まもなく,まもなく,N4,①≪駅のアナウンス≫まもなく急行がまいります。,試験が始まりますので、まもなく解答用紙を配ります。,試験が始まりますので、まもなく,解答,用紙,を,配ります。,,まもなく」 (sắp sửa) đứng trước động từ hoặc cụm danh từ chỉ hành động sắp diễn ra để biểu thị ý nghĩa thời gian. Cụm danh từ 「解答用紙」 (tờ trả lời) được chia nhỏ thành 「解答」 và 「用紙を」 để làm tân ngữ cho động từ 「配る」 (phát) chia thể lịch sự 「配ります」.
まもなく,V－ると／V－て　まもなく,N4,①彼女は結婚してまもなく、夫の海外赴任についてアメリカヘ行ってしまった。,試験が始まってまもなく、教室にチャイムが響き渡った。,試験が,始まって,まもなく、,教室に,チャイムが,響き渡った。,Cấu trúc 「V-てまもなく」 biểu thị thời điểm ngay sau khi hành động V xảy ra. Động từ 「始まる」 chia thể て thành 「始まって」 kết hợp trực tiếp với 「まもなく」. Trạng ngữ chỉ địa điểm 「教室に」 và chủ ngữ 「チャイムが」 bổ nghĩa cho động từ chính 「響き渡る」.
まるで,まるで,N4,①今日は風が強くて、まるで台風みたいだ。,この静かな教室はまるで図書館のようだ。,この静かな,教室は,まるで,図書館の,よう,だ。,"Cấu trúc so sánh 「まるで～ようだ」 mang nghĩa 'như là/giống như là'. Phó từ 「まるで」 đi trước cụm danh từ bổ nghĩa 「図書館の」 và kết hợp với danh từ chỉ trạng thái 「よう」, kết thúc bằng hệ động từ 「だ」."
まるで,まるで～ない,N3,①私は外国語はまるでだめなんです。,専門用語が多くて、この論文の意味はまるで理解できない。,専門用語が多くて、,この論文の,意味は,まるで,理解でき,ない。,Cấu trúc phủ định hoàn toàn 「まるで～ない」 mang nghĩa 'hoàn toàn không...'. Trạng từ 「まるで」 bổ nghĩa cho thể phủ định khả năng 「理解できない」 (không thể hiểu nổi). Cụm danh từ 「この論文の意味」 đóng vai trò làm chủ đề của câu.
まわる,R－まわる,N3,①この寒いのに子供達は外を定り回っている。,レポート作成のため、学生は図書館の資料を探し回っている。,レポート作成のため、,学生は,図書館の,資料を,探し,回っている。,Cấu trúc liên kết động từ 「R-まわる」 (động từ thể ます bỏ ます kết hợp với 「まわる」) biểu thị hành động xảy ra khắp nơi hoặc liên tục xung quanh. Động từ 「探す」 chuyển thành dạng Stem là 「探し」 kết hợp với 「回っている」 thành 「探し回っている」 (tìm kiếm khắp nơi). Cụm danh từ 「図書館の資料」 đi với trợ từ 「を」 chỉ đối tượng tìm kiếm.
まんざら,まんざら～でもない　まんざら～ではない,N1,①彼のことはまんざら知らないわけでもない。,その新学説に対する批判はあるが、彼の主張もまんざら否定されるべきものではない。,その新学説に対する批判はあるが、,彼の主張も,まんざら,否定される,べきものでは,ない。,Cấu trúc phủ định giảm nhẹ 「まんざら～ない」 mang nghĩa 'không hẳn là/không hoàn toàn là...'. Phó từ 「まんざら」 bổ nghĩa cho cụm phủ định 「否定されるべきものではない」 (không phải là thứ hoàn toàn đáng bị bác bỏ/phủ định). Cụm 「彼の主張も」 làm chủ ngữ nhấn mạnh.
まんざら,まんざらでもない,N1,①子供のことをほめられて彼はまんざらでもないようすだった。,論文の独創性を称賛されて、教授はまんざらでもない表情を浮かべた。,論文の独創性を称賛されて、,教授は,まんざら,でもない,表情を,浮かべた。,Cụm từ cố định 「まんざらでもない」 mang ý nghĩa 'không đến nỗi tệ/khá hài lòng/đắc ý ngầm'. Ở đây cụm từ này đóng vai trò bổ nghĩa trực tiếp cho danh từ 「表情」 (vẻ mặt). Động từ 「浮かべる」 (lộ ra) nhận danh từ này làm tân ngữ thông qua trợ từ 「を」.
まんまと,,N2,①やつにまんまと騙された。,模擬試験の巧妙なひっかけ問題に、私はまんまと騙されてしまった。,模擬試験の,巧妙なひっかけ,問題に、,私は,まんまと,騙されてしまった。,"Phó từ 「まんまと」 mang nghĩa 'ngọt xới/trơn tru/hoàn toàn (rơi vào bẫy/bị lừa)', thường đi cùng động từ mang sắc thái tiêu cực ở thể bị động 「騙されてしまった」. Danh từ ghép 「巧妙なひっかけ問題」 đi kèm trợ từ 「に」 biểu thị tác nhân của thể bị động."
みえる,～がみえる　Nがみえる　NがV－るのがみえる　NがV－ているのがみえる　NがV－るところがみえる　NがV－ているところがみえる,N5,①晴れた日には、ここから富士山がよく見える。,教室の窓から試験の日程を書いた看板が見えます。,教室の窓から,試験の,日程を,書いた,看板が,見えます。,Cấu trúc chỉ khả năng nhìn thấy tự nhiên 「Nが見える」. Ở đây danh từ 「看板」 (bảng hiệu/bảng thông báo) đi với trợ từ 「が」 làm chủ thể cho tự động từ khả năng 「見えます」. Danh từ này được bổ nghĩa bởi cụm định ngữ đi trước 「試験の日程を書いた」.
みえる,Nがみえる,N3,①今学期の彼の成績には、努力の跡が見える。,提出されたレポートには、彼の徹底したデータ分析の跡が見える。,提出されたレポートには、,彼の,徹底した,データ分析の,跡が,見える。,"Ở trình độ N3, 「Nが見える」 được dùng với nghĩa trừu tượng là 'nhận thấy/nhìn thấy (dấu vết, thành quả, triển vọng)'. Danh từ 「跡」 (dấu vết) đi với trợ từ 「が」 làm chủ ngữ cho động từ 「見える」, và được bổ nghĩa bởi cụm định ngữ dài 「彼の徹底したデータ分析の」."
