Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
を～にひかえて,NをNにひかえ（て）,N2,①試験を来週にひかえ、図書館は毎日おそくまで学生でいっぱいである。,博士課程の学生たちは、提出期限を３日後に控えて、論文の最終校正に没頭している。,博士課程の学生たちは、,提出期限を,３日後に,控えて、,論文の最終校正に,没頭している。,Cấu trúc 「N1をN2にひかえて」 chỉ việc thời điểm N1 đang cận kề ở thời gian hoặc địa điểm N2. Cụm danh từ chỉ thời gian 「３日後に」 đứng trực tiếp trước động từ 「控えて」 để làm rõ thời hạn còn lạiのviệc nộp bài 「提出期限を」. Vế sau thể hiện hành động tập trung cao độ 「没頭している」 vào việc hiệu đính cuối cùng 「論文の最終校正に」.
をおいて,Nをおいて,N1,①都市計画について相談するなら、彼をおいて他にはいないだろう。,この難解な予想を解き明かせる数学者は、田中教授をおいて他にはいないだろう。,この難解な予想を解き明かせる数学者は、,田中教授を,おいて,他に,はいない,だろう。,"Cấu trúc 「Nをおいて～ない」 biểu thị ý nghĩa ngoài N ra thì không có ai hoặc cái gì khác có thể làm được việc đó hoặc xuất sắc hơn. Do đó, danh từ chỉ người 「田中教授」 kết hợp với 「をおいて」, đi liền sau là cụm phủ định tuyệt đối 「他にはいない」 để khẳng định giáo sư Tanaka là người duy nhất khả thi."
をかぎりに,Nをかぎりに,N2,①今日をかぎりに今までのことはきれいさっぱり忘れよう。,この伝統ある研究会は、今年度の学術大会を限りに、解散することになった。,この伝統ある研究会は、,今年度の,学術大会を,限りに、,解散することに,なった。,"Cấu trúc 「Nを限りに」 biểu thị mốc thời gian cuối cùngのmột hành động hay trạng thái (lấy N làm cuối). Danh từ chỉ sự kiện kết thúc 「今年度の学術大会」 đi với 「を限りに」 đóng vai trò làm trạng ngữ chỉ thời điểm kết thúc, dẫn đến hệ quả thay đổi ở vế sau là quyết định giải thể 「解散することになった」."
をかわきりに,Nをかわきりに,N1,①彼女は、店長としての成功を皮切りに、どんどん事業を広げ、大実業家になった。,研究チームは、東京でのシンポジウムを皮切りに、全国の主要大学で特別講義を展開した。,研究チームは、,東京での,シンポジウムを,皮切りに、,全国の主要大学で,特別講義を展開した。,"Cấu trúc 「Nを皮切りに」 biểu thị ý nghĩa khởi đầu bằng sự kiện N, sau đó một loạt hành động tương tự liên tiếp diễn ra. Sự kiện bắt đầu là 「東京でのシンポジウム」 đi kèm 「を皮切りに」, theo sau bởi cụm chỉ phạm vi địa điểm 「全国の主要大学で」 để thực hiện chuỗi bài giảng 「特別講義を展開した」."
をきんじえない,,N1,①思いがけない事故で家族を失った方々には同情を禁じえません。,捏造されたデータを含む論文を読み、査読者は激しい怒りを禁じ得なかった。,捏造されたデータを含む論文を読み、査読者は,激しい,怒りを,禁じ,得な,かった。,"Cấu trúc 「Nを禁じ得ない」 diễn tả việc không thể kiềm chế được một cảm xúc mạnh mẽ nào đó (như phẫn nộ, đồng cảm, ngạc nhiên). Ở đây, tính từ bổ nghĩa 「激しい」 đi cùng danh từ cảm xúc 「怒りを」 làm bổ ngữ cho cụm động từ phủ định khả năng 「禁じ得なかった」 (không thể không tức giận trước bài báo chứa dữ liệu giả mạo)."
をけいきとして,Nをけいきとして,N2,①彼女は大学入学を契機として親元を出た。,我々は、今回の共同実験の失敗を契機として、研究手法を根本から見直すことにした。,我々は、,今回の共同実験の,失敗を,契機として、,研究手法を根本から,見直すことにした。,"Cấu trúc 「Nを契機として」 biểu thị việc lấy sự kiện N làm cơ hội hoặc bước ngoặt để thực hiện một sự thay đổi lớn. Sự kiện bước ngoặt ở đây là 「thất bạiのcuộc thí nghiệm chung lần này」 「今回の共同実験の失敗を」 đi trước 「契機として」, làm cơ sở cho hành động cải tiến 「研究手法を根本から見直すことにした」."
をこめて,Nをこめて,N3,①母親のために心をこめてセーターを編んだ。,私は、指導教官への感謝の気持ちを込めて、卒業論文を書き上げた。,私は、,指導教官への,感謝の,気持ちを,込めて、,卒業論文を書き上げた。,"Cấu trúc 「Nを込めて」 mang nghĩa gửi gắm, chứa đựng đầy cảm xúc N (như tình yêu, lòng biết ơn) vào một hành động. Danh từ chỉ tình cảm biết ơn 「指導教官への感謝の気持ち」 kết hợp với 「を込めて」 làm trạng từ chỉ trạng thái tâm lý khi thực hiện hành động viết luận văn 「卒業論文を書き上げた」."
をして～させる,NをしてV－させる,N1,①あのきびしい先生をして「もう教えることは何もない」と言わせたのだから、あなたはたいしたものだよ。,この画期的な発見は、保守的な学者をしてその妥当性を認めさせた。,この画期的な発見は、,保守的な,学者をして,その妥当性を,認め,させた。,"Cấu trúc 「NをしてV-させる」 là thể sai khiến trang trọng hoặc mang tính văn viết, nghĩa là 「khiến cho ngay cả N cũng phải làm gì đó」. Trong câu này, đối tượng bị tác động là các học giả bảo thủ 「保守的な学者」 đi kèm 「をして」, và động từ ở thể sai khiến là 「認めさせた」 (được tách thành là động từ gốc 「認め」 và Suffix là trợ động từ sai khiến 「させた」)."
をぜんていに,NをぜんていにV,N2,①彼女は記事にしないことを前提にそのことを記者に話した。,研究チームは、国際学術誌への論文掲載を前提に、共同研究を進めた。,研究チームは、,国際学術誌への,論文掲載を,前提に、,共同研究を,進めた。,"Cấu trúc 「Nを前提に」 mang nghĩa 「lấy N làm tiền đề, giả định trước」. Cụm danh từ bổ nghĩa 「国際学術誌への」 làm rõ cho danh từ tiền đề 「論文掲載」, theo sau bởi 「を前提に」 để làm điều kiện tiên quyết cho hành động triển khai nghiên cứu chung 「共同研究を進めた」."
をたよりに,NをたよりにV,N3,①あなたがいなければ、これからわたしは何をたよりに（して）生きていけばいいのですか。,歴史学者は、わずかに残された古文書を頼りに、失われた王朝の歴史を紐解いた。,歴史学者は、,わずかに残された,古文書を,頼りに、,失われた王朝の歴史を,紐解いた。,"Cấu trúc 「Nを頼りに」 dùng để chỉ việc dựa vào N làm chỗ dựa hoặc manh mối để thực hiện hành động. Danh từ manh mối ở đây là 「những cổ thư ít ỏi còn sót lại」 「わずかに残された古文書」 kết hợp với 「を頼りに」, bổ nghĩa cho hành động khám phá lịch sử triều đại đã mất ở vế sau 「失われた王朝の歴史を紐解いた」."
をちゅうしんに,NをちゅうしんにV,N3,①そのグループは山田さんを中心に作業を進めている。,その大学は、論理的思考力の育成を中心にカリキュラムの改革を行う予定だ。,その大学は、,論理的思考力の,育成を,中心に,カリキュラムの改革を,行う予定だ。,"Cấu trúc 「Nを中心に」 mang nghĩa 「lấy N làm trung tâm, tiêu điểm cốt lõi」. Ở đây, việc cải cách chương trình học 「カリキュラムの改革を行う」 lấy cốt lõi là 「việc bồi dưỡng năng lực tư duy logic」 「論理的思考力の育成」 làm trung tâm, do đó danh từ này đi liền trước 「を中心に」."
