Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
のに2,V－るのに,N4,①この道具はパイプを切るのに使います。,このデータベースは長期にわたる気候変動のパターンを分析するのに非常に有用です。,このデータベースは,長期にわたる,気候変動の,パターンを,分析するのに,非常に有用です。,"Trong câu này, cấu trúc 「V-るのに」 dùng để chỉ mục đích (""để/cho việc...""). Thự tự sắp xếp logic: Động từ liên kết 「長期にわたる」 (kéo dài dài hạn) bổ nghĩa cho danh từ 「気候変動」 (biến đổi khí hậu). Danh từ 「気候変動のパターン」 (mô hình biến đổi khí hậu) làm tân ngữ cho động từ 「分析する」 (phân tích) thông qua trợ từ 「を」. Tổ hợp 「分析するのに」 bổ nghĩa cho tính từ 「有用です」 (hữu ích) ở cuối câu."
のは～だ,なのは～だ A／V のは～だ 「XのはYだ」の形で、聞き手がすでに知っていることや予測のつくことをXで述べ、Yの部分で聞き手の知らない新しいことを述べる用法。～のは Nだ／N＋助詞＋だ,N4,①このことを私に教えてくれたのは山田さんです。,現代社会において最も求められるのは新しい技術に適応する能力だ。,現代社会において,最も,求められる,のは,新しい技術に,適応する能力だ。,"Cấu trúc nhấn mạnh danh từ hóa 「～のは～だ」 (""Điều mà... là...""). Trạng từ 「最も」 (nhất) bổ nghĩa cho động từ bị động 「求められる」 (được yêu cầu). Thêm danh từ hóa 「のは」 tạo thành chủ ngữ lớn cho cả câu. Vế sau chỉ ra đối tượng cụ thể: cụm từ 「新しい技術に」 (với công nghệ mới) bổ nghĩa cho động từ 「適応する」 trong cụm danh từ làm vị ngữ 「適応する能力だ」 (năng lực thích ứng)."
のは～だ,のは～からだ,N4,①彼女が試験に失敗したのは、体の調子が悪かったからだ。,景気回復が遅れたのは消費者の購買意欲が冷え込んだからだ。,景気回復が,遅れた,のは,消費者の,購買意欲が,冷え込んだからだ。,"Cấu trúc chỉ nguyên nhân 「～のは～からだ」 (""sở dĩ... là vì...""). Chủ ngữ của mệnh đề đầu là 「景気回復が」 (sự phục hồi kinh tế) đi với động từ 「遅れた」, danh từ hóa bằng 「のは」 để làm chủ từ chính. Mệnh đề chỉ nguyên nhân phía sau có chủ ngữ là 「消費者の購買意欲が」 (nhu cầu mua sắm của người tiêu dùng) đi kèm vị ngữ chỉ nguyên nhân khách quan 「冷え込んだからだ」 (là vì đã nguội lạnh)."
のは～だ,のは～ためだ,N3,①電車が遅れたのは、踏切事故があったためだ。,生物多様性が急速に減少しているのは人間による過度な開発のためだ。,生物多様性が,急速に,減少している,のは,人間による,過度な開発のためだ。,"Cấu trúc trang trọng biểu thị nguyên nhân khách quan 「～のは～ためだ」. Trạng từ 「急速に」 (nhanh chóng) bổ nghĩa cho động từ diễn tiến 「減少している」 (đang suy giảm). Cụm này được danh từ hóa bằng 「のは」. Nguyên nhân phía sau được cấu thành bởi 「人間による」 (do con người) bổ nghĩa cho danh từ chỉ nguyên nhân khách quan 「過度な開発のためだ」 (vì sự khai thác/phát triển quá mức)."
のは～だ,のは～おかげだ,N3,①子供が助かったのはあなたのおかげです。,この研究プロジェクトが成功したのはメンバー全員の協力のおかげだ。,この研究プロジェクトが,成功した,のは,メンバー,全員の,協力のおかげだ。,"Cấu trúc biểu thị lòng biết ơn hoặc nguyên nhân tích cực 「～のは～おかげだ」 (""có được... là nhờ...""). Mệnh đề trước 「成功した」 được danh từ hóa bằng 「のは」 làm chủ từ chính. Vế sau xác định nguồn gốc tích cực: danh từ ghép 「メンバー」 và từ chỉ phạm vi 「全員の」 (của toàn bộ thành viên) bổ nghĩa cho danh từ đích 「協力のおかげだ」 (nhờ sự hợp tác)."
のは～だ,のは～せいだ,N3,①雪崩に巻き込まれたのは、無謀な計画のせいだ。,実験の誤差が大きくなったのは測定機器の調整が不十分だったせいだ。,実験の誤差が,大きくなった,のは,測定機器の,調整が,不十分だったせいだ。,"Cấu trúc đổ lỗi, chỉ nguyên nhân dẫn đến kết quả tiêu cực 「～のは～せいだ」. Mệnh đề kết quả tiêu cực 「実験の誤差が大きくなった」 (sai số của thí nghiệm trở nên lớn) được danh từ hóa bằng 「のは」. Nguyên nhân phía sau quy cho 「測定機器の調整が」 (việc điều chỉnh thiết bị đo lường) đi với tính từ đuôi Na chia quá khứ phủ định 「不十分だったせいだ」 (là do đã không đầy đủ)."
のみ,Nのみ,N2,①経験のみに頼っていては成功しない。,この研究室には許可を得た者のみが立ち入ることを許されている。,この研究室には,許可を,得た,者,のみが,立ち入ることを許されている。,"Cấu trúc giới hạn trang trọng 「Nのみ」 (chỉ N). Cụm bổ nghĩa định ngữ: tân ngữ 「許可を」 đi với động từ 「得た」 (đã nhận được) bổ nghĩa cho danh từ 「者」 (người). Thêm 「のみが」 để làm chủ từ giới hạn (""chỉ những người...""). Chủ từ này thực hiện hành động được nói ở vế sau 「立ち入ることを許されている」 (được phép đi vào)."
のみ,V－るのみだ,N1,①準備は整った。あとはスイッチをいれるのみだ。,仮説の検証は終わった。あとは実験を通してそれを実証するのみだ。,仮説の検証は終わった。あとは,実験を,通して,それを,実証する,のみだ。,"Cấu trúc mang tính quyết tâm hoặc giới hạn hành động cuối cùng 「V-るのみだ」 (""chỉ còn cách.../chỉ cần...""). Sau trạng từ chỉ thời điểm 「あとは」 (sau đây là), phương thức hành động được chỉ rõ qua cấu trúc 「~を通して」 (thông qua): 「実験を」 làm tân ngữ cho 「通して」. Tiếp theo là tân ngữ 「それを」 bổ nghĩa cho động từ chính 「実証する」 (chứng minh thực tế), đi liền với đuôi khẳng định duy nhất 「のみだ」."
のみ,Nあるのみだ,N1,①こうなったからは前進あるのみだ。,この危機を打開するためには迅速な行動あるのみだ。,この危機を,打開する,ためには,迅速な,行動,あるのみだ。,"Cấu trúc nhấn mạnh sự duy nhất mang tính văn viết 「Nあるのみだ」 (""chỉ có N mà thôi""). Mục đích được nêu ở đầu câu: 「この危機を」 (khủng hoảng này) làm tân ngữ cho động từ 「打開する」 (giải quyết/mở lối), đi liền với cấu trúc mục đích 「ためには」 (để mà). Giải pháp duy nhất được đưa ra ở cuối câu: Tính từ đuôi na 「迅速な」 (nhanh chóng) bổ nghĩa cho danh từ 「行動」 (hành động), kết hợp với đuôi ngữ pháp tuyệt đối 「あるのみだ」."
のみならず,～のみならず～も NのみならずNも NaであるのみならずNaでも A－いのみならずA－くも VのみならずNもV,N1,①若い人のみならず老人や子供達にも人気がある。,地球温暖化は沿岸地域のみならず内陸部の生態系にも深刻な影響を及ぼしている。,地球温暖化は,沿岸地域,のみならず,内陸部の,生態系にも,深刻な影響を及ぼしている。,"Cấu trúc liên kết so sánh tăng tiến 「AのみならずBも」 (""không chỉ A mà cả B""). Vế đầu đưa ra đối tượng A là 「沿岸地域」 (vùng duyên hải) đi liền với từ nối 「のみならず」. Đối tượng B là 「内陸部の生態系」 (hệ sinh thái vùng nội địa) đi liền với trợ từ 「も」 (ở đây kết hợp thành 「にも」 để tương ứng với tác động hướng tới). Cụm này làm bổ ngữ cho vị ngữ chính ở đuôi câu 「深刻な影響を及ぼしている」 (đang gây ra ảnh hưởng nghiêm trọng)."
